"DATE","RCONS10M1","RCONS10M2","RCONS10M3","RCONS10M4","RCONS10M5","RCONS10M6","RCONS10M7","RCONS10M8","RCONS10M9","RCONS10M10","RCONS10M11","RCONS10M12","RCONS11M1","RCONS11M2","RCONS11M3","RCONS11M4","RCONS11M5","RCONS11M6","RCONS11M7","RCONS11M8","RCONS11M9","RCONS11M10","RCONS11M11","RCONS11M12","RCONS12M1","RCONS12M2","RCONS12M3","RCONS12M4","RCONS12M5","RCONS12M6","RCONS12M7","RCONS12M8","RCONS12M9","RCONS12M10","RCONS12M11","RCONS12M12","RCONS13M1","RCONS13M2","RCONS13M3","RCONS13M4","RCONS13M5","RCONS13M6","RCONS13M7","RCONS13M8","RCONS13M9","RCONS13M10","RCONS13M11","RCONS13M12","RCONS14M1","RCONS14M2","RCONS14M3","RCONS14M4","RCONS14M5","RCONS14M6","RCONS14M7","RCONS14M8","RCONS14M9","RCONS14M10","RCONS14M11","RCONS14M12","RCONS15M1","RCONS15M2","RCONS15M3","RCONS15M4","RCONS15M5","RCONS15M6","RCONS15M7","RCONS15M8","RCONS15M9","RCONS15M10","RCONS15M11"
"1958:Q1","1025.3","1025.3","1025.3","1025.3","1025.3","1025.3","1025.3","1025.3","1025.3","1025.3","1025.3","1025.3","1025.3","1025.3","1025.3","1025.3","1025.3","1025.3","1025.3","1026.0","1026.0","1026.0","1026.0","1026.0","1026.0","1026.0","1026.0","1026.0","1026.0","1026.0","1026.0","1026.0","1026.0","1026.0","1026.0","1026.0","1026.0","1026.0","1026.0","1026.0","1026.0","1026.0","1026.0","1101.9","1101.9","1101.9","1101.9","1101.9","1101.9","1101.9","1101.9","1101.9","1101.9","1101.9","1101.9","1101.9","1101.9","1101.9","1101.9","1101.9","1101.9","1101.9","1101.9","1101.9","1101.9","1101.9","1101.9","1101.9","1101.9","1101.9","1101.9"
"1958:Q2","1040.1","1040.1","1040.1","1040.1","1040.1","1040.1","1040.1","1040.1","1040.1","1040.1","1040.1","1040.1","1040.1","1040.1","1040.1","1040.1","1040.1","1040.1","1040.1","1040.8","1040.8","1040.8","1040.8","1040.8","1040.8","1040.8","1040.8","1040.8","1040.8","1040.8","1040.8","1040.8","1040.8","1040.8","1040.8","1040.8","1040.8","1040.8","1040.8","1040.8","1040.8","1040.8","1040.8","1117.9","1117.9","1117.9","1117.9","1117.9","1117.9","1117.9","1117.9","1117.9","1117.9","1117.9","1117.9","1117.9","1117.9","1117.9","1117.9","1117.9","1117.9","1117.9","1117.9","1117.9","1117.9","1117.9","1117.9","1117.9","1117.9","1117.9","1117.9"
"1958:Q3","1054.0","1054.0","1054.0","1054.0","1054.0","1054.0","1054.0","1054.0","1054.0","1054.0","1054.0","1054.0","1054.0","1054.0","1054.0","1054.0","1054.0","1054.0","1054.0","1054.8","1054.8","1054.8","1054.8","1054.8","1054.8","1054.8","1054.8","1054.8","1054.8","1054.8","1054.8","1054.8","1054.8","1054.8","1054.8","1054.8","1054.8","1054.8","1054.8","1054.8","1054.8","1054.8","1054.8","1133.1","1133.1","1133.1","1133.1","1133.1","1133.1","1133.1","1133.1","1133.1","1133.1","1133.1","1133.1","1133.1","1133.1","1133.1","1133.1","1133.1","1133.1","1133.1","1133.1","1133.1","1133.1","1133.1","1133.1","1133.1","1133.1","1133.1","1133.1"
"1958:Q4","1060.2","1060.2","1060.2","1060.2","1060.2","1060.2","1060.2","1060.2","1060.2","1060.2","1060.2","1060.2","1060.2","1060.2","1060.2","1060.2","1060.2","1060.2","1060.2","1061.2","1061.2","1061.2","1061.2","1061.2","1061.2","1061.2","1061.2","1061.2","1061.2","1061.2","1061.2","1061.2","1061.2","1061.2","1061.2","1061.2","1061.2","1061.2","1061.2","1061.2","1061.2","1061.2","1061.2","1140.5","1140.5","1140.5","1140.5","1140.5","1140.5","1140.5","1140.5","1140.5","1140.5","1140.5","1140.5","1140.4","1140.4","1140.4","1140.4","1140.4","1140.4","1140.4","1140.4","1140.4","1140.4","1140.4","1140.4","1140.4","1140.4","1140.4","1140.4"
"1959:Q1","1073.9","1073.9","1073.9","1073.9","1073.9","1073.9","1073.9","1073.9","1073.9","1073.9","1073.9","1073.9","1073.9","1073.9","1073.9","1073.9","1073.9","1073.9","1073.9","1074.9","1074.9","1074.9","1074.9","1074.9","1074.9","1074.9","1074.9","1074.9","1074.9","1074.9","1074.9","1074.9","1074.9","1074.9","1074.9","1074.9","1074.9","1074.9","1074.9","1074.9","1074.9","1074.9","1074.9","1154.3","1154.3","1154.3","1154.3","1154.3","1154.3","1154.3","1154.3","1154.3","1154.3","1154.3","1154.3","1154.3","1154.3","1154.3","1154.3","1154.3","1154.3","1154.3","1154.3","1154.3","1154.3","1154.3","1154.3","1154.3","1154.3","1154.3","1154.3"
"1959:Q2","1089.9","1089.9","1089.9","1089.9","1089.9","1089.9","1089.9","1089.9","1089.9","1089.9","1089.9","1089.9","1089.9","1089.9","1089.9","1089.9","1089.9","1089.9","1089.9","1090.8","1090.8","1090.8","1090.8","1090.8","1090.8","1090.8","1090.8","1090.8","1090.8","1090.8","1090.8","1090.8","1090.8","1090.8","1090.8","1090.8","1090.8","1090.8","1090.8","1090.8","1090.8","1090.8","1090.8","1171.6","1171.6","1171.6","1171.6","1171.6","1171.6","1171.6","1171.6","1171.6","1171.6","1171.6","1171.6","1171.6","1171.6","1171.6","1171.6","1171.6","1171.6","1171.6","1171.6","1171.6","1171.6","1171.6","1171.6","1171.6","1171.6","1171.6","1171.6"
"1959:Q3","1104.5","1104.5","1104.5","1104.5","1104.5","1104.5","1104.5","1104.5","1104.5","1104.5","1104.5","1104.5","1104.5","1104.5","1104.5","1104.5","1104.5","1104.5","1104.5","1105.5","1105.5","1105.5","1105.5","1105.5","1105.5","1105.5","1105.5","1105.5","1105.5","1105.5","1105.5","1105.5","1105.5","1105.5","1105.5","1105.5","1105.5","1105.5","1105.5","1105.5","1105.5","1105.5","1105.5","1187.4","1187.4","1187.4","1187.4","1187.4","1187.4","1187.4","1187.4","1187.4","1187.4","1187.4","1187.4","1187.4","1187.4","1187.4","1187.4","1187.4","1187.4","1187.4","1187.4","1187.4","1187.4","1187.4","1187.4","1187.4","1187.4","1187.4","1187.4"
"1959:Q4","1117.9","1117.9","1117.9","1117.9","1117.9","1117.9","1117.9","1117.9","1117.9","1117.9","1117.9","1117.9","1117.9","1117.9","1117.9","1117.9","1117.9","1117.9","1117.9","1118.8","1118.8","1118.8","1118.8","1118.8","1118.8","1118.8","1118.8","1118.8","1118.8","1118.8","1118.8","1118.8","1118.8","1118.8","1118.8","1118.8","1118.8","1118.8","1118.8","1118.8","1118.8","1118.8","1118.8","1201.7","1201.7","1201.7","1201.7","1201.7","1201.7","1201.7","1201.7","1201.7","1201.7","1201.7","1201.7","1201.7","1201.7","1201.7","1201.7","1201.7","1201.7","1201.7","1201.7","1201.7","1201.7","1201.7","1201.7","1201.7","1201.7","1201.7","1201.7"
"1960:Q1","1128.1","1128.1","1128.1","1128.1","1128.1","1128.1","1128.1","1128.1","1128.1","1128.1","1128.1","1128.1","1128.1","1128.1","1128.1","1128.1","1128.1","1128.1","1128.1","1129.0","1129.0","1129.0","1129.0","1129.0","1129.0","1129.0","1129.0","1129.0","1129.0","1129.0","1129.0","1129.0","1129.0","1129.0","1129.0","1129.0","1129.0","1129.0","1129.0","1129.0","1129.0","1129.0","1129.0","1212.5","1212.5","1212.5","1212.5","1212.5","1212.5","1212.5","1212.5","1212.5","1212.5","1212.5","1212.5","1212.5","1212.5","1212.5","1212.5","1212.5","1212.5","1212.5","1212.5","1212.5","1212.5","1212.5","1212.5","1212.5","1212.5","1212.5","1212.5"
"1960:Q2","1140.6","1140.6","1140.6","1140.6","1140.6","1140.6","1140.6","1140.6","1140.6","1140.6","1140.6","1140.6","1140.6","1140.6","1140.6","1140.6","1140.6","1140.6","1140.6","1141.5","1141.5","1141.5","1141.5","1141.5","1141.5","1141.5","1141.5","1141.5","1141.5","1141.5","1141.5","1141.5","1141.5","1141.5","1141.5","1141.5","1141.5","1141.5","1141.5","1141.5","1141.5","1141.5","1141.5","1226.0","1226.0","1226.0","1226.0","1226.0","1226.0","1226.0","1226.0","1226.0","1226.0","1226.0","1226.0","1225.9","1225.9","1225.9","1225.9","1225.9","1225.9","1225.9","1225.9","1225.9","1225.9","1225.9","1225.9","1225.9","1225.9","1225.9","1225.9"
"1960:Q3","1139.3","1139.3","1139.3","1139.3","1139.3","1139.3","1139.3","1139.3","1139.3","1139.3","1139.3","1139.3","1139.3","1139.3","1139.3","1139.3","1139.3","1139.3","1139.3","1140.1","1140.1","1140.1","1140.1","1140.1","1140.1","1140.1","1140.1","1140.1","1140.1","1140.1","1140.1","1140.1","1140.1","1140.1","1140.1","1140.1","1140.1","1140.1","1140.1","1140.1","1140.1","1140.1","1140.1","1224.4","1224.4","1224.4","1224.4","1224.4","1224.4","1224.4","1224.4","1224.4","1224.4","1224.4","1224.4","1224.5","1224.5","1224.5","1224.5","1224.5","1224.5","1224.5","1224.5","1224.5","1224.5","1224.5","1224.5","1224.5","1224.5","1224.5","1224.5"
"1960:Q4","1150.4","1150.4","1150.4","1150.4","1150.4","1150.4","1150.4","1150.4","1150.4","1150.4","1150.4","1150.4","1150.4","1150.4","1150.4","1150.4","1150.4","1150.4","1150.4","1151.2","1151.2","1151.2","1151.2","1151.2","1151.2","1151.2","1151.2","1151.2","1151.2","1151.2","1151.2","1151.2","1151.2","1151.2","1151.2","1151.2","1151.2","1151.2","1151.2","1151.2","1151.2","1151.2","1151.2","1236.3","1236.3","1236.3","1236.3","1236.3","1236.3","1236.3","1236.3","1236.3","1236.3","1236.3","1236.3","1236.3","1236.3","1236.3","1236.3","1236.3","1236.3","1236.3","1236.3","1236.3","1236.3","1236.3","1236.3","1236.3","1236.3","1236.3","1236.3"
"1961:Q1","1161.9","1161.9","1161.9","1161.9","1161.9","1161.9","1161.9","1161.9","1161.9","1161.9","1161.9","1161.9","1161.9","1161.9","1161.9","1161.9","1161.9","1161.9","1161.9","1162.8","1162.8","1162.8","1162.8","1162.8","1162.8","1162.8","1162.8","1162.8","1162.8","1162.8","1162.8","1162.8","1162.8","1162.8","1162.8","1162.8","1162.8","1162.8","1162.8","1162.8","1162.8","1162.8","1162.8","1248.7","1248.7","1248.7","1248.7","1248.7","1248.7","1248.7","1248.7","1248.7","1248.7","1248.7","1248.7","1248.7","1248.7","1248.7","1248.7","1248.7","1248.7","1248.7","1248.7","1248.7","1248.7","1248.7","1248.7","1248.7","1248.7","1248.7","1248.7"
"1961:Q2","1178.8","1178.8","1178.8","1178.8","1178.8","1178.8","1178.8","1178.8","1178.8","1178.8","1178.8","1178.8","1178.8","1178.8","1178.8","1178.8","1178.8","1178.8","1178.8","1179.7","1179.7","1179.7","1179.7","1179.7","1179.7","1179.7","1179.7","1179.7","1179.7","1179.7","1179.7","1179.7","1179.7","1179.7","1179.7","1179.7","1179.7","1179.7","1179.7","1179.7","1179.7","1179.7","1179.7","1267.0","1267.0","1267.0","1267.0","1267.0","1267.0","1267.0","1267.0","1267.0","1267.0","1267.0","1267.0","1266.9","1266.9","1266.9","1266.9","1266.9","1266.9","1266.9","1266.9","1266.9","1266.9","1266.9","1266.9","1266.9","1266.9","1266.9","1266.9"
"1961:Q3","1182.4","1182.4","1182.4","1182.4","1182.4","1182.4","1182.4","1182.4","1182.4","1182.4","1182.4","1182.4","1182.4","1182.4","1182.4","1182.4","1182.4","1182.4","1182.4","1183.3","1183.3","1183.3","1183.3","1183.3","1183.3","1183.3","1183.3","1183.3","1183.3","1183.3","1183.3","1183.3","1183.3","1183.3","1183.3","1183.3","1183.3","1183.3","1183.3","1183.3","1183.3","1183.3","1183.3","1270.9","1270.9","1270.9","1270.9","1270.9","1270.9","1270.9","1270.9","1270.9","1270.9","1270.9","1270.9","1270.9","1270.9","1270.9","1270.9","1270.9","1270.9","1270.9","1270.9","1270.9","1270.9","1270.9","1270.9","1270.9","1270.9","1270.9","1270.9"
"1961:Q4","1203.2","1203.2","1203.2","1203.2","1203.2","1203.2","1203.2","1203.2","1203.2","1203.2","1203.2","1203.2","1203.2","1203.2","1203.2","1203.2","1203.2","1203.2","1203.2","1204.1","1204.1","1204.1","1204.1","1204.1","1204.1","1204.1","1204.1","1204.1","1204.1","1204.1","1204.1","1204.1","1204.1","1204.1","1204.1","1204.1","1204.1","1204.1","1204.1","1204.1","1204.1","1204.1","1204.1","1293.3","1293.3","1293.3","1293.3","1293.3","1293.3","1293.3","1293.3","1293.3","1293.3","1293.3","1293.3","1293.3","1293.3","1293.3","1293.3","1293.3","1293.3","1293.3","1293.3","1293.3","1293.3","1293.3","1293.3","1293.3","1293.3","1293.3","1293.3"
"1962:Q1","1214.6","1214.6","1214.6","1214.6","1214.6","1214.6","1214.6","1214.6","1214.6","1214.6","1214.6","1214.6","1214.6","1214.6","1214.6","1214.6","1214.6","1214.6","1214.6","1215.5","1215.5","1215.5","1215.5","1215.5","1215.5","1215.5","1215.5","1215.5","1215.5","1215.5","1215.5","1215.5","1215.5","1215.5","1215.5","1215.5","1215.5","1215.5","1215.5","1215.5","1215.5","1215.5","1215.5","1305.5","1305.5","1305.5","1305.5","1305.5","1305.5","1305.5","1305.5","1305.5","1305.5","1305.5","1305.5","1305.5","1305.5","1305.5","1305.5","1305.5","1305.5","1305.5","1305.5","1305.5","1305.5","1305.5","1305.5","1305.5","1305.5","1305.5","1305.5"
"1962:Q2","1232.8","1232.8","1232.8","1232.8","1232.8","1232.8","1232.8","1232.8","1232.8","1232.8","1232.8","1232.8","1232.8","1232.8","1232.8","1232.8","1232.8","1232.8","1232.8","1233.7","1233.7","1233.7","1233.7","1233.7","1233.7","1233.7","1233.7","1233.7","1233.7","1233.7","1233.7","1233.7","1233.7","1233.7","1233.7","1233.7","1233.7","1233.7","1233.7","1233.7","1233.7","1233.7","1233.7","1325.0","1325.0","1325.0","1325.0","1325.0","1325.0","1325.0","1325.0","1325.0","1325.0","1325.0","1325.0","1325.0","1325.0","1325.0","1325.0","1325.0","1325.0","1325.0","1325.0","1325.0","1325.0","1325.0","1325.0","1325.0","1325.0","1325.0","1325.0"
"1962:Q3","1243.3","1243.3","1243.3","1243.3","1243.3","1243.3","1243.3","1243.3","1243.3","1243.3","1243.3","1243.3","1243.3","1243.3","1243.3","1243.3","1243.3","1243.3","1243.3","1244.3","1244.3","1244.3","1244.3","1244.3","1244.3","1244.3","1244.3","1244.3","1244.3","1244.3","1244.3","1244.3","1244.3","1244.3","1244.3","1244.3","1244.3","1244.3","1244.3","1244.3","1244.3","1244.3","1244.3","1336.4","1336.4","1336.4","1336.4","1336.4","1336.4","1336.4","1336.4","1336.4","1336.4","1336.4","1336.4","1336.4","1336.4","1336.4","1336.4","1336.4","1336.4","1336.4","1336.4","1336.4","1336.4","1336.4","1336.4","1336.4","1336.4","1336.4","1336.4"
"1962:Q4","1259.0","1259.0","1259.0","1259.0","1259.0","1259.0","1259.0","1259.0","1259.0","1259.0","1259.0","1259.0","1259.0","1259.0","1259.0","1259.0","1259.0","1259.0","1259.0","1260.0","1260.0","1260.0","1260.0","1260.0","1260.0","1260.0","1260.0","1260.0","1260.0","1260.0","1260.0","1260.0","1260.0","1260.0","1260.0","1260.0","1260.0","1260.0","1260.0","1260.0","1260.0","1260.0","1260.0","1353.3","1353.3","1353.3","1353.3","1353.3","1353.3","1353.3","1353.3","1353.3","1353.3","1353.3","1353.3","1353.2","1353.2","1353.2","1353.2","1353.2","1353.2","1353.2","1353.2","1353.2","1353.2","1353.2","1353.2","1353.2","1353.2","1353.2","1353.2"
"1963:Q1","1264.0","1264.0","1264.0","1264.0","1264.0","1264.0","1264.0","1264.0","1264.0","1264.0","1264.0","1264.0","1264.0","1264.0","1264.0","1264.0","1264.0","1264.0","1264.0","1265.0","1265.0","1265.0","1265.0","1265.0","1265.0","1265.0","1265.0","1265.0","1265.0","1265.0","1265.0","1265.0","1265.0","1265.0","1265.0","1265.0","1265.0","1265.0","1265.0","1265.0","1265.0","1265.0","1265.0","1358.7","1358.7","1358.7","1358.7","1358.7","1358.7","1358.7","1358.7","1358.7","1358.7","1358.7","1358.7","1358.6","1358.6","1358.6","1358.6","1358.6","1358.6","1358.6","1358.6","1358.6","1358.6","1358.6","1358.6","1358.6","1358.6","1358.6","1358.6"
"1963:Q2","1277.8","1277.8","1277.8","1277.8","1277.8","1277.8","1277.8","1277.8","1277.8","1277.8","1277.8","1277.8","1277.8","1277.8","1277.8","1277.8","1277.8","1277.8","1277.8","1278.8","1278.8","1278.8","1278.8","1278.8","1278.8","1278.8","1278.8","1278.8","1278.8","1278.8","1278.8","1278.8","1278.8","1278.8","1278.8","1278.8","1278.8","1278.8","1278.8","1278.8","1278.8","1278.8","1278.8","1373.6","1373.6","1373.6","1373.6","1373.6","1373.6","1373.6","1373.6","1373.6","1373.6","1373.6","1373.6","1373.6","1373.6","1373.6","1373.6","1373.6","1373.6","1373.6","1373.6","1373.6","1373.6","1373.6","1373.6","1373.6","1373.6","1373.6","1373.6"
"1963:Q3","1300.2","1300.2","1300.2","1300.2","1300.2","1300.2","1300.2","1300.2","1300.2","1300.2","1300.2","1300.2","1300.2","1300.2","1300.2","1300.2","1300.2","1300.2","1300.2","1301.2","1301.2","1301.2","1301.2","1301.2","1301.2","1301.2","1301.2","1301.2","1301.2","1301.2","1301.2","1301.2","1301.2","1301.2","1301.2","1301.2","1301.2","1301.2","1301.2","1301.2","1301.2","1301.2","1301.2","1397.7","1397.7","1397.7","1397.7","1397.7","1397.7","1397.7","1397.7","1397.7","1397.7","1397.7","1397.7","1397.6","1397.6","1397.6","1397.6","1397.6","1397.6","1397.6","1397.6","1397.6","1397.6","1397.6","1397.6","1397.6","1397.6","1397.6","1397.6"
"1963:Q4","1317.9","1317.9","1317.9","1317.9","1317.9","1317.9","1317.9","1317.9","1317.9","1317.9","1317.9","1317.9","1317.9","1317.9","1317.9","1317.9","1317.9","1317.9","1317.9","1318.9","1318.9","1318.9","1318.9","1318.9","1318.9","1318.9","1318.9","1318.9","1318.9","1318.9","1318.9","1318.9","1318.9","1318.9","1318.9","1318.9","1318.9","1318.9","1318.9","1318.9","1318.9","1318.9","1318.9","1416.7","1416.7","1416.7","1416.7","1416.7","1416.7","1416.7","1416.7","1416.7","1416.7","1416.7","1416.7","1416.7","1416.7","1416.7","1416.7","1416.7","1416.7","1416.7","1416.7","1416.7","1416.7","1416.7","1416.7","1416.7","1416.7","1416.7","1416.7"
"1964:Q1","1339.2","1339.2","1339.2","1339.2","1339.2","1339.2","1339.2","1339.2","1339.2","1339.2","1339.2","1339.2","1339.2","1339.2","1339.2","1339.2","1339.2","1339.2","1339.2","1340.2","1340.2","1340.2","1340.2","1340.2","1340.2","1340.2","1340.2","1340.2","1340.2","1340.2","1340.2","1340.2","1340.2","1340.2","1340.2","1340.2","1340.2","1340.2","1340.2","1340.2","1340.2","1340.2","1340.2","1439.5","1439.5","1439.5","1439.5","1439.5","1439.5","1439.5","1439.5","1439.5","1439.5","1439.5","1439.5","1439.5","1439.5","1439.5","1439.5","1439.5","1439.5","1439.5","1439.5","1439.5","1439.5","1439.5","1439.5","1439.5","1439.5","1439.5","1439.5"
"1964:Q2","1357.9","1357.9","1357.9","1357.9","1357.9","1357.9","1357.9","1357.9","1357.9","1357.9","1357.9","1357.9","1357.9","1357.9","1357.9","1357.9","1357.9","1357.9","1357.9","1358.9","1358.9","1358.9","1358.9","1358.9","1358.9","1358.9","1358.9","1358.9","1358.9","1358.9","1358.9","1358.9","1358.9","1358.9","1358.9","1358.9","1358.9","1358.9","1358.9","1358.9","1358.9","1358.9","1358.9","1459.5","1459.5","1459.5","1459.5","1459.5","1459.5","1459.5","1459.5","1459.5","1459.5","1459.5","1459.5","1459.5","1459.5","1459.5","1459.5","1459.5","1459.5","1459.5","1459.5","1459.5","1459.5","1459.5","1459.5","1459.5","1459.5","1459.5","1459.5"
"1964:Q3","1375.6","1375.6","1375.6","1375.6","1375.6","1375.6","1375.6","1375.6","1375.6","1375.6","1375.6","1375.6","1375.6","1375.6","1375.6","1375.6","1375.6","1375.6","1375.6","1376.7","1376.7","1376.7","1376.7","1376.7","1376.7","1376.7","1376.7","1376.7","1376.7","1376.7","1376.7","1376.7","1376.7","1376.7","1376.7","1376.7","1376.7","1376.7","1376.7","1376.7","1376.7","1376.7","1376.7","1478.6","1478.6","1478.6","1478.6","1478.6","1478.6","1478.6","1478.6","1478.6","1478.6","1478.6","1478.6","1478.6","1478.6","1478.6","1478.6","1478.6","1478.6","1478.6","1478.6","1478.6","1478.6","1478.6","1478.6","1478.6","1478.6","1478.6","1478.6"
"1964:Q4","1394.4","1394.4","1394.4","1394.4","1394.4","1394.4","1394.4","1394.4","1394.4","1394.4","1394.4","1394.4","1394.4","1394.4","1394.4","1394.4","1394.4","1394.4","1394.4","1395.5","1395.5","1395.5","1395.5","1395.5","1395.5","1395.5","1395.5","1395.5","1395.5","1395.5","1395.5","1395.5","1395.5","1395.5","1395.5","1395.5","1395.5","1395.5","1395.5","1395.5","1395.5","1395.5","1395.5","1498.9","1498.9","1498.9","1498.9","1498.9","1498.9","1498.9","1498.9","1498.9","1498.9","1498.9","1498.9","1498.8","1498.8","1498.8","1498.8","1498.8","1498.8","1498.8","1498.8","1498.8","1498.8","1498.8","1498.8","1498.8","1498.8","1498.8","1498.8"
"1965:Q1","1410.3","1410.3","1410.3","1410.3","1410.3","1410.3","1410.3","1410.3","1410.3","1410.3","1410.3","1410.3","1410.3","1410.3","1410.3","1410.3","1410.3","1410.3","1410.3","1411.4","1411.4","1411.4","1411.4","1411.4","1411.4","1411.4","1411.4","1411.4","1411.4","1411.4","1411.4","1411.4","1411.4","1411.4","1411.4","1411.4","1411.4","1411.4","1411.4","1411.4","1411.4","1411.4","1411.4","1516.1","1516.1","1516.1","1516.1","1516.1","1516.1","1516.1","1516.1","1516.1","1516.1","1516.1","1516.1","1516.1","1516.1","1516.1","1516.1","1516.1","1516.1","1516.1","1516.1","1516.1","1516.1","1516.1","1516.1","1516.1","1516.1","1516.1","1516.1"
"1965:Q2","1431.6","1431.6","1431.6","1431.6","1431.6","1431.6","1431.6","1431.6","1431.6","1431.6","1431.6","1431.6","1431.6","1431.6","1431.6","1431.6","1431.6","1431.6","1431.6","1432.7","1432.7","1432.7","1432.7","1432.7","1432.7","1432.7","1432.7","1432.7","1432.7","1432.7","1432.7","1432.7","1432.7","1432.7","1432.7","1432.7","1432.7","1432.7","1432.7","1432.7","1432.7","1432.7","1432.7","1539.1","1539.1","1539.1","1539.1","1539.1","1539.1","1539.1","1539.1","1539.1","1539.1","1539.1","1539.1","1539.1","1539.1","1539.1","1539.1","1539.1","1539.1","1539.1","1539.1","1539.1","1539.1","1539.1","1539.1","1539.1","1539.1","1539.1","1539.1"
"1965:Q3","1451.2","1451.2","1451.2","1451.2","1451.2","1451.2","1451.2","1451.2","1451.2","1451.2","1451.2","1451.2","1451.2","1451.2","1451.2","1451.2","1451.2","1451.2","1451.2","1452.3","1452.3","1452.3","1452.3","1452.3","1452.3","1452.3","1452.3","1452.3","1452.3","1452.3","1452.3","1452.3","1452.3","1452.3","1452.3","1452.3","1452.3","1452.3","1452.3","1452.3","1452.3","1452.3","1452.3","1560.3","1560.3","1560.3","1560.3","1560.3","1560.3","1560.3","1560.3","1560.3","1560.3","1560.3","1560.3","1560.3","1560.3","1560.3","1560.3","1560.3","1560.3","1560.3","1560.3","1560.3","1560.3","1560.3","1560.3","1560.3","1560.3","1560.3","1560.3"
"1965:Q4","1475.8","1475.8","1475.8","1475.8","1475.8","1475.8","1475.8","1475.8","1475.8","1475.8","1475.8","1475.8","1475.8","1475.8","1475.8","1475.8","1475.8","1475.8","1475.8","1477.0","1477.0","1477.0","1477.0","1477.0","1477.0","1477.0","1477.0","1477.0","1477.0","1477.0","1477.0","1477.0","1477.0","1477.0","1477.0","1477.0","1477.0","1477.0","1477.0","1477.0","1477.0","1477.0","1477.0","1586.8","1586.8","1586.8","1586.8","1586.8","1586.8","1586.8","1586.8","1586.8","1586.8","1586.8","1586.8","1586.8","1586.8","1586.8","1586.8","1586.8","1586.8","1586.8","1586.8","1586.8","1586.8","1586.8","1586.8","1586.8","1586.8","1586.8","1586.8"
"1966:Q1","1491.1","1491.1","1491.1","1491.1","1491.1","1491.1","1491.1","1491.1","1491.1","1491.1","1491.1","1491.1","1491.1","1491.1","1491.1","1491.1","1491.1","1491.1","1491.1","1492.3","1492.3","1492.3","1492.3","1492.3","1492.3","1492.3","1492.3","1492.3","1492.3","1492.3","1492.3","1492.3","1492.3","1492.3","1492.3","1492.3","1492.3","1492.3","1492.3","1492.3","1492.3","1492.3","1492.3","1603.1","1603.1","1603.1","1603.1","1603.1","1603.1","1603.1","1603.1","1603.1","1603.1","1603.1","1603.1","1603.2","1603.2","1603.2","1603.2","1603.2","1603.2","1603.2","1603.2","1603.2","1603.2","1603.2","1603.2","1603.2","1603.2","1603.2","1603.2"
"1966:Q2","1507.4","1507.4","1507.4","1507.4","1507.4","1507.4","1507.4","1507.4","1507.4","1507.4","1507.4","1507.4","1507.4","1507.4","1507.4","1507.4","1507.4","1507.4","1507.4","1508.6","1508.6","1508.6","1508.6","1508.6","1508.6","1508.6","1508.6","1508.6","1508.6","1508.6","1508.6","1508.6","1508.6","1508.6","1508.6","1508.6","1508.6","1508.6","1508.6","1508.6","1508.6","1508.6","1508.6","1620.5","1620.5","1620.5","1620.5","1620.5","1620.5","1620.5","1620.5","1620.5","1620.5","1620.5","1620.5","1620.4","1620.4","1620.4","1620.4","1620.4","1620.4","1620.4","1620.4","1620.4","1620.4","1620.4","1620.4","1620.4","1620.4","1620.4","1620.4"
"1966:Q3","1519.8","1519.8","1519.8","1519.8","1519.8","1519.8","1519.8","1519.8","1519.8","1519.8","1519.8","1519.8","1519.8","1519.8","1519.8","1519.8","1519.8","1519.8","1519.8","1521.0","1521.0","1521.0","1521.0","1521.0","1521.0","1521.0","1521.0","1521.0","1521.0","1521.0","1521.0","1521.0","1521.0","1521.0","1521.0","1521.0","1521.0","1521.0","1521.0","1521.0","1521.0","1521.0","1521.0","1633.6","1633.6","1633.6","1633.6","1633.6","1633.6","1633.6","1633.6","1633.6","1633.6","1633.6","1633.6","1633.6","1633.6","1633.6","1633.6","1633.6","1633.6","1633.6","1633.6","1633.6","1633.6","1633.6","1633.6","1633.6","1633.6","1633.6","1633.6"
"1966:Q4","1536.4","1536.4","1536.4","1536.4","1536.4","1536.4","1536.4","1536.4","1536.4","1536.4","1536.4","1536.4","1536.4","1536.4","1536.4","1536.4","1536.4","1536.4","1536.4","1537.6","1537.6","1537.6","1537.6","1537.6","1537.6","1537.6","1537.6","1537.6","1537.6","1537.6","1537.6","1537.6","1537.6","1537.6","1537.6","1537.6","1537.6","1537.6","1537.6","1537.6","1537.6","1537.6","1537.6","1651.4","1651.4","1651.4","1651.4","1651.4","1651.4","1651.4","1651.4","1651.4","1651.4","1651.4","1651.4","1651.3","1651.3","1651.3","1651.3","1651.3","1651.3","1651.3","1651.3","1651.3","1651.3","1651.3","1651.3","1651.3","1651.3","1651.3","1651.3"
