"DATE","RCONHHM09M8","RCONHHM09M9","RCONHHM09M10","RCONHHM09M11","RCONHHM09M12","RCONHHM10M1","RCONHHM10M2","RCONHHM10M3","RCONHHM10M4","RCONHHM10M5","RCONHHM10M6","RCONHHM10M7","RCONHHM10M8","RCONHHM10M9","RCONHHM10M10","RCONHHM10M11","RCONHHM10M12","RCONHHM11M1","RCONHHM11M2","RCONHHM11M3","RCONHHM11M4","RCONHHM11M5","RCONHHM11M6","RCONHHM11M7","RCONHHM11M8","RCONHHM11M9","RCONHHM11M10","RCONHHM11M11","RCONHHM11M12","RCONHHM12M1","RCONHHM12M2","RCONHHM12M3","RCONHHM12M4","RCONHHM12M5","RCONHHM12M6","RCONHHM12M7","RCONHHM12M8","RCONHHM12M9","RCONHHM12M10","RCONHHM12M11","RCONHHM12M12","RCONHHM13M1","RCONHHM13M2","RCONHHM13M3","RCONHHM13M4","RCONHHM13M5","RCONHHM13M6","RCONHHM13M7","RCONHHM13M8","RCONHHM13M9","RCONHHM13M10","RCONHHM13M11","RCONHHM13M12","RCONHHM14M1","RCONHHM14M2","RCONHHM14M3","RCONHHM14M4","RCONHHM14M5","RCONHHM14M6","RCONHHM14M7","RCONHHM14M8","RCONHHM14M9","RCONHHM14M10","RCONHHM14M11","RCONHHM14M12","RCONHHM15M1","RCONHHM15M2","RCONHHM15M3","RCONHHM15M4","RCONHHM15M5"
"2010:05","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","9159.247","9002.182","9012.192","9019.248","9019.248","9019.248","9019.248","9019.248","9019.248","9019.248","9019.248","9019.248","9019.248","8910.057","8910.057","8910.057","8910.057","8910.057","8910.057","8910.057","8910.057","8910.057","8910.057","8910.057","8910.057","8886.892","8886.892","8886.892","8886.892","8886.892","8886.892","8886.892","8886.892","8886.892","8886.892","8886.892","8886.892","9715.681","9715.681","9715.681","9715.681","9715.681","9715.681","9715.681","9715.681","9715.681","9715.681","9715.681","9715.681","9719.756","9719.756","9719.756","9719.756","9719.756","9719.756","9719.756","9719.756","9719.756","9719.756"
"2010:06","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","9011.32","9019.421","9025.623","9025.623","9025.623","9025.623","9025.623","9025.623","9025.623","9025.623","9025.623","9025.623","8921.241","8921.241","8921.241","8921.241","8921.241","8921.241","8921.241","8921.241","8921.241","8921.241","8921.241","8921.241","8886.491","8886.491","8886.491","8886.491","8886.491","8886.491","8886.491","8886.491","8886.491","8886.491","8886.491","8886.491","9737.051","9737.051","9737.051","9737.051","9737.051","9737.051","9737.051","9737.051","9737.051","9737.051","9737.051","9737.051","9739.676","9739.676","9739.676","9739.676","9739.676","9739.676","9739.676","9739.676","9739.676","9739.676"
"2010:07","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","9037.854","9042.924","9049.417","9051.637","9040.881","9040.881","9040.881","9040.881","9040.881","9040.881","9040.881","8937.591","8937.591","8937.591","8937.591","8937.591","8937.591","8937.591","8937.591","8937.591","8937.591","8937.591","8937.591","8902.336","8902.336","8902.336","8902.336","8902.336","8902.336","8902.336","8902.336","8902.336","8902.336","8902.336","8902.336","9749.509","9749.509","9749.509","9749.509","9749.509","9749.509","9749.509","9749.509","9749.509","9749.509","9749.509","9749.509","9748.99","9748.99","9748.99","9748.99","9748.99","9748.99","9748.99","9748.99","9748.99","9748.99"
"2010:08","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","9055.157","9076.803","9080.975","9071.056","9071.056","9071.056","9071.056","9071.056","9071.056","9071.056","8976.314","8976.314","8976.314","8976.314","8976.314","8976.314","8976.314","8976.314","8976.314","8976.314","8976.314","8976.314","8952.352","8952.352","8952.352","8952.352","8952.352","8952.352","8952.352","8952.352","8952.352","8952.352","8952.352","8952.352","9798.253","9798.253","9798.253","9798.253","9798.253","9798.253","9798.253","9798.253","9798.253","9798.253","9798.253","9798.253","9797.395","9797.395","9797.395","9797.395","9797.395","9797.395","9797.395","9797.395","9797.395","9797.395"
"2010:09","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","9082.849","9094.483","9091.196","9091.196","9091.196","9091.196","9091.196","9091.196","9091.196","8992.572","8992.572","8992.572","8992.572","8992.572","8992.572","8992.572","8992.572","8992.572","8992.572","8992.572","8992.572","8959.578","8959.578","8959.578","8959.578","8959.578","8959.578","8959.578","8959.578","8959.578","8959.578","8959.578","8959.578","9810.863","9810.863","9810.863","9810.863","9810.863","9810.863","9810.863","9810.863","9810.863","9810.863","9810.863","9810.863","9810.359","9810.359","9810.359","9810.359","9810.359","9810.359","9810.359","9810.359","9810.359","9810.359"
"2010:10","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","9123.514","9141.097","9142.181","9138.016","9143.192","9143.192","9143.192","9143.192","9032.562","9032.562","9032.562","9032.562","9032.562","9032.562","9032.562","9032.562","9032.562","9032.562","9032.562","9032.562","8999.584","8999.584","8999.584","8999.584","8999.584","8999.584","8999.584","8999.584","8999.584","8999.584","8999.584","8999.584","9864.124","9864.124","9864.124","9864.124","9864.124","9864.124","9864.124","9864.124","9864.124","9864.124","9864.124","9864.124","9861.245","9861.245","9861.245","9861.245","9861.245","9861.245","9861.245","9861.245","9861.245","9861.245"
"2010:11","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","9169.817","9162.976","9160.178","9167.89","9167.89","9167.89","9167.89","9061.252","9061.252","9061.252","9061.252","9061.252","9061.252","9061.252","9061.252","9061.252","9061.252","9061.252","9061.252","9036.92","9036.92","9036.92","9036.92","9036.92","9036.92","9036.92","9036.92","9036.92","9036.92","9036.92","9036.92","9903.903","9903.903","9903.903","9903.903","9903.903","9903.903","9903.903","9903.903","9903.903","9903.903","9903.903","9903.903","9899.8","9899.8","9899.8","9899.8","9899.8","9899.8","9899.8","9899.8","9899.8","9899.8"
"2010:12","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","9196.583","9185.657","9180.483","9180.483","9180.483","9180.483","9070.987","9070.987","9070.987","9070.987","9070.987","9070.987","9070.987","9070.987","9070.987","9070.987","9070.987","9070.987","9055.399","9055.399","9055.399","9055.399","9055.399","9055.399","9055.399","9055.399","9055.399","9055.399","9055.399","9055.399","9913.827","9913.827","9913.827","9913.827","9913.827","9913.827","9913.827","9913.827","9913.827","9913.827","9913.827","9913.827","9912.259","9912.259","9912.259","9912.259","9912.259","9912.259","9912.259","9912.259","9912.259","9912.259"
"2011:01","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","9181.317","9178.432","9194.057","9190.159","9187.762","9074.943","9074.943","9074.943","9074.943","9074.943","9074.943","9074.943","9074.943","9074.943","9074.943","9074.943","9074.943","9073.607","9073.607","9073.607","9073.607","9073.607","9073.607","9073.607","9073.607","9073.607","9073.607","9073.607","9073.607","9923.877","9923.877","9923.877","9923.877","9923.877","9923.877","9923.877","9923.877","9923.877","9923.877","9923.877","9923.877","9927.845","9927.845","9927.845","9927.845","9927.845","9927.845","9927.845","9927.845","9927.845","9927.845"
"2011:02","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","9202.533","9239.773","9223.495","9224.7","9107.799","9107.799","9107.799","9107.799","9107.799","9107.799","9107.799","9107.799","9107.799","9107.799","9107.799","9107.799","9099.621","9099.621","9099.621","9099.621","9099.621","9099.621","9099.621","9099.621","9099.621","9099.621","9099.621","9099.621","9941.75","9941.75","9941.75","9941.75","9941.75","9941.75","9941.75","9941.75","9941.75","9941.75","9941.75","9941.75","9937.876","9937.876","9937.876","9937.876","9937.876","9937.876","9937.876","9937.876","9937.876","9937.876"
"2011:03","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","9256.059","9236.543","9242.145","9125.632","9125.632","9125.632","9125.632","9125.632","9125.632","9125.632","9125.632","9125.632","9125.632","9125.632","9125.632","9130.624","9130.624","9130.624","9130.624","9130.624","9130.624","9130.624","9130.624","9130.624","9130.624","9130.624","9130.624","9976.755","9976.755","9976.755","9976.755","9976.755","9976.755","9976.755","9976.755","9976.755","9976.755","9976.755","9976.755","9967.42","9967.42","9967.42","9967.42","9967.42","9967.42","9967.42","9967.42","9967.42","9967.42"
"2011:04","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","9241.053","9236.099","9112.592","9114.421","9118.932","9118.932","9118.932","9118.932","9118.932","9118.932","9118.932","9118.932","9118.932","9118.932","9133.903","9133.903","9133.903","9133.903","9133.903","9133.903","9133.903","9133.903","9133.903","9133.903","9133.903","9133.903","9981.324","9981.324","9981.324","9981.324","9981.324","9981.324","9981.324","9981.324","9981.324","9981.324","9981.324","9981.324","9962.662","9962.662","9962.662","9962.662","9962.662","9962.662","9962.662","9962.662","9962.662","9962.662"
"2011:05","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","9224.926","9104.162","9113.136","9122.06","9122.06","9122.06","9122.06","9122.06","9122.06","9122.06","9122.06","9122.06","9122.06","9121.498","9121.498","9121.498","9121.498","9121.498","9121.498","9121.498","9121.498","9121.498","9121.498","9121.498","9121.498","9979.155","9979.155","9979.155","9979.155","9979.155","9979.155","9979.155","9979.155","9979.155","9979.155","9979.155","9979.155","9957.414","9957.414","9957.414","9957.414","9957.414","9957.414","9957.414","9957.414","9957.414","9957.414"
"2011:06","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","9098.437","9112.012","9113.816","9113.816","9113.816","9113.816","9113.816","9113.816","9113.816","9113.816","9113.816","9113.816","9099.854","9099.854","9099.854","9099.854","9099.854","9099.854","9099.854","9099.854","9099.854","9099.854","9099.854","9099.854","9989.999","9989.999","9989.999","9989.999","9989.999","9989.999","9989.999","9989.999","9989.999","9989.999","9989.999","9989.999","9972.225","9972.225","9972.225","9972.225","9972.225","9972.225","9972.225","9972.225","9972.225","9972.225"
"2011:07","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","9157.907","9149.618","9165.404","9163.137","9148.33","9148.33","9148.33","9148.33","9148.33","9148.33","9148.33","9140.766","9140.766","9140.766","9140.766","9140.766","9140.766","9140.766","9140.766","9140.766","9140.766","9140.766","9140.766","10017.93","10017.93","10017.93","10017.93","10017.93","10017.93","10017.93","10017.93","10017.93","10017.93","10017.93","10017.93","9998.879","9998.879","9998.879","9998.879","9998.879","9998.879","9998.879","9998.879","9998.879","9998.879"
"2011:08","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","9143.499","9160.771","9152.897","9131.88","9131.88","9131.88","9131.88","9131.88","9131.88","9131.88","9131.932","9131.932","9131.932","9131.932","9131.932","9131.932","9131.932","9131.932","9131.932","9131.932","9131.932","9131.932","10014.56","10014.56","10014.56","10014.56","10014.56","10014.56","10014.56","10014.56","10014.56","10014.56","10014.56","10014.56","9990.846","9990.846","9990.846","9990.846","9990.846","9990.846","9990.846","9990.846","9990.846","9990.846"
"2011:09","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","9203.154","9198.665","9179.216","9179.216","9179.216","9179.216","9179.216","9179.216","9179.216","9165.724","9165.724","9165.724","9165.724","9165.724","9165.724","9165.724","9165.724","9165.724","9165.724","9165.724","9165.724","10043.763","10043.763","10043.763","10043.763","10043.763","10043.763","10043.763","10043.763","10043.763","10043.763","10043.763","10043.763","10016.533","10016.533","10016.533","10016.533","10016.533","10016.533","10016.533","10016.533","10016.533","10016.533"
"2011:10","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","9214.319","9195.741","9194.477","9202.628","9201.905","9201.905","9201.905","9201.905","9191.84","9191.84","9191.84","9191.84","9191.84","9191.84","9191.84","9191.84","9191.84","9191.84","9191.84","9191.84","10089.156","10089.156","10089.156","10089.156","10089.156","10089.156","10089.156","10089.156","10089.156","10089.156","10089.156","10089.156","10049.732","10049.732","10049.732","10049.732","10049.732","10049.732","10049.732","10049.732","10049.732","10049.732"
"2011:11","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","9208.863","9204.185","9201.414","9198.369","9198.369","9198.369","9198.369","9197.419","9197.419","9197.419","9197.419","9197.419","9197.419","9197.419","9197.419","9197.419","9197.419","9197.419","9197.419","10095.876","10095.876","10095.876","10095.876","10095.876","10095.876","10095.876","10095.876","10095.876","10095.876","10095.876","10095.876","10039.45","10039.45","10039.45","10039.45","10039.45","10039.45","10039.45","10039.45","10039.45","10039.45"
"2011:12","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","9194.728","9196.267","9206.096","9206.096","9206.096","9206.096","9200.748","9200.748","9200.748","9200.748","9200.748","9200.748","9200.748","9200.748","9200.748","9200.748","9200.748","9200.748","10091.486","10091.486","10091.486","10091.486","10091.486","10091.486","10091.486","10091.486","10091.486","10091.486","10091.486","10091.486","10033.977","10033.977","10033.977","10033.977","10033.977","10033.977","10033.977","10033.977","10033.977","10033.977"
"2012:01","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","9199.567","9223.08","9234.306","9226.215","9227.947","9227.928","9227.928","9227.928","9227.928","9227.928","9227.928","9227.928","9227.928","9227.928","9227.928","9227.928","9227.928","10130.691","10130.691","10130.691","10130.691","10130.691","10130.691","10130.691","10130.691","10130.691","10130.691","10130.691","10130.691","10082.785","10082.785","10082.785","10082.785","10082.785","10082.785","10082.785","10082.785","10082.785","10082.785"
"2012:02","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","9263.867","9280.593","9278.653","9284.453","9267.185","9267.185","9267.185","9267.185","9267.185","9267.185","9267.185","9267.185","9267.185","9267.185","9267.185","9267.185","10182.363","10182.363","10182.363","10182.363","10182.363","10182.363","10182.363","10182.363","10182.363","10182.363","10182.363","10182.363","10127.778","10127.778","10127.778","10127.778","10127.778","10127.778","10127.778","10127.778","10127.778","10127.778"
"2012:03","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","9285.778","9280.204","9267.775","9268.98","9268.98","9268.98","9268.98","9268.98","9268.98","9268.98","9268.98","9268.98","9268.98","9268.98","9268.98","10180.251","10180.251","10180.251","10180.251","10180.251","10180.251","10180.251","10180.251","10180.251","10180.251","10180.251","10180.251","10115.783","10115.783","10115.783","10115.783","10115.783","10115.783","10115.783","10115.783","10115.783","10115.783"
"2012:04","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","9305.706","9279.439","9288.078","9296.744","9285.331","9285.331","9285.331","9285.331","9285.331","9285.331","9285.331","9285.331","9285.331","9285.331","10208.609","10208.609","10208.609","10208.609","10208.609","10208.609","10208.609","10208.609","10208.609","10208.609","10208.609","10208.609","10131.746","10131.746","10131.746","10131.746","10131.746","10131.746","10131.746","10131.746","10131.746","10131.746"
"2012:05","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","9290.016","9291.946","9294.291","9283.782","9283.782","9283.782","9283.782","9283.782","9283.782","9283.782","9283.782","9283.782","9283.782","10203.339","10203.339","10203.339","10203.339","10203.339","10203.339","10203.339","10203.339","10203.339","10203.339","10203.339","10203.339","10132.252","10132.252","10132.252","10132.252","10132.252","10132.252","10132.252","10132.252","10132.252","10132.252"
"2012:06","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","9278.94","9287.138","9272.343","9272.343","9272.343","9272.343","9272.343","9272.343","9272.343","9272.343","9272.343","9272.343","10199.169","10199.169","10199.169","10199.169","10199.169","10199.169","10199.169","10199.169","10199.169","10199.169","10199.169","10199.169","10132.291","10132.291","10132.291","10132.291","10132.291","10132.291","10132.291","10132.291","10132.291","10132.291"
"2012:07","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","9324.739","9305.949","9302.155","9297.25","9307.941","9307.941","9307.941","9307.941","9307.941","9307.941","9307.941","10238.963","10238.963","10238.963","10238.963","10238.963","10238.963","10238.963","10238.963","10238.963","10238.963","10238.963","10238.963","10170.471","10170.471","10170.471","10170.471","10170.471","10170.471","10170.471","10170.471","10170.471","10170.471"
"2012:08","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","9307.043","9313.13","9292.397","9305.604","9305.604","9305.604","9305.604","9305.604","9305.604","9305.604","10228.352","10228.352","10228.352","10228.352","10228.352","10228.352","10228.352","10228.352","10228.352","10228.352","10228.352","10228.352","10166.833","10166.833","10166.833","10166.833","10166.833","10166.833","10166.833","10166.833","10166.833","10166.833"
"2012:09","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","9349.984","9331.14","9348.412","9348.412","9348.412","9348.412","9348.412","9348.412","9348.412","10269.022","10269.022","10269.022","10269.022","10269.022","10269.022","10269.022","10269.022","10269.022","10269.022","10269.022","10269.022","10204.554","10204.554","10204.554","10204.554","10204.554","10204.554","10204.554","10204.554","10204.554","10204.554"
"2012:10","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","9302.077","9331.198","9326.19","9330.825","9330.766","9330.766","9330.766","9330.766","10257.522","10257.522","10257.522","10257.522","10257.522","10257.522","10257.522","10257.522","10257.522","10257.522","10257.522","10257.522","10194.243","10194.243","10194.243","10194.243","10194.243","10194.243","10194.243","10194.243","10194.243","10194.243"
"2012:11","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","9384.98","9380.519","9378.554","9373.041","9373.041","9373.041","9373.041","10289.974","10289.974","10289.974","10289.974","10289.974","10289.974","10289.974","10289.974","10289.974","10289.974","10289.974","10289.974","10222.205","10222.205","10222.205","10222.205","10222.205","10222.205","10222.205","10222.205","10222.205","10222.205"
"2012:12","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","9406.088","9394.136","9390.635","9390.635","9390.635","9390.635","10302.005","10302.005","10302.005","10302.005","10302.005","10302.005","10302.005","10302.005","10302.005","10302.005","10302.005","10302.005","10245.31","10245.31","10245.31","10245.31","10245.31","10245.31","10245.31","10245.31","10245.31","10245.31"
"2013:01","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","9411.135","9425.381","9411.952","9411.174","9402.899","10321.411","10321.411","10321.411","10321.411","10321.411","10321.411","10321.411","10321.411","10321.411","10321.411","10321.411","10321.411","10292.571","10292.571","10292.571","10292.571","10292.571","10292.571","10292.571","10292.571","10292.571","10292.571"
"2013:02","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","9455.505","9445.509","9456.809","9436.976","10356.608","10356.608","10356.608","10356.608","10356.608","10356.608","10356.608","10356.608","10356.608","10356.608","10356.608","10356.608","10322.669","10322.669","10322.669","10322.669","10322.669","10322.669","10322.669","10322.669","10322.669","10322.669"
"2013:03","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","9476.688","9480.979","9467.631","10389.591","10389.591","10389.591","10389.591","10389.591","10389.591","10389.591","10389.591","10389.591","10389.591","10389.591","10389.591","10337.627","10337.627","10337.627","10337.627","10337.627","10337.627","10337.627","10337.627","10337.627","10337.627"
"2013:04","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","9493.238","9463.244","10401.855","10399.64","10395.329","10395.329","10395.329","10395.329","10395.329","10395.329","10395.329","10395.329","10395.329","10395.329","10345.888","10345.888","10345.888","10345.888","10345.888","10345.888","10345.888","10345.888","10345.888","10345.888"
