"DATE","ROUTPUT10M1","ROUTPUT10M2","ROUTPUT10M3","ROUTPUT10M4","ROUTPUT10M5","ROUTPUT10M6","ROUTPUT10M7","ROUTPUT10M8","ROUTPUT10M9","ROUTPUT10M10","ROUTPUT10M11","ROUTPUT10M12","ROUTPUT11M1","ROUTPUT11M2","ROUTPUT11M3","ROUTPUT11M4","ROUTPUT11M5","ROUTPUT11M6","ROUTPUT11M7","ROUTPUT11M8","ROUTPUT11M9","ROUTPUT11M10","ROUTPUT11M11","ROUTPUT11M12","ROUTPUT12M1","ROUTPUT12M2","ROUTPUT12M3","ROUTPUT12M4","ROUTPUT12M5","ROUTPUT12M6","ROUTPUT12M7","ROUTPUT12M8","ROUTPUT12M9","ROUTPUT12M10","ROUTPUT12M11","ROUTPUT12M12","ROUTPUT13M1","ROUTPUT13M2","ROUTPUT13M3","ROUTPUT13M4","ROUTPUT13M5","ROUTPUT13M6","ROUTPUT13M7","ROUTPUT13M8","ROUTPUT13M9","ROUTPUT13M10","ROUTPUT13M11","ROUTPUT13M12","ROUTPUT14M1","ROUTPUT14M2","ROUTPUT14M3","ROUTPUT14M4","ROUTPUT14M5","ROUTPUT14M6","ROUTPUT14M7","ROUTPUT14M8","ROUTPUT14M9","ROUTPUT14M10","ROUTPUT14M11","ROUTPUT14M12","ROUTPUT15M1","ROUTPUT15M2","ROUTPUT15M3","ROUTPUT15M4","ROUTPUT15M5","ROUTPUT15M6","ROUTPUT15M7","ROUTPUT15M8","ROUTPUT15M9","ROUTPUT15M10","ROUTPUT15M11"
"2008:Q2","13415.3","13415.3","13415.3","13415.3","13415.3","13415.3","13415.3","13359.0","13359.0","13359.0","13359.0","13359.0","13359.0","13359.0","13359.0","13359.0","13359.0","13359.0","13359.0","13310.5","13310.5","13310.5","13310.5","13310.5","13310.5","13310.5","13310.5","13310.5","13310.5","13310.5","13310.5","13310.5","13310.5","13310.5","13310.5","13310.5","13310.5","13310.5","13310.5","13310.5","13310.5","13310.5","13310.5","14969.2","14969.2","14969.2","14969.2","14969.2","14969.2","14969.2","14969.2","14969.2","14969.2","14969.2","14969.2","14963.4","14963.4","14963.4","14963.4","14963.4","14963.4","14963.4","14963.4","14963.4","14963.4","14963.4","14963.4","14963.4","14963.4","14963.4","14963.4"
"2008:Q3","13324.6","13324.6","13324.6","13324.6","13324.6","13324.6","13324.6","13223.5","13223.5","13223.5","13223.5","13223.5","13223.5","13223.5","13223.5","13223.5","13223.5","13223.5","13223.5","13186.9","13186.9","13186.9","13186.9","13186.9","13186.9","13186.9","13186.9","13186.9","13186.9","13186.9","13186.9","13186.9","13186.9","13186.9","13186.9","13186.9","13186.9","13186.9","13186.9","13186.9","13186.9","13186.9","13186.9","14895.1","14895.1","14895.1","14895.1","14895.1","14895.1","14895.1","14895.1","14895.1","14895.1","14895.1","14895.1","14891.6","14891.6","14891.6","14891.6","14891.6","14891.6","14891.6","14891.6","14891.6","14891.6","14891.6","14891.6","14891.6","14891.6","14891.6","14891.6"
"2008:Q4","13141.9","13141.9","13141.9","13141.9","13141.9","13141.9","13141.9","12993.7","12993.7","12993.7","12993.7","12993.7","12993.7","12993.7","12993.7","12993.7","12993.7","12993.7","12993.7","12883.5","12883.5","12883.5","12883.5","12883.5","12883.5","12883.5","12883.5","12883.5","12883.5","12883.5","12883.5","12883.5","12883.5","12883.5","12883.5","12883.5","12883.5","12883.5","12883.5","12883.5","12883.5","12883.5","12883.5","14574.6","14574.6","14574.6","14574.6","14574.6","14574.6","14574.6","14574.6","14574.6","14574.6","14574.6","14574.6","14577.0","14577.0","14577.0","14577.0","14577.0","14577.0","14577.0","14577.0","14577.0","14577.0","14577.0","14577.0","14577.0","14577.0","14577.0","14577.0"
"2009:Q1","12925.4","12925.4","12925.4","12925.4","12925.4","12925.4","12925.4","12832.6","12832.6","12832.6","12832.6","12832.6","12832.6","12832.6","12832.6","12832.6","12832.6","12832.6","12832.6","12663.2","12663.2","12663.2","12663.2","12663.2","12663.2","12663.2","12663.2","12663.2","12663.2","12663.2","12663.2","12711.0","12711.0","12711.0","12711.0","12711.0","12711.0","12711.0","12711.0","12711.0","12711.0","12711.0","12711.0","14372.1","14372.1","14372.1","14372.1","14372.1","14372.1","14372.1","14372.1","14372.1","14372.1","14372.1","14372.1","14375.0","14375.0","14375.0","14375.0","14375.0","14375.0","14375.0","14375.0","14375.0","14375.0","14375.0","14375.0","14375.0","14375.0","14375.0","14375.0"
"2009:Q2","12901.5","12901.5","12901.5","12901.5","12901.5","12901.5","12901.5","12810.0","12810.0","12810.0","12810.0","12810.0","12810.0","12810.0","12810.0","12810.0","12810.0","12810.0","12810.0","12641.3","12641.3","12641.3","12641.3","12641.3","12641.3","12641.3","12641.3","12641.3","12641.3","12641.3","12641.3","12701.0","12701.0","12701.0","12701.0","12701.0","12701.0","12701.0","12701.0","12701.0","12701.0","12701.0","12701.0","14356.9","14356.9","14356.9","14356.9","14356.9","14356.9","14356.9","14356.9","14356.9","14356.9","14356.9","14356.9","14355.6","14355.6","14355.6","14355.6","14355.6","14355.6","14355.6","14355.6","14355.6","14355.6","14355.6","14355.6","14355.6","14355.6","14355.6","14355.6"
"2009:Q3","12973.0","12973.0","12973.0","12973.0","12973.0","12973.0","12973.0","12860.8","12860.8","12860.8","12860.8","12860.8","12860.8","12860.8","12860.8","12860.8","12860.8","12860.8","12860.8","12694.5","12694.5","12694.5","12694.5","12694.5","12694.5","12694.5","12694.5","12694.5","12694.5","12694.5","12694.5","12746.7","12746.7","12746.7","12746.7","12746.7","12746.7","12746.7","12746.7","12746.7","12746.7","12746.7","12746.7","14402.5","14402.5","14402.5","14402.5","14402.5","14402.5","14402.5","14402.5","14402.5","14402.5","14402.5","14402.5","14402.5","14402.5","14402.5","14402.5","14402.5","14402.5","14402.5","14402.5","14402.5","14402.5","14402.5","14402.5","14402.5","14402.5","14402.5","14402.5"
"2009:Q4","#N/A","13155.0","13161.1","13149.5","13149.5","13149.5","13149.5","13019.0","13019.0","13019.0","13019.0","13019.0","13019.0","13019.0","13019.0","13019.0","13019.0","13019.0","13019.0","12813.5","12813.5","12813.5","12813.5","12813.5","12813.5","12813.5","12813.5","12813.5","12813.5","12813.5","12813.5","12873.1","12873.1","12873.1","12873.1","12873.1","12873.1","12873.1","12873.1","12873.1","12873.1","12873.1","12873.1","14540.2","14540.2","14540.2","14540.2","14540.2","14540.2","14540.2","14540.2","14540.2","14540.2","14540.2","14540.2","14541.9","14541.9","14541.9","14541.9","14541.9","14541.9","14541.9","14541.9","14541.9","14541.9","14541.9","14541.9","14541.9","14541.9","14541.9","14541.9"
"2010:Q1","#N/A","#N/A","#N/A","#N/A","13254.7","13248.2","13238.6","13138.8","13138.8","13138.8","13138.8","13138.8","13138.8","13138.8","13138.8","13138.8","13138.8","13138.8","13138.8","12937.7","12937.7","12937.7","12937.7","12937.7","12937.7","12937.7","12937.7","12937.7","12937.7","12937.7","12937.7","12947.6","12947.6","12947.6","12947.6","12947.6","12947.6","12947.6","12947.6","12947.6","12947.6","12947.6","12947.6","14597.7","14597.7","14597.7","14597.7","14597.7","14597.7","14597.7","14597.7","14597.7","14597.7","14597.7","14597.7","14604.8","14604.8","14604.8","14604.8","14604.8","14604.8","14604.8","14604.8","14604.8","14604.8","14604.8","14604.8","14604.8","14604.8","14604.8","14604.8"
"2010:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","13216.5","13191.5","13194.9","13194.9","13194.9","13194.9","13194.9","13194.9","13194.9","13194.9","13194.9","13194.9","13058.5","13058.5","13058.5","13058.5","13058.5","13058.5","13058.5","13058.5","13058.5","13058.5","13058.5","13058.5","13019.6","13019.6","13019.6","13019.6","13019.6","13019.6","13019.6","13019.6","13019.6","13019.6","13019.6","13019.6","14738.0","14738.0","14738.0","14738.0","14738.0","14738.0","14738.0","14738.0","14738.0","14738.0","14738.0","14738.0","14745.9","14745.9","14745.9","14745.9","14745.9","14745.9","14745.9","14745.9","14745.9","14745.9","14745.9","14745.9","14745.9","14745.9","14745.9","14745.9"
"2010:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","13260.7","13277.4","13278.5","13278.5","13278.5","13278.5","13278.5","13278.5","13278.5","13139.6","13139.6","13139.6","13139.6","13139.6","13139.6","13139.6","13139.6","13139.6","13139.6","13139.6","13139.6","13103.5","13103.5","13103.5","13103.5","13103.5","13103.5","13103.5","13103.5","13103.5","13103.5","13103.5","13103.5","14839.3","14839.3","14839.3","14839.3","14839.3","14839.3","14839.3","14839.3","14839.3","14839.3","14839.3","14839.3","14845.5","14845.5","14845.5","14845.5","14845.5","14845.5","14845.5","14845.5","14845.5","14845.5","14845.5","14845.5","14845.5","14845.5","14845.5","14845.5"
"2010:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","13382.6","13370.1","13380.7","13380.7","13380.7","13380.7","13216.1","13216.1","13216.1","13216.1","13216.1","13216.1","13216.1","13216.1","13216.1","13216.1","13216.1","13216.1","13181.2","13181.2","13181.2","13181.2","13181.2","13181.2","13181.2","13181.2","13181.2","13181.2","13181.2","13181.2","14942.4","14942.4","14942.4","14942.4","14942.4","14942.4","14942.4","14942.4","14942.4","14942.4","14942.4","14942.4","14939.0","14939.0","14939.0","14939.0","14939.0","14939.0","14939.0","14939.0","14939.0","14939.0","14939.0","14939.0","14939.0","14939.0","14939.0","14939.0"
"2011:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","13438.8","13441.9","13444.3","13227.9","13227.9","13227.9","13227.9","13227.9","13227.9","13227.9","13227.9","13227.9","13227.9","13227.9","13227.9","13183.8","13183.8","13183.8","13183.8","13183.8","13183.8","13183.8","13183.8","13183.8","13183.8","13183.8","13183.8","14894.0","14894.0","14894.0","14894.0","14894.0","14894.0","14894.0","14894.0","14894.0","14894.0","14894.0","14894.0","14881.3","14881.3","14881.3","14881.3","14881.3","14881.3","14881.3","14881.3","14881.3","14881.3","14881.3","14881.3","14881.3","14881.3","14881.3","14881.3"
"2011:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","13270.1","13260.5","13271.8","13271.8","13271.8","13271.8","13271.8","13271.8","13271.8","13271.8","13271.8","13271.8","13264.7","13264.7","13264.7","13264.7","13264.7","13264.7","13264.7","13264.7","13264.7","13264.7","13264.7","13264.7","15011.3","15011.3","15011.3","15011.3","15011.3","15011.3","15011.3","15011.3","15011.3","15011.3","15011.3","15011.3","14989.6","14989.6","14989.6","14989.6","14989.6","14989.6","14989.6","14989.6","14989.6","14989.6","14989.6","14989.6","14989.6","14989.6","14989.6","14989.6"
"2011:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","13352.8","13337.8","13331.6","13331.6","13331.6","13331.6","13331.6","13331.6","13331.6","13306.9","13306.9","13306.9","13306.9","13306.9","13306.9","13306.9","13306.9","13306.9","13306.9","13306.9","13306.9","15062.1","15062.1","15062.1","15062.1","15062.1","15062.1","15062.1","15062.1","15062.1","15062.1","15062.1","15062.1","15021.1","15021.1","15021.1","15021.1","15021.1","15021.1","15021.1","15021.1","15021.1","15021.1","15021.1","15021.1","15021.1","15021.1","15021.1","15021.1"
"2011:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","13422.4","13429.9","13429.0","13429.0","13429.0","13429.0","13441.0","13441.0","13441.0","13441.0","13441.0","13441.0","13441.0","13441.0","13441.0","13441.0","13441.0","13441.0","15242.1","15242.1","15242.1","15242.1","15242.1","15242.1","15242.1","15242.1","15242.1","15242.1","15242.1","15242.1","15190.3","15190.3","15190.3","15190.3","15190.3","15190.3","15190.3","15190.3","15190.3","15190.3","15190.3","15190.3","15190.3","15190.3","15190.3","15190.3"
"2012:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","13502.4","13491.0","13491.4","13506.4","13506.4","13506.4","13506.4","13506.4","13506.4","13506.4","13506.4","13506.4","13506.4","13506.4","13506.4","15381.6","15381.6","15381.6","15381.6","15381.6","15381.6","15381.6","15381.6","15381.6","15381.6","15381.6","15381.6","15275.0","15275.0","15275.0","15275.0","15275.0","15275.0","15275.0","15275.0","15275.0","15275.0","15275.0","15275.0","15291.0","15291.0","15291.0","15291.0"
"2012:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","13558.0","13564.5","13548.5","13548.5","13548.5","13548.5","13548.5","13548.5","13548.5","13548.5","13548.5","13548.5","15427.7","15427.7","15427.7","15427.7","15427.7","15427.7","15427.7","15427.7","15427.7","15427.7","15427.7","15427.7","15336.7","15336.7","15336.7","15336.7","15336.7","15336.7","15336.7","15336.7","15336.7","15336.7","15336.7","15336.7","15362.4","15362.4","15362.4","15362.4"
"2012:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","13616.2","13638.1","13652.5","13652.5","13652.5","13652.5","13652.5","13652.5","13652.5","15534.0","15534.0","15534.0","15534.0","15534.0","15534.0","15534.0","15534.0","15534.0","15534.0","15534.0","15534.0","15431.3","15431.3","15431.3","15431.3","15431.3","15431.3","15431.3","15431.3","15431.3","15431.3","15431.3","15431.3","15380.8","15380.8","15380.8","15380.8"
"2012:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","13647.6","13656.8","13665.4","13665.4","13665.4","13665.4","15539.6","15539.6","15539.6","15539.6","15539.6","15539.6","15539.6","15539.6","15539.6","15539.6","15539.6","15539.6","15433.7","15433.7","15433.7","15433.7","15433.7","15433.7","15433.7","15433.7","15433.7","15433.7","15433.7","15433.7","15384.3","15384.3","15384.3","15384.3"
"2013:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","13750.1","13746.2","13725.7","15583.9","15583.9","15583.9","15583.9","15583.9","15583.9","15583.9","15583.9","15583.9","15583.9","15583.9","15583.9","15538.4","15538.4","15538.4","15538.4","15538.4","15538.4","15538.4","15538.4","15538.4","15538.4","15538.4","15538.4","15457.2","15457.2","15457.2","15457.2"
"2013:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","15648.7","15681.0","15679.7","15679.7","15679.7","15679.7","15679.7","15679.7","15679.7","15679.7","15679.7","15679.7","15606.6","15606.6","15606.6","15606.6","15606.6","15606.6","15606.6","15606.6","15606.6","15606.6","15606.6","15606.6","15500.2","15500.2","15500.2","15500.2"
"2013:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","15790.1","15819.0","15839.3","15839.3","15839.3","15839.3","15839.3","15839.3","15839.3","15779.9","15779.9","15779.9","15779.9","15779.9","15779.9","15779.9","15779.9","15779.9","15779.9","15779.9","15779.9","15614.4","15614.4","15614.4","15614.4"
"2013:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","15965.6","15932.9","15942.3","15942.3","15942.3","15942.3","15916.2","15916.2","15916.2","15916.2","15916.2","15916.2","15916.2","15916.2","15916.2","15916.2","15916.2","15916.2","15761.5","15761.5","15761.5","15761.5"
"2014:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","15946.6","15902.9","15824.2","15831.7","15831.7","15831.7","15831.7","15831.7","15831.7","15831.7","15831.7","15831.7","15831.7","15831.7","15831.7","15724.9","15724.9","15724.9","15724.9"
"2014:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","15985.7","15994.3","16010.4","16010.4","16010.4","16010.4","16010.4","16010.4","16010.4","16010.4","16010.4","16010.4","15901.5","15901.5","15901.5","15901.5"
"2014:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","16150.6","16164.1","16205.6","16205.6","16205.6","16205.6","16205.6","16205.6","16205.6","16068.8","16068.8","16068.8","16068.8"
"2014:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","16311.6","16293.7","16294.7","16294.7","16294.7","16294.7","16151.4","16151.4","16151.4","16151.4"
"2015:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","16304.8","16264.1","16287.7","16177.3","16177.3","16177.3","16177.3"
"2015:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","16270.4","16324.3","16333.6","16333.6"
"2015:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","16394.2"
