"DATE","P00M1","P00M2","P00M3","P00M4","P00M5","P00M6","P00M7","P00M8","P00M9","P00M10","P00M11","P00M12","P01M1","P01M2","P01M3","P01M4","P01M5","P01M6","P01M7","P01M8","P01M9","P01M10","P01M11","P01M12","P02M1","P02M2","P02M3","P02M4","P02M5","P02M6","P02M7","P02M8","P02M9","P02M10","P02M11","P02M12","P03M1","P03M2","P03M3","P03M4","P03M5","P03M6","P03M7","P03M8","P03M9","P03M10","P03M11","P03M12","P04M1","P04M2","P04M3","P04M4","P04M5","P04M6","P04M7","P04M8","P04M9","P04M10","P04M11","P04M12","P05M1","P05M2","P05M3","P05M4","P05M5","P05M6","P05M7","P05M8","P05M9","P05M10","P05M11","P05M12","P06M1","P06M2","P06M3","P06M4","P06M5","P06M6","P06M7","P06M8","P06M9","P06M10","P06M11","P06M12","P07M1","P07M2","P07M3","P07M4","P07M5","P07M6","P07M7","P07M8","P07M9","P07M10","P07M11","P07M12","P08M1","P08M2","P08M3","P08M4","P08M5","P08M6","P08M7","P08M8","P08M9","P08M10","P08M11","P08M12","P09M1","P09M2","P09M3","P09M4","P09M5","P09M6","P09M7","P09M8","P09M9","P09M10","P09M11","P09M12"
"1967:Q1","25.12","25.12","25.12","24.9","24.9","24.9","24.9","24.9","24.9","24.9","24.9","24.9","24.9","24.9","24.9","24.9","24.9","24.9","24.9","24.9","24.9","24.9","24.9","24.9","24.9","24.9","24.9","24.9","24.9","24.9","24.9","24.9","24.9","24.9","24.9","24.9","24.9","24.9","24.9","24.9","24.9","24.9","24.9","24.9","24.9","24.9","24.9","23.611","23.611","23.611","23.611","23.611","23.611","23.611","23.611","23.611","23.611","23.611","23.611","23.611","23.611","23.611","23.611","23.611","23.611","23.611","23.611","23.611","23.611","23.611","23.611","23.611","23.611","23.611","23.611","23.611","23.611","23.611","23.611","23.611","23.611","23.611","23.611","23.611","23.611","23.611","23.611","23.611","23.611","23.611","23.611","23.611","23.611","23.611","23.611","23.611","23.611","23.611","23.611","23.611","23.611","23.611","23.611","23.611","23.611","23.611","23.611","23.611","23.611","23.611","23.611","23.611","23.611","23.611","23.611","20.874","20.874","20.874","20.874","20.874"
"1967:Q2","25.28","25.28","25.28","25.06","25.06","25.06","25.06","25.06","25.06","25.06","25.06","25.06","25.06","25.06","25.06","25.06","25.06","25.06","25.06","25.06","25.06","25.06","25.06","25.06","25.06","25.06","25.06","25.06","25.06","25.06","25.06","25.06","25.06","25.06","25.06","25.06","25.06","25.06","25.06","25.06","25.06","25.06","25.06","25.06","25.06","25.06","25.06","23.759","23.759","23.759","23.759","23.759","23.759","23.759","23.759","23.759","23.759","23.759","23.759","23.759","23.759","23.759","23.759","23.759","23.759","23.759","23.759","23.759","23.759","23.759","23.759","23.759","23.759","23.759","23.759","23.759","23.759","23.759","23.759","23.759","23.759","23.759","23.759","23.759","23.759","23.759","23.759","23.759","23.759","23.759","23.759","23.759","23.759","23.759","23.759","23.759","23.759","23.759","23.759","23.759","23.759","23.759","23.759","23.759","23.759","23.759","23.759","23.759","23.759","23.759","23.759","23.759","23.759","23.759","23.759","21.002","21.002","21.002","21.002","21.002"
"1967:Q3","25.52","25.52","25.52","25.29","25.29","25.29","25.29","25.29","25.29","25.29","25.29","25.29","25.29","25.29","25.29","25.29","25.29","25.29","25.29","25.29","25.29","25.29","25.29","25.29","25.29","25.29","25.29","25.29","25.29","25.29","25.29","25.29","25.29","25.29","25.29","25.29","25.29","25.29","25.29","25.29","25.29","25.29","25.29","25.29","25.29","25.29","25.29","23.977","23.977","23.977","23.977","23.977","23.977","23.977","23.977","23.977","23.977","23.977","23.977","23.977","23.977","23.977","23.977","23.977","23.977","23.977","23.977","23.977","23.977","23.977","23.977","23.977","23.977","23.977","23.977","23.977","23.977","23.977","23.977","23.977","23.977","23.977","23.977","23.977","23.977","23.977","23.977","23.977","23.977","23.977","23.977","23.977","23.977","23.977","23.977","23.977","23.977","23.977","23.977","23.977","23.977","23.977","23.977","23.977","23.977","23.977","23.977","23.977","23.977","23.977","23.977","23.977","23.977","23.977","23.977","21.194","21.194","21.194","21.194","21.194"
"1967:Q4","25.8","25.8","25.8","25.57","25.57","25.57","25.57","25.57","25.57","25.57","25.57","25.57","25.57","25.57","25.57","25.57","25.57","25.57","25.57","25.57","25.57","25.57","25.57","25.57","25.57","25.57","25.57","25.57","25.57","25.57","25.57","25.57","25.57","25.57","25.57","25.57","25.57","25.57","25.57","25.57","25.57","25.57","25.57","25.57","25.57","25.57","25.57","24.242","24.242","24.242","24.242","24.242","24.242","24.242","24.242","24.242","24.242","24.242","24.242","24.242","24.242","24.242","24.242","24.242","24.242","24.242","24.242","24.242","24.242","24.242","24.242","24.242","24.242","24.242","24.242","24.242","24.242","24.242","24.242","24.242","24.242","24.242","24.242","24.242","24.242","24.242","24.242","24.242","24.242","24.242","24.242","24.242","24.242","24.242","24.242","24.242","24.242","24.242","24.242","24.242","24.242","24.242","24.242","24.242","24.242","24.242","24.242","24.242","24.242","24.242","24.242","24.242","24.242","24.242","24.242","21.426","21.426","21.426","21.426","21.426"
"1968:Q1","26.09","26.09","26.09","25.86","25.86","25.86","25.86","25.86","25.86","25.86","25.86","25.86","25.86","25.86","25.86","25.86","25.86","25.86","25.86","25.86","25.86","25.86","25.86","25.86","25.86","25.86","25.86","25.86","25.86","25.86","25.86","25.86","25.86","25.86","25.86","25.86","25.86","25.86","25.86","25.86","25.86","25.86","25.86","25.86","25.86","25.86","25.86","24.503","24.503","24.503","24.503","24.503","24.503","24.503","24.503","24.503","24.503","24.503","24.503","24.503","24.503","24.503","24.503","24.503","24.503","24.503","24.503","24.503","24.503","24.503","24.503","24.503","24.503","24.503","24.503","24.503","24.503","24.503","24.503","24.503","24.503","24.503","24.503","24.503","24.503","24.503","24.503","24.503","24.503","24.503","24.503","24.503","24.503","24.503","24.503","24.503","24.503","24.503","24.503","24.503","24.503","24.503","24.503","24.503","24.503","24.503","24.503","24.503","24.503","24.503","24.503","24.503","24.503","24.503","24.503","21.658","21.658","21.658","21.658","21.658"
"1968:Q2","26.38","26.38","26.38","26.15","26.15","26.15","26.15","26.15","26.15","26.15","26.15","26.15","26.15","26.15","26.15","26.15","26.15","26.15","26.15","26.15","26.15","26.15","26.15","26.15","26.15","26.15","26.15","26.15","26.15","26.15","26.15","26.15","26.15","26.15","26.15","26.15","26.15","26.15","26.15","26.15","26.15","26.15","26.15","26.15","26.15","26.15","26.15","24.777","24.777","24.777","24.777","24.777","24.777","24.777","24.777","24.777","24.777","24.777","24.777","24.777","24.777","24.777","24.777","24.777","24.777","24.777","24.777","24.777","24.777","24.777","24.777","24.777","24.777","24.777","24.777","24.777","24.777","24.777","24.777","24.777","24.777","24.777","24.777","24.777","24.777","24.777","24.777","24.777","24.777","24.777","24.777","24.777","24.777","24.777","24.777","24.777","24.777","24.777","24.777","24.777","24.777","24.777","24.777","24.777","24.777","24.777","24.777","24.777","24.777","24.777","24.777","24.777","24.777","24.777","24.777","21.9","21.9","21.9","21.9","21.9"
"1968:Q3","26.63","26.63","26.63","26.39","26.39","26.39","26.39","26.39","26.39","26.39","26.39","26.39","26.39","26.39","26.39","26.39","26.39","26.39","26.39","26.39","26.39","26.39","26.39","26.39","26.39","26.39","26.39","26.39","26.39","26.39","26.39","26.39","26.39","26.39","26.39","26.39","26.39","26.39","26.39","26.39","26.39","26.39","26.39","26.39","26.39","26.39","26.39","25.017","25.017","25.017","25.017","25.017","25.017","25.017","25.017","25.017","25.017","25.017","25.017","25.017","25.017","25.017","25.017","25.017","25.017","25.017","25.017","25.017","25.017","25.017","25.017","25.017","25.017","25.017","25.017","25.017","25.017","25.017","25.017","25.017","25.017","25.017","25.017","25.017","25.017","25.017","25.017","25.017","25.017","25.017","25.017","25.017","25.017","25.017","25.017","25.017","25.017","25.017","25.017","25.017","25.017","25.017","25.017","25.017","25.017","25.017","25.017","25.017","25.017","25.017","25.017","25.017","25.017","25.017","25.017","22.111","22.111","22.111","22.111","22.111"
"1968:Q4","26.99","26.99","26.99","26.76","26.76","26.76","26.76","26.76","26.76","26.76","26.76","26.76","26.76","26.76","26.76","26.76","26.76","26.76","26.76","26.76","26.76","26.76","26.76","26.76","26.76","26.76","26.76","26.76","26.76","26.76","26.76","26.76","26.76","26.76","26.76","26.76","26.76","26.76","26.76","26.76","26.76","26.76","26.76","26.76","26.76","26.76","26.76","25.367","25.367","25.367","25.367","25.367","25.367","25.367","25.367","25.367","25.367","25.367","25.367","25.367","25.367","25.367","25.367","25.367","25.367","25.367","25.367","25.367","25.367","25.367","25.367","25.367","25.367","25.367","25.367","25.367","25.367","25.367","25.367","25.367","25.367","25.367","25.367","25.367","25.367","25.367","25.367","25.367","25.367","25.367","25.367","25.367","25.367","25.367","25.367","25.367","25.367","25.367","25.367","25.367","25.367","25.367","25.367","25.367","25.367","25.367","25.367","25.367","25.367","25.367","25.367","25.367","25.367","25.367","25.367","22.418","22.418","22.418","22.418","22.418"
"1969:Q1","27.25","27.25","27.25","27.02","27.02","27.02","27.02","27.02","27.02","27.02","27.02","27.02","27.02","27.02","27.02","27.02","27.02","27.02","27.02","27.02","27.02","27.02","27.02","27.02","27.02","27.02","27.02","27.02","27.02","27.02","27.02","27.02","27.02","27.02","27.02","27.02","27.02","27.02","27.02","27.02","27.02","27.02","27.02","27.02","27.02","27.02","27.02","25.622","25.622","25.622","25.622","25.622","25.622","25.622","25.622","25.622","25.622","25.622","25.622","25.622","25.622","25.622","25.622","25.622","25.622","25.622","25.622","25.622","25.622","25.622","25.622","25.622","25.622","25.622","25.622","25.622","25.622","25.622","25.622","25.622","25.622","25.622","25.622","25.622","25.622","25.622","25.622","25.622","25.622","25.622","25.622","25.622","25.622","25.622","25.622","25.622","25.622","25.622","25.622","25.622","25.622","25.622","25.622","25.622","25.622","25.622","25.622","25.622","25.622","25.622","25.622","25.622","25.622","25.622","25.622","22.644","22.644","22.644","22.644","22.644"
"1969:Q2","27.61","27.61","27.61","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","25.966","25.966","25.966","25.966","25.966","25.966","25.966","25.966","25.966","25.966","25.966","25.966","25.966","25.966","25.966","25.966","25.966","25.966","25.966","25.966","25.966","25.966","25.966","25.966","25.966","25.966","25.966","25.966","25.966","25.966","25.966","25.966","25.966","25.966","25.966","25.966","25.966","25.966","25.966","25.966","25.966","25.966","25.966","25.966","25.966","25.966","25.966","25.966","25.966","25.966","25.966","25.966","25.966","25.966","25.966","25.966","25.966","25.966","25.966","25.966","25.966","25.966","25.966","25.966","25.966","25.966","25.966","25.966","22.946","22.946","22.946","22.946","22.946"
"1969:Q3","28.01","28.01","28.01","27.79","27.79","27.79","27.79","27.79","27.79","27.79","27.79","27.79","27.79","27.79","27.79","27.79","27.79","27.79","27.79","27.79","27.79","27.79","27.79","27.79","27.79","27.79","27.79","27.79","27.79","27.79","27.79","27.79","27.79","27.79","27.79","27.79","27.79","27.79","27.79","27.79","27.79","27.79","27.79","27.79","27.79","27.79","27.79","26.345","26.345","26.345","26.345","26.345","26.345","26.345","26.345","26.345","26.345","26.345","26.345","26.345","26.345","26.345","26.345","26.345","26.345","26.345","26.345","26.345","26.345","26.345","26.345","26.345","26.345","26.345","26.345","26.345","26.345","26.345","26.345","26.345","26.345","26.345","26.345","26.345","26.345","26.345","26.345","26.345","26.345","26.345","26.345","26.345","26.345","26.345","26.345","26.345","26.345","26.345","26.345","26.345","26.345","26.345","26.345","26.345","26.345","26.345","26.345","26.345","26.345","26.345","26.345","26.345","26.345","26.345","26.345","23.279","23.279","23.279","23.279","23.279"
"1969:Q4","28.36","28.36","28.36","28.15","28.15","28.15","28.15","28.15","28.15","28.15","28.15","28.15","28.15","28.15","28.15","28.15","28.15","28.15","28.15","28.15","28.15","28.15","28.15","28.15","28.15","28.15","28.15","28.15","28.15","28.15","28.15","28.15","28.15","28.15","28.15","28.15","28.15","28.15","28.15","28.15","28.15","28.15","28.15","28.15","28.15","28.15","28.15","26.678","26.678","26.678","26.678","26.678","26.678","26.678","26.678","26.678","26.678","26.678","26.678","26.678","26.678","26.678","26.678","26.678","26.678","26.678","26.678","26.678","26.678","26.678","26.678","26.678","26.678","26.678","26.678","26.678","26.678","26.678","26.678","26.678","26.678","26.678","26.678","26.678","26.678","26.678","26.678","26.678","26.678","26.678","26.678","26.678","26.678","26.678","26.678","26.678","26.678","26.678","26.678","26.678","26.678","26.678","26.678","26.678","26.678","26.678","26.678","26.678","26.678","26.678","26.678","26.678","26.678","26.678","26.678","23.571","23.571","23.571","23.571","23.571"
"1970:Q1","28.75","28.75","28.75","28.54","28.54","28.54","28.54","28.54","28.54","28.54","28.54","28.54","28.54","28.54","28.54","28.54","28.54","28.54","28.54","28.54","28.54","28.54","28.54","28.54","28.54","28.54","28.54","28.54","28.54","28.54","28.54","28.54","28.54","28.54","28.54","28.54","28.54","28.54","28.54","28.54","28.54","28.54","28.54","28.54","28.54","28.54","28.54","27.051","27.051","27.051","27.051","27.051","27.051","27.051","27.051","27.051","27.051","27.051","27.051","27.051","27.051","27.051","27.051","27.051","27.051","27.051","27.051","27.051","27.051","27.051","27.051","27.051","27.051","27.051","27.051","27.051","27.051","27.051","27.051","27.051","27.051","27.051","27.051","27.051","27.051","27.051","27.051","27.051","27.051","27.051","27.051","27.051","27.051","27.051","27.051","27.051","27.051","27.051","27.051","27.051","27.051","27.051","27.051","27.051","27.051","27.051","27.051","27.051","27.051","27.051","27.051","27.051","27.051","27.051","27.051","23.898","23.898","23.898","23.898","23.898"
"1970:Q2","29.17","29.17","29.17","28.94","28.94","28.94","28.94","28.94","28.94","28.94","28.94","28.94","28.94","28.94","28.94","28.94","28.94","28.94","28.94","28.94","28.94","28.94","28.94","28.94","28.94","28.94","28.94","28.94","28.94","28.94","28.94","28.94","28.94","28.94","28.94","28.94","28.94","28.94","28.94","28.94","28.94","28.94","28.94","28.94","28.94","28.94","28.94","27.437","27.437","27.437","27.437","27.437","27.437","27.437","27.437","27.437","27.437","27.437","27.437","27.437","27.437","27.437","27.437","27.437","27.437","27.437","27.437","27.437","27.437","27.437","27.437","27.437","27.437","27.437","27.437","27.437","27.437","27.437","27.437","27.437","27.437","27.437","27.437","27.437","27.437","27.437","27.437","27.437","27.437","27.437","27.437","27.437","27.437","27.437","27.437","27.437","27.437","27.437","27.437","27.437","27.437","27.437","27.437","27.437","27.437","27.437","27.437","27.437","27.437","27.437","27.437","27.437","27.437","27.437","27.437","24.241","24.241","24.241","24.241","24.241"
"1970:Q3","29.41","29.41","29.41","29.17","29.17","29.17","29.17","29.17","29.17","29.17","29.17","29.17","29.17","29.17","29.17","29.17","29.17","29.17","29.17","29.17","29.17","29.17","29.17","29.17","29.17","29.17","29.17","29.17","29.17","29.17","29.17","29.17","29.17","29.17","29.17","29.17","29.17","29.17","29.17","29.17","29.17","29.17","29.17","29.17","29.17","29.17","29.17","27.655","27.655","27.655","27.655","27.655","27.655","27.655","27.655","27.655","27.655","27.655","27.655","27.655","27.655","27.655","27.655","27.655","27.655","27.655","27.655","27.655","27.655","27.655","27.655","27.655","27.655","27.655","27.655","27.655","27.655","27.655","27.655","27.655","27.655","27.655","27.655","27.655","27.655","27.655","27.655","27.655","27.655","27.655","27.655","27.655","27.655","27.655","27.655","27.655","27.655","27.655","27.655","27.655","27.655","27.655","27.655","27.655","27.655","27.655","27.655","27.655","27.655","27.655","27.655","27.655","27.655","27.655","27.655","24.432","24.432","24.432","24.432","24.432"
"1970:Q4","29.81","29.81","29.81","29.55","29.55","29.55","29.55","29.55","29.55","29.55","29.55","29.55","29.55","29.55","29.55","29.55","29.55","29.55","29.55","29.55","29.55","29.55","29.55","29.55","29.55","29.55","29.55","29.55","29.55","29.55","29.55","29.55","29.55","29.55","29.55","29.55","29.55","29.55","29.55","29.55","29.55","29.55","29.55","29.55","29.55","29.55","29.55","28.009","28.009","28.009","28.009","28.009","28.009","28.009","28.009","28.009","28.009","28.009","28.009","28.009","28.009","28.009","28.009","28.009","28.009","28.009","28.009","28.009","28.009","28.009","28.009","28.009","28.009","28.009","28.009","28.009","28.009","28.009","28.009","28.009","28.009","28.009","28.009","28.009","28.009","28.009","28.009","28.009","28.009","28.009","28.009","28.009","28.009","28.009","28.009","28.009","28.009","28.009","28.009","28.009","28.009","28.009","28.009","28.009","28.009","28.009","28.009","28.009","28.009","28.009","28.009","28.009","28.009","28.009","28.009","24.742","24.742","24.742","24.742","24.742"
"1971:Q1","30.28","30.28","30.28","30.0","30.0","30.0","30.0","30.0","30.0","30.0","30.0","30.0","30.0","30.0","30.0","30.0","30.0","30.0","30.0","30.0","30.0","30.0","30.0","30.0","30.0","30.0","30.0","30.0","30.0","30.0","30.0","30.0","30.0","30.0","30.0","30.0","30.0","30.0","30.0","30.0","30.0","30.0","30.0","30.0","30.0","30.0","30.0","28.429","28.429","28.429","28.429","28.429","28.429","28.429","28.429","28.429","28.429","28.429","28.429","28.429","28.429","28.429","28.429","28.429","28.429","28.429","28.429","28.429","28.429","28.429","28.429","28.429","28.429","28.429","28.429","28.429","28.429","28.429","28.429","28.429","28.429","28.429","28.429","28.429","28.429","28.429","28.429","28.429","28.429","28.429","28.429","28.429","28.429","28.429","28.429","28.429","28.429","28.429","28.429","28.429","28.429","28.429","28.429","28.429","28.429","28.429","28.429","28.429","28.429","28.429","28.429","28.429","28.429","28.429","28.429","25.115","25.115","25.115","25.115","25.115"
