"DATE","RIMP90M1","RIMP90M2","RIMP90M3","RIMP90M4","RIMP90M5","RIMP90M6","RIMP90M7","RIMP90M8","RIMP90M9","RIMP90M10","RIMP90M11","RIMP90M12","RIMP91M1","RIMP91M2","RIMP91M3","RIMP91M4","RIMP91M5","RIMP91M6","RIMP91M7","RIMP91M8","RIMP91M9","RIMP91M10","RIMP91M11","RIMP91M12","RIMP92M1","RIMP92M2","RIMP92M3","RIMP92M4","RIMP92M5","RIMP92M6","RIMP92M7","RIMP92M8","RIMP92M9","RIMP92M10","RIMP92M11","RIMP92M12","RIMP93M1","RIMP93M2","RIMP93M3","RIMP93M4","RIMP93M5","RIMP93M6","RIMP93M7","RIMP93M8","RIMP93M9","RIMP93M10","RIMP93M11","RIMP93M12","RIMP94M1","RIMP94M2","RIMP94M3","RIMP94M4","RIMP94M5","RIMP94M6","RIMP94M7","RIMP94M8","RIMP94M9","RIMP94M10","RIMP94M11","RIMP94M12","RIMP95M1","RIMP95M2","RIMP95M3","RIMP95M4","RIMP95M5","RIMP95M6","RIMP95M7","RIMP95M8","RIMP95M9","RIMP95M10","RIMP95M11","RIMP95M12","RIMP96M1","RIMP96M2","RIMP96M3","RIMP96M4","RIMP96M5","RIMP96M6","RIMP96M7","RIMP96M8","RIMP96M9","RIMP96M10","RIMP96M11","RIMP96M12","RIMP97M1","RIMP97M2","RIMP97M3","RIMP97M4","RIMP97M5","RIMP97M6","RIMP97M7","RIMP97M8","RIMP97M9","RIMP97M10","RIMP97M11","RIMP97M12","RIMP98M1","RIMP98M2","RIMP98M3","RIMP98M4","RIMP98M5","RIMP98M6","RIMP98M7","RIMP98M8","RIMP98M9","RIMP98M10","RIMP98M11","RIMP98M12","RIMP99M1","RIMP99M2","RIMP99M3","RIMP99M4","RIMP99M5","RIMP99M6","RIMP99M7","RIMP99M8","RIMP99M9","RIMP99M10","RIMP99M11","RIMP99M12"
"1952:Q1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","57.1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","#N/A","#N/A"
"1952:Q2","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","60.1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","66.5","66.5","66.5","66.5","66.5","66.5","66.5","66.5","66.5","66.5","66.5","66.5","66.5","66.5","66.5","66.5","66.5","66.5","66.5","66.5","66.5","66.5","66.5","66.5","66.5","66.5","66.5","66.5","66.5","66.5","#N/A","#N/A"
"1952:Q3","63.8","63.8","63.8","63.8","63.8","63.8","63.8","63.8","63.8","63.8","63.8","63.8","63.8","63.8","63.8","63.8","63.8","63.8","63.8","63.8","63.8","63.8","63.8","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","60.3","60.3","60.3","60.3","60.3","60.3","60.3","60.3","60.3","60.3","60.3","60.3","60.3","60.3","60.3","60.3","60.3","60.3","60.3","60.3","60.3","60.3","60.3","60.3","60.3","60.3","60.3","60.3","60.3","60.3","60.3","60.3","60.3","60.3","60.3","60.3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","70.5","70.5","70.5","70.5","70.5","70.5","70.5","70.5","70.5","70.5","70.5","70.5","70.5","70.5","70.5","70.5","70.5","70.5","70.5","70.5","70.5","70.5","70.5","70.5","70.5","70.5","70.5","70.5","70.5","70.5","#N/A","#N/A"
"1952:Q4","69.1","69.1","69.1","69.1","69.1","69.1","69.1","69.1","69.1","69.1","69.1","69.1","69.1","69.1","69.1","69.1","69.1","69.1","69.1","69.1","69.1","69.1","69.1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","76.7","76.7","76.7","76.7","76.7","76.7","76.7","76.7","76.7","76.7","76.7","76.7","76.7","76.7","76.7","76.7","76.7","76.7","76.7","76.7","76.7","76.7","76.7","76.7","76.7","76.7","76.7","76.7","76.7","76.7","#N/A","#N/A"
"1953:Q1","68.6","68.6","68.6","68.6","68.6","68.6","68.6","68.6","68.6","68.6","68.6","68.6","68.6","68.6","68.6","68.6","68.6","68.6","68.6","68.6","68.6","68.6","68.6","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","65.0","65.0","65.0","65.0","65.0","65.0","65.0","65.0","65.0","65.0","65.0","65.0","65.0","65.0","65.0","65.0","65.0","65.0","65.0","65.0","65.0","65.0","65.0","65.0","65.0","65.0","65.0","65.0","65.0","65.0","65.0","65.0","65.0","65.0","65.0","65.0","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","75.1","75.1","75.1","75.1","75.1","75.1","75.1","75.1","75.1","75.1","75.1","75.1","75.1","75.1","75.1","75.1","75.1","75.1","75.1","75.1","75.1","75.1","75.1","75.1","75.1","75.1","75.1","75.1","75.1","75.1","#N/A","#N/A"
"1953:Q2","71.2","71.2","71.2","71.2","71.2","71.2","71.2","71.2","71.2","71.2","71.2","71.2","71.2","71.2","71.2","71.2","71.2","71.2","71.2","71.2","71.2","71.2","71.2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","68.0","68.0","68.0","68.0","68.0","68.0","68.0","68.0","68.0","68.0","68.0","68.0","68.0","68.0","68.0","68.0","68.0","68.0","68.0","68.0","68.0","68.0","68.0","68.0","68.0","68.0","68.0","68.0","68.0","68.0","68.0","68.0","68.0","68.0","68.0","68.0","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","78.8","78.8","78.8","78.8","78.8","78.8","78.8","78.8","78.8","78.8","78.8","78.8","78.8","78.8","78.8","78.8","78.8","78.8","78.8","78.8","78.8","78.8","78.8","78.8","78.8","78.8","78.8","78.8","78.8","78.8","#N/A","#N/A"
"1953:Q3","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","70.8","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","68.1","68.1","68.1","68.1","68.1","68.1","68.1","68.1","68.1","68.1","68.1","68.1","68.1","68.1","68.1","68.1","68.1","68.1","68.1","68.1","68.1","68.1","68.1","68.1","68.1","68.1","68.1","68.1","68.1","68.1","68.1","68.1","68.1","68.1","68.1","68.1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","#N/A","#N/A"
"1953:Q4","68.0","68.0","68.0","68.0","68.0","68.0","68.0","68.0","68.0","68.0","68.0","68.0","68.0","68.0","68.0","68.0","68.0","68.0","68.0","68.0","68.0","68.0","68.0","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","65.4","65.4","65.4","65.4","65.4","65.4","65.4","65.4","65.4","65.4","65.4","65.4","65.4","65.4","65.4","65.4","65.4","65.4","65.4","65.4","65.4","65.4","65.4","65.4","65.4","65.4","65.4","65.4","65.4","65.4","65.4","65.4","65.4","65.4","65.4","65.4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","#N/A","#N/A"
"1954:Q1","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","61.7","61.7","61.7","61.7","61.7","61.7","61.7","61.7","61.7","61.7","61.7","61.7","61.7","61.7","61.7","61.7","61.7","61.7","61.7","61.7","61.7","61.7","61.7","61.7","61.7","61.7","61.7","61.7","61.7","61.7","61.7","61.7","61.7","61.7","61.7","61.7","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","#N/A","#N/A"
"1954:Q2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","67.3","67.3","67.3","67.3","67.3","67.3","67.3","67.3","67.3","67.3","67.3","67.3","67.3","67.3","67.3","67.3","67.3","67.3","67.3","67.3","67.3","67.3","67.3","67.3","67.3","67.3","67.3","67.3","67.3","67.3","67.3","67.3","67.3","67.3","67.3","67.3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","76.5","76.5","76.5","76.5","76.5","76.5","76.5","76.5","76.5","76.5","76.5","76.5","76.5","76.5","76.5","76.5","76.5","76.5","76.5","76.5","76.5","76.5","76.5","76.5","76.5","76.5","76.5","76.5","76.5","76.5","#N/A","#N/A"
"1954:Q3","66.7","66.7","66.7","66.7","66.7","66.7","66.7","66.7","66.7","66.7","66.7","66.7","66.7","66.7","66.7","66.7","66.7","66.7","66.7","66.7","66.7","66.7","66.7","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","63.9","63.9","63.9","63.9","63.9","63.9","63.9","63.9","63.9","63.9","63.9","63.9","63.9","63.9","63.9","63.9","63.9","63.9","63.9","63.9","63.9","63.9","63.9","63.9","63.9","63.9","63.9","63.9","63.9","63.9","63.9","63.9","63.9","63.9","63.9","63.9","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","72.2","72.2","72.2","72.2","72.2","72.2","72.2","72.2","72.2","72.2","72.2","72.2","72.2","72.2","72.2","72.2","72.2","72.2","72.2","72.2","72.2","72.2","72.2","72.2","72.2","72.2","72.2","72.2","72.2","72.2","#N/A","#N/A"
"1954:Q4","67.6","67.6","67.6","67.6","67.6","67.6","67.6","67.6","67.6","67.6","67.6","67.6","67.6","67.6","67.6","67.6","67.6","67.6","67.6","67.6","67.6","67.6","67.6","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","64.9","64.9","64.9","64.9","64.9","64.9","64.9","64.9","64.9","64.9","64.9","64.9","64.9","64.9","64.9","64.9","64.9","64.9","64.9","64.9","64.9","64.9","64.9","64.9","64.9","64.9","64.9","64.9","64.9","64.9","64.9","64.9","64.9","64.9","64.9","64.9","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","72.9","72.9","72.9","72.9","72.9","72.9","72.9","72.9","72.9","72.9","72.9","72.9","72.9","72.9","72.9","72.9","72.9","72.9","72.9","72.9","72.9","72.9","72.9","72.9","72.9","72.9","72.9","72.9","72.9","72.9","#N/A","#N/A"
"1955:Q1","71.8","71.8","71.8","71.8","71.8","71.8","71.8","71.8","71.8","71.8","71.8","71.8","71.8","71.8","71.8","71.8","71.8","71.8","71.8","71.8","71.8","71.8","71.8","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","68.0","68.0","68.0","68.0","68.0","68.0","68.0","68.0","68.0","68.0","68.0","68.0","68.0","68.0","68.0","68.0","68.0","68.0","68.0","68.0","68.0","68.0","68.0","68.0","68.0","68.0","68.0","68.0","68.0","68.0","68.0","68.0","68.0","68.0","68.0","68.0","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","#N/A","#N/A"
"1955:Q2","77.0","77.0","77.0","77.0","77.0","77.0","77.0","77.0","77.0","77.0","77.0","77.0","77.0","77.0","77.0","77.0","77.0","77.0","77.0","77.0","77.0","77.0","77.0","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","72.8","72.8","72.8","72.8","72.8","72.8","72.8","72.8","72.8","72.8","72.8","72.8","72.8","72.8","72.8","72.8","72.8","72.8","72.8","72.8","72.8","72.8","72.8","72.8","72.8","72.8","72.8","72.8","72.8","72.8","72.8","72.8","72.8","72.8","72.8","72.8","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","81.4","81.4","81.4","81.4","81.4","81.4","81.4","81.4","81.4","81.4","81.4","81.4","81.4","81.4","81.4","81.4","81.4","81.4","81.4","81.4","81.4","81.4","81.4","81.4","81.4","81.4","81.4","81.4","81.4","81.4","#N/A","#N/A"
"1955:Q3","78.4","78.4","78.4","78.4","78.4","78.4","78.4","78.4","78.4","78.4","78.4","78.4","78.4","78.4","78.4","78.4","78.4","78.4","78.4","78.4","78.4","78.4","78.4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","74.5","74.5","74.5","74.5","74.5","74.5","74.5","74.5","74.5","74.5","74.5","74.5","74.5","74.5","74.5","74.5","74.5","74.5","74.5","74.5","74.5","74.5","74.5","74.5","74.5","74.5","74.5","74.5","74.5","74.5","74.5","74.5","74.5","74.5","74.5","74.5","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","82.9","82.9","82.9","82.9","82.9","82.9","82.9","82.9","82.9","82.9","82.9","82.9","82.9","82.9","82.9","82.9","82.9","82.9","82.9","82.9","82.9","82.9","82.9","82.9","82.9","82.9","82.9","82.9","82.9","82.9","#N/A","#N/A"
"1955:Q4","80.5","80.5","80.5","80.5","80.5","80.5","80.5","80.5","80.5","80.5","80.5","80.5","80.5","80.5","80.5","80.5","80.5","80.5","80.5","80.5","80.5","80.5","80.5","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","#N/A","#N/A"
"1956:Q1","83.7","83.7","83.7","83.7","83.7","83.7","83.7","83.7","83.7","83.7","83.7","83.7","83.7","83.7","83.7","83.7","83.7","83.7","83.7","83.7","83.7","83.7","83.7","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","89.2","89.2","89.2","89.2","89.2","89.2","89.2","89.2","89.2","89.2","89.2","89.2","89.2","89.2","89.2","89.2","89.2","89.2","89.2","89.2","89.2","89.2","89.2","89.2","89.2","89.2","89.2","89.2","89.2","89.2","#N/A","#N/A"
"1956:Q2","83.8","83.8","83.8","83.8","83.8","83.8","83.8","83.8","83.8","83.8","83.8","83.8","83.8","83.8","83.8","83.8","83.8","83.8","83.8","83.8","83.8","83.8","83.8","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","79.7","79.7","79.7","79.7","79.7","79.7","79.7","79.7","79.7","79.7","79.7","79.7","79.7","79.7","79.7","79.7","79.7","79.7","79.7","79.7","79.7","79.7","79.7","79.7","79.7","79.7","79.7","79.7","79.7","79.7","79.7","79.7","79.7","79.7","79.7","79.7","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","88.9","88.9","88.9","88.9","88.9","88.9","88.9","88.9","88.9","88.9","88.9","88.9","88.9","88.9","88.9","88.9","88.9","88.9","88.9","88.9","88.9","88.9","88.9","88.9","88.9","88.9","88.9","88.9","88.9","88.9","#N/A","#N/A"
"1956:Q3","85.1","85.1","85.1","85.1","85.1","85.1","85.1","85.1","85.1","85.1","85.1","85.1","85.1","85.1","85.1","85.1","85.1","85.1","85.1","85.1","85.1","85.1","85.1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","81.2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","89.6","89.6","89.6","89.6","89.6","89.6","89.6","89.6","89.6","89.6","89.6","89.6","89.6","89.6","89.6","89.6","89.6","89.6","89.6","89.6","89.6","89.6","89.6","89.6","89.6","89.6","89.6","89.6","89.6","89.6","#N/A","#N/A"
"1956:Q4","81.8","81.8","81.8","81.8","81.8","81.8","81.8","81.8","81.8","81.8","81.8","81.8","81.8","81.8","81.8","81.8","81.8","81.8","81.8","81.8","81.8","81.8","81.8","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","76.8","76.8","76.8","76.8","76.8","76.8","76.8","76.8","76.8","76.8","76.8","76.8","76.8","76.8","76.8","76.8","76.8","76.8","76.8","76.8","76.8","76.8","76.8","76.8","76.8","76.8","76.8","76.8","76.8","76.8","76.8","76.8","76.8","76.8","76.8","76.8","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","#N/A","#N/A"
"1957:Q1","87.4","87.4","87.4","87.4","87.4","87.4","87.4","87.4","87.4","87.4","87.4","87.4","87.4","87.4","87.4","87.4","87.4","87.4","87.4","87.4","87.4","87.4","87.4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","83.3","83.3","83.3","83.3","83.3","83.3","83.3","83.3","83.3","83.3","83.3","83.3","83.3","83.3","83.3","83.3","83.3","83.3","83.3","83.3","83.3","83.3","83.3","83.3","83.3","83.3","83.3","83.3","83.3","83.3","83.3","83.3","83.3","83.3","83.3","83.3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","92.4","#N/A","#N/A"
"1957:Q2","88.4","88.4","88.4","88.4","88.4","88.4","88.4","88.4","88.4","88.4","88.4","88.4","88.4","88.4","88.4","88.4","88.4","88.4","88.4","88.4","88.4","88.4","88.4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","84.0","84.0","84.0","84.0","84.0","84.0","84.0","84.0","84.0","84.0","84.0","84.0","84.0","84.0","84.0","84.0","84.0","84.0","84.0","84.0","84.0","84.0","84.0","84.0","84.0","84.0","84.0","84.0","84.0","84.0","84.0","84.0","84.0","84.0","84.0","84.0","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","#N/A","#N/A"
"1957:Q3","87.0","87.0","87.0","87.0","87.0","87.0","87.0","87.0","87.0","87.0","87.0","87.0","87.0","87.0","87.0","87.0","87.0","87.0","87.0","87.0","87.0","87.0","87.0","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","82.7","82.7","82.7","82.7","82.7","82.7","82.7","82.7","82.7","82.7","82.7","82.7","82.7","82.7","82.7","82.7","82.7","82.7","82.7","82.7","82.7","82.7","82.7","82.7","82.7","82.7","82.7","82.7","82.7","82.7","82.7","82.7","82.7","82.7","82.7","82.7","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","91.3","#N/A","#N/A"
"1957:Q4","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","83.6","83.6","83.6","83.6","83.6","83.6","83.6","83.6","83.6","83.6","83.6","83.6","83.6","83.6","83.6","83.6","83.6","83.6","83.6","83.6","83.6","83.6","83.6","83.6","83.6","83.6","83.6","83.6","83.6","83.6","83.6","83.6","83.6","83.6","83.6","83.6","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","91.5","91.5","91.5","91.5","91.5","91.5","91.5","91.5","91.5","91.5","91.5","91.5","91.5","91.5","91.5","91.5","91.5","91.5","91.5","91.5","91.5","91.5","91.5","91.5","91.5","91.5","91.5","91.5","91.5","91.5","#N/A","#N/A"
"1958:Q1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","85.8","85.8","85.8","85.8","85.8","85.8","85.8","85.8","85.8","85.8","85.8","85.8","85.8","85.8","85.8","85.8","85.8","85.8","85.8","85.8","85.8","85.8","85.8","85.8","85.8","85.8","85.8","85.8","85.8","85.8","85.8","85.8","85.8","85.8","85.8","85.8","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","92.5","92.5","92.5","92.5","92.5","92.5","92.5","92.5","92.5","92.5","92.5","92.5","92.5","92.5","92.5","92.5","92.5","92.5","92.5","92.5","92.5","92.5","92.5","92.5","92.5","92.5","92.5","92.5","92.5","92.5","#N/A","#N/A"
