"DATE","RG80M1","RG80M2","RG80M3","RG80M4","RG80M5","RG80M6","RG80M7","RG80M8","RG80M9","RG80M10","RG80M11","RG80M12","RG81M1","RG81M2","RG81M3","RG81M4","RG81M5","RG81M6","RG81M7","RG81M8","RG81M9","RG81M10","RG81M11","RG81M12","RG82M1","RG82M2","RG82M3","RG82M4","RG82M5","RG82M6","RG82M7","RG82M8","RG82M9","RG82M10","RG82M11","RG82M12","RG83M1","RG83M2","RG83M3","RG83M4","RG83M5","RG83M6","RG83M7","RG83M8","RG83M9","RG83M10","RG83M11","RG83M12","RG84M1","RG84M2","RG84M3","RG84M4","RG84M5","RG84M6","RG84M7","RG84M8","RG84M9","RG84M10","RG84M11","RG84M12","RG85M1","RG85M2","RG85M3","RG85M4","RG85M5","RG85M6","RG85M7","RG85M8","RG85M9","RG85M10","RG85M11","RG85M12","RG86M1","RG86M2","RG86M3","RG86M4","RG86M5","RG86M6","RG86M7","RG86M8","RG86M9","RG86M10","RG86M11","RG86M12","RG87M1","RG87M2","RG87M3","RG87M4","RG87M5","RG87M6","RG87M7","RG87M8","RG87M9","RG87M10","RG87M11","RG87M12","RG88M1","RG88M2","RG88M3","RG88M4","RG88M5","RG88M6","RG88M7","RG88M8","RG88M9","RG88M10","RG88M11","RG88M12","RG89M1","RG89M2","RG89M3","RG89M4","RG89M5","RG89M6","RG89M7","RG89M8","RG89M9","RG89M10","RG89M11","RG89M12"
"1953:Q2","170.1","170.1","170.1","170.1","170.1","170.1","170.1","170.1","170.1","170.1","170.1","170.1","170.2","170.2","170.2","170.2","170.2","170.2","170.2","170.2","170.2","170.2","170.2","170.2","170.2","170.2","170.2","170.2","170.2","170.2","170.2","170.2","170.2","170.2","170.2","170.2","170.2","170.2","170.2","170.2","170.2","170.2","170.2","170.2","170.2","170.2","170.2","170.2","170.2","170.2","170.2","170.2","170.2","170.2","170.2","170.2","170.2","170.2","170.2","170.2","170.2","170.2","170.2","170.2","170.2","170.2","170.2","170.2","170.2","170.2","170.2","170.2","420.2","420.2","420.2","420.2","420.2","420.2","420.2","420.2","420.2","420.2","420.2","420.2","420.2","420.2","420.2","420.2","420.2","420.2","420.2","420.2","420.2","420.2","420.2","420.2","420.2","420.2","420.2","420.2","420.2","420.2","420.2","420.2","420.2","420.2","420.2","420.2","420.2","420.2","420.2","420.2","420.2","420.2","420.2","420.2","420.2","420.2","420.2","420.2"
"1953:Q3","169.7","169.7","169.7","169.7","169.7","169.7","169.7","169.7","169.7","169.7","169.7","169.7","170.0","170.0","170.0","170.0","170.0","170.0","170.0","170.0","170.0","170.0","170.0","170.0","170.0","170.0","170.0","170.0","170.0","170.0","170.0","170.0","170.0","170.0","170.0","170.0","170.0","170.0","170.0","170.0","170.0","170.0","170.0","170.0","170.0","170.0","170.0","170.0","170.0","170.0","170.0","170.0","170.0","170.0","170.0","170.0","170.0","170.0","170.0","170.0","170.0","170.0","170.0","170.0","170.0","170.0","170.0","170.0","170.0","170.0","170.0","170.0","420.4","420.4","420.4","420.4","420.4","420.4","420.4","420.4","420.4","420.4","420.4","420.4","420.4","420.4","420.4","420.4","420.4","420.4","420.4","420.4","420.4","420.4","420.4","420.4","420.4","420.4","420.4","420.4","420.4","420.4","420.4","420.4","420.4","420.4","420.4","420.4","420.4","420.4","420.4","420.4","420.4","420.4","420.4","420.4","420.4","420.4","420.4","420.4"
"1953:Q4","171.8","171.8","171.8","171.8","171.8","171.8","171.8","171.8","171.8","171.8","171.8","171.8","172.0","172.0","172.0","172.0","172.0","172.0","172.0","172.0","172.0","172.0","172.0","172.0","172.0","172.0","172.0","172.0","172.0","172.0","172.0","172.0","172.0","172.0","172.0","172.0","172.0","172.0","172.0","172.0","172.0","172.0","172.0","172.0","172.0","172.0","172.0","172.0","172.0","172.0","172.0","172.0","172.0","172.0","172.0","172.0","172.0","172.0","172.0","172.0","172.0","172.0","172.0","172.0","172.0","172.0","172.0","172.0","172.0","172.0","172.0","172.0","423.5","423.5","423.5","423.5","423.5","423.5","423.5","423.5","423.5","423.5","423.5","423.5","423.5","423.5","423.5","423.5","423.5","423.5","423.5","423.5","423.5","423.5","423.5","423.5","423.5","423.5","423.5","423.5","423.5","423.5","423.5","423.5","423.5","423.5","423.5","423.5","423.5","423.5","423.5","423.5","423.5","423.5","423.5","423.5","423.5","423.5","423.5","423.5"
"1954:Q1","161.4","161.4","161.4","161.4","161.4","161.4","161.4","161.4","161.4","161.4","161.4","161.4","162.6","162.6","162.6","162.6","162.6","162.6","162.6","162.6","162.6","162.6","162.6","162.6","162.6","162.6","162.6","162.6","162.6","162.6","162.6","162.6","162.6","162.6","162.6","162.6","162.6","162.6","162.6","162.6","162.6","162.6","162.6","162.6","162.6","162.6","162.6","162.6","162.6","162.6","162.6","162.6","162.6","162.6","162.6","162.6","162.6","162.6","162.6","162.6","162.6","162.6","162.6","162.6","162.6","162.6","162.6","162.6","162.6","162.6","162.6","162.6","397.4","397.4","397.4","397.4","397.4","397.4","397.4","397.4","397.4","397.4","397.4","397.4","397.4","397.4","397.4","397.4","397.4","397.4","397.4","397.4","397.4","397.4","397.4","397.4","397.4","397.4","397.4","397.4","397.4","397.4","397.4","397.4","397.4","397.4","397.4","397.4","397.4","397.4","397.4","397.4","397.4","397.4","397.4","397.4","397.4","397.4","397.4","397.4"
"1954:Q2","154.3","154.3","154.3","154.3","154.3","154.3","154.3","154.3","154.3","154.3","154.3","154.3","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","155.6","379.0","379.0","379.0","379.0","379.0","379.0","379.0","379.0","379.0","379.0","379.0","379.0","379.0","379.0","379.0","379.0","379.0","379.0","379.0","379.0","379.0","379.0","379.0","379.0","379.0","379.0","379.0","379.0","379.0","379.0","379.0","379.0","379.0","379.0","379.0","379.0","379.0","379.0","379.0","379.0","379.0","379.0","379.0","379.0","379.0","379.0","379.0","379.0"
"1954:Q3","152.6","152.6","152.6","152.6","152.6","152.6","152.6","152.6","152.6","152.6","152.6","152.6","153.8","153.8","153.8","153.8","153.8","153.8","153.8","153.8","153.8","153.8","153.8","153.8","153.8","153.8","153.8","153.8","153.8","153.8","153.8","153.8","153.8","153.8","153.8","153.8","153.8","153.8","153.8","153.8","153.8","153.8","153.8","153.8","153.8","153.8","153.8","153.8","153.8","153.8","153.8","153.8","153.8","153.8","153.8","153.8","153.8","153.8","153.8","153.8","153.8","153.8","153.8","153.8","153.8","153.8","153.8","153.8","153.8","153.8","153.8","153.8","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4"
"1954:Q4","150.7","150.7","150.7","150.7","150.7","150.7","150.7","150.7","150.7","150.7","150.7","150.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","364.9","364.9","364.9","364.9","364.9","364.9","364.9","364.9","364.9","364.9","364.9","364.9","364.9","364.9","364.9","364.9","364.9","364.9","364.9","364.9","364.9","364.9","364.9","364.9","364.9","364.9","364.9","364.9","364.9","364.9","364.9","364.9","364.9","364.9","364.9","364.9","364.9","364.9","364.9","364.9","364.9","364.9","364.9","364.9","364.9","364.9","364.9","364.9"
"1955:Q1","151.0","151.0","151.0","151.0","151.0","151.0","151.0","151.0","151.0","151.0","151.0","151.0","152.7","152.7","152.7","152.7","152.7","152.7","152.7","152.7","152.7","152.7","152.7","152.7","152.7","152.7","152.7","152.7","152.7","152.7","152.7","152.7","152.7","152.7","152.7","152.7","152.7","152.7","152.7","152.7","152.7","152.7","152.7","152.7","152.7","152.7","152.7","152.7","152.7","152.7","152.7","152.7","152.7","152.7","152.7","152.7","152.7","152.7","152.7","152.7","152.7","152.7","152.7","152.7","152.7","152.7","152.7","152.7","152.7","152.7","152.7","152.7","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8"
"1955:Q2","149.7","149.7","149.7","149.7","149.7","149.7","149.7","149.7","149.7","149.7","149.7","149.7","150.9","150.9","150.9","150.9","150.9","150.9","150.9","150.9","150.9","150.9","150.9","150.9","150.9","150.9","150.9","150.9","150.9","150.9","150.9","150.9","150.9","150.9","150.9","150.9","150.9","150.9","150.9","150.9","150.9","150.9","150.9","150.9","150.9","150.9","150.9","150.9","150.9","150.9","150.9","150.9","150.9","150.9","150.9","150.9","150.9","150.9","150.9","150.9","150.9","150.9","150.9","150.9","150.9","150.9","150.9","150.9","150.9","150.9","150.9","150.9","358.3","358.3","358.3","358.3","358.3","358.3","358.3","358.3","358.3","358.3","358.3","358.3","358.3","358.3","358.3","358.3","358.3","358.3","358.3","358.3","358.3","358.3","358.3","358.3","358.3","358.3","358.3","358.3","358.3","358.3","358.3","358.3","358.3","358.3","358.3","358.3","358.3","358.3","358.3","358.3","358.3","358.3","358.3","358.3","358.3","358.3","358.3","358.3"
"1955:Q3","151.9","151.9","151.9","151.9","151.9","151.9","151.9","151.9","151.9","151.9","151.9","151.9","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","153.5","363.2","363.2","363.2","363.2","363.2","363.2","363.2","363.2","363.2","363.2","363.2","363.2","363.2","363.2","363.2","363.2","363.2","363.2","363.2","363.2","363.2","363.2","363.2","363.2","363.2","363.2","363.2","363.2","363.2","363.2","363.2","363.2","363.2","363.2","363.2","363.2","363.2","363.2","363.2","363.2","363.2","363.2","363.2","363.2","363.2","363.2","363.2","363.2"
"1955:Q4","150.9","150.9","150.9","150.9","150.9","150.9","150.9","150.9","150.9","150.9","150.9","150.9","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","359.0","359.0","359.0","359.0","359.0","359.0","359.0","359.0","359.0","359.0","359.0","359.0","359.0","359.0","359.0","359.0","359.0","359.0","359.0","359.0","359.0","359.0","359.0","359.0","359.0","359.0","359.0","359.0","359.0","359.0","359.0","359.0","359.0","359.0","359.0","359.0","359.0","359.0","359.0","359.0","359.0","359.0","359.0","359.0","359.0","359.0","359.0","359.0"
"1956:Q1","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","150.8","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","152.1","360.0","360.0","360.0","360.0","360.0","360.0","360.0","360.0","360.0","360.0","360.0","360.0","360.0","360.0","360.0","360.0","360.0","360.0","360.0","360.0","360.0","360.0","360.0","360.0","360.0","360.0","360.0","360.0","360.0","360.0","360.0","360.0","360.0","360.0","360.0","360.0","360.0","360.0","360.0","360.0","360.0","360.0","360.0","360.0","360.0","360.0","360.0","360.0"
"1956:Q2","152.9","152.9","152.9","152.9","152.9","152.9","152.9","152.9","152.9","152.9","152.9","152.9","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","154.0","364.9","364.9","364.9","364.9","364.9","364.9","364.9","364.9","364.9","364.9","364.9","364.9","364.9","364.9","364.9","364.9","364.9","364.9","364.9","364.9","364.9","364.9","364.9","364.9","364.9","364.9","364.9","364.9","364.9","364.9","364.9","364.9","364.9","364.9","364.9","364.9","364.9","364.9","364.9","364.9","364.9","364.9","364.9","364.9","364.9","364.9","364.9","364.9"
"1956:Q3","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","152.9","152.9","152.9","152.9","152.9","152.9","152.9","152.9","152.9","152.9","152.9","152.9","152.9","152.9","152.9","152.9","152.9","152.9","152.9","152.9","152.9","152.9","152.9","152.9","152.9","152.9","152.9","152.9","152.9","152.9","152.9","152.9","152.9","152.9","152.9","152.9","152.9","152.9","152.9","152.9","152.9","152.9","152.9","152.9","152.9","152.9","152.9","152.9","152.9","152.9","152.9","152.9","152.9","152.9","152.9","152.9","152.9","152.9","152.9","152.9","362.4","362.4","362.4","362.4","362.4","362.4","362.4","362.4","362.4","362.4","362.4","362.4","362.4","362.4","362.4","362.4","362.4","362.4","362.4","362.4","362.4","362.4","362.4","362.4","362.4","362.4","362.4","362.4","362.4","362.4","362.4","362.4","362.4","362.4","362.4","362.4","362.4","362.4","362.4","362.4","362.4","362.4","362.4","362.4","362.4","362.4","362.4","362.4"
"1956:Q4","153.9","153.9","153.9","153.9","153.9","153.9","153.9","153.9","153.9","153.9","153.9","153.9","154.8","154.8","154.8","154.8","154.8","154.8","154.8","154.8","154.8","154.8","154.8","154.8","154.8","154.8","154.8","154.8","154.8","154.8","154.8","154.8","154.8","154.8","154.8","154.8","154.8","154.8","154.8","154.8","154.8","154.8","154.8","154.8","154.8","154.8","154.8","154.8","154.8","154.8","154.8","154.8","154.8","154.8","154.8","154.8","154.8","154.8","154.8","154.8","154.8","154.8","154.8","154.8","154.8","154.8","154.8","154.8","154.8","154.8","154.8","154.8","367.6","367.6","367.6","367.6","367.6","367.6","367.6","367.6","367.6","367.6","367.6","367.6","367.6","367.6","367.6","367.6","367.6","367.6","367.6","367.6","367.6","367.6","367.6","367.6","367.6","367.6","367.6","367.6","367.6","367.6","367.6","367.6","367.6","367.6","367.6","367.6","367.6","367.6","367.6","367.6","367.6","367.6","367.6","367.6","367.6","367.6","367.6","367.6"
"1957:Q1","159.0","159.0","159.0","159.0","159.0","159.0","159.0","159.0","159.0","159.0","159.0","159.0","160.1","160.1","160.1","160.1","160.1","160.1","160.1","160.1","160.1","160.1","160.1","160.1","160.1","160.1","160.1","160.1","160.1","160.1","160.1","160.1","160.1","160.1","160.1","160.1","160.1","160.1","160.1","160.1","160.1","160.1","160.1","160.1","160.1","160.1","160.1","160.1","160.1","160.1","160.1","160.1","160.1","160.1","160.1","160.1","160.1","160.1","160.1","160.1","160.1","160.1","160.1","160.1","160.1","160.1","160.1","160.1","160.1","160.1","160.1","160.1","379.4","379.4","379.4","379.4","379.4","379.4","379.4","379.4","379.4","379.4","379.4","379.4","379.4","379.4","379.4","379.4","379.4","379.4","379.4","379.4","379.4","379.4","379.4","379.4","379.4","379.4","379.4","379.4","379.4","379.4","379.4","379.4","379.4","379.4","379.4","379.4","379.4","379.4","379.4","379.4","379.4","379.4","379.4","379.4","379.4","379.4","379.4","379.4"
"1957:Q2","159.9","159.9","159.9","159.9","159.9","159.9","159.9","159.9","159.9","159.9","159.9","159.9","161.1","161.1","161.1","161.1","161.1","161.1","161.1","161.1","161.1","161.1","161.1","161.1","161.1","161.1","161.1","161.1","161.1","161.1","161.1","161.1","161.1","161.1","161.1","161.1","161.1","161.1","161.1","161.1","161.1","161.1","161.1","161.1","161.1","161.1","161.1","161.1","161.1","161.1","161.1","161.1","161.1","161.1","161.1","161.1","161.1","161.1","161.1","161.1","161.1","161.1","161.1","161.1","161.1","161.1","161.1","161.1","161.1","161.1","161.1","161.1","381.6","381.6","381.6","381.6","381.6","381.6","381.6","381.6","381.6","381.6","381.6","381.6","381.6","381.6","381.6","381.6","381.6","381.6","381.6","381.6","381.6","381.6","381.6","381.6","381.6","381.6","381.6","381.6","381.6","381.6","381.6","381.6","381.6","381.6","381.6","381.6","381.6","381.6","381.6","381.6","381.6","381.6","381.6","381.6","381.6","381.6","381.6","381.6"
"1957:Q3","160.6","160.6","160.6","160.6","160.6","160.6","160.6","160.6","160.6","160.6","160.6","160.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","161.6","382.1","382.1","382.1","382.1","382.1","382.1","382.1","382.1","382.1","382.1","382.1","382.1","382.1","382.1","382.1","382.1","382.1","382.1","382.1","382.1","382.1","382.1","382.1","382.1","382.1","382.1","382.1","382.1","382.1","382.1","382.1","382.1","382.1","382.1","382.1","382.1","382.1","382.1","382.1","382.1","382.1","382.1","382.1","382.1","382.1","382.1","382.1","382.1"
"1957:Q4","161.1","161.1","161.1","161.1","161.1","161.1","161.1","161.1","161.1","161.1","161.1","161.1","162.0","162.0","162.0","162.0","162.0","162.0","162.0","162.0","162.0","162.0","162.0","162.0","162.0","162.0","162.0","162.0","162.0","162.0","162.0","162.0","162.0","162.0","162.0","162.0","162.0","162.0","162.0","162.0","162.0","162.0","162.0","162.0","162.0","162.0","162.0","162.0","162.0","162.0","162.0","162.0","162.0","162.0","162.0","162.0","162.0","162.0","162.0","162.0","162.0","162.0","162.0","162.0","162.0","162.0","162.0","162.0","162.0","162.0","162.0","162.0","381.2","381.2","381.2","381.2","381.2","381.2","381.2","381.2","381.2","381.2","381.2","381.2","381.2","381.2","381.2","381.2","381.2","381.2","381.2","381.2","381.2","381.2","381.2","381.2","381.2","381.2","381.2","381.2","381.2","381.2","381.2","381.2","381.2","381.2","381.2","381.2","381.2","381.2","381.2","381.2","381.2","381.2","381.2","381.2","381.2","381.2","381.2","381.2"
"1958:Q1","164.2","164.2","164.2","164.2","164.2","164.2","164.2","164.2","164.2","164.2","164.2","164.2","165.0","165.0","165.0","165.0","165.0","165.0","165.0","165.0","165.0","165.0","165.0","165.0","165.0","165.0","165.0","165.0","165.0","165.0","165.0","165.0","165.0","165.0","165.0","165.0","165.0","165.0","165.0","165.0","165.0","165.0","165.0","165.0","165.0","165.0","165.0","165.0","165.0","165.0","165.0","165.0","165.0","165.0","165.0","165.0","165.0","165.0","165.0","165.0","165.0","165.0","165.0","165.0","165.0","165.0","165.0","165.0","165.0","165.0","165.0","165.0","386.5","386.5","386.5","386.5","386.5","386.5","386.5","386.5","386.5","386.5","386.5","386.5","386.5","386.5","386.5","386.5","386.5","386.5","386.5","386.5","386.5","386.5","386.5","386.5","386.5","386.5","386.5","386.5","386.5","386.5","386.5","386.5","386.5","386.5","386.5","386.5","386.5","386.5","386.5","386.5","386.5","386.5","386.5","386.5","386.5","386.5","386.5","386.5"
"1958:Q2","168.0","168.0","168.0","168.0","168.0","168.0","168.0","168.0","168.0","168.0","168.0","168.0","168.7","168.7","168.7","168.7","168.7","168.7","168.7","168.7","168.7","168.7","168.7","168.7","168.7","168.7","168.7","168.7","168.7","168.7","168.7","168.7","168.7","168.7","168.7","168.7","168.7","168.7","168.7","168.7","168.7","168.7","168.7","168.7","168.7","168.7","168.7","168.7","168.7","168.7","168.7","168.7","168.7","168.7","168.7","168.7","168.7","168.7","168.7","168.7","168.7","168.7","168.7","168.7","168.7","168.7","168.7","168.7","168.7","168.7","168.7","168.7","392.7","392.7","392.7","392.7","392.7","392.7","392.7","392.7","392.7","392.7","392.7","392.7","392.7","392.7","392.7","392.7","392.7","392.7","392.7","392.7","392.7","392.7","392.7","392.7","392.7","392.7","392.7","392.7","392.7","392.7","392.7","392.7","392.7","392.7","392.7","392.7","392.7","392.7","392.7","392.7","392.7","392.7","392.7","392.7","392.7","392.7","392.7","392.7"
"1958:Q3","170.2","170.2","170.2","170.2","170.2","170.2","170.2","170.2","170.2","170.2","170.2","170.2","171.0","171.0","171.0","171.0","171.0","171.0","171.0","171.0","171.0","171.0","171.0","171.0","171.0","171.0","171.0","171.0","171.0","171.0","171.0","171.0","171.0","171.0","171.0","171.0","171.0","171.0","171.0","171.0","171.0","171.0","171.0","171.0","171.0","171.0","171.0","171.0","171.0","171.0","171.0","171.0","171.0","171.0","171.0","171.0","171.0","171.0","171.0","171.0","171.0","171.0","171.0","171.0","171.0","171.0","171.0","171.0","171.0","171.0","171.0","171.0","397.1","397.1","397.1","397.1","397.1","397.1","397.1","397.1","397.1","397.1","397.1","397.1","397.1","397.1","397.1","397.1","397.1","397.1","397.1","397.1","397.1","397.1","397.1","397.1","397.1","397.1","397.1","397.1","397.1","397.1","397.1","397.1","397.1","397.1","397.1","397.1","397.1","397.1","397.1","397.1","397.1","397.1","397.1","397.1","397.1","397.1","397.1","397.1"
