"DATE","NCONSHHM09M8","NCONSHHM09M9","NCONSHHM09M10","NCONSHHM09M11","NCONSHHM09M12","NCONSHHM10M1","NCONSHHM10M2","NCONSHHM10M3","NCONSHHM10M4","NCONSHHM10M5","NCONSHHM10M6","NCONSHHM10M7","NCONSHHM10M8","NCONSHHM10M9","NCONSHHM10M10","NCONSHHM10M11","NCONSHHM10M12","NCONSHHM11M1","NCONSHHM11M2","NCONSHHM11M3","NCONSHHM11M4","NCONSHHM11M5","NCONSHHM11M6","NCONSHHM11M7","NCONSHHM11M8","NCONSHHM11M9","NCONSHHM11M10","NCONSHHM11M11","NCONSHHM11M12","NCONSHHM12M1","NCONSHHM12M2","NCONSHHM12M3","NCONSHHM12M4","NCONSHHM12M5","NCONSHHM12M6","NCONSHHM12M7","NCONSHHM12M8","NCONSHHM12M9","NCONSHHM12M10","NCONSHHM12M11","NCONSHHM12M12","NCONSHHM13M1","NCONSHHM13M2","NCONSHHM13M3","NCONSHHM13M4","NCONSHHM13M5","NCONSHHM13M6","NCONSHHM13M7","NCONSHHM13M8","NCONSHHM13M9","NCONSHHM13M10","NCONSHHM13M11","NCONSHHM13M12","NCONSHHM14M1","NCONSHHM14M2","NCONSHHM14M3","NCONSHHM14M4","NCONSHHM14M5","NCONSHHM14M6","NCONSHHM14M7","NCONSHHM14M8","NCONSHHM14M9","NCONSHHM14M10","NCONSHHM14M11","NCONSHHM14M12","NCONSHHM15M1","NCONSHHM15M2","NCONSHHM15M3","NCONSHHM15M4","NCONSHHM15M5","NCONSHHM15M6","NCONSHHM15M7","NCONSHHM15M8","NCONSHHM15M9","NCONSHHM15M10","NCONSHHM15M11"
"1980:08","933.004","933.004","933.004","933.004","933.004","933.004","933.004","933.004","933.004","933.004","933.004","933.004","933.004","933.004","933.004","933.004","933.004","933.004","933.004","933.004","933.004","933.004","933.004","933.004","933.004","933.004","933.004","933.004","933.004","933.004","933.004","933.004","933.004","933.004","933.004","933.004","933.004","933.004","933.004","933.004","933.004","933.004","933.004","933.004","933.004","933.004","933.004","933.004","933.84","933.84","933.84","933.84","933.84","933.84","933.84","933.84","933.84","933.84","933.84","933.84","933.84","933.84","933.84","933.84","933.84","933.84","933.84","933.84","933.84","933.84","933.84","933.84","933.84","933.84","933.84","933.84"
"1980:09","947.439","947.439","947.439","947.439","947.439","947.439","947.439","947.439","947.439","947.439","947.439","947.439","947.439","947.439","947.439","947.439","947.439","947.439","947.439","947.439","947.439","947.439","947.439","947.439","947.439","947.439","947.439","947.439","947.439","947.439","947.439","947.439","947.439","947.439","947.439","947.439","947.439","947.439","947.439","947.439","947.439","947.439","947.439","947.439","947.439","947.439","947.439","947.439","948.265","948.265","948.265","948.265","948.265","948.265","948.265","948.265","948.265","948.265","948.265","948.265","948.265","948.265","948.265","948.265","948.265","948.265","948.265","948.265","948.265","948.265","948.265","948.265","948.265","948.265","948.265","948.265"
"1980:10","963.942","963.942","963.942","963.942","963.942","963.942","963.942","963.942","963.942","963.942","963.942","963.942","963.942","963.942","963.942","963.942","963.942","963.942","963.942","963.942","963.942","963.942","963.942","963.942","963.942","963.942","963.942","963.942","963.942","963.942","963.942","963.942","963.942","963.942","963.942","963.942","963.942","963.942","963.942","963.942","963.942","963.942","963.942","963.942","963.942","963.942","963.942","963.942","964.73","964.73","964.73","964.73","964.73","964.73","964.73","964.73","964.73","964.73","964.73","964.73","964.73","964.73","964.73","964.73","964.73","964.73","964.73","964.73","964.73","964.73","964.73","964.73","964.73","964.73","964.73","964.73"
"1980:11","972.048","972.048","972.048","972.048","972.048","972.048","972.048","972.048","972.048","972.048","972.048","972.048","972.048","972.048","972.048","972.048","972.048","972.048","972.048","972.048","972.048","972.048","972.048","972.048","972.048","972.048","972.048","972.048","972.048","972.048","972.048","972.048","972.048","972.048","972.048","972.048","972.048","972.048","972.048","972.048","972.048","972.048","972.048","972.048","972.048","972.048","972.048","972.048","972.764","972.764","972.764","972.764","972.764","972.764","972.764","972.764","972.764","972.764","972.764","972.764","972.764","972.764","972.764","972.764","972.764","972.764","972.764","972.764","972.764","972.764","972.764","972.764","972.764","972.764","972.764","972.764"
"1980:12","990.022","990.022","990.022","990.022","990.022","990.022","990.022","990.022","990.022","990.022","990.022","990.022","990.022","990.022","990.022","990.022","990.022","990.022","990.022","990.022","990.022","990.022","990.022","990.022","990.022","990.022","990.022","990.022","990.022","990.022","990.022","990.022","990.022","990.022","990.022","990.022","990.022","990.022","990.022","990.022","990.022","990.022","990.022","990.022","990.022","990.022","990.022","990.022","990.633","990.633","990.633","990.633","990.633","990.633","990.633","990.633","990.633","990.633","990.633","990.633","990.633","990.633","990.633","990.633","990.633","990.633","990.633","990.633","990.633","990.633","990.633","990.633","990.633","990.633","990.633","990.633"
"1981:01","992.482","992.482","992.482","992.482","992.482","992.482","992.482","992.482","992.482","992.482","992.482","992.482","992.482","992.482","992.482","992.482","992.482","992.482","992.482","992.482","992.482","992.482","992.482","992.482","992.482","992.482","992.482","992.482","992.482","992.482","992.482","992.482","992.482","992.482","992.482","992.482","992.482","992.482","992.482","992.482","992.482","992.482","992.482","992.482","992.482","992.482","992.482","992.482","992.954","992.954","992.954","992.954","992.954","992.954","992.954","992.954","992.954","992.954","992.954","992.954","992.954","992.954","992.954","992.954","992.954","992.954","992.954","992.954","992.954","992.954","992.954","992.954","992.954","992.954","992.954","992.954"
"1981:02","994.626","994.626","994.626","994.626","994.626","994.626","994.626","994.626","994.626","994.626","994.626","994.626","994.626","994.626","994.626","994.626","994.626","994.626","994.626","994.626","994.626","994.626","994.626","994.626","994.626","994.626","994.626","994.626","994.626","994.626","994.626","994.626","994.626","994.626","994.626","994.626","994.626","994.626","994.626","994.626","994.626","994.626","994.626","994.626","994.626","994.626","994.626","994.626","994.973","994.973","994.973","994.973","994.973","994.973","994.973","994.973","994.973","994.973","994.973","994.973","994.973","994.973","994.973","994.973","994.973","994.973","994.973","994.973","994.973","994.973","994.973","994.973","994.973","994.973","994.973","994.973"
"1981:03","1006.176","1006.176","1006.176","1006.176","1006.176","1006.176","1006.176","1006.176","1006.176","1006.176","1006.176","1006.176","1006.176","1006.176","1006.176","1006.176","1006.176","1006.176","1006.176","1006.176","1006.176","1006.176","1006.176","1006.176","1006.176","1006.176","1006.176","1006.176","1006.176","1006.176","1006.176","1006.176","1006.176","1006.176","1006.176","1006.176","1006.176","1006.176","1006.176","1006.176","1006.176","1006.176","1006.176","1006.176","1006.176","1006.176","1006.176","1006.176","1006.416","1006.416","1006.416","1006.416","1006.416","1006.416","1006.416","1006.416","1006.416","1006.416","1006.416","1006.416","1006.416","1006.416","1006.416","1006.416","1006.416","1006.416","1006.416","1006.416","1006.416","1006.416","1006.416","1006.416","1006.416","1006.416","1006.416","1006.416"
"1981:04","1012.853","1012.853","1012.853","1012.853","1012.853","1012.853","1012.853","1012.853","1012.853","1012.853","1012.853","1012.853","1012.853","1012.853","1012.853","1012.853","1012.853","1012.853","1012.853","1012.853","1012.853","1012.853","1012.853","1012.853","1012.853","1012.853","1012.853","1012.853","1012.853","1012.853","1012.853","1012.853","1012.853","1012.853","1012.853","1012.853","1012.853","1012.853","1012.853","1012.853","1012.853","1012.853","1012.853","1012.853","1012.853","1012.853","1012.853","1012.853","1013.004","1013.004","1013.004","1013.004","1013.004","1013.004","1013.004","1013.004","1013.004","1013.004","1013.004","1013.004","1013.004","1013.004","1013.004","1013.004","1013.004","1013.004","1013.004","1013.004","1013.004","1013.004","1013.004","1013.004","1013.004","1013.004","1013.004","1013.004"
"1981:05","1024.432","1024.432","1024.432","1024.432","1024.432","1024.432","1024.432","1024.432","1024.432","1024.432","1024.432","1024.432","1024.432","1024.432","1024.432","1024.432","1024.432","1024.432","1024.432","1024.432","1024.432","1024.432","1024.432","1024.432","1024.432","1024.432","1024.432","1024.432","1024.432","1024.432","1024.432","1024.432","1024.432","1024.432","1024.432","1024.432","1024.432","1024.432","1024.432","1024.432","1024.432","1024.432","1024.432","1024.432","1024.432","1024.432","1024.432","1024.432","1024.511","1024.511","1024.511","1024.511","1024.511","1024.511","1024.511","1024.511","1024.511","1024.511","1024.511","1024.511","1024.511","1024.511","1024.511","1024.511","1024.511","1024.511","1024.511","1024.511","1024.511","1024.511","1024.511","1024.511","1024.511","1024.511","1024.511","1024.511"
"1981:06","1036.387","1036.387","1036.387","1036.387","1036.387","1036.387","1036.387","1036.387","1036.387","1036.387","1036.387","1036.387","1036.387","1036.387","1036.387","1036.387","1036.387","1036.387","1036.387","1036.387","1036.387","1036.387","1036.387","1036.387","1036.387","1036.387","1036.387","1036.387","1036.387","1036.387","1036.387","1036.387","1036.387","1036.387","1036.387","1036.387","1036.387","1036.387","1036.387","1036.387","1036.387","1036.387","1036.387","1036.387","1036.387","1036.387","1036.387","1036.387","1036.413","1036.413","1036.413","1036.413","1036.413","1036.413","1036.413","1036.413","1036.413","1036.413","1036.413","1036.413","1036.413","1036.413","1036.413","1036.413","1036.413","1036.413","1036.413","1036.413","1036.413","1036.413","1036.413","1036.413","1036.413","1036.413","1036.413","1036.413"
"1981:07","1039.791","1039.791","1039.791","1039.791","1039.791","1039.791","1039.791","1039.791","1039.791","1039.791","1039.791","1039.791","1039.791","1039.791","1039.791","1039.791","1039.791","1039.791","1039.791","1039.791","1039.791","1039.791","1039.791","1039.791","1039.791","1039.791","1039.791","1039.791","1039.791","1039.791","1039.791","1039.791","1039.791","1039.791","1039.791","1039.791","1039.791","1039.791","1039.791","1039.791","1039.791","1039.791","1039.791","1039.791","1039.791","1039.791","1039.791","1039.791","1039.786","1039.786","1039.786","1039.786","1039.786","1039.786","1039.786","1039.786","1039.786","1039.786","1039.786","1039.786","1039.786","1039.786","1039.786","1039.786","1039.786","1039.786","1039.786","1039.786","1039.786","1039.786","1039.786","1039.786","1039.786","1039.786","1039.786","1039.786"
"1981:08","1045.024","1045.024","1045.024","1045.024","1045.024","1045.024","1045.024","1045.024","1045.024","1045.024","1045.024","1045.024","1045.024","1045.024","1045.024","1045.024","1045.024","1045.024","1045.024","1045.024","1045.024","1045.024","1045.024","1045.024","1045.024","1045.024","1045.024","1045.024","1045.024","1045.024","1045.024","1045.024","1045.024","1045.024","1045.024","1045.024","1045.024","1045.024","1045.024","1045.024","1045.024","1045.024","1045.024","1045.024","1045.024","1045.024","1045.024","1045.024","1045.006","1045.006","1045.006","1045.006","1045.006","1045.006","1045.006","1045.006","1045.006","1045.006","1045.006","1045.006","1045.006","1045.006","1045.006","1045.006","1045.006","1045.006","1045.006","1045.006","1045.006","1045.006","1045.006","1045.006","1045.006","1045.006","1045.006","1045.006"
"1981:09","1052.259","1052.259","1052.259","1052.259","1052.259","1052.259","1052.259","1052.259","1052.259","1052.259","1052.259","1052.259","1052.259","1052.259","1052.259","1052.259","1052.259","1052.259","1052.259","1052.259","1052.259","1052.259","1052.259","1052.259","1052.259","1052.259","1052.259","1052.259","1052.259","1052.259","1052.259","1052.259","1052.259","1052.259","1052.259","1052.259","1052.259","1052.259","1052.259","1052.259","1052.259","1052.259","1052.259","1052.259","1052.259","1052.259","1052.259","1052.259","1052.252","1052.252","1052.252","1052.252","1052.252","1052.252","1052.252","1052.252","1052.252","1052.252","1052.252","1052.252","1052.252","1052.252","1052.252","1052.252","1052.252","1052.252","1052.252","1052.252","1052.252","1052.252","1052.252","1052.252","1052.252","1052.252","1052.252","1052.252"
"1981:10","1059.928","1059.928","1059.928","1059.928","1059.928","1059.928","1059.928","1059.928","1059.928","1059.928","1059.928","1059.928","1059.928","1059.928","1059.928","1059.928","1059.928","1059.928","1059.928","1059.928","1059.928","1059.928","1059.928","1059.928","1059.928","1059.928","1059.928","1059.928","1059.928","1059.928","1059.928","1059.928","1059.928","1059.928","1059.928","1059.928","1059.928","1059.928","1059.928","1059.928","1059.928","1059.928","1059.928","1059.928","1059.928","1059.928","1059.928","1059.928","1059.954","1059.954","1059.954","1059.954","1059.954","1059.954","1059.954","1059.954","1059.954","1059.954","1059.954","1059.954","1059.954","1059.954","1059.954","1059.954","1059.954","1059.954","1059.954","1059.954","1059.954","1059.954","1059.954","1059.954","1059.954","1059.954","1059.954","1059.954"
"1981:11","1065.438","1065.438","1065.438","1065.438","1065.438","1065.438","1065.438","1065.438","1065.438","1065.438","1065.438","1065.438","1065.438","1065.438","1065.438","1065.438","1065.438","1065.438","1065.438","1065.438","1065.438","1065.438","1065.438","1065.438","1065.438","1065.438","1065.438","1065.438","1065.438","1065.438","1065.438","1065.438","1065.438","1065.438","1065.438","1065.438","1065.438","1065.438","1065.438","1065.438","1065.438","1065.438","1065.438","1065.438","1065.438","1065.438","1065.438","1065.438","1065.521","1065.521","1065.521","1065.521","1065.521","1065.521","1065.521","1065.521","1065.521","1065.521","1065.521","1065.521","1065.521","1065.521","1065.521","1065.521","1065.521","1065.521","1065.521","1065.521","1065.521","1065.521","1065.521","1065.521","1065.521","1065.521","1065.521","1065.521"
"1981:12","1077.027","1077.027","1077.027","1077.027","1077.027","1077.027","1077.027","1077.027","1077.027","1077.027","1077.027","1077.027","1077.027","1077.027","1077.027","1077.027","1077.027","1077.027","1077.027","1077.027","1077.027","1077.027","1077.027","1077.027","1077.027","1077.027","1077.027","1077.027","1077.027","1077.027","1077.027","1077.027","1077.027","1077.027","1077.027","1077.027","1077.027","1077.027","1077.027","1077.027","1077.027","1077.027","1077.027","1077.027","1077.027","1077.027","1077.027","1077.027","1077.192","1077.192","1077.192","1077.192","1077.192","1077.192","1077.192","1077.192","1077.192","1077.192","1077.192","1077.192","1077.192","1077.192","1077.192","1077.192","1077.192","1077.192","1077.192","1077.192","1077.192","1077.192","1077.192","1077.192","1077.192","1077.192","1077.192","1077.192"
"1982:01","1082.189","1082.189","1082.189","1082.189","1082.189","1082.189","1082.189","1082.189","1082.189","1082.189","1082.189","1082.189","1082.189","1082.189","1082.189","1082.189","1082.189","1082.189","1082.189","1082.189","1082.189","1082.189","1082.189","1082.189","1082.189","1082.189","1082.189","1082.189","1082.189","1082.189","1082.189","1082.189","1082.189","1082.189","1082.189","1082.189","1082.189","1082.189","1082.189","1082.189","1082.189","1082.189","1082.189","1082.189","1082.189","1082.189","1082.189","1082.189","1082.459","1082.459","1082.459","1082.459","1082.459","1082.459","1082.459","1082.459","1082.459","1082.459","1082.459","1082.459","1082.459","1082.459","1082.459","1082.459","1082.459","1082.459","1082.459","1082.459","1082.459","1082.459","1082.459","1082.459","1082.459","1082.459","1082.459","1082.459"
"1982:02","1091.362","1091.362","1091.362","1091.362","1091.362","1091.362","1091.362","1091.362","1091.362","1091.362","1091.362","1091.362","1091.362","1091.362","1091.362","1091.362","1091.362","1091.362","1091.362","1091.362","1091.362","1091.362","1091.362","1091.362","1091.362","1091.362","1091.362","1091.362","1091.362","1091.362","1091.362","1091.362","1091.362","1091.362","1091.362","1091.362","1091.362","1091.362","1091.362","1091.362","1091.362","1091.362","1091.362","1091.362","1091.362","1091.362","1091.362","1091.362","1091.725","1091.725","1091.725","1091.725","1091.725","1091.725","1091.725","1091.725","1091.725","1091.725","1091.725","1091.725","1091.725","1091.725","1091.725","1091.725","1091.725","1091.725","1091.725","1091.725","1091.725","1091.725","1091.725","1091.725","1091.725","1091.725","1091.725","1091.725"
"1982:03","1099.183","1099.183","1099.183","1099.183","1099.183","1099.183","1099.183","1099.183","1099.183","1099.183","1099.183","1099.183","1099.183","1099.183","1099.183","1099.183","1099.183","1099.183","1099.183","1099.183","1099.183","1099.183","1099.183","1099.183","1099.183","1099.183","1099.183","1099.183","1099.183","1099.183","1099.183","1099.183","1099.183","1099.183","1099.183","1099.183","1099.183","1099.183","1099.183","1099.183","1099.183","1099.183","1099.183","1099.183","1099.183","1099.183","1099.183","1099.183","1099.626","1099.626","1099.626","1099.626","1099.626","1099.626","1099.626","1099.626","1099.626","1099.626","1099.626","1099.626","1099.626","1099.626","1099.626","1099.626","1099.626","1099.626","1099.626","1099.626","1099.626","1099.626","1099.626","1099.626","1099.626","1099.626","1099.626","1099.626"
"1982:04","1107.161","1107.161","1107.161","1107.161","1107.161","1107.161","1107.161","1107.161","1107.161","1107.161","1107.161","1107.161","1107.161","1107.161","1107.161","1107.161","1107.161","1107.161","1107.161","1107.161","1107.161","1107.161","1107.161","1107.161","1107.161","1107.161","1107.161","1107.161","1107.161","1107.161","1107.161","1107.161","1107.161","1107.161","1107.161","1107.161","1107.161","1107.161","1107.161","1107.161","1107.161","1107.161","1107.161","1107.161","1107.161","1107.161","1107.161","1107.161","1107.67","1107.67","1107.67","1107.67","1107.67","1107.67","1107.67","1107.67","1107.67","1107.67","1107.67","1107.67","1107.67","1107.67","1107.67","1107.67","1107.67","1107.67","1107.67","1107.67","1107.67","1107.67","1107.67","1107.67","1107.67","1107.67","1107.67","1107.67"
"1982:05","1112.712","1112.712","1112.712","1112.712","1112.712","1112.712","1112.712","1112.712","1112.712","1112.712","1112.712","1112.712","1112.712","1112.712","1112.712","1112.712","1112.712","1112.712","1112.712","1112.712","1112.712","1112.712","1112.712","1112.712","1112.712","1112.712","1112.712","1112.712","1112.712","1112.712","1112.712","1112.712","1112.712","1112.712","1112.712","1112.712","1112.712","1112.712","1112.712","1112.712","1112.712","1112.712","1112.712","1112.712","1112.712","1112.712","1112.712","1112.712","1113.278","1113.278","1113.278","1113.278","1113.278","1113.278","1113.278","1113.278","1113.278","1113.278","1113.278","1113.278","1113.278","1113.278","1113.278","1113.278","1113.278","1113.278","1113.278","1113.278","1113.278","1113.278","1113.278","1113.278","1113.278","1113.278","1113.278","1113.278"
"1982:06","1125.638","1125.638","1125.638","1125.638","1125.638","1125.638","1125.638","1125.638","1125.638","1125.638","1125.638","1125.638","1125.638","1125.638","1125.638","1125.638","1125.638","1125.638","1125.638","1125.638","1125.638","1125.638","1125.638","1125.638","1125.638","1125.638","1125.638","1125.638","1125.638","1125.638","1125.638","1125.638","1125.638","1125.638","1125.638","1125.638","1125.638","1125.638","1125.638","1125.638","1125.638","1125.638","1125.638","1125.638","1125.638","1125.638","1125.638","1125.638","1126.244","1126.244","1126.244","1126.244","1126.244","1126.244","1126.244","1126.244","1126.244","1126.244","1126.244","1126.244","1126.244","1126.244","1126.244","1126.244","1126.244","1126.244","1126.244","1126.244","1126.244","1126.244","1126.244","1126.244","1126.244","1126.244","1126.244","1126.244"
"1982:07","1135.874","1135.874","1135.874","1135.874","1135.874","1135.874","1135.874","1135.874","1135.874","1135.874","1135.874","1135.874","1135.874","1135.874","1135.874","1135.874","1135.874","1135.874","1135.874","1135.874","1135.874","1135.874","1135.874","1135.874","1135.874","1135.874","1135.874","1135.874","1135.874","1135.874","1135.874","1135.874","1135.874","1135.874","1135.874","1135.874","1135.874","1135.874","1135.874","1135.874","1135.874","1135.874","1135.874","1135.874","1135.874","1135.874","1135.874","1135.874","1136.513","1136.513","1136.513","1136.513","1136.513","1136.513","1136.513","1136.513","1136.513","1136.513","1136.513","1136.513","1136.513","1136.513","1136.513","1136.513","1136.513","1136.513","1136.513","1136.513","1136.513","1136.513","1136.513","1136.513","1136.513","1136.513","1136.513","1136.513"
"1982:08","1149.004","1149.004","1149.004","1149.004","1149.004","1149.004","1149.004","1149.004","1149.004","1149.004","1149.004","1149.004","1149.004","1149.004","1149.004","1149.004","1149.004","1149.004","1149.004","1149.004","1149.004","1149.004","1149.004","1149.004","1149.004","1149.004","1149.004","1149.004","1149.004","1149.004","1149.004","1149.004","1149.004","1149.004","1149.004","1149.004","1149.004","1149.004","1149.004","1149.004","1149.004","1149.004","1149.004","1149.004","1149.004","1149.004","1149.004","1149.004","1149.657","1149.657","1149.657","1149.657","1149.657","1149.657","1149.657","1149.657","1149.657","1149.657","1149.657","1149.657","1149.657","1149.657","1149.657","1149.657","1149.657","1149.657","1149.657","1149.657","1149.657","1149.657","1149.657","1149.657","1149.657","1149.657","1149.657","1149.657"
"1982:09","1159.995","1159.995","1159.995","1159.995","1159.995","1159.995","1159.995","1159.995","1159.995","1159.995","1159.995","1159.995","1159.995","1159.995","1159.995","1159.995","1159.995","1159.995","1159.995","1159.995","1159.995","1159.995","1159.995","1159.995","1159.995","1159.995","1159.995","1159.995","1159.995","1159.995","1159.995","1159.995","1159.995","1159.995","1159.995","1159.995","1159.995","1159.995","1159.995","1159.995","1159.995","1159.995","1159.995","1159.995","1159.995","1159.995","1159.995","1159.995","1160.648","1160.648","1160.648","1160.648","1160.648","1160.648","1160.648","1160.648","1160.648","1160.648","1160.648","1160.648","1160.648","1160.648","1160.648","1160.648","1160.648","1160.648","1160.648","1160.648","1160.648","1160.648","1160.648","1160.648","1160.648","1160.648","1160.648","1160.648"
"1982:10","1180.298","1180.298","1180.298","1180.298","1180.298","1180.298","1180.298","1180.298","1180.298","1180.298","1180.298","1180.298","1180.298","1180.298","1180.298","1180.298","1180.298","1180.298","1180.298","1180.298","1180.298","1180.298","1180.298","1180.298","1180.298","1180.298","1180.298","1180.298","1180.298","1180.298","1180.298","1180.298","1180.298","1180.298","1180.298","1180.298","1180.298","1180.298","1180.298","1180.298","1180.298","1180.298","1180.298","1180.298","1180.298","1180.298","1180.298","1180.298","1180.938","1180.938","1180.938","1180.938","1180.938","1180.938","1180.938","1180.938","1180.938","1180.938","1180.938","1180.938","1180.938","1180.938","1180.938","1180.938","1180.938","1180.938","1180.938","1180.938","1180.938","1180.938","1180.938","1180.938","1180.938","1180.938","1180.938","1180.938"
"1982:11","1192.04","1192.04","1192.04","1192.04","1192.04","1192.04","1192.04","1192.04","1192.04","1192.04","1192.04","1192.04","1192.04","1192.04","1192.04","1192.04","1192.04","1192.04","1192.04","1192.04","1192.04","1192.04","1192.04","1192.04","1192.04","1192.04","1192.04","1192.04","1192.04","1192.04","1192.04","1192.04","1192.04","1192.04","1192.04","1192.04","1192.04","1192.04","1192.04","1192.04","1192.04","1192.04","1192.04","1192.04","1192.04","1192.04","1192.04","1192.04","1192.649","1192.649","1192.649","1192.649","1192.649","1192.649","1192.649","1192.649","1192.649","1192.649","1192.649","1192.649","1192.649","1192.649","1192.649","1192.649","1192.649","1192.649","1192.649","1192.649","1192.649","1192.649","1192.649","1192.649","1192.649","1192.649","1192.649","1192.649"
