"DATE","REX00M1","REX00M2","REX00M3","REX00M4","REX00M5","REX00M6","REX00M7","REX00M8","REX00M9","REX00M10","REX00M11","REX00M12","REX01M1","REX01M2","REX01M3","REX01M4","REX01M5","REX01M6","REX01M7","REX01M8","REX01M9","REX01M10","REX01M11","REX01M12","REX02M1","REX02M2","REX02M3","REX02M4","REX02M5","REX02M6","REX02M7","REX02M8","REX02M9","REX02M10","REX02M11","REX02M12","REX03M1","REX03M2","REX03M3","REX03M4","REX03M5","REX03M6","REX03M7","REX03M8","REX03M9","REX03M10","REX03M11","REX03M12","REX04M1","REX04M2","REX04M3","REX04M4","REX04M5","REX04M6","REX04M7","REX04M8","REX04M9","REX04M10","REX04M11","REX04M12","REX05M1","REX05M2","REX05M3","REX05M4","REX05M5","REX05M6","REX05M7","REX05M8","REX05M9","REX05M10","REX05M11","REX05M12","REX06M1","REX06M2","REX06M3","REX06M4","REX06M5","REX06M6","REX06M7","REX06M8","REX06M9","REX06M10","REX06M11","REX06M12","REX07M1","REX07M2","REX07M3","REX07M4","REX07M5","REX07M6","REX07M7","REX07M8","REX07M9","REX07M10","REX07M11","REX07M12","REX08M1","REX08M2","REX08M3","REX08M4","REX08M5","REX08M6","REX08M7","REX08M8","REX08M9","REX08M10","REX08M11","REX08M12","REX09M1","REX09M2","REX09M3","REX09M4","REX09M5","REX09M6","REX09M7","REX09M8","REX09M9","REX09M10","REX09M11","REX09M12"
"1972:Q4","182.9","182.9","182.9","184.9","184.9","184.9","184.9","184.9","184.9","184.9","184.9","184.9","184.9","184.9","184.9","184.9","184.9","184.9","184.9","184.9","184.9","184.9","184.9","184.9","184.9","184.9","184.9","184.9","184.9","184.9","184.9","184.9","184.9","184.9","184.9","184.9","184.9","184.9","184.9","184.9","184.9","184.9","184.9","184.9","184.9","184.9","184.9","185.9","185.9","185.9","185.9","185.9","185.9","185.9","185.9","185.9","185.9","185.9","185.9","185.9","185.9","185.9","185.9","185.9","185.9","185.9","185.9","185.9","185.9","185.9","185.9","185.9","185.9","185.9","185.9","185.9","185.9","185.9","185.9","185.9","185.9","185.9","185.9","185.9","185.9","185.9","185.9","185.9","185.9","185.9","185.9","185.9","185.9","185.9","185.9","185.9","185.9","185.9","185.9","185.9","185.9","185.9","185.9","185.9","185.9","185.9","185.9","185.9","185.9","185.9","185.9","185.9","185.9","185.9","185.9","202.2","202.2","202.2","202.2","202.2"
"1973:Q1","199.4","199.4","199.4","201.8","201.8","201.8","201.8","201.8","201.8","201.8","201.8","201.8","201.8","201.8","201.8","201.8","201.8","201.8","201.8","201.8","201.8","201.8","201.8","201.8","201.8","201.8","201.8","201.8","201.8","201.8","201.8","201.8","201.8","201.8","201.8","201.8","201.8","201.8","201.8","201.8","201.8","201.8","201.8","201.8","201.8","201.8","201.8","199.6","199.6","199.6","199.6","199.6","199.6","199.6","199.6","199.6","199.6","199.6","199.6","199.6","199.6","199.6","199.6","199.6","199.6","199.6","199.6","199.6","199.6","199.6","199.6","199.6","199.6","199.6","199.6","199.6","199.6","199.6","199.6","199.6","199.6","199.6","199.6","199.6","199.6","199.6","199.6","199.6","199.6","199.6","199.6","199.6","199.6","199.6","199.6","199.6","199.6","199.6","199.6","199.6","199.6","199.6","199.6","199.6","199.6","199.6","199.6","199.6","199.6","199.6","199.6","199.6","199.6","199.6","199.6","217.0","217.0","217.0","217.0","217.0"
"1973:Q2","208.1","208.1","208.1","210.5","210.5","210.5","210.5","210.5","210.5","210.5","210.5","210.5","210.5","210.5","210.5","210.5","210.5","210.5","210.5","210.5","210.5","210.5","210.5","210.5","210.5","210.5","210.5","210.5","210.5","210.5","210.5","210.5","210.5","210.5","210.5","210.5","210.5","210.5","210.5","210.5","210.5","210.5","210.5","210.5","210.5","210.5","210.5","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","227.4","227.4","227.4","227.4","227.4"
"1973:Q3","210.0","210.0","210.0","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","209.9","209.9","209.9","209.9","209.9","209.9","209.9","209.9","209.9","209.9","209.9","209.9","209.9","209.9","209.9","209.9","209.9","209.9","209.9","209.9","209.9","209.9","209.9","209.9","209.9","209.9","209.9","209.9","209.9","209.9","209.9","209.9","209.9","209.9","209.9","209.9","209.9","209.9","209.9","209.9","209.9","209.9","209.9","209.9","209.9","209.9","209.9","209.9","209.9","209.9","209.9","209.9","209.9","209.9","209.9","209.9","209.9","209.9","209.9","209.9","209.9","209.9","209.9","209.9","209.9","209.9","209.9","209.9","228.2","228.2","228.2","228.2","228.2"
"1973:Q4","218.8","218.8","218.8","221.1","221.1","221.1","221.1","221.1","221.1","221.1","221.1","221.1","221.1","221.1","221.1","221.1","221.1","221.1","221.1","221.1","221.1","221.1","221.1","221.1","221.1","221.1","221.1","221.1","221.1","221.1","221.1","221.1","221.1","221.1","221.1","221.1","221.1","221.1","221.1","221.1","221.1","221.1","221.1","221.1","221.1","221.1","221.1","220.2","220.2","220.2","220.2","220.2","220.2","220.2","220.2","220.2","220.2","220.2","220.2","220.2","220.2","220.2","220.2","220.2","220.2","220.2","220.2","220.2","220.2","220.2","220.2","220.2","220.2","220.2","220.2","220.2","220.2","220.2","220.2","220.2","220.2","220.2","220.2","220.2","220.2","220.2","220.2","220.2","220.2","220.2","220.2","220.2","220.2","220.2","220.2","220.2","220.2","220.2","220.2","220.2","220.2","220.2","220.2","220.2","220.2","220.2","220.2","220.2","220.2","220.2","220.2","220.2","220.2","220.2","220.2","239.4","239.4","239.4","239.4","239.4"
"1974:Q1","226.5","226.5","226.5","228.6","228.6","228.6","228.6","228.6","228.6","228.6","228.6","228.6","228.6","228.6","228.6","228.6","228.6","228.6","228.6","228.6","228.6","228.6","228.6","228.6","228.6","228.6","228.6","228.6","228.6","228.6","228.6","228.6","228.6","228.6","228.6","228.6","228.6","228.6","228.6","228.6","228.6","228.6","228.6","228.6","228.6","228.6","228.6","223.0","223.0","223.0","223.0","223.0","223.0","223.0","223.0","223.0","223.0","223.0","223.0","223.0","223.0","223.0","223.0","223.0","223.0","223.0","223.0","223.0","223.0","223.0","223.0","223.0","223.0","223.0","223.0","223.0","223.0","223.0","223.0","223.0","223.0","223.0","223.0","223.0","223.0","223.0","223.0","223.0","223.0","223.0","223.0","223.0","223.0","223.0","223.0","223.0","223.0","223.0","223.0","223.0","223.0","223.0","223.0","223.0","223.0","223.0","223.0","223.0","223.0","223.0","223.0","223.0","223.0","223.0","223.0","242.5","242.5","242.5","242.5","242.5"
"1974:Q2","236.4","236.4","236.4","238.4","238.4","238.4","238.4","238.4","238.4","238.4","238.4","238.4","238.4","238.4","238.4","238.4","238.4","238.4","238.4","238.4","238.4","238.4","238.4","238.4","238.4","238.4","238.4","238.4","238.4","238.4","238.4","238.4","238.4","238.4","238.4","238.4","238.4","238.4","238.4","238.4","238.4","238.4","238.4","238.4","238.4","238.4","238.4","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","254.3","254.3","254.3","254.3","254.3"
"1974:Q3","224.9","224.9","224.9","226.7","226.7","226.7","226.7","226.7","226.7","226.7","226.7","226.7","226.7","226.7","226.7","226.7","226.7","226.7","226.7","226.7","226.7","226.7","226.7","226.7","226.7","226.7","226.7","226.7","226.7","226.7","226.7","226.7","226.7","226.7","226.7","226.7","226.7","226.7","226.7","226.7","226.7","226.7","226.7","226.7","226.7","226.7","226.7","221.3","221.3","221.3","221.3","221.3","221.3","221.3","221.3","221.3","221.3","221.3","221.3","221.3","221.3","221.3","221.3","221.3","221.3","221.3","221.3","221.3","221.3","221.3","221.3","221.3","221.3","221.3","221.3","221.3","221.3","221.3","221.3","221.3","221.3","221.3","221.3","221.3","221.3","221.3","221.3","221.3","221.3","221.3","221.3","221.3","221.3","221.3","221.3","221.3","221.3","221.3","221.3","221.3","221.3","221.3","221.3","221.3","221.3","221.3","221.3","221.3","221.3","221.3","221.3","221.3","221.3","221.3","221.3","240.5","240.5","240.5","240.5","240.5"
"1974:Q4","230.8","230.8","230.8","232.6","232.6","232.6","232.6","232.6","232.6","232.6","232.6","232.6","232.6","232.6","232.6","232.6","232.6","232.6","232.6","232.6","232.6","232.6","232.6","232.6","232.6","232.6","232.6","232.6","232.6","232.6","232.6","232.6","232.6","232.6","232.6","232.6","232.6","232.6","232.6","232.6","232.6","232.6","232.6","232.6","232.6","232.6","232.6","227.0","227.0","227.0","227.0","227.0","227.0","227.0","227.0","227.0","227.0","227.0","227.0","227.0","227.0","227.0","227.0","227.0","227.0","227.0","227.0","227.0","227.0","227.0","227.0","227.0","227.0","227.0","227.0","227.0","227.0","227.0","227.0","227.0","227.0","227.0","227.0","227.0","227.0","227.0","227.0","227.0","227.0","227.0","227.0","227.0","227.0","227.0","227.0","227.0","227.0","227.0","227.0","227.0","227.0","227.0","227.0","227.0","227.0","227.0","227.0","227.0","227.0","227.0","227.0","227.0","227.0","227.0","227.0","246.8","246.8","246.8","246.8","246.8"
"1975:Q1","230.6","230.6","230.6","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","232.2","228.7","228.7","228.7","228.7","228.7","228.7","228.7","228.7","228.7","228.7","228.7","228.7","228.7","228.7","228.7","228.7","228.7","228.7","228.7","228.7","228.7","228.7","228.7","228.7","228.7","228.7","228.7","228.7","228.7","228.7","228.7","228.7","228.7","228.7","228.7","228.7","228.7","228.7","228.7","228.7","228.7","228.7","228.7","228.7","228.7","228.7","228.7","228.7","228.7","228.7","228.7","228.7","228.7","228.7","228.7","228.7","228.7","228.7","228.7","228.7","228.7","228.7","228.7","228.7","228.7","228.7","228.7","228.7","248.6","248.6","248.6","248.6","248.6"
"1975:Q2","221.1","221.1","221.1","222.7","222.7","222.7","222.7","222.7","222.7","222.7","222.7","222.7","222.7","222.7","222.7","222.7","222.7","222.7","222.7","222.7","222.7","222.7","222.7","222.7","222.7","222.7","222.7","222.7","222.7","222.7","222.7","222.7","222.7","222.7","222.7","222.7","222.7","222.7","222.7","222.7","222.7","222.7","222.7","222.7","222.7","222.7","222.7","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","241.3","241.3","241.3","241.3","241.3"
"1975:Q3","224.8","224.8","224.8","226.5","226.5","226.5","226.5","226.5","226.5","226.5","226.5","226.5","226.5","226.5","226.5","226.5","226.5","226.5","226.5","226.5","226.5","226.5","226.5","226.5","226.5","226.5","226.5","226.5","226.5","226.5","226.5","226.5","226.5","226.5","226.5","226.5","226.5","226.5","226.5","226.5","226.5","226.5","226.5","226.5","226.5","226.5","226.5","218.2","218.2","218.2","218.2","218.2","218.2","218.2","218.2","218.2","218.2","218.2","218.2","218.2","218.2","218.2","218.2","218.2","218.2","218.2","218.2","218.2","218.2","218.2","218.2","218.2","218.2","218.2","218.2","218.2","218.2","218.2","218.2","218.2","218.2","218.2","218.2","218.2","218.2","218.2","218.2","218.2","218.2","218.2","218.2","218.2","218.2","218.2","218.2","218.2","218.2","218.2","218.2","218.2","218.2","218.2","218.2","218.2","218.2","218.2","218.2","218.2","218.2","218.2","218.2","218.2","218.2","218.2","218.2","237.3","237.3","237.3","237.3","237.3"
"1975:Q4","236.7","236.7","236.7","238.7","238.7","238.7","238.7","238.7","238.7","238.7","238.7","238.7","238.7","238.7","238.7","238.7","238.7","238.7","238.7","238.7","238.7","238.7","238.7","238.7","238.7","238.7","238.7","238.7","238.7","238.7","238.7","238.7","238.7","238.7","238.7","238.7","238.7","238.7","238.7","238.7","238.7","238.7","238.7","238.7","238.7","238.7","238.7","230.6","230.6","230.6","230.6","230.6","230.6","230.6","230.6","230.6","230.6","230.6","230.6","230.6","230.6","230.6","230.6","230.6","230.6","230.6","230.6","230.6","230.6","230.6","230.6","230.6","230.6","230.6","230.6","230.6","230.6","230.6","230.6","230.6","230.6","230.6","230.6","230.6","230.6","230.6","230.6","230.6","230.6","230.6","230.6","230.6","230.6","230.6","230.6","230.6","230.6","230.6","230.6","230.6","230.6","230.6","230.6","230.6","230.6","230.6","230.6","230.6","230.6","230.6","230.6","230.6","230.6","230.6","230.6","250.7","250.7","250.7","250.7","250.7"
"1976:Q1","235.6","235.6","235.6","237.9","237.9","237.9","237.9","237.9","237.9","237.9","237.9","237.9","237.9","237.9","237.9","237.9","237.9","237.9","237.9","237.9","237.9","237.9","237.9","237.9","237.9","237.9","237.9","237.9","237.9","237.9","237.9","237.9","237.9","237.9","237.9","237.9","237.9","237.9","237.9","237.9","237.9","237.9","237.9","237.9","237.9","237.9","237.9","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","249.0","249.0","249.0","249.0","249.0"
"1976:Q2","237.6","237.6","237.6","240.1","240.1","240.1","240.1","240.1","240.1","240.1","240.1","240.1","240.1","240.1","240.1","240.1","240.1","240.1","240.1","240.1","240.1","240.1","240.1","240.1","240.1","240.1","240.1","240.1","240.1","240.1","240.1","240.1","240.1","240.1","240.1","240.1","240.1","240.1","240.1","240.1","240.1","240.1","240.1","240.1","240.1","240.1","240.1","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","251.5","251.5","251.5","251.5","251.5"
"1976:Q3","244.1","244.1","244.1","246.8","246.8","246.8","246.8","246.8","246.8","246.8","246.8","246.8","246.8","246.8","246.8","246.8","246.8","246.8","246.8","246.8","246.8","246.8","246.8","246.8","246.8","246.8","246.8","246.8","246.8","246.8","246.8","246.8","246.8","246.8","246.8","246.8","246.8","246.8","246.8","246.8","246.8","246.8","246.8","246.8","246.8","246.8","246.8","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","238.0","258.8","258.8","258.8","258.8","258.8"
"1976:Q4","246.9","246.9","246.9","249.7","249.7","249.7","249.7","249.7","249.7","249.7","249.7","249.7","249.7","249.7","249.7","249.7","249.7","249.7","249.7","249.7","249.7","249.7","249.7","249.7","249.7","249.7","249.7","249.7","249.7","249.7","249.7","249.7","249.7","249.7","249.7","249.7","249.7","249.7","249.7","249.7","249.7","249.7","249.7","249.7","249.7","249.7","249.7","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","240.4","261.4","261.4","261.4","261.4","261.4"
"1977:Q1","243.1","243.1","243.1","245.9","245.9","245.9","245.9","245.9","245.9","245.9","245.9","245.9","245.9","245.9","245.9","245.9","245.9","245.9","245.9","245.9","245.9","245.9","245.9","245.9","245.9","245.9","245.9","245.9","245.9","245.9","245.9","245.9","245.9","245.9","245.9","245.9","245.9","245.9","245.9","245.9","245.9","245.9","245.9","245.9","245.9","245.9","245.9","236.6","236.6","236.6","236.6","236.6","236.6","236.6","236.6","236.6","236.6","236.6","236.6","236.6","236.6","236.6","236.6","236.6","236.6","236.6","236.6","236.6","236.6","236.6","236.6","236.6","236.6","236.6","236.6","236.6","236.6","236.6","236.6","236.6","236.6","236.6","236.6","236.6","236.6","236.6","236.6","236.6","236.6","236.6","236.6","236.6","236.6","236.6","236.6","236.6","236.6","236.6","236.6","236.6","236.6","236.6","236.6","236.6","236.6","236.6","236.6","236.6","236.6","236.6","236.6","236.6","236.6","236.6","236.6","257.2","257.2","257.2","257.2","257.2"
"1977:Q2","249.5","249.5","249.5","252.5","252.5","252.5","252.5","252.5","252.5","252.5","252.5","252.5","252.5","252.5","252.5","252.5","252.5","252.5","252.5","252.5","252.5","252.5","252.5","252.5","252.5","252.5","252.5","252.5","252.5","252.5","252.5","252.5","252.5","252.5","252.5","252.5","252.5","252.5","252.5","252.5","252.5","252.5","252.5","252.5","252.5","252.5","252.5","243.0","243.0","243.0","243.0","243.0","243.0","243.0","243.0","243.0","243.0","243.0","243.0","243.0","243.0","243.0","243.0","243.0","243.0","243.0","243.0","243.0","243.0","243.0","243.0","243.0","243.0","243.0","243.0","243.0","243.0","243.0","243.0","243.0","243.0","243.0","243.0","243.0","243.0","243.0","243.0","243.0","243.0","243.0","243.0","243.0","243.0","243.0","243.0","243.0","243.0","243.0","243.0","243.0","243.0","243.0","243.0","243.0","243.0","243.0","243.0","243.0","243.0","243.0","243.0","243.0","243.0","243.0","243.0","264.1","264.1","264.1","264.1","264.1"
"1977:Q3","251.6","251.6","251.6","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","254.5","244.8","244.8","244.8","244.8","244.8","244.8","244.8","244.8","244.8","244.8","244.8","244.8","244.8","244.8","244.8","244.8","244.8","244.8","244.8","244.8","244.8","244.8","244.8","244.8","244.8","244.8","244.8","244.8","244.8","244.8","244.8","244.8","244.8","244.8","244.8","244.8","244.8","244.8","244.8","244.8","244.8","244.8","244.8","244.8","244.8","244.8","244.8","244.8","244.8","244.8","244.8","244.8","244.8","244.8","244.8","244.8","244.8","244.8","244.8","244.8","244.8","244.8","244.8","244.8","244.8","244.8","244.8","244.8","266.2","266.2","266.2","266.2","266.2"
