"DATE","PCONX96Q1","PCONX96Q2","PCONX96Q3","PCONX96Q4","PCONX97Q1","PCONX97Q2","PCONX97Q3","PCONX97Q4","PCONX98Q1","PCONX98Q2","PCONX98Q3","PCONX98Q4","PCONX99Q1","PCONX99Q2","PCONX99Q3","PCONX99Q4","PCONX00Q1","PCONX00Q2","PCONX00Q3","PCONX00Q4","PCONX01Q1","PCONX01Q2","PCONX01Q3","PCONX01Q4","PCONX02Q1","PCONX02Q2","PCONX02Q3","PCONX02Q4","PCONX03Q1","PCONX03Q2","PCONX03Q3","PCONX03Q4","PCONX04Q1","PCONX04Q2","PCONX04Q3","PCONX04Q4","PCONX05Q1","PCONX05Q2","PCONX05Q3","PCONX05Q4","PCONX06Q1","PCONX06Q2","PCONX06Q3","PCONX06Q4","PCONX07Q1","PCONX07Q2","PCONX07Q3","PCONX07Q4","PCONX08Q1","PCONX08Q2","PCONX08Q3","PCONX08Q4","PCONX09Q1","PCONX09Q2","PCONX09Q3","PCONX09Q4","PCONX10Q1","PCONX10Q2","PCONX10Q3","PCONX10Q4","PCONX11Q1","PCONX11Q2","PCONX11Q3","PCONX11Q4","PCONX12Q1","PCONX12Q2","PCONX12Q3","PCONX12Q4","PCONX13Q1","PCONX13Q2","PCONX13Q3","PCONX13Q4","PCONX14Q1","PCONX14Q2","PCONX14Q3","PCONX14Q4","PCONX15Q1","PCONX15Q2"
"1964:Q3","24.9","24.9","24.9","24.9","24.9","24.91","24.91","24.91","24.91","24.91","24.91","24.91","24.91","24.91","24.91","23.99","23.99","23.64","23.64","23.64","23.64","23.64","23.64","23.64","23.64","23.64","23.64","23.64","23.64","23.64","23.64","23.64","22.53","22.53","22.53","22.53","22.53","22.53","22.53","22.53","22.53","22.53","22.53","22.53","22.53","22.53","22.53","22.53","22.53","22.53","22.53","22.53","22.53","22.53","20.113","20.113","20.113","20.113","20.113","20.113","20.113","20.113","20.122","20.122","20.122","20.122","20.122","20.122","20.122","20.122","19.113","19.113","19.113","19.113","19.114","19.114","19.114","19.114"
"1964:Q4","25.0","25.0","25.0","25.0","25.0","24.99","24.99","24.99","24.99","24.99","24.99","24.99","24.99","24.99","24.99","24.06","24.06","23.7","23.7","23.7","23.7","23.7","23.7","23.7","23.7","23.7","23.7","23.7","23.7","23.7","23.7","23.7","22.59","22.59","22.59","22.59","22.59","22.59","22.59","22.59","22.59","22.59","22.59","22.59","22.59","22.59","22.59","22.59","22.59","22.59","22.59","22.59","22.59","22.59","20.165","20.165","20.165","20.165","20.165","20.165","20.165","20.165","20.175","20.175","20.175","20.175","20.175","20.175","20.175","20.175","19.164","19.164","19.164","19.164","19.164","19.164","19.164","19.164"
"1965:Q1","25.1","25.1","25.1","25.1","25.1","25.1","25.1","25.1","25.1","25.1","25.1","25.1","25.1","25.1","25.1","24.16","24.16","23.8","23.8","23.8","23.8","23.8","23.8","23.8","23.8","23.8","23.8","23.8","23.8","23.8","23.8","23.8","22.674","22.674","22.674","22.674","22.674","22.674","22.674","22.674","22.674","22.674","22.674","22.674","22.674","22.674","22.674","22.674","22.674","22.674","22.674","22.674","22.674","22.674","20.24","20.24","20.24","20.24","20.24","20.24","20.24","20.24","20.25","20.25","20.25","20.25","20.25","20.25","20.25","20.25","19.235","19.235","19.235","19.235","19.235","19.235","19.235","19.235"
"1965:Q2","25.2","25.2","25.2","25.2","25.2","25.19","25.19","25.19","25.19","25.19","25.19","25.19","25.19","25.19","25.19","24.24","24.24","23.87","23.87","23.87","23.87","23.87","23.87","23.87","23.87","23.87","23.87","23.87","23.87","23.87","23.87","23.87","22.742","22.742","22.742","22.742","22.742","22.742","22.742","22.742","22.742","22.742","22.742","22.742","22.742","22.742","22.742","22.742","22.742","22.742","22.742","22.742","22.742","22.742","20.303","20.303","20.303","20.303","20.303","20.303","20.303","20.303","20.312","20.312","20.312","20.312","20.312","20.312","20.312","20.312","19.294","19.294","19.294","19.294","19.294","19.294","19.294","19.294"
"1965:Q3","25.3","25.3","25.3","25.3","25.3","25.27","25.27","25.27","25.27","25.27","25.27","25.27","25.27","25.27","25.27","24.31","24.31","23.95","23.95","23.95","23.95","23.95","23.95","23.95","23.95","23.95","23.95","23.95","23.95","23.95","23.95","23.95","22.802","22.802","22.802","22.802","22.802","22.802","22.802","22.802","22.802","22.802","22.802","22.802","22.802","22.802","22.802","22.802","22.802","22.802","22.802","22.802","22.802","22.802","20.365","20.365","20.365","20.365","20.365","20.365","20.365","20.365","20.375","20.375","20.375","20.375","20.375","20.375","20.375","20.375","19.353","19.353","19.353","19.353","19.354","19.354","19.354","19.354"
"1965:Q4","25.3","25.3","25.3","25.3","25.3","25.35","25.35","25.35","25.35","25.35","25.35","25.35","25.35","25.35","25.35","24.38","24.38","24.01","24.01","24.01","24.01","24.01","24.01","24.01","24.01","24.01","24.01","24.01","24.01","24.01","24.01","24.01","22.865","22.865","22.865","22.865","22.865","22.865","22.865","22.865","22.865","22.865","22.865","22.865","22.865","22.865","22.865","22.865","22.865","22.865","22.865","22.865","22.865","22.865","20.433","20.433","20.433","20.433","20.433","20.433","20.433","20.433","20.443","20.443","20.443","20.443","20.443","20.443","20.443","20.443","19.418","19.418","19.418","19.418","19.418","19.418","19.418","19.418"
"1966:Q1","25.5","25.5","25.5","25.5","25.5","25.47","25.47","25.47","25.47","25.47","25.47","25.47","25.47","25.47","25.47","24.5","24.5","24.13","24.13","24.13","24.13","24.13","24.13","24.13","24.13","24.13","24.13","24.13","24.13","24.13","24.13","24.13","22.976","22.976","22.976","22.976","22.976","22.976","22.976","22.976","22.976","22.976","22.976","22.976","22.976","22.976","22.976","22.976","22.976","22.976","22.976","22.976","22.976","22.976","20.537","20.537","20.537","20.537","20.537","20.537","20.537","20.537","20.547","20.547","20.547","20.547","20.547","20.547","20.547","20.547","19.516","19.516","19.516","19.516","19.517","19.517","19.517","19.517"
"1966:Q2","25.7","25.7","25.7","25.7","25.7","25.66","25.66","25.66","25.66","25.66","25.66","25.66","25.66","25.66","25.66","24.69","24.69","24.32","24.32","24.32","24.32","24.32","24.32","24.32","24.32","24.32","24.32","24.32","24.32","24.32","24.32","24.32","23.149","23.149","23.149","23.149","23.149","23.149","23.149","23.149","23.149","23.149","23.149","23.149","23.149","23.149","23.149","23.149","23.149","23.149","23.149","23.149","23.149","23.149","20.705","20.705","20.705","20.705","20.705","20.705","20.705","20.705","20.715","20.715","20.715","20.715","20.715","20.715","20.715","20.715","19.676","19.676","19.676","19.676","19.676","19.676","19.676","19.676"
"1966:Q3","25.9","25.9","25.9","25.9","25.9","25.88","25.88","25.88","25.88","25.88","25.88","25.88","25.88","25.88","25.88","24.89","24.89","24.51","24.51","24.51","24.51","24.51","24.51","24.51","24.51","24.51","24.51","24.51","24.51","24.51","24.51","24.51","23.332","23.332","23.332","23.332","23.332","23.332","23.332","23.332","23.332","23.332","23.332","23.332","23.332","23.332","23.332","23.332","23.332","23.332","23.332","23.332","23.332","23.332","20.877","20.877","20.877","20.877","20.877","20.877","20.877","20.877","20.887","20.887","20.887","20.887","20.887","20.887","20.887","20.887","19.84","19.84","19.84","19.84","19.84","19.84","19.84","19.84"
"1966:Q4","26.1","26.1","26.1","26.1","26.1","26.1","26.1","26.1","26.1","26.1","26.1","26.1","26.1","26.1","26.1","25.1","25.1","24.72","24.72","24.72","24.72","24.72","24.72","24.72","24.72","24.72","24.72","24.72","24.72","24.72","24.72","24.72","23.527","23.527","23.527","23.527","23.527","23.527","23.527","23.527","23.527","23.527","23.527","23.527","23.527","23.527","23.527","23.527","23.527","23.527","23.527","23.527","23.527","23.527","21.059","21.059","21.059","21.059","21.059","21.059","21.059","21.059","21.069","21.069","21.069","21.069","21.069","21.069","21.069","21.069","20.013","20.013","20.013","20.013","20.013","20.013","20.013","20.013"
"1967:Q1","26.2","26.2","26.2","26.2","26.2","26.23","26.23","26.23","26.23","26.23","26.23","26.23","26.23","26.23","26.23","25.21","25.21","24.83","24.83","24.83","24.83","24.83","24.83","24.83","24.83","24.83","24.83","24.83","24.83","24.83","24.83","24.83","23.635","23.635","23.635","23.635","23.635","23.635","23.635","23.635","23.635","23.635","23.635","23.635","23.635","23.635","23.635","23.635","23.635","23.635","23.635","23.635","23.635","23.635","21.176","21.176","21.176","21.176","21.176","21.176","21.176","21.176","21.186","21.186","21.186","21.186","21.186","21.186","21.186","21.186","20.123","20.123","20.123","20.123","20.124","20.124","20.124","20.124"
"1967:Q2","26.4","26.4","26.4","26.4","26.4","26.42","26.42","26.42","26.42","26.42","26.42","26.42","26.42","26.42","26.42","25.37","25.37","24.98","24.98","24.98","24.98","24.98","24.98","24.98","24.98","24.98","24.98","24.98","24.98","24.98","24.98","24.98","23.785","23.785","23.785","23.785","23.785","23.785","23.785","23.785","23.785","23.785","23.785","23.785","23.785","23.785","23.785","23.785","23.785","23.785","23.785","23.785","23.785","23.785","21.317","21.317","21.317","21.317","21.317","21.317","21.317","21.317","21.327","21.327","21.327","21.327","21.327","21.327","21.327","21.327","20.258","20.258","20.258","20.258","20.258","20.258","20.258","20.258"
"1967:Q3","26.7","26.7","26.7","26.7","26.7","26.68","26.68","26.68","26.68","26.68","26.68","26.68","26.68","26.68","26.68","25.6","25.6","25.2","25.2","25.2","25.2","25.2","25.2","25.2","25.2","25.2","25.2","25.2","25.2","25.2","25.2","25.2","23.999","23.999","23.999","23.999","23.999","23.999","23.999","23.999","23.999","23.999","23.999","23.999","23.999","23.999","23.999","23.999","23.999","23.999","23.999","23.999","23.999","23.999","21.51","21.51","21.51","21.51","21.51","21.51","21.51","21.51","21.52","21.52","21.52","21.52","21.52","21.52","21.52","21.52","20.441","20.441","20.441","20.441","20.441","20.441","20.441","20.441"
"1967:Q4","26.9","26.9","26.9","26.9","26.9","26.95","26.95","26.95","26.95","26.95","26.95","26.95","26.95","26.95","26.95","25.85","25.85","25.45","25.45","25.45","25.45","25.45","25.45","25.45","25.45","25.45","25.45","25.45","25.45","25.45","25.45","25.45","24.239","24.239","24.239","24.239","24.239","24.239","24.239","24.239","24.239","24.239","24.239","24.239","24.239","24.239","24.239","24.239","24.239","24.239","24.239","24.239","24.239","24.239","21.725","21.725","21.725","21.725","21.725","21.725","21.725","21.725","21.736","21.736","21.736","21.736","21.736","21.736","21.736","21.736","20.645","20.645","20.645","20.645","20.646","20.646","20.646","20.646"
"1968:Q1","27.3","27.3","27.3","27.3","27.3","27.27","27.27","27.27","27.27","27.27","27.27","27.27","27.27","27.27","27.27","26.16","26.16","25.75","25.75","25.75","25.75","25.75","25.75","25.75","25.75","25.75","25.75","25.75","25.75","25.75","25.75","25.75","24.512","24.512","24.512","24.512","24.512","24.512","24.512","24.512","24.512","24.512","24.512","24.512","24.512","24.512","24.512","24.512","24.512","24.512","24.512","24.512","24.512","24.512","21.97","21.97","21.97","21.97","21.97","21.97","21.97","21.97","21.981","21.981","21.981","21.981","21.981","21.981","21.981","21.981","20.878","20.878","20.878","20.878","20.878","20.878","20.878","20.878"
"1968:Q2","27.6","27.6","27.6","27.6","27.6","27.57","27.57","27.57","27.57","27.57","27.57","27.57","27.57","27.57","27.57","26.44","26.44","26.03","26.03","26.03","26.03","26.03","26.03","26.03","26.03","26.03","26.03","26.03","26.03","26.03","26.03","26.03","24.793","24.793","24.793","24.793","24.793","24.793","24.793","24.793","24.793","24.793","24.793","24.793","24.793","24.793","24.793","24.793","24.793","24.793","24.793","24.793","24.793","24.793","22.225","22.225","22.225","22.225","22.225","22.225","22.225","22.225","22.235","22.235","22.235","22.235","22.235","22.235","22.235","22.235","21.12","21.12","21.12","21.12","21.12","21.12","21.12","21.12"
"1968:Q3","27.8","27.8","27.8","27.8","27.8","27.84","27.84","27.84","27.84","27.84","27.84","27.84","27.84","27.84","27.84","26.72","26.72","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","25.063","25.063","25.063","25.063","25.063","25.063","25.063","25.063","25.063","25.063","25.063","25.063","25.063","25.063","25.063","25.063","25.063","25.063","25.063","25.063","25.063","25.063","22.473","22.473","22.473","22.473","22.473","22.473","22.473","22.473","22.484","22.484","22.484","22.484","22.484","22.484","22.484","22.484","21.356","21.356","21.356","21.356","21.357","21.357","21.357","21.357"
"1968:Q4","28.1","28.1","28.1","28.1","28.1","28.13","28.13","28.13","28.13","28.13","28.13","28.13","28.13","28.13","28.13","27.01","27.01","26.61","26.61","26.61","26.61","26.61","26.61","26.61","26.61","26.61","26.61","26.61","26.61","26.61","26.61","26.61","25.357","25.357","25.357","25.357","25.357","25.357","25.357","25.357","25.357","25.357","25.357","25.357","25.357","25.357","25.357","25.357","25.357","25.357","25.357","25.357","25.357","25.357","22.736","22.736","22.736","22.736","22.736","22.736","22.736","22.736","22.747","22.747","22.747","22.747","22.747","22.747","22.747","22.747","21.606","21.606","21.606","21.606","21.606","21.606","21.606","21.606"
"1969:Q1","28.4","28.4","28.4","28.4","28.4","28.38","28.38","28.38","28.38","28.38","28.38","28.38","28.38","28.38","28.38","27.29","27.29","26.89","26.89","26.89","26.89","26.89","26.89","26.89","26.89","26.89","26.89","26.89","26.89","26.89","26.89","26.89","25.636","25.636","25.636","25.636","25.636","25.636","25.636","25.636","25.636","25.636","25.636","25.636","25.636","25.636","25.636","25.636","25.636","25.636","25.636","25.636","25.636","25.636","22.988","22.988","22.988","22.988","22.988","22.988","22.988","22.988","22.999","22.999","22.999","22.999","22.999","22.999","22.999","22.999","21.846","21.846","21.846","21.846","21.846","21.846","21.846","21.846"
"1969:Q2","28.7","28.7","28.7","28.7","28.7","28.66","28.66","28.66","28.66","28.66","28.66","28.66","28.66","28.66","28.66","27.6","27.6","27.22","27.22","27.22","27.22","27.22","27.22","27.22","27.22","27.22","27.22","27.22","27.22","27.22","27.22","27.22","25.943","25.943","25.943","25.943","25.943","25.943","25.943","25.943","25.943","25.943","25.943","25.943","25.943","25.943","25.943","25.943","25.943","25.943","25.943","25.943","25.943","25.943","23.265","23.265","23.265","23.265","23.265","23.265","23.265","23.265","23.277","23.277","23.277","23.277","23.277","23.277","23.277","23.277","22.109","22.109","22.109","22.109","22.11","22.11","22.11","22.11"
"1969:Q3","29.0","29.0","29.0","29.0","29.0","28.95","28.95","28.95","28.95","28.95","28.95","28.95","28.95","28.95","28.95","27.91","27.91","27.53","27.53","27.53","27.53","27.53","27.53","27.53","27.53","27.53","27.53","27.53","27.53","27.53","27.53","27.53","26.24","26.24","26.24","26.24","26.24","26.24","26.24","26.24","26.24","26.24","26.24","26.24","26.24","26.24","26.24","26.24","26.24","26.24","26.24","26.24","26.24","26.24","23.535","23.535","23.535","23.535","23.535","23.535","23.535","23.535","23.546","23.546","23.546","23.546","23.546","23.546","23.546","23.546","22.366","22.366","22.366","22.366","22.366","22.366","22.366","22.366"
"1969:Q4","29.3","29.3","29.3","29.3","29.3","29.27","29.27","29.27","29.27","29.27","29.27","29.27","29.27","29.27","29.27","28.22","28.22","27.84","27.84","27.84","27.84","27.84","27.84","27.84","27.84","27.84","27.84","27.84","27.84","27.84","27.84","27.84","26.536","26.536","26.536","26.536","26.536","26.536","26.536","26.536","26.536","26.536","26.536","26.536","26.536","26.536","26.536","26.536","26.536","26.536","26.536","26.536","26.536","26.536","23.813","23.813","23.813","23.813","23.813","23.813","23.813","23.813","23.824","23.824","23.824","23.824","23.824","23.824","23.824","23.824","22.629","22.629","22.629","22.629","22.63","22.63","22.63","22.63"
"1970:Q1","29.6","29.6","29.6","29.6","29.6","29.59","29.59","29.59","29.59","29.59","29.59","29.59","29.59","29.59","29.59","28.51","28.51","28.13","28.13","28.13","28.13","28.13","28.13","28.13","28.13","28.13","28.13","28.13","28.13","28.13","28.13","28.13","26.816","26.816","26.816","26.816","26.816","26.816","26.816","26.816","26.816","26.816","26.816","26.816","26.816","26.816","26.816","26.816","26.816","26.816","26.816","26.816","26.816","26.816","24.072","24.072","24.072","24.072","24.072","24.072","24.072","24.072","24.084","24.084","24.084","24.084","24.084","24.084","24.084","24.084","22.876","22.876","22.876","22.876","22.876","22.876","22.876","22.876"
"1970:Q2","29.9","29.9","29.9","29.9","29.9","29.9","29.9","29.9","29.9","29.9","29.9","29.9","29.9","29.9","29.9","28.82","28.82","28.42","28.42","28.42","28.42","28.42","28.42","28.42","28.42","28.42","28.42","28.42","28.42","28.42","28.42","28.42","27.09","27.09","27.09","27.09","27.09","27.09","27.09","27.09","27.09","27.09","27.09","27.09","27.09","27.09","27.09","27.09","27.09","27.09","27.09","27.09","27.09","27.09","24.344","24.344","24.344","24.344","24.344","24.344","24.344","24.344","24.356","24.356","24.356","24.356","24.356","24.356","24.356","24.356","23.134","23.134","23.134","23.134","23.135","23.135","23.135","23.135"
"1970:Q3","30.3","30.3","30.3","30.3","30.3","30.28","30.28","30.28","30.28","30.28","30.28","30.28","30.28","30.28","30.28","29.15","29.15","28.74","28.74","28.74","28.74","28.74","28.74","28.74","28.74","28.74","28.74","28.74","28.74","28.74","28.74","28.74","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","27.39","24.615","24.615","24.615","24.615","24.615","24.615","24.615","24.615","24.627","24.627","24.627","24.627","24.627","24.627","24.627","24.627","23.392","23.392","23.392","23.392","23.393","23.393","23.393","23.393"
"1970:Q4","30.8","30.8","30.8","30.8","30.8","30.75","30.75","30.75","30.75","30.75","30.75","30.75","30.75","30.75","30.75","29.6","29.6","29.16","29.16","29.16","29.16","29.16","29.16","29.16","29.16","29.16","29.16","29.16","29.16","29.16","29.16","29.16","27.783","27.783","27.783","27.783","27.783","27.783","27.783","27.783","27.783","27.783","27.783","27.783","27.783","27.783","27.783","27.783","27.783","27.783","27.783","27.783","27.783","27.783","24.961","24.961","24.961","24.961","24.961","24.961","24.961","24.961","24.973","24.973","24.973","24.973","24.973","24.973","24.973","24.973","23.721","23.721","23.721","23.721","23.721","23.721","23.721","23.721"
"1971:Q1","31.2","31.2","31.2","31.2","31.2","31.16","31.16","31.16","31.16","31.16","31.16","31.16","31.16","31.16","31.16","30.01","30.01","29.52","29.52","29.52","29.52","29.52","29.52","29.52","29.52","29.52","29.52","29.52","29.52","29.52","29.52","29.52","28.124","28.124","28.124","28.124","28.124","28.124","28.124","28.124","28.124","28.124","28.124","28.124","28.124","28.124","28.124","28.124","28.124","28.124","28.124","28.124","28.124","28.124","25.277","25.277","25.277","25.277","25.277","25.277","25.277","25.277","25.289","25.289","25.289","25.289","25.289","25.289","25.289","25.289","24.021","24.021","24.021","24.021","24.022","24.022","24.022","24.022"
"1971:Q2","31.5","31.5","31.5","31.5","31.5","31.53","31.53","31.53","31.53","31.53","31.53","31.53","31.53","31.53","31.53","30.38","30.38","29.86","29.86","29.86","29.86","29.86","29.86","29.86","29.86","29.86","29.86","29.86","29.86","29.86","29.86","29.86","28.448","28.448","28.448","28.448","28.448","28.448","28.448","28.448","28.448","28.448","28.448","28.448","28.448","28.448","28.448","28.448","28.448","28.448","28.448","28.448","28.448","28.448","25.566","25.566","25.566","25.566","25.566","25.566","25.566","25.566","25.578","25.578","25.578","25.578","25.578","25.578","25.578","25.578","24.296","24.296","24.296","24.296","24.296","24.296","24.296","24.296"
"1971:Q3","31.8","31.8","31.8","31.8","31.8","31.84","31.84","31.84","31.84","31.84","31.84","31.84","31.84","31.84","31.84","30.7","30.7","30.14","30.14","30.14","30.14","30.14","30.14","30.14","30.14","30.14","30.14","30.14","30.14","30.14","30.14","30.14","28.711","28.711","28.711","28.711","28.711","28.711","28.711","28.711","28.711","28.711","28.711","28.711","28.711","28.711","28.711","28.711","28.711","28.711","28.711","28.711","28.711","28.711","25.807","25.807","25.807","25.807","25.807","25.807","25.807","25.807","25.819","25.819","25.819","25.819","25.819","25.819","25.819","25.819","24.525","24.525","24.525","24.525","24.525","24.525","24.525","24.525"
"1971:Q4","32.0","32.0","32.0","32.0","32.0","32.03","32.03","32.03","32.03","32.03","32.03","32.03","32.03","32.03","32.03","30.89","30.89","30.31","30.31","30.31","30.31","30.31","30.31","30.31","30.31","30.31","30.31","30.31","30.31","30.31","30.31","30.31","28.87","28.87","28.87","28.87","28.87","28.87","28.87","28.87","28.87","28.87","28.87","28.87","28.87","28.87","28.87","28.87","28.87","28.87","28.87","28.87","28.87","28.87","25.955","25.955","25.955","25.955","25.955","25.955","25.955","25.955","25.967","25.967","25.967","25.967","25.967","25.967","25.967","25.967","24.666","24.666","24.666","24.666","24.666","24.666","24.666","24.666"
"1972:Q1","32.3","32.3","32.3","32.3","32.3","32.34","32.34","32.34","32.34","32.34","32.34","32.34","32.34","32.34","32.34","31.21","31.21","30.62","30.62","30.62","30.62","30.62","30.62","30.62","30.62","30.62","30.62","30.62","30.62","30.62","30.62","30.62","29.159","29.159","29.159","29.159","29.159","29.159","29.159","29.159","29.159","29.159","29.159","29.159","29.159","29.159","29.159","29.159","29.159","29.159","29.159","29.159","29.159","29.159","26.205","26.205","26.205","26.205","26.205","26.205","26.205","26.205","26.217","26.217","26.217","26.217","26.217","26.217","26.217","26.217","24.903","24.903","24.903","24.903","24.903","24.903","24.903","24.903"
"1972:Q2","32.6","32.6","32.6","32.6","32.6","32.57","32.57","32.57","32.57","32.57","32.57","32.57","32.57","32.57","32.57","31.44","31.44","30.83","30.83","30.83","30.83","30.83","30.83","30.83","30.83","30.83","30.83","30.83","30.83","30.83","30.83","30.83","29.356","29.356","29.356","29.356","29.356","29.356","29.356","29.356","29.356","29.356","29.356","29.356","29.356","29.356","29.356","29.356","29.356","29.356","29.356","29.356","29.356","29.356","26.383","26.383","26.383","26.383","26.383","26.383","26.383","26.383","26.395","26.395","26.395","26.395","26.395","26.395","26.395","26.395","25.072","25.072","25.072","25.072","25.073","25.073","25.073","25.073"
"1972:Q3","32.8","32.8","32.8","32.8","32.8","32.8","32.8","32.8","32.8","32.8","32.8","32.8","32.8","32.8","32.8","31.68","31.68","31.05","31.05","31.05","31.05","31.05","31.05","31.05","31.05","31.05","31.05","31.05","31.05","31.05","31.05","31.05","29.575","29.575","29.575","29.575","29.575","29.575","29.575","29.575","29.575","29.575","29.575","29.575","29.575","29.575","29.575","29.575","29.575","29.575","29.575","29.575","29.575","29.575","26.582","26.582","26.582","26.582","26.582","26.582","26.582","26.582","26.595","26.595","26.595","26.595","26.595","26.595","26.595","26.595","25.261","25.261","25.261","25.261","25.262","25.262","25.262","25.262"
"1972:Q4","33.0","33.0","33.0","33.0","33.0","33.02","33.02","33.02","33.02","33.02","33.02","33.02","33.02","33.02","33.02","31.89","31.89","31.24","31.24","31.24","31.24","31.24","31.24","31.24","31.24","31.24","31.24","31.24","31.24","31.24","31.24","31.24","29.759","29.759","29.759","29.759","29.759","29.759","29.759","29.759","29.759","29.759","29.759","29.759","29.759","29.759","29.759","29.759","29.759","29.759","29.759","29.759","29.759","29.759","26.75","26.75","26.75","26.75","26.75","26.75","26.75","26.75","26.763","26.763","26.763","26.763","26.763","26.763","26.763","26.763","25.421","25.421","25.421","25.421","25.421","25.421","25.421","25.421"
"1973:Q1","33.2","33.2","33.2","33.2","33.2","33.24","33.24","33.24","33.24","33.24","33.24","33.24","33.24","33.24","33.24","32.16","32.16","31.46","31.46","31.46","31.46","31.46","31.46","31.46","31.46","31.46","31.46","31.46","31.46","31.46","31.46","31.46","29.965","29.965","29.965","29.965","29.965","29.965","29.965","29.965","29.965","29.965","29.965","29.965","29.965","29.965","29.965","29.965","29.965","29.965","29.965","29.965","29.965","29.965","26.936","26.936","26.936","26.936","26.936","26.936","26.936","26.936","26.949","26.949","26.949","26.949","26.949","26.949","26.949","26.949","25.599","25.599","25.599","25.599","25.599","25.599","25.599","25.599"
"1973:Q2","33.7","33.7","33.7","33.7","33.7","33.67","33.67","33.67","33.67","33.67","33.67","33.67","33.67","33.67","33.67","32.57","32.57","31.87","31.87","31.87","31.87","31.87","31.87","31.87","31.87","31.87","31.87","31.87","31.87","31.87","31.87","31.87","30.351","30.351","30.351","30.351","30.351","30.351","30.351","30.351","30.351","30.351","30.351","30.351","30.351","30.351","30.351","30.351","30.351","30.351","30.351","30.351","30.351","30.351","27.307","27.307","27.307","27.307","27.307","27.307","27.307","27.307","27.32","27.32","27.32","27.32","27.32","27.32","27.32","27.32","25.948","25.948","25.948","25.948","25.949","25.949","25.949","25.949"
"1973:Q3","34.1","34.1","34.1","34.1","34.1","34.05","34.05","34.05","34.05","34.05","34.05","34.05","34.05","34.05","34.05","32.95","32.95","32.25","32.25","32.25","32.25","32.25","32.25","32.25","32.25","32.25","32.25","32.25","32.25","32.25","32.25","32.25","30.726","30.726","30.726","30.726","30.726","30.726","30.726","30.726","30.726","30.726","30.726","30.726","30.726","30.726","30.726","30.726","30.726","30.726","30.726","30.726","30.726","30.726","27.67","27.67","27.67","27.67","27.67","27.67","27.67","27.67","27.683","27.683","27.683","27.683","27.683","27.683","27.683","27.683","26.294","26.294","26.294","26.294","26.294","26.294","26.294","26.294"
"1973:Q4","34.5","34.5","34.5","34.5","34.5","34.45","34.45","34.45","34.45","34.45","34.45","34.45","34.45","34.45","34.45","33.29","33.29","32.63","32.63","32.63","32.63","32.63","32.63","32.63","32.63","32.63","32.63","32.63","32.63","32.63","32.63","32.63","31.091","31.091","31.091","31.091","31.091","31.091","31.091","31.091","31.091","31.091","31.091","31.091","31.091","31.091","31.091","31.091","31.091","31.091","31.091","31.091","31.091","31.091","28.056","28.056","28.056","28.056","28.056","28.056","28.056","28.056","28.069","28.069","28.069","28.069","28.069","28.069","28.069","28.069","26.66","26.66","26.66","26.66","26.661","26.661","26.661","26.661"
"1974:Q1","35.0","35.0","35.0","35.0","35.0","35.0","35.0","35.0","35.0","35.0","35.0","35.0","35.0","35.0","35.0","33.76","33.76","33.17","33.17","33.17","33.17","33.17","33.17","33.17","33.17","33.17","33.17","33.17","33.17","33.17","33.17","33.17","31.607","31.607","31.607","31.607","31.607","31.607","31.607","31.607","31.607","31.607","31.607","31.607","31.607","31.607","31.607","31.607","31.607","31.607","31.607","31.607","31.607","31.607","28.538","28.538","28.538","28.538","28.538","28.538","28.538","28.538","28.552","28.552","28.552","28.552","28.552","28.552","28.552","28.552","27.118","27.118","27.118","27.118","27.118","27.118","27.118","27.118"
"1974:Q2","35.8","35.8","35.8","35.8","35.8","35.81","35.81","35.81","35.81","35.81","35.81","35.81","35.81","35.81","35.81","34.52","34.52","33.96","33.96","33.96","33.96","33.96","33.96","33.96","33.96","33.96","33.96","33.96","33.96","33.96","33.96","33.96","32.362","32.362","32.362","32.362","32.362","32.362","32.362","32.362","32.362","32.362","32.362","32.362","32.362","32.362","32.362","32.362","32.362","32.362","32.362","32.362","32.362","32.362","29.248","29.248","29.248","29.248","29.248","29.248","29.248","29.248","29.262","29.262","29.262","29.262","29.262","29.262","29.262","29.262","27.792","27.792","27.792","27.792","27.792","27.792","27.792","27.792"
"1974:Q3","36.8","36.8","36.8","36.8","36.8","36.76","36.76","36.76","36.76","36.76","36.76","36.76","36.76","36.76","36.76","35.43","35.43","34.89","34.89","34.89","34.89","34.89","34.89","34.89","34.89","34.89","34.89","34.89","34.89","34.89","34.89","34.89","33.267","33.267","33.267","33.267","33.267","33.267","33.267","33.267","33.267","33.267","33.267","33.267","33.267","33.267","33.267","33.267","33.267","33.267","33.267","33.267","33.267","33.267","30.085","30.085","30.085","30.085","30.085","30.085","30.085","30.085","30.099","30.099","30.099","30.099","30.099","30.099","30.099","30.099","28.587","28.587","28.587","28.587","28.588","28.588","28.588","28.588"
