"DATE","PCONHHM09M8","PCONHHM09M9","PCONHHM09M10","PCONHHM09M11","PCONHHM09M12","PCONHHM10M1","PCONHHM10M2","PCONHHM10M3","PCONHHM10M4","PCONHHM10M5","PCONHHM10M6","PCONHHM10M7","PCONHHM10M8","PCONHHM10M9","PCONHHM10M10","PCONHHM10M11","PCONHHM10M12","PCONHHM11M1","PCONHHM11M2","PCONHHM11M3","PCONHHM11M4","PCONHHM11M5","PCONHHM11M6","PCONHHM11M7","PCONHHM11M8","PCONHHM11M9","PCONHHM11M10","PCONHHM11M11","PCONHHM11M12","PCONHHM12M1","PCONHHM12M2","PCONHHM12M3","PCONHHM12M4","PCONHHM12M5","PCONHHM12M6","PCONHHM12M7","PCONHHM12M8","PCONHHM12M9","PCONHHM12M10","PCONHHM12M11","PCONHHM12M12","PCONHHM13M1","PCONHHM13M2","PCONHHM13M3","PCONHHM13M4","PCONHHM13M5","PCONHHM13M6","PCONHHM13M7","PCONHHM13M8","PCONHHM13M9","PCONHHM13M10","PCONHHM13M11","PCONHHM13M12","PCONHHM14M1","PCONHHM14M2","PCONHHM14M3","PCONHHM14M4","PCONHHM14M5","PCONHHM14M6","PCONHHM14M7","PCONHHM14M8","PCONHHM14M9","PCONHHM14M10","PCONHHM14M11","PCONHHM14M12","PCONHHM15M1","PCONHHM15M2","PCONHHM15M3","PCONHHM15M4","PCONHHM15M5"
"2001:12","91.42","91.42","91.42","91.42","91.42","91.42","91.42","91.42","91.42","91.42","91.42","91.42","91.42","91.42","91.42","91.42","91.42","91.42","91.42","91.42","91.42","91.42","91.42","91.42","91.462","91.462","91.462","91.462","91.462","91.462","91.462","91.462","91.462","91.462","91.462","91.462","91.462","91.462","91.462","91.462","91.462","91.462","91.462","91.462","91.462","91.462","91.462","91.462","84.421","84.421","84.421","84.421","84.421","84.421","84.421","84.421","84.421","84.421","84.421","84.421","84.425","84.425","84.425","84.425","84.425","84.425","84.425","84.425","84.425","84.425"
"2002:01","91.505","91.505","91.505","91.505","91.505","91.505","91.505","91.505","91.505","91.505","91.505","91.505","91.505","91.505","91.505","91.505","91.505","91.505","91.505","91.505","91.505","91.505","91.505","91.505","91.547","91.547","91.547","91.547","91.547","91.547","91.547","91.547","91.547","91.547","91.547","91.547","91.547","91.547","91.547","91.547","91.547","91.547","91.547","91.547","91.547","91.547","91.547","91.547","84.475","84.475","84.475","84.475","84.475","84.475","84.475","84.475","84.475","84.475","84.475","84.475","84.478","84.478","84.478","84.478","84.478","84.478","84.478","84.478","84.478","84.478"
"2002:02","91.646","91.646","91.646","91.646","91.646","91.646","91.646","91.646","91.646","91.646","91.646","91.646","91.646","91.646","91.646","91.646","91.646","91.646","91.646","91.646","91.646","91.646","91.646","91.646","91.688","91.688","91.688","91.688","91.688","91.688","91.688","91.688","91.688","91.688","91.688","91.688","91.688","91.688","91.688","91.688","91.688","91.688","91.688","91.688","91.688","91.688","91.688","91.688","84.598","84.598","84.598","84.598","84.598","84.598","84.598","84.598","84.598","84.598","84.598","84.598","84.602","84.602","84.602","84.602","84.602","84.602","84.602","84.602","84.602","84.602"
"2002:03","91.918","91.918","91.918","91.918","91.918","91.918","91.918","91.918","91.918","91.918","91.918","91.918","91.918","91.918","91.918","91.918","91.918","91.918","91.918","91.918","91.918","91.918","91.918","91.918","91.96","91.96","91.96","91.96","91.96","91.96","91.96","91.96","91.96","91.96","91.96","91.96","91.96","91.96","91.96","91.96","91.96","91.96","91.96","91.96","91.96","91.96","91.96","91.96","84.838","84.838","84.838","84.838","84.838","84.838","84.838","84.838","84.838","84.838","84.838","84.838","84.841","84.841","84.841","84.841","84.841","84.841","84.841","84.841","84.841","84.841"
"2002:04","92.321","92.321","92.321","92.321","92.321","92.321","92.321","92.321","92.321","92.321","92.321","92.321","92.321","92.321","92.321","92.321","92.321","92.321","92.321","92.321","92.321","92.321","92.321","92.321","92.363","92.363","92.363","92.363","92.363","92.363","92.363","92.363","92.363","92.363","92.363","92.363","92.363","92.363","92.363","92.363","92.363","92.363","92.363","92.363","92.363","92.363","92.363","92.363","85.211","85.211","85.211","85.211","85.211","85.211","85.211","85.211","85.211","85.211","85.211","85.211","85.214","85.214","85.214","85.214","85.214","85.214","85.214","85.214","85.214","85.214"
"2002:05","92.388","92.388","92.388","92.388","92.388","92.388","92.388","92.388","92.388","92.388","92.388","92.388","92.388","92.388","92.388","92.388","92.388","92.388","92.388","92.388","92.388","92.388","92.388","92.388","92.431","92.431","92.431","92.431","92.431","92.431","92.431","92.431","92.431","92.431","92.431","92.431","92.431","92.431","92.431","92.431","92.431","92.431","92.431","92.431","92.431","92.431","92.431","92.431","85.285","85.285","85.285","85.285","85.285","85.285","85.285","85.285","85.285","85.285","85.285","85.285","85.287","85.287","85.287","85.287","85.287","85.287","85.287","85.287","85.287","85.287"
"2002:06","92.491","92.491","92.491","92.491","92.491","92.491","92.491","92.491","92.491","92.491","92.491","92.491","92.491","92.491","92.491","92.491","92.491","92.491","92.491","92.491","92.491","92.491","92.491","92.491","92.533","92.533","92.533","92.533","92.533","92.533","92.533","92.533","92.533","92.533","92.533","92.533","92.533","92.533","92.533","92.533","92.533","92.533","92.533","92.533","92.533","92.533","92.533","92.533","85.391","85.391","85.391","85.391","85.391","85.391","85.391","85.391","85.391","85.391","85.391","85.391","85.392","85.392","85.392","85.392","85.392","85.392","85.392","85.392","85.392","85.392"
"2002:07","92.718","92.718","92.718","92.718","92.718","92.718","92.718","92.718","92.718","92.718","92.718","92.718","92.718","92.718","92.718","92.718","92.718","92.718","92.718","92.718","92.718","92.718","92.718","92.718","92.76","92.76","92.76","92.76","92.76","92.76","92.76","92.76","92.76","92.76","92.76","92.76","92.76","92.76","92.76","92.76","92.76","92.76","92.76","92.76","92.76","92.76","92.76","92.76","85.591","85.591","85.591","85.591","85.591","85.591","85.591","85.591","85.591","85.591","85.591","85.591","85.59","85.59","85.59","85.59","85.59","85.59","85.59","85.59","85.59","85.59"
"2002:08","92.908","92.908","92.908","92.908","92.908","92.908","92.908","92.908","92.908","92.908","92.908","92.908","92.908","92.908","92.908","92.908","92.908","92.908","92.908","92.908","92.908","92.908","92.908","92.908","92.951","92.951","92.951","92.951","92.951","92.951","92.951","92.951","92.951","92.951","92.951","92.951","92.951","92.951","92.951","92.951","92.951","92.951","92.951","92.951","92.951","92.951","92.951","92.951","85.77","85.77","85.77","85.77","85.77","85.77","85.77","85.77","85.77","85.77","85.77","85.77","85.769","85.769","85.769","85.769","85.769","85.769","85.769","85.769","85.769","85.769"
"2002:09","93.081","93.081","93.081","93.081","93.081","93.081","93.081","93.081","93.081","93.081","93.081","93.081","93.081","93.081","93.081","93.081","93.081","93.081","93.081","93.081","93.081","93.081","93.081","93.081","93.124","93.124","93.124","93.124","93.124","93.124","93.124","93.124","93.124","93.124","93.124","93.124","93.124","93.124","93.124","93.124","93.124","93.124","93.124","93.124","93.124","93.124","93.124","93.124","85.926","85.926","85.926","85.926","85.926","85.926","85.926","85.926","85.926","85.926","85.926","85.926","85.926","85.926","85.926","85.926","85.926","85.926","85.926","85.926","85.926","85.926"
"2002:10","93.263","93.263","93.263","93.263","93.263","93.263","93.263","93.263","93.263","93.263","93.263","93.263","93.263","93.263","93.263","93.263","93.263","93.263","93.263","93.263","93.263","93.263","93.263","93.263","93.306","93.306","93.306","93.306","93.306","93.306","93.306","93.306","93.306","93.306","93.306","93.306","93.306","93.306","93.306","93.306","93.306","93.306","93.306","93.306","93.306","93.306","93.306","93.306","86.09","86.09","86.09","86.09","86.09","86.09","86.09","86.09","86.09","86.09","86.09","86.09","86.091","86.091","86.091","86.091","86.091","86.091","86.091","86.091","86.091","86.091"
"2002:11","93.382","93.382","93.382","93.382","93.382","93.382","93.382","93.382","93.382","93.382","93.382","93.382","93.382","93.382","93.382","93.382","93.382","93.382","93.382","93.382","93.382","93.382","93.382","93.382","93.425","93.425","93.425","93.425","93.425","93.425","93.425","93.425","93.425","93.425","93.425","93.425","93.425","93.425","93.425","93.425","93.425","93.425","93.425","93.425","93.425","93.425","93.425","93.425","86.189","86.189","86.189","86.189","86.189","86.189","86.189","86.189","86.189","86.189","86.189","86.189","86.191","86.191","86.191","86.191","86.191","86.191","86.191","86.191","86.191","86.191"
"2002:12","93.477","93.477","93.477","93.477","93.477","93.477","93.477","93.477","93.477","93.477","93.477","93.477","93.477","93.477","93.477","93.477","93.477","93.477","93.477","93.477","93.477","93.477","93.477","93.477","93.52","93.52","93.52","93.52","93.52","93.52","93.52","93.52","93.52","93.52","93.52","93.52","93.52","93.52","93.52","93.52","93.52","93.52","93.52","93.52","93.52","93.52","93.52","93.52","86.27","86.27","86.27","86.27","86.27","86.27","86.27","86.27","86.27","86.27","86.27","86.27","86.273","86.273","86.273","86.273","86.273","86.273","86.273","86.273","86.273","86.273"
"2003:01","93.732","93.732","93.732","93.732","93.732","93.732","93.732","93.732","93.732","93.732","93.732","93.732","93.732","93.732","93.732","93.732","93.732","93.732","93.732","93.732","93.732","93.732","93.732","93.732","93.774","93.774","93.774","93.774","93.774","93.774","93.774","93.774","93.774","93.774","93.774","93.774","93.774","93.774","93.774","93.774","93.774","93.774","93.774","93.774","93.774","93.774","93.774","93.774","86.508","86.508","86.508","86.508","86.508","86.508","86.508","86.508","86.508","86.508","86.508","86.508","86.511","86.511","86.511","86.511","86.511","86.511","86.511","86.511","86.511","86.511"
"2003:02","94.119","94.119","94.119","94.119","94.119","94.119","94.119","94.119","94.119","94.119","94.119","94.119","94.119","94.119","94.119","94.119","94.119","94.119","94.119","94.119","94.119","94.119","94.119","94.119","94.161","94.161","94.161","94.161","94.161","94.161","94.161","94.161","94.161","94.161","94.161","94.161","94.161","94.161","94.161","94.161","94.161","94.161","94.161","94.161","94.161","94.161","94.161","94.161","86.874","86.874","86.874","86.874","86.874","86.874","86.874","86.874","86.874","86.874","86.874","86.874","86.876","86.876","86.876","86.876","86.876","86.876","86.876","86.876","86.876","86.876"
"2003:03","94.343","94.343","94.343","94.343","94.343","94.343","94.343","94.343","94.343","94.343","94.343","94.343","94.343","94.343","94.343","94.343","94.343","94.343","94.343","94.343","94.343","94.343","94.343","94.343","94.383","94.383","94.383","94.383","94.383","94.383","94.383","94.383","94.383","94.383","94.383","94.383","94.383","94.383","94.383","94.383","94.383","94.383","94.383","94.383","94.383","94.383","94.383","94.383","87.085","87.085","87.085","87.085","87.085","87.085","87.085","87.085","87.085","87.085","87.085","87.085","87.085","87.085","87.085","87.085","87.085","87.085","87.085","87.085","87.085","87.085"
"2003:04","94.207","94.207","94.207","94.207","94.207","94.207","94.207","94.207","94.207","94.207","94.207","94.207","94.207","94.207","94.207","94.207","94.207","94.207","94.207","94.207","94.207","94.207","94.207","94.207","94.246","94.246","94.246","94.246","94.246","94.246","94.246","94.246","94.246","94.246","94.246","94.246","94.246","94.246","94.246","94.246","94.246","94.246","94.246","94.246","94.246","94.246","94.246","94.246","86.955","86.955","86.955","86.955","86.955","86.955","86.955","86.955","86.955","86.955","86.955","86.955","86.953","86.953","86.953","86.953","86.953","86.953","86.953","86.953","86.953","86.953"
"2003:05","94.095","94.095","94.095","94.095","94.095","94.095","94.095","94.095","94.095","94.095","94.095","94.095","94.095","94.095","94.095","94.095","94.095","94.095","94.095","94.095","94.095","94.095","94.095","94.095","94.135","94.135","94.135","94.135","94.135","94.135","94.135","94.135","94.135","94.135","94.135","94.135","94.135","94.135","94.135","94.135","94.135","94.135","94.135","94.135","94.135","94.135","94.135","94.135","86.866","86.866","86.866","86.866","86.866","86.866","86.866","86.866","86.866","86.866","86.866","86.866","86.864","86.864","86.864","86.864","86.864","86.864","86.864","86.864","86.864","86.864"
"2003:06","94.203","94.203","94.203","94.203","94.203","94.203","94.203","94.203","94.203","94.203","94.203","94.203","94.203","94.203","94.203","94.203","94.203","94.203","94.203","94.203","94.203","94.203","94.203","94.203","94.242","94.242","94.242","94.242","94.242","94.242","94.242","94.242","94.242","94.242","94.242","94.242","94.242","94.242","94.242","94.242","94.242","94.242","94.242","94.242","94.242","94.242","94.242","94.242","86.965","86.965","86.965","86.965","86.965","86.965","86.965","86.965","86.965","86.965","86.965","86.965","86.964","86.964","86.964","86.964","86.964","86.964","86.964","86.964","86.964","86.964"
"2003:07","94.477","94.477","94.477","94.477","94.477","94.477","94.477","94.477","94.477","94.477","94.477","94.477","94.477","94.477","94.477","94.477","94.477","94.477","94.477","94.477","94.477","94.477","94.477","94.477","94.515","94.515","94.515","94.515","94.515","94.515","94.515","94.515","94.515","94.515","94.515","94.515","94.515","94.515","94.515","94.515","94.515","94.515","94.515","94.515","94.515","94.515","94.515","94.515","87.21","87.21","87.21","87.21","87.21","87.21","87.21","87.21","87.21","87.21","87.21","87.21","87.209","87.209","87.209","87.209","87.209","87.209","87.209","87.209","87.209","87.209"
"2003:08","94.8","94.8","94.8","94.8","94.8","94.8","94.8","94.8","94.8","94.8","94.8","94.8","94.8","94.8","94.8","94.8","94.8","94.8","94.8","94.8","94.8","94.8","94.8","94.8","94.835","94.835","94.835","94.835","94.835","94.835","94.835","94.835","94.835","94.835","94.835","94.835","94.835","94.835","94.835","94.835","94.835","94.835","94.835","94.835","94.835","94.835","94.835","94.835","87.489","87.489","87.489","87.489","87.489","87.489","87.489","87.489","87.489","87.489","87.489","87.489","87.488","87.488","87.488","87.488","87.488","87.488","87.488","87.488","87.488","87.488"
"2003:09","95.097","95.097","95.097","95.097","95.097","95.097","95.097","95.097","95.097","95.097","95.097","95.097","95.097","95.097","95.097","95.097","95.097","95.097","95.097","95.097","95.097","95.097","95.097","95.097","95.131","95.131","95.131","95.131","95.131","95.131","95.131","95.131","95.131","95.131","95.131","95.131","95.131","95.131","95.131","95.131","95.131","95.131","95.131","95.131","95.131","95.131","95.131","95.131","87.737","87.737","87.737","87.737","87.737","87.737","87.737","87.737","87.737","87.737","87.737","87.737","87.735","87.735","87.735","87.735","87.735","87.735","87.735","87.735","87.735","87.735"
"2003:10","95.104","95.104","95.104","95.104","95.104","95.104","95.104","95.104","95.104","95.104","95.104","95.104","95.104","95.104","95.104","95.104","95.104","95.104","95.104","95.104","95.104","95.104","95.104","95.104","95.135","95.135","95.135","95.135","95.135","95.135","95.135","95.135","95.135","95.135","95.135","95.135","95.135","95.135","95.135","95.135","95.135","95.135","95.135","95.135","95.135","95.135","95.135","95.135","87.721","87.721","87.721","87.721","87.721","87.721","87.721","87.721","87.721","87.721","87.721","87.721","87.721","87.721","87.721","87.721","87.721","87.721","87.721","87.721","87.721","87.721"
"2003:11","95.21","95.21","95.21","95.21","95.21","95.21","95.21","95.21","95.21","95.21","95.21","95.21","95.21","95.21","95.21","95.21","95.21","95.21","95.21","95.21","95.21","95.21","95.21","95.21","95.24","95.24","95.24","95.24","95.24","95.24","95.24","95.24","95.24","95.24","95.24","95.24","95.24","95.24","95.24","95.24","95.24","95.24","95.24","95.24","95.24","95.24","95.24","95.24","87.813","87.813","87.813","87.813","87.813","87.813","87.813","87.813","87.813","87.813","87.813","87.813","87.813","87.813","87.813","87.813","87.813","87.813","87.813","87.813","87.813","87.813"
"2003:12","95.439","95.439","95.439","95.439","95.439","95.439","95.439","95.439","95.439","95.439","95.439","95.439","95.439","95.439","95.439","95.439","95.439","95.439","95.439","95.439","95.439","95.439","95.439","95.439","95.47","95.47","95.47","95.47","95.47","95.47","95.47","95.47","95.47","95.47","95.47","95.47","95.47","95.47","95.47","95.47","95.47","95.47","95.47","95.47","95.47","95.47","95.47","95.47","88.01","88.01","88.01","88.01","88.01","88.01","88.01","88.01","88.01","88.01","88.01","88.01","88.01","88.01","88.01","88.01","88.01","88.01","88.01","88.01","88.01","88.01"
"2004:01","95.853","95.853","95.853","95.853","95.853","95.853","95.853","95.853","95.853","95.853","95.853","95.853","95.853","95.853","95.853","95.853","95.853","95.853","95.853","95.853","95.853","95.853","95.853","95.853","95.883","95.883","95.883","95.883","95.883","95.883","95.883","95.883","95.883","95.883","95.883","95.883","95.883","95.883","95.883","95.883","95.883","95.883","95.883","95.883","95.883","95.883","95.883","95.883","88.37","88.37","88.37","88.37","88.37","88.37","88.37","88.37","88.37","88.37","88.37","88.37","88.37","88.37","88.37","88.37","88.37","88.37","88.37","88.37","88.37","88.37"
