"DATE","RCONSHHM09M8","RCONSHHM09M9","RCONSHHM09M10","RCONSHHM09M11","RCONSHHM09M12","RCONSHHM10M1","RCONSHHM10M2","RCONSHHM10M3","RCONSHHM10M4","RCONSHHM10M5","RCONSHHM10M6","RCONSHHM10M7","RCONSHHM10M8","RCONSHHM10M9","RCONSHHM10M10","RCONSHHM10M11","RCONSHHM10M12","RCONSHHM11M1","RCONSHHM11M2","RCONSHHM11M3","RCONSHHM11M4","RCONSHHM11M5","RCONSHHM11M6","RCONSHHM11M7","RCONSHHM11M8","RCONSHHM11M9","RCONSHHM11M10","RCONSHHM11M11","RCONSHHM11M12","RCONSHHM12M1","RCONSHHM12M2","RCONSHHM12M3","RCONSHHM12M4","RCONSHHM12M5","RCONSHHM12M6","RCONSHHM12M7","RCONSHHM12M8","RCONSHHM12M9","RCONSHHM12M10","RCONSHHM12M11","RCONSHHM12M12","RCONSHHM13M1","RCONSHHM13M2","RCONSHHM13M3","RCONSHHM13M4","RCONSHHM13M5","RCONSHHM13M6","RCONSHHM13M7","RCONSHHM13M8","RCONSHHM13M9","RCONSHHM13M10","RCONSHHM13M11","RCONSHHM13M12","RCONSHHM14M1","RCONSHHM14M2","RCONSHHM14M3","RCONSHHM14M4","RCONSHHM14M5","RCONSHHM14M6","RCONSHHM14M7","RCONSHHM14M8","RCONSHHM14M9","RCONSHHM14M10","RCONSHHM14M11","RCONSHHM14M12","RCONSHHM15M1","RCONSHHM15M2","RCONSHHM15M3","RCONSHHM15M4","RCONSHHM15M5"
"1958:08","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1958:09","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1958:10","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1958:11","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1958:12","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"1959:01","1078.468","1078.468","1078.468","1078.468","1078.468","1078.468","1078.468","1078.468","1078.468","1078.468","1078.468","1078.468","1078.468","1078.468","1078.468","1078.468","1078.468","1078.468","1078.468","1078.468","1078.468","1078.468","1078.468","1078.468","1079.469","1079.469","1079.469","1079.469","1079.469","1079.469","1079.469","1079.469","1079.469","1079.469","1079.469","1079.469","1079.469","1079.469","1079.469","1079.469","1079.469","1079.469","1079.469","1079.469","1079.469","1079.469","1079.469","1079.469","1166.896","1166.896","1166.896","1166.896","1166.896","1166.896","1166.896","1166.896","1166.896","1166.896","1166.896","1166.896","1166.87","1166.87","1166.87","1166.87","1166.87","1166.87","1166.87","1166.87","1166.87","1166.87"
"1959:02","1086.779","1086.779","1086.779","1086.779","1086.779","1086.779","1086.779","1086.779","1086.779","1086.779","1086.779","1086.779","1086.779","1086.779","1086.779","1086.779","1086.779","1086.779","1086.779","1086.779","1086.779","1086.779","1086.779","1086.779","1087.686","1087.686","1087.686","1087.686","1087.686","1087.686","1087.686","1087.686","1087.686","1087.686","1087.686","1087.686","1087.686","1087.686","1087.686","1087.686","1087.686","1087.686","1087.686","1087.686","1087.686","1087.686","1087.686","1087.686","1175.812","1175.812","1175.812","1175.812","1175.812","1175.812","1175.812","1175.812","1175.812","1175.812","1175.812","1175.812","1175.791","1175.791","1175.791","1175.791","1175.791","1175.791","1175.791","1175.791","1175.791","1175.791"
"1959:03","1089.373","1089.373","1089.373","1089.373","1089.373","1089.373","1089.373","1089.373","1089.373","1089.373","1089.373","1089.373","1089.373","1089.373","1089.373","1089.373","1089.373","1089.373","1089.373","1089.373","1089.373","1089.373","1089.373","1089.373","1090.389","1090.389","1090.389","1090.389","1090.389","1090.389","1090.389","1090.389","1090.389","1090.389","1090.389","1090.389","1090.389","1090.389","1090.389","1090.389","1090.389","1090.389","1090.389","1090.389","1090.389","1090.389","1090.389","1090.389","1178.678","1178.678","1178.678","1178.678","1178.678","1178.678","1178.678","1178.678","1178.678","1178.678","1178.678","1178.678","1178.659","1178.659","1178.659","1178.659","1178.659","1178.659","1178.659","1178.659","1178.659","1178.659"
"1959:04","1093.367","1093.367","1093.367","1093.367","1093.367","1093.367","1093.367","1093.367","1093.367","1093.367","1093.367","1093.367","1093.367","1093.367","1093.367","1093.367","1093.367","1093.367","1093.367","1093.367","1093.367","1093.367","1093.367","1093.367","1094.36","1094.36","1094.36","1094.36","1094.36","1094.36","1094.36","1094.36","1094.36","1094.36","1094.36","1094.36","1094.36","1094.36","1094.36","1094.36","1094.36","1094.36","1094.36","1094.36","1094.36","1094.36","1094.36","1094.36","1183.008","1183.008","1183.008","1183.008","1183.008","1183.008","1183.008","1183.008","1183.008","1183.008","1183.008","1183.008","1182.992","1182.992","1182.992","1182.992","1182.992","1182.992","1182.992","1182.992","1182.992","1182.992"
"1959:05","1101.616","1101.616","1101.616","1101.616","1101.616","1101.616","1101.616","1101.616","1101.616","1101.616","1101.616","1101.616","1101.616","1101.616","1101.616","1101.616","1101.616","1101.616","1101.616","1101.616","1101.616","1101.616","1101.616","1101.616","1102.632","1102.632","1102.632","1102.632","1102.632","1102.632","1102.632","1102.632","1102.632","1102.632","1102.632","1102.632","1102.632","1102.632","1102.632","1102.632","1102.632","1102.632","1102.632","1102.632","1102.632","1102.632","1102.632","1102.632","1191.924","1191.924","1191.924","1191.924","1191.924","1191.924","1191.924","1191.924","1191.924","1191.924","1191.924","1191.924","1191.914","1191.914","1191.914","1191.914","1191.914","1191.914","1191.914","1191.914","1191.914","1191.914"
"1959:06","1109.375","1109.375","1109.375","1109.375","1109.375","1109.375","1109.375","1109.375","1109.375","1109.375","1109.375","1109.375","1109.375","1109.375","1109.375","1109.375","1109.375","1109.375","1109.375","1109.375","1109.375","1109.375","1109.375","1109.375","1110.408","1110.408","1110.408","1110.408","1110.408","1110.408","1110.408","1110.408","1110.408","1110.408","1110.408","1110.408","1110.408","1110.408","1110.408","1110.408","1110.408","1110.408","1110.408","1110.408","1110.408","1110.408","1110.408","1110.408","1200.394","1200.394","1200.394","1200.394","1200.394","1200.394","1200.394","1200.394","1200.394","1200.394","1200.394","1200.394","1200.325","1200.325","1200.325","1200.325","1200.325","1200.325","1200.325","1200.325","1200.325","1200.325"
"1959:07","1111.331","1111.331","1111.331","1111.331","1111.331","1111.331","1111.331","1111.331","1111.331","1111.331","1111.331","1111.331","1111.331","1111.331","1111.331","1111.331","1111.331","1111.331","1111.331","1111.331","1111.331","1111.331","1111.331","1111.331","1112.339","1112.339","1112.339","1112.339","1112.339","1112.339","1112.339","1112.339","1112.339","1112.339","1112.339","1112.339","1112.339","1112.339","1112.339","1112.339","1112.339","1112.339","1112.339","1112.339","1112.339","1112.339","1112.339","1112.339","1202.432","1202.432","1202.432","1202.432","1202.432","1202.432","1202.432","1202.432","1202.432","1202.432","1202.432","1202.432","1202.428","1202.428","1202.428","1202.428","1202.428","1202.428","1202.428","1202.428","1202.428","1202.428"
"1959:08","1115.809","1115.809","1115.809","1115.809","1115.809","1115.809","1115.809","1115.809","1115.809","1115.809","1115.809","1115.809","1115.809","1115.809","1115.809","1115.809","1115.809","1115.809","1115.809","1115.809","1115.809","1115.809","1115.809","1115.809","1116.806","1116.806","1116.806","1116.806","1116.806","1116.806","1116.806","1116.806","1116.806","1116.806","1116.806","1116.806","1116.806","1116.806","1116.806","1116.806","1116.806","1116.806","1116.806","1116.806","1116.806","1116.806","1116.806","1116.806","1207.272","1207.272","1207.272","1207.272","1207.272","1207.272","1207.272","1207.272","1207.272","1207.272","1207.272","1207.272","1207.271","1207.271","1207.271","1207.271","1207.271","1207.271","1207.271","1207.271","1207.271","1207.271"
"1959:09","1122.753","1122.753","1122.753","1122.753","1122.753","1122.753","1122.753","1122.753","1122.753","1122.753","1122.753","1122.753","1122.753","1122.753","1122.753","1122.753","1122.753","1122.753","1122.753","1122.753","1122.753","1122.753","1122.753","1122.753","1123.755","1123.755","1123.755","1123.755","1123.755","1123.755","1123.755","1123.755","1123.755","1123.755","1123.755","1123.755","1123.755","1123.755","1123.755","1123.755","1123.755","1123.755","1123.755","1123.755","1123.755","1123.755","1123.755","1123.755","1214.851","1214.851","1214.851","1214.851","1214.851","1214.851","1214.851","1214.851","1214.851","1214.851","1214.851","1214.851","1214.791","1214.791","1214.791","1214.791","1214.791","1214.791","1214.791","1214.791","1214.791","1214.791"
"1959:10","1124.89","1124.89","1124.89","1124.89","1124.89","1124.89","1124.89","1124.89","1124.89","1124.89","1124.89","1124.89","1124.89","1124.89","1124.89","1124.89","1124.89","1124.89","1124.89","1124.89","1124.89","1124.89","1124.89","1124.89","1125.906","1125.906","1125.906","1125.906","1125.906","1125.906","1125.906","1125.906","1125.906","1125.906","1125.906","1125.906","1125.906","1125.906","1125.906","1125.906","1125.906","1125.906","1125.906","1125.906","1125.906","1125.906","1125.906","1125.906","1217.143","1217.143","1217.143","1217.143","1217.143","1217.143","1217.143","1217.143","1217.143","1217.143","1217.143","1217.143","1217.149","1217.149","1217.149","1217.149","1217.149","1217.149","1217.149","1217.149","1217.149","1217.149"
"1959:11","1128.68","1128.68","1128.68","1128.68","1128.68","1128.68","1128.68","1128.68","1128.68","1128.68","1128.68","1128.68","1128.68","1128.68","1128.68","1128.68","1128.68","1128.68","1128.68","1128.68","1128.68","1128.68","1128.68","1128.68","1129.656","1129.656","1129.656","1129.656","1129.656","1129.656","1129.656","1129.656","1129.656","1129.656","1129.656","1129.656","1129.656","1129.656","1129.656","1129.656","1129.656","1129.656","1129.656","1129.656","1129.656","1129.656","1129.656","1129.656","1221.155","1221.155","1221.155","1221.155","1221.155","1221.155","1221.155","1221.155","1221.155","1221.155","1221.155","1221.155","1221.164","1221.164","1221.164","1221.164","1221.164","1221.164","1221.164","1221.164","1221.164","1221.164"
"1959:12","1134.777","1134.777","1134.777","1134.777","1134.777","1134.777","1134.777","1134.777","1134.777","1134.777","1134.777","1134.777","1134.777","1134.777","1134.777","1134.777","1134.777","1134.777","1134.777","1134.777","1134.777","1134.777","1134.777","1134.777","1135.778","1135.778","1135.778","1135.778","1135.778","1135.778","1135.778","1135.778","1135.778","1135.778","1135.778","1135.778","1135.778","1135.778","1135.778","1135.778","1135.778","1135.778","1135.778","1135.778","1135.778","1135.778","1135.778","1135.778","1227.779","1227.779","1227.779","1227.779","1227.779","1227.779","1227.779","1227.779","1227.779","1227.779","1227.779","1227.779","1227.727","1227.727","1227.727","1227.727","1227.727","1227.727","1227.727","1227.727","1227.727","1227.727"
"1960:01","1135.862","1135.862","1135.862","1135.862","1135.862","1135.862","1135.862","1135.862","1135.862","1135.862","1135.862","1135.862","1135.862","1135.862","1135.862","1135.862","1135.862","1135.862","1135.862","1135.862","1135.862","1135.862","1135.862","1135.862","1136.771","1136.771","1136.771","1136.771","1136.771","1136.771","1136.771","1136.771","1136.771","1136.771","1136.771","1136.771","1136.771","1136.771","1136.771","1136.771","1136.771","1136.771","1136.771","1136.771","1136.771","1136.771","1136.771","1136.771","1228.925","1228.925","1228.925","1228.925","1228.925","1228.925","1228.925","1228.925","1228.925","1228.925","1228.925","1228.925","1228.874","1228.874","1228.874","1228.874","1228.874","1228.874","1228.874","1228.874","1228.874","1228.874"
"1960:02","1136.728","1136.728","1136.728","1136.728","1136.728","1136.728","1136.728","1136.728","1136.728","1136.728","1136.728","1136.728","1136.728","1136.728","1136.728","1136.728","1136.728","1136.728","1136.728","1136.728","1136.728","1136.728","1136.728","1136.728","1137.653","1137.653","1137.653","1137.653","1137.653","1137.653","1137.653","1137.653","1137.653","1137.653","1137.653","1137.653","1137.653","1137.653","1137.653","1137.653","1137.653","1137.653","1137.653","1137.653","1137.653","1137.653","1137.653","1137.653","1229.817","1229.817","1229.817","1229.817","1229.817","1229.817","1229.817","1229.817","1229.817","1229.817","1229.817","1229.817","1229.766","1229.766","1229.766","1229.766","1229.766","1229.766","1229.766","1229.766","1229.766","1229.766"
"1960:03","1140.933","1140.933","1140.933","1140.933","1140.933","1140.933","1140.933","1140.933","1140.933","1140.933","1140.933","1140.933","1140.933","1140.933","1140.933","1140.933","1140.933","1140.933","1140.933","1140.933","1140.933","1140.933","1140.933","1140.933","1141.844","1141.844","1141.844","1141.844","1141.844","1141.844","1141.844","1141.844","1141.844","1141.844","1141.844","1141.844","1141.844","1141.844","1141.844","1141.844","1141.844","1141.844","1141.844","1141.844","1141.844","1141.844","1141.844","1141.844","1234.338","1234.338","1234.338","1234.338","1234.338","1234.338","1234.338","1234.338","1234.338","1234.338","1234.338","1234.338","1234.291","1234.291","1234.291","1234.291","1234.291","1234.291","1234.291","1234.291","1234.291","1234.291"
"1960:04","1148.72","1148.72","1148.72","1148.72","1148.72","1148.72","1148.72","1148.72","1148.72","1148.72","1148.72","1148.72","1148.72","1148.72","1148.72","1148.72","1148.72","1148.72","1148.72","1148.72","1148.72","1148.72","1148.72","1148.72","1149.676","1149.676","1149.676","1149.676","1149.676","1149.676","1149.676","1149.676","1149.676","1149.676","1149.676","1149.676","1149.676","1149.676","1149.676","1149.676","1149.676","1149.676","1149.676","1149.676","1149.676","1149.676","1149.676","1149.676","1242.808","1242.808","1242.808","1242.808","1242.808","1242.808","1242.808","1242.808","1242.808","1242.808","1242.808","1242.808","1242.766","1242.766","1242.766","1242.766","1242.766","1242.766","1242.766","1242.766","1242.766","1242.766"
"1960:05","1151.068","1151.068","1151.068","1151.068","1151.068","1151.068","1151.068","1151.068","1151.068","1151.068","1151.068","1151.068","1151.068","1151.068","1151.068","1151.068","1151.068","1151.068","1151.068","1151.068","1151.068","1151.068","1151.068","1151.068","1151.992","1151.992","1151.992","1151.992","1151.992","1151.992","1151.992","1151.992","1151.992","1151.992","1151.992","1151.992","1151.992","1151.992","1151.992","1151.992","1151.992","1151.992","1151.992","1151.992","1151.992","1151.992","1151.992","1151.992","1245.292","1245.292","1245.292","1245.292","1245.292","1245.292","1245.292","1245.292","1245.292","1245.292","1245.292","1245.292","1245.252","1245.252","1245.252","1245.252","1245.252","1245.252","1245.252","1245.252","1245.252","1245.252"
"1960:06","1149.458","1149.458","1149.458","1149.458","1149.458","1149.458","1149.458","1149.458","1149.458","1149.458","1149.458","1149.458","1149.458","1149.458","1149.458","1149.458","1149.458","1149.458","1149.458","1149.458","1149.458","1149.458","1149.458","1149.458","1150.338","1150.338","1150.338","1150.338","1150.338","1150.338","1150.338","1150.338","1150.338","1150.338","1150.338","1150.338","1150.338","1150.338","1150.338","1150.338","1150.338","1150.338","1150.338","1150.338","1150.338","1150.338","1150.338","1150.338","1243.509","1243.509","1243.509","1243.509","1243.509","1243.509","1243.509","1243.509","1243.509","1243.509","1243.509","1243.509","1243.467","1243.467","1243.467","1243.467","1243.467","1243.467","1243.467","1243.467","1243.467","1243.467"
"1960:07","1147.665","1147.665","1147.665","1147.665","1147.665","1147.665","1147.665","1147.665","1147.665","1147.665","1147.665","1147.665","1147.665","1147.665","1147.665","1147.665","1147.665","1147.665","1147.665","1147.665","1147.665","1147.665","1147.665","1147.665","1148.573","1148.573","1148.573","1148.573","1148.573","1148.573","1148.573","1148.573","1148.573","1148.573","1148.573","1148.573","1148.573","1148.573","1148.573","1148.573","1148.573","1148.573","1148.573","1148.573","1148.573","1148.573","1148.573","1148.573","1241.662","1241.662","1241.662","1241.662","1241.662","1241.662","1241.662","1241.662","1241.662","1241.662","1241.662","1241.662","1241.619","1241.619","1241.619","1241.619","1241.619","1241.619","1241.619","1241.619","1241.619","1241.619"
"1960:08","1146.475","1146.475","1146.475","1146.475","1146.475","1146.475","1146.475","1146.475","1146.475","1146.475","1146.475","1146.475","1146.475","1146.475","1146.475","1146.475","1146.475","1146.475","1146.475","1146.475","1146.475","1146.475","1146.475","1146.475","1147.36","1147.36","1147.36","1147.36","1147.36","1147.36","1147.36","1147.36","1147.36","1147.36","1147.36","1147.36","1147.36","1147.36","1147.36","1147.36","1147.36","1147.36","1147.36","1147.36","1147.36","1147.36","1147.36","1147.36","1240.261","1240.261","1240.261","1240.261","1240.261","1240.261","1240.261","1240.261","1240.261","1240.261","1240.261","1240.261","1240.281","1240.281","1240.281","1240.281","1240.281","1240.281","1240.281","1240.281","1240.281","1240.281"
"1960:09","1149.496","1149.496","1149.496","1149.496","1149.496","1149.496","1149.496","1149.496","1149.496","1149.496","1149.496","1149.496","1149.496","1149.496","1149.496","1149.496","1149.496","1149.496","1149.496","1149.496","1149.496","1149.496","1149.496","1149.496","1150.338","1150.338","1150.338","1150.338","1150.338","1150.338","1150.338","1150.338","1150.338","1150.338","1150.338","1150.338","1150.338","1150.338","1150.338","1150.338","1150.338","1150.338","1150.338","1150.338","1150.338","1150.338","1150.338","1150.338","1243.509","1243.509","1243.509","1243.509","1243.509","1243.509","1243.509","1243.509","1243.509","1243.509","1243.509","1243.509","1243.531","1243.531","1243.531","1243.531","1243.531","1243.531","1243.531","1243.531","1243.531","1243.531"
"1960:10","1155.628","1155.628","1155.628","1155.628","1155.628","1155.628","1155.628","1155.628","1155.628","1155.628","1155.628","1155.628","1155.628","1155.628","1155.628","1155.628","1155.628","1155.628","1155.628","1155.628","1155.628","1155.628","1155.628","1155.628","1156.515","1156.515","1156.515","1156.515","1156.515","1156.515","1156.515","1156.515","1156.515","1156.515","1156.515","1156.515","1156.515","1156.515","1156.515","1156.515","1156.515","1156.515","1156.515","1156.515","1156.515","1156.515","1156.515","1156.515","1250.196","1250.196","1250.196","1250.196","1250.196","1250.196","1250.196","1250.196","1250.196","1250.196","1250.196","1250.196","1250.158","1250.158","1250.158","1250.158","1250.158","1250.158","1250.158","1250.158","1250.158","1250.158"
"1960:11","1161.21","1161.21","1161.21","1161.21","1161.21","1161.21","1161.21","1161.21","1161.21","1161.21","1161.21","1161.21","1161.21","1161.21","1161.21","1161.21","1161.21","1161.21","1161.21","1161.21","1161.21","1161.21","1161.21","1161.21","1162.14","1162.14","1162.14","1162.14","1162.14","1162.14","1162.14","1162.14","1162.14","1162.14","1162.14","1162.14","1162.14","1162.14","1162.14","1162.14","1162.14","1162.14","1162.14","1162.14","1162.14","1162.14","1162.14","1162.14","1256.309","1256.309","1256.309","1256.309","1256.309","1256.309","1256.309","1256.309","1256.309","1256.309","1256.309","1256.309","1256.276","1256.276","1256.276","1256.276","1256.276","1256.276","1256.276","1256.276","1256.276","1256.276"
"1960:12","1162.087","1162.087","1162.087","1162.087","1162.087","1162.087","1162.087","1162.087","1162.087","1162.087","1162.087","1162.087","1162.087","1162.087","1162.087","1162.087","1162.087","1162.087","1162.087","1162.087","1162.087","1162.087","1162.087","1162.087","1163.022","1163.022","1163.022","1163.022","1163.022","1163.022","1163.022","1163.022","1163.022","1163.022","1163.022","1163.022","1163.022","1163.022","1163.022","1163.022","1163.022","1163.022","1163.022","1163.022","1163.022","1163.022","1163.022","1163.022","1257.265","1257.265","1257.265","1257.265","1257.265","1257.265","1257.265","1257.265","1257.265","1257.265","1257.265","1257.265","1257.232","1257.232","1257.232","1257.232","1257.232","1257.232","1257.232","1257.232","1257.232","1257.232"
"1961:01","1168.848","1168.848","1168.848","1168.848","1168.848","1168.848","1168.848","1168.848","1168.848","1168.848","1168.848","1168.848","1168.848","1168.848","1168.848","1168.848","1168.848","1168.848","1168.848","1168.848","1168.848","1168.848","1168.848","1168.848","1169.806","1169.806","1169.806","1169.806","1169.806","1169.806","1169.806","1169.806","1169.806","1169.806","1169.806","1169.806","1169.806","1169.806","1169.806","1169.806","1169.806","1169.806","1169.806","1169.806","1169.806","1169.806","1169.806","1169.806","1264.588","1264.588","1264.588","1264.588","1264.588","1264.588","1264.588","1264.588","1264.588","1264.588","1264.588","1264.588","1264.56","1264.56","1264.56","1264.56","1264.56","1264.56","1264.56","1264.56","1264.56","1264.56"
"1961:02","1169.384","1169.384","1169.384","1169.384","1169.384","1169.384","1169.384","1169.384","1169.384","1169.384","1169.384","1169.384","1169.384","1169.384","1169.384","1169.384","1169.384","1169.384","1169.384","1169.384","1169.384","1169.384","1169.384","1169.384","1170.357","1170.357","1170.357","1170.357","1170.357","1170.357","1170.357","1170.357","1170.357","1170.357","1170.357","1170.357","1170.357","1170.357","1170.357","1170.357","1170.357","1170.357","1170.357","1170.357","1170.357","1170.357","1170.357","1170.357","1265.162","1265.162","1265.162","1265.162","1265.162","1265.162","1265.162","1265.162","1265.162","1265.162","1265.162","1265.162","1265.134","1265.134","1265.134","1265.134","1265.134","1265.134","1265.134","1265.134","1265.134","1265.134"
"1961:03","1178.975","1178.975","1178.975","1178.975","1178.975","1178.975","1178.975","1178.975","1178.975","1178.975","1178.975","1178.975","1178.975","1178.975","1178.975","1178.975","1178.975","1178.975","1178.975","1178.975","1178.975","1178.975","1178.975","1178.975","1179.899","1179.899","1179.899","1179.899","1179.899","1179.899","1179.899","1179.899","1179.899","1179.899","1179.899","1179.899","1179.899","1179.899","1179.899","1179.899","1179.899","1179.899","1179.899","1179.899","1179.899","1179.899","1179.899","1179.899","1275.479","1275.479","1275.479","1275.479","1275.479","1275.479","1275.479","1275.479","1275.479","1275.479","1275.479","1275.479","1275.457","1275.457","1275.457","1275.457","1275.457","1275.457","1275.457","1275.457","1275.457","1275.457"
"1961:04","1184.36","1184.36","1184.36","1184.36","1184.36","1184.36","1184.36","1184.36","1184.36","1184.36","1184.36","1184.36","1184.36","1184.36","1184.36","1184.36","1184.36","1184.36","1184.36","1184.36","1184.36","1184.36","1184.36","1184.36","1185.303","1185.303","1185.303","1185.303","1185.303","1185.303","1185.303","1185.303","1185.303","1185.303","1185.303","1185.303","1185.303","1185.303","1185.303","1185.303","1185.303","1185.303","1185.303","1185.303","1185.303","1185.303","1185.303","1185.303","1281.338","1281.338","1281.338","1281.338","1281.338","1281.338","1281.338","1281.338","1281.338","1281.338","1281.338","1281.338","1281.256","1281.256","1281.256","1281.256","1281.256","1281.256","1281.256","1281.256","1281.256","1281.256"
"1961:05","1190.763","1190.763","1190.763","1190.763","1190.763","1190.763","1190.763","1190.763","1190.763","1190.763","1190.763","1190.763","1190.763","1190.763","1190.763","1190.763","1190.763","1190.763","1190.763","1190.763","1190.763","1190.763","1190.763","1190.763","1191.701","1191.701","1191.701","1191.701","1191.701","1191.701","1191.701","1191.701","1191.701","1191.701","1191.701","1191.701","1191.701","1191.701","1191.701","1191.701","1191.701","1191.701","1191.701","1191.701","1191.701","1191.701","1191.701","1191.701","1288.216","1288.216","1288.216","1288.216","1288.216","1288.216","1288.216","1288.216","1288.216","1288.216","1288.216","1288.216","1288.202","1288.202","1288.202","1288.202","1288.202","1288.202","1288.202","1288.202","1288.202","1288.202"
"1961:06","1191.436","1191.436","1191.436","1191.436","1191.436","1191.436","1191.436","1191.436","1191.436","1191.436","1191.436","1191.436","1191.436","1191.436","1191.436","1191.436","1191.436","1191.436","1191.436","1191.436","1191.436","1191.436","1191.436","1191.436","1192.363","1192.363","1192.363","1192.363","1192.363","1192.363","1192.363","1192.363","1192.363","1192.363","1192.363","1192.363","1192.363","1192.363","1192.363","1192.363","1192.363","1192.363","1192.363","1192.363","1192.363","1192.363","1192.363","1192.363","1288.98","1288.98","1288.98","1288.98","1288.98","1288.98","1288.98","1288.98","1288.98","1288.98","1288.98","1288.98","1288.903","1288.903","1288.903","1288.903","1288.903","1288.903","1288.903","1288.903","1288.903","1288.903"
"1961:07","1189.069","1189.069","1189.069","1189.069","1189.069","1189.069","1189.069","1189.069","1189.069","1189.069","1189.069","1189.069","1189.069","1189.069","1189.069","1189.069","1189.069","1189.069","1189.069","1189.069","1189.069","1189.069","1189.069","1189.069","1190.046","1190.046","1190.046","1190.046","1190.046","1190.046","1190.046","1190.046","1190.046","1190.046","1190.046","1190.046","1190.046","1190.046","1190.046","1190.046","1190.046","1190.046","1190.046","1190.046","1190.046","1190.046","1190.046","1190.046","1286.432","1286.432","1286.432","1286.432","1286.432","1286.432","1286.432","1286.432","1286.432","1286.432","1286.432","1286.432","1286.418","1286.418","1286.418","1286.418","1286.418","1286.418","1286.418","1286.418","1286.418","1286.418"
