"DATE","NCPROFAT00M1","NCPROFAT00M2","NCPROFAT00M3","NCPROFAT00M4","NCPROFAT00M5","NCPROFAT00M6","NCPROFAT00M7","NCPROFAT00M8","NCPROFAT00M9","NCPROFAT00M10","NCPROFAT00M11","NCPROFAT00M12","NCPROFAT01M1","NCPROFAT01M2","NCPROFAT01M3","NCPROFAT01M4","NCPROFAT01M5","NCPROFAT01M6","NCPROFAT01M7","NCPROFAT01M8","NCPROFAT01M9","NCPROFAT01M10","NCPROFAT01M11","NCPROFAT01M12","NCPROFAT02M1","NCPROFAT02M2","NCPROFAT02M3","NCPROFAT02M4","NCPROFAT02M5","NCPROFAT02M6","NCPROFAT02M7","NCPROFAT02M8","NCPROFAT02M9","NCPROFAT02M10","NCPROFAT02M11","NCPROFAT02M12","NCPROFAT03M1","NCPROFAT03M2","NCPROFAT03M3","NCPROFAT03M4","NCPROFAT03M5","NCPROFAT03M6","NCPROFAT03M7","NCPROFAT03M8","NCPROFAT03M9","NCPROFAT03M10","NCPROFAT03M11","NCPROFAT03M12","NCPROFAT04M1","NCPROFAT04M2","NCPROFAT04M3","NCPROFAT04M4","NCPROFAT04M5","NCPROFAT04M6","NCPROFAT04M7","NCPROFAT04M8","NCPROFAT04M9","NCPROFAT04M10","NCPROFAT04M11","NCPROFAT04M12","NCPROFAT05M1","NCPROFAT05M2","NCPROFAT05M3","NCPROFAT05M4","NCPROFAT05M5","NCPROFAT05M6","NCPROFAT05M7","NCPROFAT05M8","NCPROFAT05M9","NCPROFAT05M10","NCPROFAT05M11","NCPROFAT05M12","NCPROFAT06M1","NCPROFAT06M2","NCPROFAT06M3","NCPROFAT06M4","NCPROFAT06M5","NCPROFAT06M6","NCPROFAT06M7","NCPROFAT06M8","NCPROFAT06M9","NCPROFAT06M10","NCPROFAT06M11","NCPROFAT06M12","NCPROFAT07M1","NCPROFAT07M2","NCPROFAT07M3","NCPROFAT07M4","NCPROFAT07M5","NCPROFAT07M6","NCPROFAT07M7","NCPROFAT07M8","NCPROFAT07M9","NCPROFAT07M10","NCPROFAT07M11","NCPROFAT07M12","NCPROFAT08M1","NCPROFAT08M2","NCPROFAT08M3","NCPROFAT08M4","NCPROFAT08M5","NCPROFAT08M6","NCPROFAT08M7","NCPROFAT08M8","NCPROFAT08M9","NCPROFAT08M10","NCPROFAT08M11","NCPROFAT08M12","NCPROFAT09M1","NCPROFAT09M2","NCPROFAT09M3","NCPROFAT09M4","NCPROFAT09M5","NCPROFAT09M6","NCPROFAT09M7","NCPROFAT09M8","NCPROFAT09M9","NCPROFAT09M10","NCPROFAT09M11","NCPROFAT09M12"
"1968:Q4","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","54.3","#N/A","54.3","54.3","54.3","54.3"
"1969:Q1","53.7","53.7","53.7","53.7","53.7","53.7","53.7","53.7","53.7","53.7","53.7","53.7","53.7","53.7","53.7","53.7","53.7","53.7","53.7","53.7","53.7","53.7","53.7","53.7","53.7","53.7","53.7","53.7","53.7","53.7","53.7","53.7","53.7","53.7","53.7","53.7","53.7","53.7","53.7","53.7","53.7","53.7","53.7","53.7","53.7","53.7","53.7","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","#N/A","53.8","53.8","53.8","53.8"
"1969:Q2","52.0","52.0","52.0","52.0","52.0","52.0","52.0","52.0","52.0","52.0","52.0","52.0","52.0","52.0","52.0","52.0","52.0","52.0","52.0","52.0","52.0","52.0","52.0","52.0","52.0","52.0","52.0","52.0","52.0","52.0","52.0","52.0","52.0","52.0","52.0","52.0","52.0","52.0","52.0","52.0","52.0","52.0","52.0","52.0","52.0","52.0","52.0","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","52.1","#N/A","52.1","52.1","52.1","52.1"
"1969:Q3","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","#N/A","50.4","50.4","50.4","50.4"
"1969:Q4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","49.4","#N/A","49.4","49.4","49.4","49.4"
"1970:Q1","46.8","46.8","46.8","46.8","46.8","46.8","46.8","46.8","46.8","46.8","46.8","46.8","46.8","46.8","46.8","46.8","46.8","46.8","46.8","46.8","46.8","46.8","46.8","46.8","46.8","46.8","46.8","46.8","46.8","46.8","46.8","46.8","46.8","46.8","46.8","46.8","46.8","46.8","46.8","46.8","46.8","46.8","46.8","46.8","46.8","46.8","46.8","46.9","46.9","46.9","46.9","46.9","46.9","46.9","46.9","46.9","46.9","46.9","46.9","46.9","46.9","46.9","46.9","46.9","46.9","46.9","46.9","46.9","46.9","46.9","46.9","46.9","46.9","46.9","46.9","46.9","46.9","46.9","46.9","46.9","46.9","46.9","46.9","46.9","46.9","46.9","46.9","46.9","46.9","46.9","46.9","46.9","46.9","46.9","46.9","46.9","46.9","46.9","46.9","46.9","46.9","46.9","46.9","46.9","46.9","46.9","46.9","46.9","46.9","46.9","46.9","46.9","46.9","46.9","46.9","#N/A","46.9","46.9","46.9","46.9"
"1970:Q2","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","46.6","#N/A","46.6","46.6","46.6","46.6"
"1970:Q3","47.2","47.2","47.2","47.2","47.2","47.2","47.2","47.2","47.2","47.2","47.2","47.2","47.2","47.2","47.2","47.2","47.2","47.2","47.2","47.2","47.2","47.2","47.2","47.2","47.2","47.2","47.2","47.2","47.2","47.2","47.2","47.2","47.2","47.2","47.2","47.2","47.2","47.2","47.2","47.2","47.2","47.2","47.2","47.2","47.2","47.2","47.2","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","47.3","#N/A","47.3","47.3","47.3","47.3"
"1970:Q4","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","44.3","#N/A","44.3","44.3","44.3","44.3"
"1971:Q1","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","51.0","#N/A","50.8","50.8","50.8","50.8"
"1971:Q2","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","53.0","#N/A","52.9","52.9","52.9","52.9"
"1971:Q3","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.5","56.5","56.5","56.5","56.5","56.5","56.5","56.5","56.5","56.5","56.5","56.5","56.5","56.5","56.5","56.5","56.5","56.5","56.5","56.5","56.5","56.5","56.5","56.5","56.5","56.5","56.5","56.5","56.5","56.5","56.5","56.5","56.5","56.5","56.5","56.5","56.5","56.5","56.5","56.5","56.5","56.5","56.5","56.5","56.5","56.5","56.5","56.5","56.5","56.5","56.5","56.5","56.5","56.5","56.5","56.5","56.5","56.5","56.5","56.5","56.5","56.5","56.5","56.5","56.5","56.5","56.5","56.5","#N/A","56.6","56.6","56.6","56.6"
"1971:Q4","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","58.2","#N/A","58.6","58.6","58.6","58.6"
"1972:Q1","62.0","62.0","62.0","62.0","62.0","62.0","62.0","62.0","62.0","62.0","62.0","62.0","62.0","62.0","62.0","62.0","62.0","62.0","62.0","62.0","62.0","62.0","62.0","62.0","62.0","62.0","62.0","62.0","62.0","62.0","62.0","62.0","62.0","62.0","62.0","62.0","62.0","62.0","62.0","62.0","62.0","62.0","62.0","62.0","62.0","62.0","62.0","62.1","62.1","62.1","62.1","62.1","62.1","62.1","62.1","62.1","62.1","62.1","62.1","62.1","62.1","62.1","62.1","62.1","62.1","62.1","62.1","62.1","62.1","62.1","62.1","62.1","62.1","62.1","62.1","62.1","62.1","62.1","62.1","62.1","62.1","62.1","62.1","62.1","62.1","62.1","62.1","62.1","62.1","62.1","62.1","62.1","62.1","62.1","62.1","62.1","62.1","62.1","62.1","62.1","62.1","62.1","62.1","62.1","62.1","62.1","62.1","62.1","62.1","62.1","62.1","62.1","62.1","62.1","62.1","#N/A","62.6","62.6","62.6","62.6"
"1972:Q2","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","#N/A","63.3","63.3","63.3","63.3"
"1972:Q3","65.6","65.6","65.6","65.6","65.6","65.6","65.6","65.6","65.6","65.6","65.6","65.6","65.6","65.6","65.6","65.6","65.6","65.6","65.6","65.6","65.6","65.6","65.6","65.6","65.6","65.6","65.6","65.6","65.6","65.6","65.6","65.6","65.6","65.6","65.6","65.6","65.6","65.6","65.6","65.6","65.6","65.6","65.6","65.6","65.6","65.6","65.6","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","65.7","#N/A","66.0","66.0","66.0","66.0"
"1972:Q4","71.4","71.4","71.4","71.4","71.4","71.4","71.4","71.4","71.4","71.4","71.4","71.4","71.4","71.4","71.4","71.4","71.4","71.4","71.4","71.4","71.4","71.4","71.4","71.4","71.4","71.4","71.4","71.4","71.4","71.4","71.4","71.4","71.4","71.4","71.4","71.4","71.4","71.4","71.4","71.4","71.4","71.4","71.4","71.4","71.4","71.4","71.4","71.2","71.2","71.2","71.2","71.2","71.2","71.2","71.2","71.2","71.2","71.2","71.2","71.2","71.2","71.2","71.2","71.2","71.2","71.2","71.2","71.2","71.2","71.2","71.2","71.2","71.2","71.2","71.2","71.2","71.2","71.2","71.2","71.2","71.2","71.2","71.2","71.2","71.2","71.2","71.2","71.2","71.2","71.2","71.2","71.2","71.2","71.2","71.2","71.2","71.2","71.2","71.2","71.2","71.2","71.2","71.2","71.2","71.2","71.2","71.2","71.2","71.2","71.2","71.2","71.2","71.2","71.2","71.2","#N/A","71.6","71.6","71.6","71.6"
"1973:Q1","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","#N/A","82.3","82.3","82.3","82.3"
"1973:Q2","84.4","84.4","84.4","84.4","84.4","84.4","84.4","84.4","84.4","84.4","84.4","84.4","84.4","84.4","84.4","84.4","84.4","84.4","84.4","84.4","84.4","84.4","84.4","84.4","84.4","84.4","84.4","84.4","84.4","84.4","84.4","84.4","84.4","84.4","84.4","84.4","84.4","84.4","84.4","84.4","84.4","84.4","84.4","84.4","84.4","84.4","84.4","84.5","84.5","84.5","84.5","84.5","84.5","84.5","84.5","84.5","84.5","84.5","84.5","84.5","84.5","84.5","84.5","84.5","84.5","84.5","84.5","84.5","84.5","84.5","84.5","84.5","84.5","84.5","84.5","84.5","84.5","84.5","84.5","84.5","84.5","84.5","84.5","84.5","84.5","84.5","84.5","84.5","84.5","84.5","84.5","84.5","84.5","84.5","84.5","84.5","84.5","84.5","84.5","84.5","84.5","84.5","84.5","84.5","84.5","84.5","84.5","84.5","84.5","84.5","84.5","84.5","84.5","84.5","84.5","#N/A","84.3","84.3","84.3","84.3"
"1973:Q3","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.7","84.7","84.7","84.7","84.7","84.7","84.7","84.7","84.7","84.7","84.7","84.7","84.7","84.7","84.7","84.7","84.7","84.7","84.7","84.7","84.7","84.7","84.7","84.7","84.7","84.7","84.7","84.7","84.7","84.7","84.7","84.7","84.7","84.7","84.7","84.7","84.7","84.7","84.7","84.7","84.7","84.7","84.7","84.7","84.7","84.7","84.7","84.7","84.7","84.7","84.7","84.7","84.7","84.7","84.7","84.7","84.7","84.7","84.7","84.7","84.7","84.7","84.7","84.7","84.7","84.7","84.7","84.7","#N/A","84.9","84.9","84.9","84.9"
"1973:Q4","88.3","88.3","88.3","88.3","88.3","88.3","88.3","88.3","88.3","88.3","88.3","88.3","88.3","88.3","88.3","88.3","88.3","88.3","88.3","88.3","88.3","88.3","88.3","88.3","88.3","88.3","88.3","88.3","88.3","88.3","88.3","88.3","88.3","88.3","88.3","88.3","88.3","88.3","88.3","88.3","88.3","88.3","88.3","88.3","88.3","88.3","88.3","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","#N/A","88.5","88.5","88.5","88.5"
"1974:Q1","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","92.8","#N/A","93.2","93.2","93.2","93.2"
"1974:Q2","95.1","95.1","95.1","95.1","95.1","95.1","95.1","95.1","95.1","95.1","95.1","95.1","95.1","95.1","95.1","95.1","95.1","95.1","95.1","95.1","95.1","95.1","95.1","95.1","95.1","95.1","95.1","95.1","95.1","95.1","95.1","95.1","95.1","95.1","95.1","95.1","95.1","95.1","95.1","95.1","95.1","95.1","95.1","95.1","95.1","95.1","95.1","95.3","95.3","95.3","95.3","95.3","95.3","95.3","95.3","95.3","95.3","95.3","95.3","95.3","95.3","95.3","95.3","95.3","95.3","95.3","95.3","95.3","95.3","95.3","95.3","95.3","95.3","95.3","95.3","95.3","95.3","95.3","95.3","95.3","95.3","95.3","95.3","95.3","95.3","95.3","95.3","95.3","95.3","95.3","95.3","95.3","95.3","95.3","95.3","95.3","95.3","95.3","95.3","95.3","95.3","95.3","95.3","95.3","95.3","95.3","95.3","95.3","95.3","95.3","95.3","95.3","95.3","95.3","95.3","#N/A","95.4","95.4","95.4","95.4"
"1974:Q3","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","#N/A","101.3","101.3","101.3","101.3"
"1974:Q4","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","90.3","#N/A","89.9","89.9","89.9","89.9"
