"DATE","PCONX00M1","PCONX00M2","PCONX00M3","PCONX00M4","PCONX00M5","PCONX00M6","PCONX00M7","PCONX00M8","PCONX00M9","PCONX00M10","PCONX00M11","PCONX00M12","PCONX01M1","PCONX01M2","PCONX01M3","PCONX01M4","PCONX01M5","PCONX01M6","PCONX01M7","PCONX01M8","PCONX01M9","PCONX01M10","PCONX01M11","PCONX01M12","PCONX02M1","PCONX02M2","PCONX02M3","PCONX02M4","PCONX02M5","PCONX02M6","PCONX02M7","PCONX02M8","PCONX02M9","PCONX02M10","PCONX02M11","PCONX02M12","PCONX03M1","PCONX03M2","PCONX03M3","PCONX03M4","PCONX03M5","PCONX03M6","PCONX03M7","PCONX03M8","PCONX03M9","PCONX03M10","PCONX03M11","PCONX03M12","PCONX04M1","PCONX04M2","PCONX04M3","PCONX04M4","PCONX04M5","PCONX04M6","PCONX04M7","PCONX04M8","PCONX04M9","PCONX04M10","PCONX04M11","PCONX04M12","PCONX05M1","PCONX05M2","PCONX05M3","PCONX05M4","PCONX05M5","PCONX05M6","PCONX05M7","PCONX05M8","PCONX05M9","PCONX05M10","PCONX05M11","PCONX05M12","PCONX06M1","PCONX06M2","PCONX06M3","PCONX06M4","PCONX06M5","PCONX06M6","PCONX06M7","PCONX06M8","PCONX06M9","PCONX06M10","PCONX06M11","PCONX06M12","PCONX07M1","PCONX07M2","PCONX07M3","PCONX07M4","PCONX07M5","PCONX07M6","PCONX07M7","PCONX07M8","PCONX07M9","PCONX07M10","PCONX07M11","PCONX07M12","PCONX08M1","PCONX08M2","PCONX08M3","PCONX08M4","PCONX08M5","PCONX08M6","PCONX08M7","PCONX08M8","PCONX08M9","PCONX08M10","PCONX08M11","PCONX08M12","PCONX09M1","PCONX09M2","PCONX09M3","PCONX09M4","PCONX09M5","PCONX09M6","PCONX09M7","PCONX09M8","PCONX09M9","PCONX09M10","PCONX09M11","PCONX09M12"
"2001:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","108.06","108.03","108.03","108.33","108.33","108.33","108.33","108.33","108.33","108.33","108.33","108.33","108.33","108.33","108.33","108.26","108.26","108.26","108.26","108.26","108.26","108.26","108.26","108.26","108.26","108.26","108.26","108.26","108.26","108.26","108.26","101.162","101.162","101.162","101.162","101.162","101.162","101.162","101.162","101.172","101.172","101.172","101.172","101.172","101.172","101.172","101.172","101.172","101.172","101.172","101.172","101.172","101.172","101.172","101.172","101.172","101.172","101.172","101.172","101.172","101.172","101.172","101.172","101.172","101.172","101.172","101.172","101.172","101.172","101.172","101.172","101.172","101.172","101.172","101.172","101.172","101.172","101.172","101.172","101.172","101.172","101.172","101.172","101.172","101.172","101.172","101.172","101.172","101.172","101.172","101.172","101.172","101.172","101.172","101.172","101.172","101.172","101.172","101.172","92.251","92.251","92.251","92.251","92.251"
"2001:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","108.64","108.58","108.51","108.51","108.51","108.51","108.51","108.51","108.51","108.51","108.51","108.51","108.58","108.58","108.58","108.58","108.58","108.58","108.58","108.58","108.58","108.58","108.58","108.58","108.58","108.58","108.58","108.58","101.643","101.643","101.643","101.643","101.643","101.643","101.643","101.643","101.688","101.688","101.688","101.688","101.688","101.688","101.688","101.688","101.688","101.688","101.688","101.688","101.688","101.688","101.688","101.688","101.688","101.688","101.688","101.688","101.688","101.688","101.688","101.688","101.688","101.688","101.688","101.688","101.688","101.688","101.688","101.688","101.688","101.688","101.688","101.688","101.688","101.688","101.688","101.688","101.688","101.688","101.688","101.688","101.688","101.688","101.688","101.688","101.688","101.688","101.688","101.688","101.688","101.688","101.688","101.688","101.688","101.688","101.688","101.688","92.606","92.606","92.606","92.606","92.606"
"2001:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","108.59","108.62","108.64","108.64","108.64","108.64","108.64","108.64","108.64","108.78","108.78","108.78","108.78","108.78","108.78","108.78","108.78","108.78","108.78","108.78","108.78","108.78","108.78","108.78","108.78","101.976","101.976","101.976","101.976","101.976","101.976","101.976","101.976","102.052","102.052","102.052","102.052","102.052","102.052","102.052","102.052","102.052","102.052","102.052","102.052","102.052","102.052","102.052","102.052","102.052","102.052","102.052","102.052","102.052","102.052","102.052","102.052","102.052","102.052","102.052","102.052","102.052","102.052","102.052","102.052","102.052","102.052","102.052","102.052","102.052","102.052","102.052","102.052","102.052","102.052","102.052","102.052","102.052","102.052","102.052","102.052","102.052","102.052","102.052","102.052","102.052","102.052","102.052","102.052","102.052","102.052","102.052","102.052","92.815","92.815","92.815","92.815","92.815"
"2001:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","109.39","109.33","109.37","109.37","109.37","109.37","109.52","109.52","109.52","109.52","109.52","109.52","109.52","109.52","109.52","109.52","109.52","109.52","109.52","109.52","109.52","109.52","102.618","102.618","102.618","102.618","102.618","102.618","102.618","102.618","102.706","102.706","102.706","102.706","102.706","102.706","102.706","102.706","102.706","102.706","102.706","102.706","102.706","102.706","102.706","102.706","102.706","102.706","102.706","102.706","102.706","102.706","102.706","102.706","102.706","102.706","102.706","102.706","102.706","102.706","102.706","102.706","102.706","102.706","102.706","102.706","102.706","102.706","102.706","102.706","102.706","102.706","102.706","102.706","102.706","102.706","102.706","102.706","102.706","102.706","102.706","102.706","102.706","102.706","102.706","102.706","102.706","102.706","102.706","102.706","93.285","93.285","93.285","93.285","93.285"
"2002:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","109.6","109.64","109.74","109.91","109.91","109.91","109.91","109.91","109.91","109.91","109.91","109.91","109.91","109.91","109.91","109.91","109.91","109.91","109.91","102.871","102.871","102.871","102.871","102.871","102.871","102.871","102.871","103.02","103.02","103.02","103.02","103.02","103.02","103.02","103.02","103.02","103.02","103.02","103.02","103.031","103.031","103.031","103.031","103.031","103.031","103.031","103.031","103.031","103.031","103.031","103.031","103.031","103.031","103.031","103.031","103.031","103.031","103.031","103.031","103.031","103.031","103.031","103.031","103.031","103.031","103.031","103.031","103.031","103.031","103.031","103.031","103.031","103.031","103.031","103.031","103.031","103.031","103.031","103.031","103.031","103.031","103.031","103.031","103.031","103.031","103.031","103.031","93.604","93.604","93.604","93.604","93.604"
"2002:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","110.36","110.35","110.42","110.42","110.42","110.42","110.42","110.42","110.42","110.42","110.42","110.42","110.42","110.42","110.42","110.42","103.349","103.349","103.349","103.349","103.349","103.349","103.349","103.349","103.52","103.52","103.52","103.52","103.52","103.52","103.52","103.52","103.52","103.52","103.52","103.52","103.504","103.504","103.504","103.504","103.504","103.504","103.504","103.504","103.504","103.504","103.504","103.504","103.504","103.504","103.504","103.504","103.504","103.504","103.504","103.504","103.504","103.504","103.504","103.504","103.504","103.504","103.504","103.504","103.504","103.504","103.504","103.504","103.504","103.504","103.504","103.504","103.504","103.504","103.504","103.504","103.504","103.504","103.504","103.504","103.504","103.504","103.504","103.504","94.157","94.157","94.157","94.157","94.157"
"2002:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","110.95","110.92","110.91","110.91","110.91","110.91","110.91","110.91","110.91","110.91","110.91","110.91","110.91","103.861","103.861","103.861","103.861","103.861","103.861","103.861","103.861","104.022","104.022","104.022","104.022","104.022","104.022","104.022","104.022","104.022","104.022","104.022","104.022","103.984","103.984","103.984","103.984","103.984","103.984","103.984","103.984","103.984","103.984","103.984","103.984","103.984","103.984","103.984","103.984","103.984","103.984","103.984","103.984","103.984","103.984","103.984","103.984","103.984","103.984","103.984","103.984","103.984","103.984","103.984","103.984","103.984","103.984","103.984","103.984","103.984","103.984","103.984","103.984","103.984","103.984","103.984","103.984","103.984","103.984","103.984","103.984","94.644","94.644","94.644","94.644","94.644"
"2002:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","111.33","111.27","111.33","111.33","111.33","111.33","111.33","111.33","111.33","111.33","104.243","104.243","104.243","104.243","104.243","104.243","104.243","104.243","104.264","104.264","104.264","104.264","104.264","104.264","104.264","104.264","104.264","104.264","104.264","104.264","104.3","104.3","104.3","104.3","104.3","104.3","104.3","104.3","104.3","104.3","104.3","104.3","104.3","104.3","104.3","104.3","104.3","104.3","104.3","104.3","104.3","104.3","104.3","104.3","104.3","104.3","104.3","104.3","104.3","104.3","104.3","104.3","104.3","104.3","104.3","104.3","104.3","104.3","104.3","104.3","104.3","104.3","104.3","104.3","104.3","104.3","104.3","104.3","94.976","94.976","94.976","94.976","94.976"
"2003:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","111.58","111.54","111.54","111.54","111.54","111.54","111.54","104.474","104.474","104.474","104.474","104.474","104.474","104.474","104.474","104.647","104.647","104.647","104.647","104.647","104.647","104.647","104.647","104.647","104.647","104.647","104.647","104.591","104.591","104.591","104.591","104.591","104.591","104.591","104.591","104.591","104.591","104.591","104.591","104.589","104.589","104.589","104.589","104.589","104.589","104.589","104.589","104.589","104.589","104.589","104.589","104.589","104.589","104.589","104.589","104.589","104.589","104.589","104.589","104.589","104.589","104.589","104.589","104.589","104.589","104.589","104.589","104.589","104.589","104.589","104.589","104.589","104.589","104.589","104.589","95.204","95.204","95.204","95.204","95.204"
"2003:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","111.86","111.8","111.84","111.84","104.68","104.68","104.68","104.68","104.68","104.68","104.68","104.68","104.939","104.939","104.939","104.939","104.939","104.939","104.939","104.939","104.939","104.939","104.939","104.939","104.859","104.859","104.859","104.859","104.859","104.859","104.859","104.859","104.859","104.859","104.859","104.859","104.922","104.922","104.922","104.922","104.922","104.922","104.922","104.922","104.922","104.922","104.922","104.922","104.922","104.922","104.922","104.922","104.922","104.922","104.922","104.922","104.922","104.922","104.922","104.922","104.922","104.922","104.922","104.922","104.922","104.922","104.922","104.922","104.922","104.922","104.922","104.922","95.569","95.569","95.569","95.569","95.569"
"2003:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","112.35","#N/A","104.951","104.951","104.951","104.951","104.951","104.951","104.951","105.174","105.174","105.174","105.174","105.174","105.174","105.174","105.174","105.174","105.174","105.174","105.174","105.259","105.259","105.259","105.259","105.259","105.259","105.259","105.259","105.259","105.259","105.259","105.259","105.384","105.384","105.384","105.384","105.384","105.384","105.384","105.384","105.384","105.384","105.384","105.384","105.384","105.384","105.384","105.384","105.384","105.384","105.384","105.384","105.384","105.384","105.384","105.384","105.384","105.384","105.384","105.384","105.384","105.384","105.384","105.384","105.384","105.384","105.384","105.384","95.985","95.985","95.985","95.985","95.985"
"2003:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","105.14","105.143","105.257","105.257","105.257","105.257","105.527","105.527","105.527","105.527","105.527","105.527","105.527","105.527","105.527","105.527","105.527","105.527","105.62","105.62","105.62","105.62","105.62","105.62","105.62","105.62","105.62","105.62","105.62","105.62","105.806","105.806","105.806","105.806","105.806","105.806","105.806","105.806","105.806","105.806","105.806","105.806","105.806","105.806","105.806","105.806","105.806","105.806","105.806","105.806","105.806","105.806","105.806","105.806","105.806","105.806","105.806","105.806","105.806","105.806","105.806","105.806","105.806","105.806","105.806","105.806","96.379","96.379","96.379","96.379","96.379"
"2004:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","105.782","105.714","105.78","106.081","106.081","106.081","106.081","106.081","106.081","106.081","106.081","106.081","106.081","106.081","106.081","106.319","106.319","106.319","106.319","106.319","106.319","106.319","106.319","106.319","106.319","106.319","106.319","106.451","106.451","106.451","106.451","106.451","106.451","106.451","106.451","106.451","106.451","106.451","106.451","106.442","106.442","106.442","106.442","106.442","106.442","106.442","106.442","106.442","106.442","106.442","106.442","106.442","106.442","106.442","106.442","106.442","106.442","106.442","106.442","106.442","106.442","106.442","106.442","96.957","96.957","96.957","96.957","96.957"
"2004:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","106.567","106.535","106.523","106.523","106.523","106.523","106.523","106.523","106.523","106.523","106.523","106.523","106.966","106.966","106.966","106.966","106.966","106.966","106.966","106.966","106.966","106.966","106.966","106.966","107.106","107.106","107.106","107.106","107.106","107.106","107.106","107.106","107.106","107.106","107.106","107.106","107.142","107.142","107.142","107.142","107.142","107.142","107.142","107.142","107.142","107.142","107.142","107.142","107.142","107.142","107.142","107.142","107.142","107.142","107.142","107.142","107.142","107.142","107.142","107.142","97.592","97.592","97.592","97.592","97.592"
"2004:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","106.705","106.704","106.753","106.753","106.753","106.753","106.753","106.753","106.753","107.358","107.358","107.358","107.358","107.358","107.358","107.358","107.358","107.358","107.358","107.358","107.358","107.549","107.549","107.549","107.549","107.549","107.549","107.549","107.549","107.549","107.549","107.549","107.549","107.601","107.601","107.601","107.601","107.601","107.601","107.601","107.601","107.601","107.601","107.601","107.601","107.601","107.601","107.601","107.601","107.601","107.601","107.601","107.601","107.601","107.601","107.601","107.601","98.078","98.078","98.078","98.078","98.078"
"2004:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","107.181","107.176","107.217","107.217","107.217","107.217","107.98","107.98","107.98","107.98","107.98","107.98","107.98","107.98","107.98","107.98","107.98","107.98","108.151","108.151","108.151","108.151","108.151","108.151","108.151","108.151","108.151","108.151","108.151","108.151","108.169","108.169","108.169","108.169","108.169","108.169","108.169","108.169","108.169","108.169","108.169","108.169","108.169","108.169","108.169","108.169","108.169","108.169","108.169","108.169","108.169","108.169","108.169","108.169","98.527","98.527","98.527","98.527","98.527"
"2005:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","107.814","107.797","107.743","108.617","108.617","108.617","108.617","108.617","108.617","108.617","108.617","108.617","108.617","108.617","108.617","108.787","108.787","108.787","108.787","108.787","108.787","108.787","108.787","108.787","108.787","108.787","108.787","108.858","108.858","108.858","108.858","108.858","108.858","108.858","108.858","108.858","108.858","108.858","108.858","108.838","108.838","108.838","108.838","108.838","108.838","108.838","108.838","108.838","108.838","108.838","108.838","99.229","99.229","99.229","99.229","99.229"
"2005:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","109.093","109.047","109.083","109.083","109.083","109.083","109.083","109.083","109.083","109.083","109.083","109.083","109.298","109.298","109.298","109.298","109.298","109.298","109.298","109.298","109.298","109.298","109.298","109.298","109.422","109.422","109.422","109.422","109.422","109.422","109.422","109.422","109.422","109.422","109.422","109.422","109.405","109.405","109.405","109.405","109.405","109.405","109.405","109.405","109.405","109.405","109.405","109.405","99.768","99.768","99.768","99.768","99.768"
"2005:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","109.449","109.415","109.45","109.45","109.45","109.45","109.45","109.45","109.45","109.732","109.732","109.732","109.732","109.732","109.732","109.732","109.732","109.732","109.732","109.732","109.732","109.878","109.878","109.878","109.878","109.878","109.878","109.878","109.878","109.878","109.878","109.878","109.878","109.838","109.838","109.838","109.838","109.838","109.838","109.838","109.838","109.838","109.838","109.838","109.838","100.172","100.172","100.172","100.172","100.172"
"2005:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","110.037","110.029","110.095","110.095","110.095","110.095","110.418","110.418","110.418","110.418","110.418","110.418","110.418","110.418","110.418","110.418","110.418","110.418","110.52","110.52","110.52","110.52","110.52","110.52","110.52","110.52","110.52","110.52","110.52","110.52","110.495","110.495","110.495","110.495","110.495","110.495","110.495","110.495","110.495","110.495","110.495","110.495","100.831","100.831","100.831","100.831","100.831"
"2006:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","110.654","110.641","110.653","110.983","110.983","110.983","110.983","110.983","110.983","110.983","110.983","110.983","110.983","110.983","110.983","111.078","111.078","111.078","111.078","111.078","111.078","111.078","111.078","111.078","111.078","111.078","111.078","111.076","111.076","111.076","111.076","111.076","111.076","111.076","111.076","111.076","111.076","111.076","111.076","101.325","101.325","101.325","101.325","101.325"
"2006:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","111.774","111.764","111.738","111.738","111.738","111.738","111.738","111.738","111.738","111.738","111.738","111.738","111.871","111.871","111.871","111.871","111.871","111.871","111.871","111.871","111.871","111.871","111.871","111.871","111.887","111.887","111.887","111.887","111.887","111.887","111.887","111.887","111.887","111.887","111.887","111.887","102.057","102.057","102.057","102.057","102.057"
"2006:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","112.381","112.359","112.337","112.337","112.337","112.337","112.337","112.337","112.337","112.519","112.519","112.519","112.519","112.519","112.519","112.519","112.519","112.519","112.519","112.519","112.519","112.531","112.531","112.531","112.531","112.531","112.531","112.531","112.531","112.531","112.531","112.531","112.531","102.63","102.63","102.63","102.63","102.63"
"2006:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","112.919","112.868","112.838","112.838","112.838","112.838","113.052","113.052","113.052","113.052","113.052","113.052","113.052","113.052","113.052","113.052","113.052","113.052","113.022","113.022","113.022","113.022","113.022","113.022","113.022","113.022","113.022","113.022","113.022","113.022","103.154","103.154","103.154","103.154","103.154"
