"DATE","NDPI65Q4","NDPI66Q1","NDPI66Q2","NDPI66Q3","NDPI66Q4","NDPI67Q1","NDPI67Q2","NDPI67Q3","NDPI67Q4","NDPI68Q1","NDPI68Q2","NDPI68Q3","NDPI68Q4","NDPI69Q1","NDPI69Q2","NDPI69Q3","NDPI69Q4","NDPI70Q1","NDPI70Q2","NDPI70Q3","NDPI70Q4","NDPI71Q1","NDPI71Q2","NDPI71Q3","NDPI71Q4","NDPI72Q1","NDPI72Q2","NDPI72Q3","NDPI72Q4","NDPI73Q1","NDPI73Q2","NDPI73Q3","NDPI73Q4","NDPI74Q1","NDPI74Q2","NDPI74Q3","NDPI74Q4","NDPI75Q1","NDPI75Q2","NDPI75Q3","NDPI75Q4","NDPI76Q1","NDPI76Q2","NDPI76Q3","NDPI76Q4","NDPI77Q1","NDPI77Q2","NDPI77Q3","NDPI77Q4","NDPI78Q1","NDPI78Q2","NDPI78Q3","NDPI78Q4","NDPI79Q1","NDPI79Q2","NDPI79Q3","NDPI79Q4","NDPI80Q1","NDPI80Q2","NDPI80Q3","NDPI80Q4","NDPI81Q1","NDPI81Q2","NDPI81Q3","NDPI81Q4","NDPI82Q1","NDPI82Q2","NDPI82Q3","NDPI82Q4","NDPI83Q1","NDPI83Q2","NDPI83Q3","NDPI83Q4","NDPI84Q1","NDPI84Q2","NDPI84Q3","NDPI84Q4","NDPI85Q1","NDPI85Q2","NDPI85Q3","NDPI85Q4","NDPI86Q1","NDPI86Q2","NDPI86Q3","NDPI86Q4","NDPI87Q1","NDPI87Q2","NDPI87Q3","NDPI87Q4","NDPI88Q1","NDPI88Q2","NDPI88Q3","NDPI88Q4","NDPI89Q1","NDPI89Q2","NDPI89Q3","NDPI89Q4","NDPI90Q1","NDPI90Q2","NDPI90Q3","NDPI90Q4","NDPI91Q1","NDPI91Q2","NDPI91Q3","NDPI91Q4","NDPI92Q1","NDPI92Q2","NDPI92Q3","NDPI92Q4","NDPI93Q1","NDPI93Q2","NDPI93Q3","NDPI93Q4","NDPI94Q1","NDPI94Q2","NDPI94Q3","NDPI94Q4","NDPI95Q1","NDPI95Q2","NDPI95Q3","NDPI95Q4","NDPI96Q1","NDPI96Q2","NDPI96Q3","NDPI96Q4","NDPI97Q1","NDPI97Q2","NDPI97Q3","NDPI97Q4","NDPI98Q1","NDPI98Q2","NDPI98Q3","NDPI98Q4","NDPI99Q1","NDPI99Q2","NDPI99Q3","NDPI99Q4","NDPI00Q1","NDPI00Q2","NDPI00Q3","NDPI00Q4","NDPI01Q1","NDPI01Q2","NDPI01Q3","NDPI01Q4","NDPI02Q1","NDPI02Q2","NDPI02Q3","NDPI02Q4","NDPI03Q1","NDPI03Q2","NDPI03Q3","NDPI03Q4","NDPI04Q1","NDPI04Q2","NDPI04Q3","NDPI04Q4","NDPI05Q1","NDPI05Q2","NDPI05Q3","NDPI05Q4","NDPI06Q1","NDPI06Q2","NDPI06Q3","NDPI06Q4","NDPI07Q1","NDPI07Q2","NDPI07Q3","NDPI07Q4","NDPI08Q1","NDPI08Q2","NDPI08Q3","NDPI08Q4","NDPI09Q1","NDPI09Q2","NDPI09Q3","NDPI09Q4","NDPI10Q1","NDPI10Q2","NDPI10Q3","NDPI10Q4","NDPI11Q1","NDPI11Q2","NDPI11Q3","NDPI11Q4","NDPI12Q1","NDPI12Q2","NDPI12Q3","NDPI12Q4","NDPI13Q1","NDPI13Q2","NDPI13Q3","NDPI13Q4","NDPI14Q1","NDPI14Q2","NDPI14Q3","NDPI14Q4","NDPI15Q1","NDPI15Q2"
"1987:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","3062.0","3125.9","3125.9","3125.9","3125.9","3143.9","3143.9","3143.9","3143.9","3142.8","3142.8","3142.8","3142.8","3139.8","3139.8","3139.8","3139.8","3139.8","3139.8","3241.9","3241.9","3241.9","3241.9","3241.9","3241.9","3241.9","3241.9","3241.9","3241.9","3241.9","3241.9","3241.9","3241.9","3241.9","3241.9","3299.7","3299.7","3299.7","3299.7","3299.7","3311.3","3311.3","3311.3","3311.3","3311.3","3296.4","3296.4","3296.4","3296.4","3296.4","#N/A","3388.5","3388.5","3388.5","3388.5","3388.5","3388.5","3388.5","3388.5","3388.5","3388.5","3388.5","3388.5","3388.5","3388.5","3388.5","3388.5","3397.1","3397.1","3397.1","3397.1","3397.1","3397.1","3397.1","3397.1","3397.1","3397.1","3397.1","3397.1","3397.1","3397.1","3397.1","3397.1","3397.1","3397.1","3397.1","3397.1","3397.1","3397.1","#N/A","3373.0","3373.0","3373.0","3373.0","3373.0","3373.0","3373.0","3373.0","3373.0","3373.0","3373.0","3373.0","3373.0","3373.0","3373.0","3400.4","3400.4","3400.4","3400.4","3400.4","3400.4","3400.4","3400.4"
"1987:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","3138.5","3130.6","3130.6","3130.6","3154.1","3154.1","3154.1","3154.1","3138.1","3138.1","3138.1","3138.1","3125.7","3125.7","3125.7","3125.7","3125.7","3125.7","3224.0","3224.0","3224.0","3224.0","3224.0","3224.0","3224.0","3224.0","3224.0","3224.0","3224.0","3224.0","3224.0","3224.0","3224.0","3224.0","3298.5","3298.5","3298.5","3298.5","3298.5","3310.2","3310.2","3310.2","3310.2","3310.2","3298.6","3298.6","3298.6","3298.6","3298.6","#N/A","3390.5","3390.5","3390.5","3390.5","3390.5","3390.5","3390.5","3390.5","3390.5","3390.5","3390.5","3390.5","3390.5","3390.5","3390.5","3390.5","3389.4","3389.4","3389.4","3389.4","3389.4","3389.4","3389.4","3389.4","3389.4","3389.4","3389.4","3389.4","3389.4","3389.4","3389.4","3389.4","3389.4","3389.4","3389.4","3389.4","3389.4","3389.4","#N/A","3365.9","3365.9","3365.9","3365.9","3365.9","3365.9","3365.9","3365.9","3365.9","3365.9","3365.9","3365.9","3365.9","3365.9","3365.9","3399.5","3399.5","3399.5","3399.5","3399.5","3399.5","3399.5","3399.5"
"1987:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","3193.5","3195.3","3195.3","3224.9","3224.9","3224.9","3224.9","3223.5","3223.5","3223.5","3223.5","3211.1","3211.1","3211.1","3211.1","3211.1","3211.1","3302.4","3302.4","3302.4","3302.4","3302.4","3302.4","3302.4","3302.4","3302.4","3302.4","3302.4","3302.4","3302.4","3302.4","3302.4","3302.4","3382.3","3382.3","3382.3","3382.3","3382.3","3393.7","3393.7","3393.7","3393.7","3393.7","3384.4","3384.4","3384.4","3384.4","3384.4","#N/A","3489.6","3489.6","3489.6","3489.6","3489.6","3489.6","3489.6","3489.6","3489.6","3489.6","3489.6","3489.6","3489.6","3489.6","3489.6","3489.6","3484.5","3484.5","3484.5","3484.5","3484.5","3484.5","3484.5","3484.5","3484.5","3484.5","3484.5","3484.5","3484.5","3484.5","3484.5","3484.5","3484.5","3484.5","3484.5","3484.5","3484.5","3484.5","#N/A","3461.5","3461.5","3461.5","3461.5","3461.5","3461.5","3461.5","3461.5","3461.5","3461.5","3461.5","3461.5","3461.5","3461.5","3461.5","3493.7","3493.7","3493.7","3493.7","3493.7","3493.7","3493.7","3493.7"
"1987:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","3272.6","3275.0","3315.8","3315.8","3315.8","3315.8","3319.4","3319.4","3319.4","3319.4","3302.3","3302.3","3302.3","3302.3","3302.3","3302.3","3389.9","3389.9","3389.9","3389.9","3389.9","3389.9","3389.9","3389.9","3389.9","3389.9","3389.9","3389.9","3389.9","3389.9","3389.9","3389.9","3471.9","3471.9","3471.9","3471.9","3471.9","3483.0","3483.0","3483.0","3483.0","3483.0","3475.1","3475.1","3475.1","3475.1","3475.1","#N/A","3569.2","3569.2","3569.2","3569.2","3569.2","3569.2","3569.2","3569.2","3569.2","3569.2","3569.2","3569.2","3569.2","3569.2","3569.2","3569.2","3562.1","3562.1","3562.1","3562.1","3562.1","3562.1","3562.1","3562.1","3562.1","3562.1","3562.1","3562.1","3562.1","3562.1","3562.1","3562.1","3562.1","3562.1","3562.1","3562.1","3562.1","3562.1","#N/A","3540.9","3540.9","3540.9","3540.9","3540.9","3540.9","3540.9","3540.9","3540.9","3540.9","3540.9","3540.9","3540.9","3540.9","3540.9","3571.5","3571.5","3571.5","3571.5","3571.5","3571.5","3571.5","3571.5"
"1988:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","3320.2","3375.6","3375.6","3375.6","3375.6","3376.4","3376.4","3376.4","3376.4","3378.6","3378.6","3378.6","3378.6","3378.6","3378.6","3456.8","3456.8","3456.8","3456.8","3456.8","3456.8","3456.8","3456.8","3456.8","3456.8","3456.8","3456.8","3456.8","3456.8","3456.8","3456.8","3549.6","3549.6","3549.6","3549.6","3549.6","3561.0","3561.0","3561.0","3561.0","3561.0","3555.4","3555.4","3555.4","3555.4","3555.4","#N/A","3642.3","3642.3","3642.3","3642.3","3642.3","3642.3","3642.3","3642.3","3642.3","3642.3","3642.3","3642.3","3642.3","3642.3","3642.3","3642.3","3638.5","3638.5","3638.5","3638.5","3638.5","3638.5","3638.5","3638.5","3638.5","3638.5","3638.5","3638.5","3638.5","3638.5","3638.5","3638.5","3638.5","3638.5","3638.5","3638.5","3638.5","3638.5","#N/A","3616.1","3616.1","3616.1","3616.1","3616.1","3616.1","3616.1","3616.1","3616.1","3616.1","3616.1","3616.1","3616.1","3616.1","3616.1","3651.7","3651.7","3651.7","3651.7","3651.7","3651.7","3651.7","3651.7"
"1988:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","3416.5","3421.5","3421.5","3421.5","3435.9","3435.9","3435.9","3435.9","3439.4","3439.4","3439.4","3439.4","3439.4","3439.4","3507.6","3507.6","3507.6","3507.6","3507.6","3507.6","3507.6","3507.6","3507.6","3507.6","3507.6","3507.6","3507.6","3507.6","3507.6","3507.6","3600.4","3600.4","3600.4","3600.4","3600.4","3612.1","3612.1","3612.1","3612.1","3612.1","3606.2","3606.2","3606.2","3606.2","3606.2","#N/A","3711.1","3711.1","3711.1","3711.1","3711.1","3711.1","3711.1","3711.1","3711.1","3711.1","3711.1","3711.1","3711.1","3711.1","3711.1","3711.1","3711.3","3711.3","3711.3","3711.3","3711.3","3711.3","3711.3","3711.3","3711.3","3711.3","3711.3","3711.3","3711.3","3711.3","3711.3","3711.3","3711.3","3711.3","3711.3","3711.3","3711.3","3711.3","#N/A","3690.0","3690.0","3690.0","3690.0","3690.0","3690.0","3690.0","3690.0","3690.0","3690.0","3690.0","3690.0","3690.0","3690.0","3690.0","3730.0","3730.0","3730.0","3730.0","3730.0","3730.0","3730.0","3730.0"
"1988:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","3498.9","3507.5","3507.5","3511.7","3511.7","3511.7","3511.7","3520.1","3520.1","3520.1","3520.1","3520.1","3520.1","3575.2","3575.2","3575.2","3575.2","3575.2","3575.2","3575.2","3575.2","3575.2","3575.2","3575.2","3575.2","3575.2","3575.2","3575.2","3575.2","3674.9","3674.9","3674.9","3674.9","3674.9","3686.8","3686.8","3686.8","3686.8","3686.8","3680.9","3680.9","3680.9","3680.9","3680.9","#N/A","3789.7","3789.7","3789.7","3789.7","3789.7","3789.7","3789.7","3789.7","3789.7","3789.7","3789.7","3789.7","3789.7","3789.7","3789.7","3789.7","3786.9","3786.9","3786.9","3786.9","3786.9","3786.9","3786.9","3786.9","3786.9","3786.9","3786.9","3786.9","3786.9","3786.9","3786.9","3786.9","3786.9","3786.9","3786.9","3786.9","3786.9","3786.9","#N/A","3764.3","3764.3","3764.3","3764.3","3764.3","3764.3","3764.3","3764.3","3764.3","3764.3","3764.3","3764.3","3764.3","3764.3","3764.3","3812.3","3812.3","3812.3","3812.3","3812.3","3812.3","3812.3","3812.3"
"1988:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","3587.1","3582.5","3587.4","3587.4","3587.4","3587.4","3578.9","3578.9","3578.9","3578.9","3578.9","3578.9","3653.2","3653.2","3653.2","3653.2","3653.2","3653.2","3653.2","3653.2","3653.2","3653.2","3653.2","3653.2","3653.2","3653.2","3653.2","3653.2","3738.4","3738.4","3738.4","3738.4","3738.4","3750.6","3750.6","3750.6","3750.6","3750.6","3745.0","3745.0","3745.0","3745.0","3745.0","#N/A","3866.6","3866.6","3866.6","3866.6","3866.6","3866.6","3866.6","3866.6","3866.6","3866.6","3866.6","3866.6","3866.6","3866.6","3866.6","3866.6","3858.2","3858.2","3858.2","3858.2","3858.2","3858.2","3858.2","3858.2","3858.2","3858.2","3858.2","3858.2","3858.2","3858.2","3858.2","3858.2","3858.2","3858.2","3858.2","3858.2","3858.2","3858.2","#N/A","3834.9","3834.9","3834.9","3834.9","3834.9","3834.9","3834.9","3834.9","3834.9","3834.9","3834.9","3834.9","3834.9","3834.9","3834.9","3887.7","3887.7","3887.7","3887.7","3887.7","3887.7","3887.7","3887.7"
"1989:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","3696.4","3689.5","3689.5","3689.5","3689.5","3661.7","3661.7","3661.7","3661.7","3661.7","3661.7","3729.5","3729.5","3730.0","3730.0","3730.0","3730.0","3730.0","3730.0","3730.0","3730.0","3730.0","3730.0","3730.0","3730.0","3730.0","3730.0","3828.3","3828.3","3828.3","3828.3","3828.3","3839.8","3839.8","3839.8","3839.8","3839.8","3834.9","3834.9","3834.9","3834.9","3834.9","#N/A","3952.2","3952.2","3952.2","3952.2","3952.2","3952.2","3952.2","3952.2","3952.2","3952.2","3952.2","3952.2","3952.2","3952.2","3952.2","3952.2","3954.9","3954.9","3954.9","3954.9","3954.9","3954.9","3954.9","3954.9","3954.9","3954.9","3954.9","3954.9","3954.9","3954.9","3954.9","3954.9","3954.9","3954.9","3954.9","3954.9","3954.9","3954.9","#N/A","3925.3","3925.3","3925.3","3925.3","3925.3","3925.3","3925.3","3925.3","3925.3","3925.3","3925.3","3925.3","3925.3","3925.3","3925.3","3979.8","3979.8","3979.8","3979.8","3979.8","3979.8","3979.8","3979.8"
"1989:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","3744.5","3747.7","3747.7","3747.7","3697.3","3697.3","3697.3","3697.3","3697.3","3697.3","3754.2","3754.2","3758.3","3758.3","3758.3","3758.3","3758.3","3758.3","3758.3","3758.3","3758.3","3758.3","3758.3","3758.3","3758.3","3758.3","3867.2","3867.2","3867.2","3867.2","3867.2","3878.9","3878.9","3878.9","3878.9","3878.9","3874.7","3874.7","3874.7","3874.7","3874.7","#N/A","3994.5","3994.5","3994.5","3994.5","3994.5","3994.5","3994.5","3994.5","3994.5","3994.5","3994.5","3994.5","3994.5","3994.5","3994.5","3994.5","3993.4","3993.4","3993.4","3993.4","3993.4","3993.4","3993.4","3993.4","3993.4","3993.4","3993.4","3993.4","3993.4","3993.4","3993.4","3993.4","3993.4","3993.4","3993.4","3993.4","3993.4","3993.4","#N/A","3960.8","3960.8","3960.8","3960.8","3960.8","3960.8","3960.8","3960.8","3960.8","3960.8","3960.8","3960.8","3960.8","3960.8","3960.8","4021.0","4021.0","4021.0","4021.0","4021.0","4021.0","4021.0","4021.0"
"1989:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","3809.8","3806.8","3806.8","3743.4","3743.4","3743.4","3743.4","3743.4","3743.4","3799.1","3799.1","3795.4","3795.4","3795.4","3795.4","3795.4","3795.4","3795.4","3795.4","3795.4","3795.4","3795.4","3795.4","3795.4","3795.4","3912.2","3912.2","3912.2","3912.2","3912.2","3924.0","3924.0","3924.0","3924.0","3924.0","3919.7","3919.7","3919.7","3919.7","3919.7","#N/A","4029.0","4029.0","4029.0","4029.0","4029.0","4029.0","4029.0","4029.0","4029.0","4029.0","4029.0","4029.0","4029.0","4029.0","4029.0","4029.0","4038.8","4038.8","4038.8","4038.8","4038.8","4038.8","4038.8","4038.8","4038.8","4038.8","4038.8","4038.8","4038.8","4038.8","4038.8","4038.8","4038.8","4038.8","4038.8","4038.8","4038.8","4038.8","#N/A","4008.3","4008.3","4008.3","4008.3","4008.3","4008.3","4008.3","4008.3","4008.3","4008.3","4008.3","4008.3","4008.3","4008.3","4008.3","4071.5","4071.5","4071.5","4071.5","4071.5","4071.5","4071.5","4071.5"
"1989:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","3875.9","3871.3","3799.6","3799.6","3799.6","3799.6","3799.6","3799.6","3871.4","3871.4","3864.3","3864.3","3864.3","3864.3","3864.3","3864.3","3864.3","3864.3","3864.3","3864.3","3864.3","3864.3","3864.3","3864.3","3970.2","3970.2","3970.2","3970.2","3970.2","3981.8","3981.8","3981.8","3981.8","3981.8","3976.8","3976.8","3976.8","3976.8","3976.8","#N/A","4089.4","4089.4","4089.4","4089.4","4089.4","4089.4","4089.4","4089.4","4089.4","4089.4","4089.4","4089.4","4089.4","4089.4","4089.4","4089.4","4099.5","4099.5","4099.5","4099.5","4099.5","4099.5","4099.5","4099.5","4099.5","4099.5","4099.5","4099.5","4099.5","4099.5","4099.5","4099.5","4099.5","4099.5","4099.5","4099.5","4099.5","4099.5","#N/A","4071.1","4071.1","4071.1","4071.1","4071.1","4071.1","4071.1","4071.1","4071.1","4071.1","4071.1","4071.1","4071.1","4071.1","4071.1","4136.3","4136.3","4136.3","4136.3","4136.3","4136.3","4136.3","4136.3"
