"DATE","NCONHHM09M8","NCONHHM09M9","NCONHHM09M10","NCONHHM09M11","NCONHHM09M12","NCONHHM10M1","NCONHHM10M2","NCONHHM10M3","NCONHHM10M4","NCONHHM10M5","NCONHHM10M6","NCONHHM10M7","NCONHHM10M8","NCONHHM10M9","NCONHHM10M10","NCONHHM10M11","NCONHHM10M12","NCONHHM11M1","NCONHHM11M2","NCONHHM11M3","NCONHHM11M4","NCONHHM11M5","NCONHHM11M6","NCONHHM11M7","NCONHHM11M8","NCONHHM11M9","NCONHHM11M10","NCONHHM11M11","NCONHHM11M12","NCONHHM12M1","NCONHHM12M2","NCONHHM12M3","NCONHHM12M4","NCONHHM12M5","NCONHHM12M6","NCONHHM12M7","NCONHHM12M8","NCONHHM12M9","NCONHHM12M10","NCONHHM12M11","NCONHHM12M12","NCONHHM13M1","NCONHHM13M2","NCONHHM13M3","NCONHHM13M4","NCONHHM13M5","NCONHHM13M6","NCONHHM13M7","NCONHHM13M8","NCONHHM13M9","NCONHHM13M10","NCONHHM13M11","NCONHHM13M12","NCONHHM14M1","NCONHHM14M2","NCONHHM14M3","NCONHHM14M4","NCONHHM14M5","NCONHHM14M6","NCONHHM14M7","NCONHHM14M8","NCONHHM14M9","NCONHHM14M10","NCONHHM14M11","NCONHHM14M12","NCONHHM15M1","NCONHHM15M2","NCONHHM15M3","NCONHHM15M4","NCONHHM15M5"
"1973:04","823.477","823.477","823.477","823.477","823.477","823.477","823.477","823.477","823.477","823.477","823.477","823.477","823.477","823.477","823.477","823.477","823.477","823.477","823.477","823.477","823.477","823.477","823.477","823.477","823.477","823.477","823.477","823.477","823.477","823.477","823.477","823.477","823.477","823.477","823.477","823.477","823.477","823.477","823.477","823.477","823.477","823.477","823.477","823.477","823.477","823.477","823.477","823.477","823.48","823.48","823.48","823.48","823.48","823.48","823.48","823.48","823.48","823.48","823.48","823.48","823.48","823.48","823.48","823.48","823.48","823.48","823.48","823.48","823.48","823.48"
"1973:05","829.558","829.558","829.558","829.558","829.558","829.558","829.558","829.558","829.558","829.558","829.558","829.558","829.558","829.558","829.558","829.558","829.558","829.558","829.558","829.558","829.558","829.558","829.558","829.558","829.558","829.558","829.558","829.558","829.558","829.558","829.558","829.558","829.558","829.558","829.558","829.558","829.558","829.558","829.558","829.558","829.558","829.558","829.558","829.558","829.558","829.558","829.558","829.558","829.561","829.561","829.561","829.561","829.561","829.561","829.561","829.561","829.561","829.561","829.561","829.561","829.561","829.561","829.561","829.561","829.561","829.561","829.561","829.561","829.561","829.561"
"1973:06","831.793","831.793","831.793","831.793","831.793","831.793","831.793","831.793","831.793","831.793","831.793","831.793","831.793","831.793","831.793","831.793","831.793","831.793","831.793","831.793","831.793","831.793","831.793","831.793","831.793","831.793","831.793","831.793","831.793","831.793","831.793","831.793","831.793","831.793","831.793","831.793","831.793","831.793","831.793","831.793","831.793","831.793","831.793","831.793","831.793","831.793","831.793","831.793","831.797","831.797","831.797","831.797","831.797","831.797","831.797","831.797","831.797","831.797","831.797","831.797","831.797","831.797","831.797","831.797","831.797","831.797","831.797","831.797","831.797","831.797"
"1973:07","841.838","841.838","841.838","841.838","841.838","841.838","841.838","841.838","841.838","841.838","841.838","841.838","841.838","841.838","841.838","841.838","841.838","841.838","841.838","841.838","841.838","841.838","841.838","841.838","841.838","841.838","841.838","841.838","841.838","841.838","841.838","841.838","841.838","841.838","841.838","841.838","841.838","841.838","841.838","841.838","841.838","841.838","841.838","841.838","841.838","841.838","841.838","841.838","841.841","841.841","841.841","841.841","841.841","841.841","841.841","841.841","841.841","841.841","841.841","841.841","841.841","841.841","841.841","841.841","841.841","841.841","841.841","841.841","841.841","841.841"
"1973:08","841.184","841.184","841.184","841.184","841.184","841.184","841.184","841.184","841.184","841.184","841.184","841.184","841.184","841.184","841.184","841.184","841.184","841.184","841.184","841.184","841.184","841.184","841.184","841.184","841.184","841.184","841.184","841.184","841.184","841.184","841.184","841.184","841.184","841.184","841.184","841.184","841.184","841.184","841.184","841.184","841.184","841.184","841.184","841.184","841.184","841.184","841.184","841.184","841.188","841.188","841.188","841.188","841.188","841.188","841.188","841.188","841.188","841.188","841.188","841.188","841.188","841.188","841.188","841.188","841.188","841.188","841.188","841.188","841.188","841.188"
"1973:09","856.866","856.866","856.866","856.866","856.866","856.866","856.866","856.866","856.866","856.866","856.866","856.866","856.866","856.866","856.866","856.866","856.866","856.866","856.866","856.866","856.866","856.866","856.866","856.866","856.866","856.866","856.866","856.866","856.866","856.866","856.866","856.866","856.866","856.866","856.866","856.866","856.866","856.866","856.866","856.866","856.866","856.866","856.866","856.866","856.866","856.866","856.866","856.866","856.87","856.87","856.87","856.87","856.87","856.87","856.87","856.87","856.87","856.87","856.87","856.87","856.87","856.87","856.87","856.87","856.87","856.87","856.87","856.87","856.87","856.87"
"1973:10","855.827","855.827","855.827","855.827","855.827","855.827","855.827","855.827","855.827","855.827","855.827","855.827","855.827","855.827","855.827","855.827","855.827","855.827","855.827","855.827","855.827","855.827","855.827","855.827","855.827","855.827","855.827","855.827","855.827","855.827","855.827","855.827","855.827","855.827","855.827","855.827","855.827","855.827","855.827","855.827","855.827","855.827","855.827","855.827","855.827","855.827","855.827","855.827","855.83","855.83","855.83","855.83","855.83","855.83","855.83","855.83","855.83","855.83","855.83","855.83","855.83","855.83","855.83","855.83","855.83","855.83","855.83","855.83","855.83","855.83"
"1973:11","864.365","864.365","864.365","864.365","864.365","864.365","864.365","864.365","864.365","864.365","864.365","864.365","864.365","864.365","864.365","864.365","864.365","864.365","864.365","864.365","864.365","864.365","864.365","864.365","864.365","864.365","864.365","864.365","864.365","864.365","864.365","864.365","864.365","864.365","864.365","864.365","864.365","864.365","864.365","864.365","864.365","864.365","864.365","864.365","864.365","864.365","864.365","864.365","864.368","864.368","864.368","864.368","864.368","864.368","864.368","864.368","864.368","864.368","864.368","864.368","864.368","864.368","864.368","864.368","864.368","864.368","864.368","864.368","864.368","864.368"
"1973:12","863.989","863.989","863.989","863.989","863.989","863.989","863.989","863.989","863.989","863.989","863.989","863.989","863.989","863.989","863.989","863.989","863.989","863.989","863.989","863.989","863.989","863.989","863.989","863.989","863.989","863.989","863.989","863.989","863.989","863.989","863.989","863.989","863.989","863.989","863.989","863.989","863.989","863.989","863.989","863.989","863.989","863.989","863.989","863.989","863.989","863.989","863.989","863.989","863.992","863.992","863.992","863.992","863.992","863.992","863.992","863.992","863.992","863.992","863.992","863.992","863.992","863.992","863.992","863.992","863.992","863.992","863.992","863.992","863.992","863.992"
"1974:01","871.872","871.872","871.872","871.872","871.872","871.872","871.872","871.872","871.872","871.872","871.872","871.872","871.872","871.872","871.872","871.872","871.872","871.872","871.872","871.872","871.872","871.872","871.872","871.872","871.872","871.872","871.872","871.872","871.872","871.872","871.872","871.872","871.872","871.872","871.872","871.872","871.872","871.872","871.872","871.872","871.872","871.872","871.872","871.872","871.872","871.872","871.872","871.872","871.875","871.875","871.875","871.875","871.875","871.875","871.875","871.875","871.875","871.875","871.875","871.875","871.875","871.875","871.875","871.875","871.875","871.875","871.875","871.875","871.875","871.875"
"1974:02","876.749","876.749","876.749","876.749","876.749","876.749","876.749","876.749","876.749","876.749","876.749","876.749","876.749","876.749","876.749","876.749","876.749","876.749","876.749","876.749","876.749","876.749","876.749","876.749","876.749","876.749","876.749","876.749","876.749","876.749","876.749","876.749","876.749","876.749","876.749","876.749","876.749","876.749","876.749","876.749","876.749","876.749","876.749","876.749","876.749","876.749","876.749","876.749","876.753","876.753","876.753","876.753","876.753","876.753","876.753","876.753","876.753","876.753","876.753","876.753","876.753","876.753","876.753","876.753","876.753","876.753","876.753","876.753","876.753","876.753"
"1974:03","888.287","888.287","888.287","888.287","888.287","888.287","888.287","888.287","888.287","888.287","888.287","888.287","888.287","888.287","888.287","888.287","888.287","888.287","888.287","888.287","888.287","888.287","888.287","888.287","888.287","888.287","888.287","888.287","888.287","888.287","888.287","888.287","888.287","888.287","888.287","888.287","888.287","888.287","888.287","888.287","888.287","888.287","888.287","888.287","888.287","888.287","888.287","888.287","888.291","888.291","888.291","888.291","888.291","888.291","888.291","888.291","888.291","888.291","888.291","888.291","888.291","888.291","888.291","888.291","888.291","888.291","888.291","888.291","888.291","888.291"
"1974:04","897.353","897.353","897.353","897.353","897.353","897.353","897.353","897.353","897.353","897.353","897.353","897.353","897.353","897.353","897.353","897.353","897.353","897.353","897.353","897.353","897.353","897.353","897.353","897.353","897.353","897.353","897.353","897.353","897.353","897.353","897.353","897.353","897.353","897.353","897.353","897.353","897.353","897.353","897.353","897.353","897.353","897.353","897.353","897.353","897.353","897.353","897.353","897.353","897.357","897.357","897.357","897.357","897.357","897.357","897.357","897.357","897.357","897.357","897.357","897.357","897.357","897.357","897.357","897.357","897.357","897.357","897.357","897.357","897.357","897.357"
"1974:05","908.801","908.801","908.801","908.801","908.801","908.801","908.801","908.801","908.801","908.801","908.801","908.801","908.801","908.801","908.801","908.801","908.801","908.801","908.801","908.801","908.801","908.801","908.801","908.801","908.801","908.801","908.801","908.801","908.801","908.801","908.801","908.801","908.801","908.801","908.801","908.801","908.801","908.801","908.801","908.801","908.801","908.801","908.801","908.801","908.801","908.801","908.801","908.801","908.805","908.805","908.805","908.805","908.805","908.805","908.805","908.805","908.805","908.805","908.805","908.805","908.805","908.805","908.805","908.805","908.805","908.805","908.805","908.805","908.805","908.805"
"1974:06","914.05","914.05","914.05","914.05","914.05","914.05","914.05","914.05","914.05","914.05","914.05","914.05","914.05","914.05","914.05","914.05","914.05","914.05","914.05","914.05","914.05","914.05","914.05","914.05","914.05","914.05","914.05","914.05","914.05","914.05","914.05","914.05","914.05","914.05","914.05","914.05","914.05","914.05","914.05","914.05","914.05","914.05","914.05","914.05","914.05","914.05","914.05","914.05","914.054","914.054","914.054","914.054","914.054","914.054","914.054","914.054","914.054","914.054","914.054","914.054","914.054","914.054","914.054","914.054","914.054","914.054","914.054","914.054","914.054","914.054"
"1974:07","924.289","924.289","924.289","924.289","924.289","924.289","924.289","924.289","924.289","924.289","924.289","924.289","924.289","924.289","924.289","924.289","924.289","924.289","924.289","924.289","924.289","924.289","924.289","924.289","924.289","924.289","924.289","924.289","924.289","924.289","924.289","924.289","924.289","924.289","924.289","924.289","924.289","924.289","924.289","924.289","924.289","924.289","924.289","924.289","924.289","924.289","924.289","924.289","924.292","924.292","924.292","924.292","924.292","924.292","924.292","924.292","924.292","924.292","924.292","924.292","924.292","924.292","924.292","924.292","924.292","924.292","924.292","924.292","924.292","924.292"
"1974:08","941.001","941.001","941.001","941.001","941.001","941.001","941.001","941.001","941.001","941.001","941.001","941.001","941.001","941.001","941.001","941.001","941.001","941.001","941.001","941.001","941.001","941.001","941.001","941.001","941.001","941.001","941.001","941.001","941.001","941.001","941.001","941.001","941.001","941.001","941.001","941.001","941.001","941.001","941.001","941.001","941.001","941.001","941.001","941.001","941.001","941.001","941.001","941.001","941.005","941.005","941.005","941.005","941.005","941.005","941.005","941.005","941.005","941.005","941.005","941.005","941.005","941.005","941.005","941.005","941.005","941.005","941.005","941.005","941.005","941.005"
"1974:09","941.024","941.024","941.024","941.024","941.024","941.024","941.024","941.024","941.024","941.024","941.024","941.024","941.024","941.024","941.024","941.024","941.024","941.024","941.024","941.024","941.024","941.024","941.024","941.024","941.024","941.024","941.024","941.024","941.024","941.024","941.024","941.024","941.024","941.024","941.024","941.024","941.024","941.024","941.024","941.024","941.024","941.024","941.024","941.024","941.024","941.024","941.024","941.024","941.028","941.028","941.028","941.028","941.028","941.028","941.028","941.028","941.028","941.028","941.028","941.028","941.028","941.028","941.028","941.028","941.028","941.028","941.028","941.028","941.028","941.028"
"1974:10","945.195","945.195","945.195","945.195","945.195","945.195","945.195","945.195","945.195","945.195","945.195","945.195","945.195","945.195","945.195","945.195","945.195","945.195","945.195","945.195","945.195","945.195","945.195","945.195","945.195","945.195","945.195","945.195","945.195","945.195","945.195","945.195","945.195","945.195","945.195","945.195","945.195","945.195","945.195","945.195","945.195","945.195","945.195","945.195","945.195","945.195","945.195","945.195","945.199","945.199","945.199","945.199","945.199","945.199","945.199","945.199","945.199","945.199","945.199","945.199","945.199","945.199","945.199","945.199","945.199","945.199","945.199","945.199","945.199","945.199"
