"DATE","RCONSHH09M8","RCONSHH09M9","RCONSHH09M10","RCONSHH09M11","RCONSHH09M12","RCONSHH10M1","RCONSHH10M2","RCONSHH10M3","RCONSHH10M4","RCONSHH10M5","RCONSHH10M6","RCONSHH10M7","RCONSHH10M8","RCONSHH10M9","RCONSHH10M10","RCONSHH10M11","RCONSHH10M12","RCONSHH11M1","RCONSHH11M2","RCONSHH11M3","RCONSHH11M4","RCONSHH11M5","RCONSHH11M6","RCONSHH11M7","RCONSHH11M8","RCONSHH11M9","RCONSHH11M10","RCONSHH11M11","RCONSHH11M12","RCONSHH12M1","RCONSHH12M2","RCONSHH12M3","RCONSHH12M4","RCONSHH12M5","RCONSHH12M6","RCONSHH12M7","RCONSHH12M8","RCONSHH12M9","RCONSHH12M10","RCONSHH12M11","RCONSHH12M12","RCONSHH13M1","RCONSHH13M2","RCONSHH13M3","RCONSHH13M4","RCONSHH13M5","RCONSHH13M6","RCONSHH13M7","RCONSHH13M8","RCONSHH13M9","RCONSHH13M10","RCONSHH13M11","RCONSHH13M12","RCONSHH14M1","RCONSHH14M2","RCONSHH14M3","RCONSHH14M4","RCONSHH14M5","RCONSHH14M6","RCONSHH14M7","RCONSHH14M8","RCONSHH14M9","RCONSHH14M10","RCONSHH14M11","RCONSHH14M12","RCONSHH15M1","RCONSHH15M2","RCONSHH15M3","RCONSHH15M4","RCONSHH15M5"
"2002:Q1","5083.2","5083.2","5083.2","5083.2","5083.2","5083.2","5083.2","5083.2","5083.2","5083.2","5083.2","5083.2","5083.2","5083.2","5083.2","5083.2","5083.2","5083.2","5083.2","5083.2","5083.2","5083.2","5083.2","5083.2","5083.6","5083.6","5083.6","5083.6","5083.6","5083.6","5083.6","5083.6","5083.6","5083.6","5083.6","5083.6","5083.6","5083.6","5083.6","5083.6","5083.6","5083.6","5083.6","5083.6","5083.6","5083.6","5083.6","5083.6","5615.7","5615.7","5615.7","5615.7","5615.7","5615.7","5615.7","5615.7","5615.7","5615.7","5615.7","5615.7","5613.0","5613.0","5613.0","5613.0","5613.0","5613.0","5613.0","5613.0","5613.0","5613.0"
"2002:Q2","5106.1","5106.1","5106.1","5106.1","5106.1","5106.1","5106.1","5106.1","5106.1","5106.1","5106.1","5106.1","5106.1","5106.1","5106.1","5106.1","5106.1","5106.1","5106.1","5106.1","5106.1","5106.1","5106.1","5106.1","5106.5","5106.5","5106.5","5106.5","5106.5","5106.5","5106.5","5106.5","5106.5","5106.5","5106.5","5106.5","5106.5","5106.5","5106.5","5106.5","5106.5","5106.5","5106.5","5106.5","5106.5","5106.5","5106.5","5106.5","5644.1","5644.1","5644.1","5644.1","5644.1","5644.1","5644.1","5644.1","5644.1","5644.1","5644.1","5644.1","5639.6","5639.6","5639.6","5639.6","5639.6","5639.6","5639.6","5639.6","5639.6","5639.6"
"2002:Q3","5116.4","5116.4","5116.4","5116.4","5116.4","5116.4","5116.4","5116.4","5116.4","5116.4","5116.4","5116.4","5116.4","5116.4","5116.4","5116.4","5116.4","5116.4","5116.4","5116.4","5116.4","5116.4","5116.4","5116.4","5116.8","5116.8","5116.8","5116.8","5116.8","5116.8","5116.8","5116.8","5116.8","5116.8","5116.8","5116.8","5116.8","5116.8","5116.8","5116.8","5116.8","5116.8","5116.8","5116.8","5116.8","5116.8","5116.8","5116.8","5658.5","5658.5","5658.5","5658.5","5658.5","5658.5","5658.5","5658.5","5658.5","5658.5","5658.5","5658.5","5653.1","5653.1","5653.1","5653.1","5653.1","5653.1","5653.1","5653.1","5653.1","5653.1"
"2002:Q4","5131.8","5131.8","5131.8","5131.8","5131.8","5131.8","5131.8","5131.8","5131.8","5131.8","5131.8","5131.8","5131.8","5131.8","5131.8","5131.8","5131.8","5131.8","5131.8","5131.8","5131.8","5131.8","5131.8","5131.8","5132.1","5132.1","5132.1","5132.1","5132.1","5132.1","5132.1","5132.1","5132.1","5132.1","5132.1","5132.1","5132.1","5132.1","5132.1","5132.1","5132.1","5132.1","5132.1","5132.1","5132.1","5132.1","5132.1","5132.1","5681.2","5681.2","5681.2","5681.2","5681.2","5681.2","5681.2","5681.2","5681.2","5681.2","5681.2","5681.2","5686.5","5686.5","5686.5","5686.5","5686.5","5686.5","5686.5","5686.5","5686.5","5686.5"
"2003:Q1","5154.1","5154.1","5154.1","5154.1","5154.1","5154.1","5154.1","5154.1","5154.1","5154.1","5154.1","5154.1","5154.1","5154.1","5154.1","5154.1","5154.1","5154.1","5154.1","5154.1","5154.1","5154.1","5154.1","5154.1","5155.2","5155.2","5155.2","5155.2","5155.2","5155.2","5155.2","5155.2","5155.2","5155.2","5155.2","5155.2","5155.2","5155.2","5155.2","5155.2","5155.2","5155.2","5155.2","5155.2","5155.2","5155.2","5155.2","5155.2","5708.2","5708.2","5708.2","5708.2","5708.2","5708.2","5708.2","5708.2","5708.2","5708.2","5708.2","5708.2","5708.4","5708.4","5708.4","5708.4","5708.4","5708.4","5708.4","5708.4","5708.4","5708.4"
"2003:Q2","5178.0","5178.0","5178.0","5178.0","5178.0","5178.0","5178.0","5178.0","5178.0","5178.0","5178.0","5178.0","5178.0","5178.0","5178.0","5178.0","5178.0","5178.0","5178.0","5178.0","5178.0","5178.0","5178.0","5178.0","5181.2","5181.2","5181.2","5181.2","5181.2","5181.2","5181.2","5181.2","5181.2","5181.2","5181.2","5181.2","5181.2","5181.2","5181.2","5181.2","5181.2","5181.2","5181.2","5181.2","5181.2","5181.2","5181.2","5181.2","5738.7","5738.7","5738.7","5738.7","5738.7","5738.7","5738.7","5738.7","5738.7","5738.7","5738.7","5738.7","5738.0","5738.0","5738.0","5738.0","5738.0","5738.0","5738.0","5738.0","5738.0","5738.0"
"2003:Q3","5215.6","5215.6","5215.6","5215.6","5215.6","5215.6","5215.6","5215.6","5215.6","5215.6","5215.6","5215.6","5215.6","5215.6","5215.6","5215.6","5215.6","5215.6","5215.6","5215.6","5215.6","5215.6","5215.6","5215.6","5216.6","5216.6","5216.6","5216.6","5216.6","5216.6","5216.6","5216.6","5216.6","5216.6","5216.6","5216.6","5216.6","5216.6","5216.6","5216.6","5216.6","5216.6","5216.6","5216.6","5216.6","5216.6","5216.6","5216.6","5780.7","5780.7","5780.7","5780.7","5780.7","5780.7","5780.7","5780.7","5780.7","5780.7","5780.7","5780.7","5781.8","5781.8","5781.8","5781.8","5781.8","5781.8","5781.8","5781.8","5781.8","5781.8"
"2003:Q4","5248.2","5248.2","5248.2","5248.2","5248.2","5248.2","5248.2","5248.2","5248.2","5248.2","5248.2","5248.2","5248.2","5248.2","5248.2","5248.2","5248.2","5248.2","5248.2","5248.2","5248.2","5248.2","5248.2","5248.2","5244.7","5244.7","5244.7","5244.7","5244.7","5244.7","5244.7","5244.7","5244.7","5244.7","5244.7","5244.7","5244.7","5244.7","5244.7","5244.7","5244.7","5244.7","5244.7","5244.7","5244.7","5244.7","5244.7","5244.7","5819.2","5819.2","5819.2","5819.2","5819.2","5819.2","5819.2","5819.2","5819.2","5819.2","5819.2","5819.2","5823.7","5823.7","5823.7","5823.7","5823.7","5823.7","5823.7","5823.7","5823.7","5823.7"
"2004:Q1","5298.3","5298.3","5298.3","5298.3","5298.3","5298.3","5298.3","5298.3","5298.3","5298.3","5298.3","5298.3","5298.3","5298.3","5298.3","5298.3","5298.3","5298.3","5298.3","5298.3","5298.3","5298.3","5298.3","5298.3","5287.3","5287.3","5287.3","5287.3","5287.3","5287.3","5287.3","5287.3","5287.3","5287.3","5287.3","5287.3","5287.3","5287.3","5287.3","5287.3","5287.3","5287.3","5287.3","5287.3","5287.3","5287.3","5287.3","5287.3","5875.3","5875.3","5875.3","5875.3","5875.3","5875.3","5875.3","5875.3","5875.3","5875.3","5875.3","5875.3","5875.1","5875.1","5875.1","5875.1","5875.1","5875.1","5875.1","5875.1","5875.1","5875.1"
"2004:Q2","5333.6","5333.6","5333.6","5333.6","5333.6","5333.6","5333.6","5333.6","5333.6","5333.6","5333.6","5333.6","5333.6","5333.6","5333.6","5333.6","5333.6","5333.6","5333.6","5333.6","5333.6","5333.6","5333.6","5333.6","5320.3","5320.3","5320.3","5320.3","5320.3","5320.3","5320.3","5320.3","5320.3","5320.3","5320.3","5320.3","5320.3","5320.3","5320.3","5320.3","5320.3","5320.3","5320.3","5320.3","5320.3","5320.3","5320.3","5320.3","5916.0","5916.0","5916.0","5916.0","5916.0","5916.0","5916.0","5916.0","5916.0","5916.0","5916.0","5916.0","5919.0","5919.0","5919.0","5919.0","5919.0","5919.0","5919.0","5919.0","5919.0","5919.0"
"2004:Q3","5372.6","5372.6","5372.6","5372.6","5372.6","5372.6","5372.6","5372.6","5372.6","5372.6","5372.6","5372.6","5372.6","5372.6","5372.6","5372.6","5372.6","5372.6","5372.6","5372.6","5372.6","5372.6","5372.6","5372.6","5360.0","5360.0","5360.0","5360.0","5360.0","5360.0","5360.0","5360.0","5360.0","5360.0","5360.0","5360.0","5360.0","5360.0","5360.0","5360.0","5360.0","5360.0","5360.0","5360.0","5360.0","5360.0","5360.0","5360.0","5966.6","5966.6","5966.6","5966.6","5966.6","5966.6","5966.6","5966.6","5966.6","5966.6","5966.6","5966.6","5970.3","5970.3","5970.3","5970.3","5970.3","5970.3","5970.3","5970.3","5970.3","5970.3"
"2004:Q4","5432.7","5432.7","5432.7","5432.7","5432.7","5432.7","5432.7","5432.7","5432.7","5432.7","5432.7","5432.7","5432.7","5432.7","5432.7","5432.7","5432.7","5432.7","5432.7","5432.7","5432.7","5432.7","5432.7","5432.7","5412.7","5412.7","5412.7","5412.7","5412.7","5412.7","5412.7","5412.7","5412.7","5412.7","5412.7","5412.7","5412.7","5412.7","5412.7","5412.7","5412.7","5412.7","5412.7","5412.7","5412.7","5412.7","5412.7","5412.7","6028.9","6028.9","6028.9","6028.9","6028.9","6028.9","6028.9","6028.9","6028.9","6028.9","6028.9","6028.9","6032.1","6032.1","6032.1","6032.1","6032.1","6032.1","6032.1","6032.1","6032.1","6032.1"
"2005:Q1","5473.0","5473.0","5473.0","5473.0","5473.0","5473.0","5473.0","5473.0","5473.0","5473.0","5473.0","5473.0","5473.0","5473.0","5473.0","5473.0","5473.0","5473.0","5473.0","5473.0","5473.0","5473.0","5473.0","5473.0","5460.7","5460.7","5460.7","5460.7","5460.7","5460.7","5460.7","5460.7","5460.7","5460.7","5460.7","5460.7","5460.7","5460.7","5460.7","5460.7","5460.7","5460.7","5460.7","5460.7","5460.7","5460.7","5460.7","5460.7","6073.7","6073.7","6073.7","6073.7","6073.7","6073.7","6073.7","6073.7","6073.7","6073.7","6073.7","6073.7","6073.2","6073.2","6073.2","6073.2","6073.2","6073.2","6073.2","6073.2","6073.2","6073.2"
"2005:Q2","5514.2","5514.2","5514.2","5514.2","5514.2","5514.2","5514.2","5514.2","5514.2","5514.2","5514.2","5514.2","5514.2","5514.2","5514.2","5514.2","5514.2","5514.2","5514.2","5514.2","5514.2","5514.2","5514.2","5514.2","5500.7","5500.7","5500.7","5500.7","5500.7","5500.7","5500.7","5500.7","5500.7","5500.7","5500.7","5500.7","5500.7","5500.7","5500.7","5500.7","5500.7","5500.7","5500.7","5500.7","5500.7","5500.7","5500.7","5500.7","6124.4","6124.4","6124.4","6124.4","6124.4","6124.4","6124.4","6124.4","6124.4","6124.4","6124.4","6124.4","6127.9","6127.9","6127.9","6127.9","6127.9","6127.9","6127.9","6127.9","6127.9","6127.9"
"2005:Q3","5554.4","5554.4","5554.4","5554.4","5554.4","5554.4","5554.4","5554.4","5554.4","5554.4","5554.4","5554.4","5554.4","5554.4","5554.4","5554.4","5554.4","5554.4","5554.4","5554.4","5554.4","5554.4","5554.4","5554.4","5539.8","5539.8","5539.8","5539.8","5539.8","5539.8","5539.8","5539.8","5539.8","5539.8","5539.8","5539.8","5539.8","5539.8","5539.8","5539.8","5539.8","5539.8","5539.8","5539.8","5539.8","5539.8","5539.8","5539.8","6177.1","6177.1","6177.1","6177.1","6177.1","6177.1","6177.1","6177.1","6177.1","6177.1","6177.1","6177.1","6183.4","6183.4","6183.4","6183.4","6183.4","6183.4","6183.4","6183.4","6183.4","6183.4"
"2005:Q4","5582.5","5582.5","5582.5","5582.5","5582.5","5582.5","5582.5","5582.5","5582.5","5582.5","5582.5","5582.5","5582.5","5582.5","5582.5","5582.5","5582.5","5582.5","5582.5","5582.5","5582.5","5582.5","5582.5","5582.5","5559.1","5559.1","5559.1","5559.1","5559.1","5559.1","5559.1","5559.1","5559.1","5559.1","5559.1","5559.1","5559.1","5559.1","5559.1","5559.1","5559.1","5559.1","5559.1","5559.1","5559.1","5559.1","5559.1","5559.1","6198.3","6198.3","6198.3","6198.3","6198.3","6198.3","6198.3","6198.3","6198.3","6198.3","6198.3","6198.3","6204.8","6204.8","6204.8","6204.8","6204.8","6204.8","6204.8","6204.8","6204.8","6204.8"
"2006:Q1","5618.2","5618.2","5618.2","5618.2","5618.2","5618.2","5618.2","5618.2","5618.2","5618.2","5618.2","5618.2","5618.2","5618.2","5618.2","5618.2","5618.2","5618.2","5618.2","5618.2","5618.2","5618.2","5618.2","5618.2","5593.9","5593.9","5593.9","5593.9","5593.9","5593.9","5593.9","5593.9","5593.9","5593.9","5593.9","5593.9","5593.9","5593.9","5593.9","5593.9","5593.9","5593.9","5593.9","5593.9","5593.9","5593.9","5593.9","5593.9","6231.2","6231.2","6231.2","6231.2","6231.2","6231.2","6231.2","6231.2","6231.2","6231.2","6231.2","6231.2","6237.8","6237.8","6237.8","6237.8","6237.8","6237.8","6237.8","6237.8","6237.8","6237.8"
"2006:Q2","5652.1","5652.1","5652.1","5652.1","5652.1","5652.1","5652.1","5652.1","5652.1","5652.1","5652.1","5652.1","5652.1","5652.1","5652.1","5652.1","5652.1","5652.1","5652.1","5652.1","5652.1","5652.1","5652.1","5652.1","5630.7","5630.7","5630.7","5630.7","5630.7","5630.7","5630.7","5630.7","5630.7","5630.7","5630.7","5630.7","5630.7","5630.7","5630.7","5630.7","5630.7","5630.7","5630.7","5630.7","5630.7","5630.7","5630.7","5630.7","6269.2","6269.2","6269.2","6269.2","6269.2","6269.2","6269.2","6269.2","6269.2","6269.2","6269.2","6269.2","6276.0","6276.0","6276.0","6276.0","6276.0","6276.0","6276.0","6276.0","6276.0","6276.0"
"2006:Q3","5671.4","5671.4","5671.4","5671.4","5671.4","5671.4","5671.4","5671.4","5671.4","5671.4","5671.4","5671.4","5671.4","5671.4","5671.4","5671.4","5671.4","5671.4","5671.4","5671.4","5671.4","5671.4","5671.4","5671.4","5648.3","5648.3","5648.3","5648.3","5648.3","5648.3","5648.3","5648.3","5648.3","5648.3","5648.3","5648.3","5648.3","5648.3","5648.3","5648.3","5648.3","5648.3","5648.3","5648.3","5648.3","5648.3","5648.3","5648.3","6296.9","6296.9","6296.9","6296.9","6296.9","6296.9","6296.9","6296.9","6296.9","6296.9","6296.9","6296.9","6301.6","6301.6","6301.6","6301.6","6301.6","6301.6","6301.6","6301.6","6301.6","6301.6"
"2006:Q4","5716.0","5716.0","5716.0","5716.0","5716.0","5716.0","5716.0","5716.0","5716.0","5716.0","5716.0","5716.0","5716.0","5716.0","5716.0","5716.0","5716.0","5716.0","5716.0","5716.0","5716.0","5716.0","5716.0","5716.0","5689.7","5689.7","5689.7","5689.7","5689.7","5689.7","5689.7","5689.7","5689.7","5689.7","5689.7","5689.7","5689.7","5689.7","5689.7","5689.7","5689.7","5689.7","5689.7","5689.7","5689.7","5689.7","5689.7","5689.7","6342.5","6342.5","6342.5","6342.5","6342.5","6342.5","6342.5","6342.5","6342.5","6342.5","6342.5","6342.5","6351.8","6351.8","6351.8","6351.8","6351.8","6351.8","6351.8","6351.8","6351.8","6351.8"
"2007:Q1","5770.8","5770.8","5770.8","5770.8","5770.8","5770.8","5770.8","5770.8","5770.8","5770.8","5770.8","5770.8","5753.7","5753.7","5753.7","5753.7","5753.7","5753.7","5753.7","5753.7","5753.7","5753.7","5753.7","5753.7","5721.6","5721.6","5721.6","5721.6","5721.6","5721.6","5721.6","5721.6","5721.6","5721.6","5721.6","5721.6","5721.6","5721.6","5721.6","5721.6","5721.6","5721.6","5721.6","5721.6","5721.6","5721.6","5721.6","5721.6","6381.6","6381.6","6381.6","6381.6","6381.6","6381.6","6381.6","6381.6","6381.6","6381.6","6381.6","6381.6","6385.1","6385.1","6385.1","6385.1","6385.1","6385.1","6385.1","6385.1","6385.1","6385.1"
"2007:Q2","5799.2","5799.2","5799.2","5799.2","5799.2","5799.2","5799.2","5799.2","5799.2","5799.2","5799.2","5799.2","5780.8","5780.8","5780.8","5780.8","5780.8","5780.8","5780.8","5780.8","5780.8","5780.8","5780.8","5780.8","5744.6","5744.6","5744.6","5744.6","5744.6","5744.6","5744.6","5744.6","5744.6","5744.6","5744.6","5744.6","5744.6","5744.6","5744.6","5744.6","5744.6","5744.6","5744.6","5744.6","5744.6","5744.6","5744.6","5744.6","6405.4","6405.4","6405.4","6405.4","6405.4","6405.4","6405.4","6405.4","6405.4","6405.4","6405.4","6405.4","6409.5","6409.5","6409.5","6409.5","6409.5","6409.5","6409.5","6409.5","6409.5","6409.5"
"2007:Q3","5809.8","5809.8","5809.8","5809.8","5809.8","5809.8","5809.8","5809.8","5809.8","5809.8","5809.8","5809.8","5792.4","5792.4","5792.4","5792.4","5792.4","5792.4","5792.4","5792.4","5792.4","5792.4","5792.4","5792.4","5752.5","5752.5","5752.5","5752.5","5752.5","5752.5","5752.5","5752.5","5752.5","5752.5","5752.5","5752.5","5752.5","5752.5","5752.5","5752.5","5752.5","5752.5","5752.5","5752.5","5752.5","5752.5","5752.5","5752.5","6425.0","6425.0","6425.0","6425.0","6425.0","6425.0","6425.0","6425.0","6425.0","6425.0","6425.0","6425.0","6434.1","6434.1","6434.1","6434.1","6434.1","6434.1","6434.1","6434.1","6434.1","6434.1"
"2007:Q4","5804.8","5804.8","5804.8","5804.8","5804.8","5804.8","5804.8","5804.8","5804.8","5804.8","5804.8","5804.8","5805.9","5805.9","5805.9","5805.9","5805.9","5805.9","5805.9","5805.9","5805.9","5805.9","5805.9","5805.9","5762.2","5762.2","5762.2","5762.2","5762.2","5762.2","5762.2","5762.2","5762.2","5762.2","5762.2","5762.2","5762.2","5762.2","5762.2","5762.2","5762.2","5762.2","5762.2","5762.2","5762.2","5762.2","5762.2","5762.2","6424.8","6424.8","6424.8","6424.8","6424.8","6424.8","6424.8","6424.8","6424.8","6424.8","6424.8","6424.8","6432.1","6432.1","6432.1","6432.1","6432.1","6432.1","6432.1","6432.1","6432.1","6432.1"
"2008:Q1","5827.3","5827.3","5827.3","5827.3","5827.3","5827.3","5827.3","5827.3","5827.3","5827.3","5827.3","5827.3","5830.2","5830.2","5830.2","5830.2","5830.2","5830.2","5830.2","5830.2","5830.2","5830.2","5830.2","5830.2","5775.9","5775.9","5775.9","5775.9","5775.9","5775.9","5775.9","5775.9","5775.9","5775.9","5775.9","5775.9","5775.9","5775.9","5775.9","5775.9","5775.9","5775.9","5775.9","5775.9","5775.9","5775.9","5775.9","5775.9","6444.8","6444.8","6444.8","6444.8","6444.8","6444.8","6444.8","6444.8","6444.8","6444.8","6444.8","6444.8","6451.7","6451.7","6451.7","6451.7","6451.7","6451.7","6451.7","6451.7","6451.7","6451.7"
"2008:Q2","5831.2","5831.2","5831.2","5831.2","5831.2","5831.2","5831.2","5831.2","5831.2","5831.2","5831.2","5831.2","5828.5","5828.5","5828.5","5828.5","5828.5","5828.5","5828.5","5828.5","5828.5","5828.5","5828.5","5828.5","5765.1","5765.1","5765.1","5765.1","5765.1","5765.1","5765.1","5765.1","5765.1","5765.1","5765.1","5765.1","5765.1","5765.1","5765.1","5765.1","5765.1","5765.1","5765.1","5765.1","5765.1","5765.1","5765.1","5765.1","6441.3","6441.3","6441.3","6441.3","6441.3","6441.3","6441.3","6441.3","6441.3","6441.3","6441.3","6441.3","6446.2","6446.2","6446.2","6446.2","6446.2","6446.2","6446.2","6446.2","6446.2","6446.2"
"2008:Q3","5805.2","5805.2","5805.2","5805.2","5805.2","5805.2","5805.2","5805.2","5805.2","5805.2","5805.2","5805.2","5802.1","5802.1","5802.1","5802.1","5802.1","5802.1","5802.1","5802.1","5802.1","5802.1","5802.1","5802.1","5734.4","5734.4","5734.4","5734.4","5734.4","5734.4","5734.4","5734.4","5734.4","5734.4","5734.4","5734.4","5734.4","5734.4","5734.4","5734.4","5734.4","5734.4","5734.4","5734.4","5734.4","5734.4","5734.4","5734.4","6418.7","6418.7","6418.7","6418.7","6418.7","6418.7","6418.7","6418.7","6418.7","6418.7","6418.7","6418.7","6430.1","6430.1","6430.1","6430.1","6430.1","6430.1","6430.1","6430.1","6430.1","6430.1"
"2008:Q4","5806.6","5806.6","5806.6","5806.6","5806.6","5806.6","5806.6","5806.6","5806.6","5806.6","5806.6","5806.6","5803.6","5803.6","5803.6","5803.6","5803.6","5803.6","5803.6","5803.6","5803.6","5803.6","5803.6","5803.6","5707.1","5707.1","5707.1","5707.1","5707.1","5707.1","5707.1","5707.1","5707.1","5707.1","5707.1","5707.1","5707.1","5707.1","5707.1","5707.1","5707.1","5707.1","5707.1","5707.1","5707.1","5707.1","5707.1","5707.1","6403.7","6403.7","6403.7","6403.7","6403.7","6403.7","6403.7","6403.7","6403.7","6403.7","6403.7","6403.7","6412.3","6412.3","6412.3","6412.3","6412.3","6412.3","6412.3","6412.3","6412.3","6412.3"
"2009:Q1","5817.2","5817.2","5817.2","5817.2","5817.2","5817.2","5817.2","5817.2","5817.2","5817.2","5817.2","5817.2","5793.5","5793.5","5793.5","5793.5","5793.5","5793.5","5793.5","5793.5","5793.5","5793.5","5793.5","5793.5","5676.3","5676.3","5676.3","5676.3","5676.3","5676.3","5676.3","5676.3","5676.3","5676.3","5676.3","5676.3","5676.1","5676.1","5676.1","5676.1","5676.1","5676.1","5676.1","5676.1","5676.1","5676.1","5676.1","5676.1","6376.2","6376.2","6376.2","6376.2","6376.2","6376.2","6376.2","6376.2","6376.2","6376.2","6376.2","6376.2","6383.4","6383.4","6383.4","6383.4","6383.4","6383.4","6383.4","6383.4","6383.4","6383.4"
"2009:Q2","5822.8","5823.5","5826.7","5826.7","5826.7","5826.7","5826.7","5826.7","5826.7","5826.7","5826.7","5826.7","5778.4","5778.4","5778.4","5778.4","5778.4","5778.4","5778.4","5778.4","5778.4","5778.4","5778.4","5778.4","5657.0","5657.0","5657.0","5657.0","5657.0","5657.0","5657.0","5657.0","5657.0","5657.0","5657.0","5657.0","5655.8","5655.8","5655.8","5655.8","5655.8","5655.8","5655.8","5655.8","5655.8","5655.8","5655.8","5655.8","6361.8","6361.8","6361.8","6361.8","6361.8","6361.8","6361.8","6361.8","6361.8","6361.8","6361.8","6361.8","6366.6","6366.6","6366.6","6366.6","6366.6","6366.6","6366.6","6366.6","6366.6","6366.6"
"2009:Q3","#N/A","#N/A","#N/A","5846.3","5842.1","5834.3","5834.3","5834.3","5834.3","5834.3","5834.3","5834.3","5766.5","5766.5","5766.5","5766.5","5766.5","5766.5","5766.5","5766.5","5766.5","5766.5","5766.5","5766.5","5653.5","5653.5","5653.5","5653.5","5653.5","5653.5","5653.5","5653.5","5653.5","5653.5","5653.5","5653.5","5647.9","5647.9","5647.9","5647.9","5647.9","5647.9","5647.9","5647.9","5647.9","5647.9","5647.9","5647.9","6366.3","6366.3","6366.3","6366.3","6366.3","6366.3","6366.3","6366.3","6366.3","6366.3","6366.3","6366.3","6369.5","6369.5","6369.5","6369.5","6369.5","6369.5","6369.5","6369.5","6369.5","6369.5"
"2009:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","5857.2","5849.7","5846.1","5846.1","5846.1","5846.1","5769.7","5769.7","5769.7","5769.7","5769.7","5769.7","5769.7","5769.7","5769.7","5769.7","5769.7","5769.7","5655.2","5655.2","5655.2","5655.2","5655.2","5655.2","5655.2","5655.2","5655.2","5655.2","5655.2","5655.2","5645.2","5645.2","5645.2","5645.2","5645.2","5645.2","5645.2","5645.2","5645.2","5645.2","5645.2","5645.2","6369.6","6369.6","6369.6","6369.6","6369.6","6369.6","6369.6","6369.6","6369.6","6369.6","6369.6","6369.6","6370.5","6370.5","6370.5","6370.5","6370.5","6370.5","6370.5","6370.5","6370.5","6370.5"
"2010:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","5877.9","5872.4","5865.5","5769.9","5769.9","5769.9","5769.9","5769.9","5769.9","5769.9","5769.9","5769.9","5769.9","5769.9","5769.9","5668.1","5668.1","5668.1","5668.1","5668.1","5668.1","5668.1","5668.1","5668.1","5668.1","5668.1","5668.1","5664.3","5664.3","5664.3","5664.3","5664.3","5664.3","5664.3","5664.3","5664.3","5664.3","5664.3","5664.3","6389.2","6389.2","6389.2","6389.2","6389.2","6389.2","6389.2","6389.2","6389.2","6389.2","6389.2","6389.2","6391.5","6391.5","6391.5","6391.5","6391.5","6391.5","6391.5","6391.5","6391.5","6391.5"
"2010:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","5779.1","5785.3","5791.7","5791.7","5791.7","5791.7","5791.7","5791.7","5791.7","5791.7","5791.7","5791.7","5702.6","5702.6","5702.6","5702.6","5702.6","5702.6","5702.6","5702.6","5702.6","5702.6","5702.6","5702.6","5694.5","5694.5","5694.5","5694.5","5694.5","5694.5","5694.5","5694.5","5694.5","5694.5","5694.5","5694.5","6425.6","6425.6","6425.6","6425.6","6425.6","6425.6","6425.6","6425.6","6425.6","6425.6","6425.6","6425.6","6428.7","6428.7","6428.7","6428.7","6428.7","6428.7","6428.7","6428.7","6428.7","6428.7"
"2010:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","5825.7","5826.4","5814.4","5814.4","5814.4","5814.4","5814.4","5814.4","5814.4","5730.6","5730.6","5730.6","5730.6","5730.6","5730.6","5730.6","5730.6","5730.6","5730.6","5730.6","5730.6","5724.2","5724.2","5724.2","5724.2","5724.2","5724.2","5724.2","5724.2","5724.2","5724.2","5724.2","5724.2","6467.1","6467.1","6467.1","6467.1","6467.1","6467.1","6467.1","6467.1","6467.1","6467.1","6467.1","6467.1","6466.5","6466.5","6466.5","6466.5","6466.5","6466.5","6466.5","6466.5","6466.5","6466.5"
"2010:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","5838.6","5834.8","5840.6","5840.6","5840.6","5840.6","5754.7","5754.7","5754.7","5754.7","5754.7","5754.7","5754.7","5754.7","5754.7","5754.7","5754.7","5754.7","5757.8","5757.8","5757.8","5757.8","5757.8","5757.8","5757.8","5757.8","5757.8","5757.8","5757.8","5757.8","6513.5","6513.5","6513.5","6513.5","6513.5","6513.5","6513.5","6513.5","6513.5","6513.5","6513.5","6513.5","6510.7","6510.7","6510.7","6510.7","6510.7","6510.7","6510.7","6510.7","6510.7","6510.7"
"2011:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","5869.0","5865.3","5864.2","5765.9","5765.9","5765.9","5765.9","5765.9","5765.9","5765.9","5765.9","5765.9","5765.9","5765.9","5765.9","5786.1","5786.1","5786.1","5786.1","5786.1","5786.1","5786.1","5786.1","5786.1","5786.1","5786.1","5786.1","6544.5","6544.5","6544.5","6544.5","6544.5","6544.5","6544.5","6544.5","6544.5","6544.5","6544.5","6544.5","6539.3","6539.3","6539.3","6539.3","6539.3","6539.3","6539.3","6539.3","6539.3","6539.3"
