"DATE","RINVBF90M1","RINVBF90M2","RINVBF90M3","RINVBF90M4","RINVBF90M5","RINVBF90M6","RINVBF90M7","RINVBF90M8","RINVBF90M9","RINVBF90M10","RINVBF90M11","RINVBF90M12","RINVBF91M1","RINVBF91M2","RINVBF91M3","RINVBF91M4","RINVBF91M5","RINVBF91M6","RINVBF91M7","RINVBF91M8","RINVBF91M9","RINVBF91M10","RINVBF91M11","RINVBF91M12","RINVBF92M1","RINVBF92M2","RINVBF92M3","RINVBF92M4","RINVBF92M5","RINVBF92M6","RINVBF92M7","RINVBF92M8","RINVBF92M9","RINVBF92M10","RINVBF92M11","RINVBF92M12","RINVBF93M1","RINVBF93M2","RINVBF93M3","RINVBF93M4","RINVBF93M5","RINVBF93M6","RINVBF93M7","RINVBF93M8","RINVBF93M9","RINVBF93M10","RINVBF93M11","RINVBF93M12","RINVBF94M1","RINVBF94M2","RINVBF94M3","RINVBF94M4","RINVBF94M5","RINVBF94M6","RINVBF94M7","RINVBF94M8","RINVBF94M9","RINVBF94M10","RINVBF94M11","RINVBF94M12","RINVBF95M1","RINVBF95M2","RINVBF95M3","RINVBF95M4","RINVBF95M5","RINVBF95M6","RINVBF95M7","RINVBF95M8","RINVBF95M9","RINVBF95M10","RINVBF95M11","RINVBF95M12","RINVBF96M1","RINVBF96M2","RINVBF96M3","RINVBF96M4","RINVBF96M5","RINVBF96M6","RINVBF96M7","RINVBF96M8","RINVBF96M9","RINVBF96M10","RINVBF96M11","RINVBF96M12","RINVBF97M1","RINVBF97M2","RINVBF97M3","RINVBF97M4","RINVBF97M5","RINVBF97M6","RINVBF97M7","RINVBF97M8","RINVBF97M9","RINVBF97M10","RINVBF97M11","RINVBF97M12","RINVBF98M1","RINVBF98M2","RINVBF98M3","RINVBF98M4","RINVBF98M5","RINVBF98M6","RINVBF98M7","RINVBF98M8","RINVBF98M9","RINVBF98M10","RINVBF98M11","RINVBF98M12","RINVBF99M1","RINVBF99M2","RINVBF99M3","RINVBF99M4","RINVBF99M5","RINVBF99M6","RINVBF99M7","RINVBF99M8","RINVBF99M9","RINVBF99M10","RINVBF99M11","RINVBF99M12"
"1952:Q3","123.3","123.3","123.3","123.3","123.3","123.3","123.3","123.3","123.3","123.3","123.3","123.3","123.3","123.3","123.3","123.3","123.3","123.3","123.3","123.3","123.3","123.3","123.3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","130.4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","114.2","114.2","114.2","114.2","114.2","114.2","114.2","114.2","114.2","114.2","114.2","114.2","114.2","114.2","114.2","114.2","114.2","114.2","114.2","114.2","114.2","114.2","114.2","114.2","114.2","114.2","114.2","114.2","114.2","114.2","#N/A","#N/A"
"1952:Q4","132.0","132.0","132.0","132.0","132.0","132.0","132.0","132.0","132.0","132.0","132.0","132.0","132.0","132.0","132.0","132.0","132.0","132.0","132.0","132.0","132.0","132.0","132.0","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","139.9","139.9","139.9","139.9","139.9","139.9","139.9","139.9","139.9","139.9","139.9","139.9","139.9","139.9","139.9","139.9","139.9","139.9","139.9","139.9","139.9","139.9","139.9","139.9","139.9","139.9","139.9","139.9","139.9","139.9","139.9","139.9","139.9","139.9","139.9","139.9","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","124.2","124.2","124.2","124.2","124.2","124.2","124.2","124.2","124.2","124.2","124.2","124.2","124.2","124.2","124.2","124.2","124.2","124.2","124.2","124.2","124.2","124.2","124.2","124.2","124.2","124.2","124.2","124.2","124.2","124.2","#N/A","#N/A"
"1953:Q1","138.8","138.8","138.8","138.8","138.8","138.8","138.8","138.8","138.8","138.8","138.8","138.8","138.8","138.8","138.8","138.8","138.8","138.8","138.8","138.8","138.8","138.8","138.8","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","131.4","131.4","131.4","131.4","131.4","131.4","131.4","131.4","131.4","131.4","131.4","131.4","131.4","131.4","131.4","131.4","131.4","131.4","131.4","131.4","131.4","131.4","131.4","131.4","131.4","131.4","131.4","131.4","131.4","131.4","#N/A","#N/A"
"1953:Q2","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","147.7","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","132.3","132.3","132.3","132.3","132.3","132.3","132.3","132.3","132.3","132.3","132.3","132.3","132.3","132.3","132.3","132.3","132.3","132.3","132.3","132.3","132.3","132.3","132.3","132.3","132.3","132.3","132.3","132.3","132.3","132.3","#N/A","#N/A"
"1953:Q3","141.4","141.4","141.4","141.4","141.4","141.4","141.4","141.4","141.4","141.4","141.4","141.4","141.4","141.4","141.4","141.4","141.4","141.4","141.4","141.4","141.4","141.4","141.4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","150.5","150.5","150.5","150.5","150.5","150.5","150.5","150.5","150.5","150.5","150.5","150.5","150.5","150.5","150.5","150.5","150.5","150.5","150.5","150.5","150.5","150.5","150.5","150.5","150.5","150.5","150.5","150.5","150.5","150.5","150.5","150.5","150.5","150.5","150.5","150.5","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","135.2","135.2","135.2","135.2","135.2","135.2","135.2","135.2","135.2","135.2","135.2","135.2","135.2","135.2","135.2","135.2","135.2","135.2","135.2","135.2","135.2","135.2","135.2","135.2","135.2","135.2","135.2","135.2","135.2","135.2","#N/A","#N/A"
"1953:Q4","141.0","141.0","141.0","141.0","141.0","141.0","141.0","141.0","141.0","141.0","141.0","141.0","141.0","141.0","141.0","141.0","141.0","141.0","141.0","141.0","141.0","141.0","141.0","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","149.8","149.8","149.8","149.8","149.8","149.8","149.8","149.8","149.8","149.8","149.8","149.8","149.8","149.8","149.8","149.8","149.8","149.8","149.8","149.8","149.8","149.8","149.8","149.8","149.8","149.8","149.8","149.8","149.8","149.8","149.8","149.8","149.8","149.8","149.8","149.8","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","134.5","134.5","134.5","134.5","134.5","134.5","134.5","134.5","134.5","134.5","134.5","134.5","134.5","134.5","134.5","134.5","134.5","134.5","134.5","134.5","134.5","134.5","134.5","134.5","134.5","134.5","134.5","134.5","134.5","134.5","#N/A","#N/A"
"1954:Q1","137.7","137.7","137.7","137.7","137.7","137.7","137.7","137.7","137.7","137.7","137.7","137.7","137.7","137.7","137.7","137.7","137.7","137.7","137.7","137.7","137.7","137.7","137.7","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","146.3","146.3","146.3","146.3","146.3","146.3","146.3","146.3","146.3","146.3","146.3","146.3","146.3","146.3","146.3","146.3","146.3","146.3","146.3","146.3","146.3","146.3","146.3","146.3","146.3","146.3","146.3","146.3","146.3","146.3","146.3","146.3","146.3","146.3","146.3","146.3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","130.6","130.6","130.6","130.6","130.6","130.6","130.6","130.6","130.6","130.6","130.6","130.6","130.6","130.6","130.6","130.6","130.6","130.6","130.6","130.6","130.6","130.6","130.6","130.6","130.6","130.6","130.6","130.6","130.6","130.6","#N/A","#N/A"
"1954:Q2","136.8","136.8","136.8","136.8","136.8","136.8","136.8","136.8","136.8","136.8","136.8","136.8","136.8","136.8","136.8","136.8","136.8","136.8","136.8","136.8","136.8","136.8","136.8","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","145.2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","128.6","128.6","128.6","128.6","128.6","128.6","128.6","128.6","128.6","128.6","128.6","128.6","128.6","128.6","128.6","128.6","128.6","128.6","128.6","128.6","128.6","128.6","128.6","128.6","128.6","128.6","128.6","128.6","128.6","128.6","#N/A","#N/A"
"1954:Q3","138.7","138.7","138.7","138.7","138.7","138.7","138.7","138.7","138.7","138.7","138.7","138.7","138.7","138.7","138.7","138.7","138.7","138.7","138.7","138.7","138.7","138.7","138.7","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","147.5","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","131.2","131.2","131.2","131.2","131.2","131.2","131.2","131.2","131.2","131.2","131.2","131.2","131.2","131.2","131.2","131.2","131.2","131.2","131.2","131.2","131.2","131.2","131.2","131.2","131.2","131.2","131.2","131.2","131.2","131.2","#N/A","#N/A"
"1954:Q4","137.0","137.0","137.0","137.0","137.0","137.0","137.0","137.0","137.0","137.0","137.0","137.0","137.0","137.0","137.0","137.0","137.0","137.0","137.0","137.0","137.0","137.0","137.0","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","145.8","145.8","145.8","145.8","145.8","145.8","145.8","145.8","145.8","145.8","145.8","145.8","145.8","145.8","145.8","145.8","145.8","145.8","145.8","145.8","145.8","145.8","145.8","145.8","145.8","145.8","145.8","145.8","145.8","145.8","145.8","145.8","145.8","145.8","145.8","145.8","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","130.7","130.7","130.7","130.7","130.7","130.7","130.7","130.7","130.7","130.7","130.7","130.7","130.7","130.7","130.7","130.7","130.7","130.7","130.7","130.7","130.7","130.7","130.7","130.7","130.7","130.7","130.7","130.7","130.7","130.7","#N/A","#N/A"
"1955:Q1","139.8","139.8","139.8","139.8","139.8","139.8","139.8","139.8","139.8","139.8","139.8","139.8","139.8","139.8","139.8","139.8","139.8","139.8","139.8","139.8","139.8","139.8","139.8","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","148.3","148.3","148.3","148.3","148.3","148.3","148.3","148.3","148.3","148.3","148.3","148.3","148.3","148.3","148.3","148.3","148.3","148.3","148.3","148.3","148.3","148.3","148.3","148.3","148.3","148.3","148.3","148.3","148.3","148.3","148.3","148.3","148.3","148.3","148.3","148.3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","133.8","133.8","133.8","133.8","133.8","133.8","133.8","133.8","133.8","133.8","133.8","133.8","133.8","133.8","133.8","133.8","133.8","133.8","133.8","133.8","133.8","133.8","133.8","133.8","133.8","133.8","133.8","133.8","133.8","133.8","#N/A","#N/A"
"1955:Q2","148.2","148.2","148.2","148.2","148.2","148.2","148.2","148.2","148.2","148.2","148.2","148.2","148.2","148.2","148.2","148.2","148.2","148.2","148.2","148.2","148.2","148.2","148.2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","157.5","157.5","157.5","157.5","157.5","157.5","157.5","157.5","157.5","157.5","157.5","157.5","157.5","157.5","157.5","157.5","157.5","157.5","157.5","157.5","157.5","157.5","157.5","157.5","157.5","157.5","157.5","157.5","157.5","157.5","157.5","157.5","157.5","157.5","157.5","157.5","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","142.5","142.5","142.5","142.5","142.5","142.5","142.5","142.5","142.5","142.5","142.5","142.5","142.5","142.5","142.5","142.5","142.5","142.5","142.5","142.5","142.5","142.5","142.5","142.5","142.5","142.5","142.5","142.5","142.5","142.5","#N/A","#N/A"
"1955:Q3","155.2","155.2","155.2","155.2","155.2","155.2","155.2","155.2","155.2","155.2","155.2","155.2","155.2","155.2","155.2","155.2","155.2","155.2","155.2","155.2","155.2","155.2","155.2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","165.1","165.1","165.1","165.1","165.1","165.1","165.1","165.1","165.1","165.1","165.1","165.1","165.1","165.1","165.1","165.1","165.1","165.1","165.1","165.1","165.1","165.1","165.1","165.1","165.1","165.1","165.1","165.1","165.1","165.1","165.1","165.1","165.1","165.1","165.1","165.1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","#N/A","#N/A"
"1955:Q4","160.9","160.9","160.9","160.9","160.9","160.9","160.9","160.9","160.9","160.9","160.9","160.9","160.9","160.9","160.9","160.9","160.9","160.9","160.9","160.9","160.9","160.9","160.9","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","171.3","171.3","171.3","171.3","171.3","171.3","171.3","171.3","171.3","171.3","171.3","171.3","171.3","171.3","171.3","171.3","171.3","171.3","171.3","171.3","171.3","171.3","171.3","171.3","171.3","171.3","171.3","171.3","171.3","171.3","171.3","171.3","171.3","171.3","171.3","171.3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","153.3","153.3","153.3","153.3","153.3","153.3","153.3","153.3","153.3","153.3","153.3","153.3","153.3","153.3","153.3","153.3","153.3","153.3","153.3","153.3","153.3","153.3","153.3","153.3","153.3","153.3","153.3","153.3","153.3","153.3","#N/A","#N/A"
"1956:Q1","158.8","158.8","158.8","158.8","158.8","158.8","158.8","158.8","158.8","158.8","158.8","158.8","158.8","158.8","158.8","158.8","158.8","158.8","158.8","158.8","158.8","158.8","158.8","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","169.0","169.0","169.0","169.0","169.0","169.0","169.0","169.0","169.0","169.0","169.0","169.0","169.0","169.0","169.0","169.0","169.0","169.0","169.0","169.0","169.0","169.0","169.0","169.0","169.0","169.0","169.0","169.0","169.0","169.0","169.0","169.0","169.0","169.0","169.0","169.0","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","149.6","149.6","149.6","149.6","149.6","149.6","149.6","149.6","149.6","149.6","149.6","149.6","149.6","149.6","149.6","149.6","149.6","149.6","149.6","149.6","149.6","149.6","149.6","149.6","149.6","149.6","149.6","149.6","149.6","149.6","#N/A","#N/A"
"1956:Q2","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","160.5","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","170.9","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","151.5","151.5","151.5","151.5","151.5","151.5","151.5","151.5","151.5","151.5","151.5","151.5","151.5","151.5","151.5","151.5","151.5","151.5","151.5","151.5","151.5","151.5","151.5","151.5","151.5","151.5","151.5","151.5","151.5","151.5","#N/A","#N/A"
"1956:Q3","162.1","162.1","162.1","162.1","162.1","162.1","162.1","162.1","162.1","162.1","162.1","162.1","162.1","162.1","162.1","162.1","162.1","162.1","162.1","162.1","162.1","162.1","162.1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","173.4","173.4","173.4","173.4","173.4","173.4","173.4","173.4","173.4","173.4","173.4","173.4","173.4","173.4","173.4","173.4","173.4","173.4","173.4","173.4","173.4","173.4","173.4","173.4","173.4","173.4","173.4","173.4","173.4","173.4","173.4","173.4","173.4","173.4","173.4","173.4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","152.3","152.3","152.3","152.3","152.3","152.3","152.3","152.3","152.3","152.3","152.3","152.3","152.3","152.3","152.3","152.3","152.3","152.3","152.3","152.3","152.3","152.3","152.3","152.3","152.3","152.3","152.3","152.3","152.3","152.3","#N/A","#N/A"
"1956:Q4","160.3","160.3","160.3","160.3","160.3","160.3","160.3","160.3","160.3","160.3","160.3","160.3","160.3","160.3","160.3","160.3","160.3","160.3","160.3","160.3","160.3","160.3","160.3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","171.5","171.5","171.5","171.5","171.5","171.5","171.5","171.5","171.5","171.5","171.5","171.5","171.5","171.5","171.5","171.5","171.5","171.5","171.5","171.5","171.5","171.5","171.5","171.5","171.5","171.5","171.5","171.5","171.5","171.5","171.5","171.5","171.5","171.5","171.5","171.5","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","151.7","#N/A","#N/A"
"1957:Q1","161.1","161.1","161.1","161.1","161.1","161.1","161.1","161.1","161.1","161.1","161.1","161.1","161.1","161.1","161.1","161.1","161.1","161.1","161.1","161.1","161.1","161.1","161.1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","172.3","172.3","172.3","172.3","172.3","172.3","172.3","172.3","172.3","172.3","172.3","172.3","172.3","172.3","172.3","172.3","172.3","172.3","172.3","172.3","172.3","172.3","172.3","172.3","172.3","172.3","172.3","172.3","172.3","172.3","172.3","172.3","172.3","172.3","172.3","172.3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","153.1","153.1","153.1","153.1","153.1","153.1","153.1","153.1","153.1","153.1","153.1","153.1","153.1","153.1","153.1","153.1","153.1","153.1","153.1","153.1","153.1","153.1","153.1","153.1","153.1","153.1","153.1","153.1","153.1","153.1","#N/A","#N/A"
"1957:Q2","160.1","160.1","160.1","160.1","160.1","160.1","160.1","160.1","160.1","160.1","160.1","160.1","160.1","160.1","160.1","160.1","160.1","160.1","160.1","160.1","160.1","160.1","160.1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","171.2","171.2","171.2","171.2","171.2","171.2","171.2","171.2","171.2","171.2","171.2","171.2","171.2","171.2","171.2","171.2","171.2","171.2","171.2","171.2","171.2","171.2","171.2","171.2","171.2","171.2","171.2","171.2","171.2","171.2","171.2","171.2","171.2","171.2","171.2","171.2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","153.2","#N/A","#N/A"
"1957:Q3","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","163.6","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","174.5","174.5","174.5","174.5","174.5","174.5","174.5","174.5","174.5","174.5","174.5","174.5","174.5","174.5","174.5","174.5","174.5","174.5","174.5","174.5","174.5","174.5","174.5","174.5","174.5","174.5","174.5","174.5","174.5","174.5","174.5","174.5","174.5","174.5","174.5","174.5","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","156.9","156.9","156.9","156.9","156.9","156.9","156.9","156.9","156.9","156.9","156.9","156.9","156.9","156.9","156.9","156.9","156.9","156.9","156.9","156.9","156.9","156.9","156.9","156.9","156.9","156.9","156.9","156.9","156.9","156.9","#N/A","#N/A"
"1957:Q4","159.6","159.6","159.6","159.6","159.6","159.6","159.6","159.6","159.6","159.6","159.6","159.6","159.6","159.6","159.6","159.6","159.6","159.6","159.6","159.6","159.6","159.6","159.6","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","170.4","170.4","170.4","170.4","170.4","170.4","170.4","170.4","170.4","170.4","170.4","170.4","170.4","170.4","170.4","170.4","170.4","170.4","170.4","170.4","170.4","170.4","170.4","170.4","170.4","170.4","170.4","170.4","170.4","170.4","170.4","170.4","170.4","170.4","170.4","170.4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","153.0","153.0","153.0","153.0","153.0","153.0","153.0","153.0","153.0","153.0","153.0","153.0","153.0","153.0","153.0","153.0","153.0","153.0","153.0","153.0","153.0","153.0","153.0","153.0","153.0","153.0","153.0","153.0","153.0","153.0","#N/A","#N/A"
"1958:Q1","149.9","149.9","149.9","149.9","149.9","149.9","149.9","149.9","149.9","149.9","149.9","149.9","149.9","149.9","149.9","149.9","149.9","149.9","149.9","149.9","149.9","149.9","149.9","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","159.5","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","141.0","141.0","141.0","141.0","141.0","141.0","141.0","141.0","141.0","141.0","141.0","141.0","141.0","141.0","141.0","141.0","141.0","141.0","141.0","141.0","141.0","141.0","141.0","141.0","141.0","141.0","141.0","141.0","141.0","141.0","#N/A","#N/A"
"1958:Q2","142.9","142.9","142.9","142.9","142.9","142.9","142.9","142.9","142.9","142.9","142.9","142.9","142.9","142.9","142.9","142.9","142.9","142.9","142.9","142.9","142.9","142.9","142.9","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","153.1","153.1","153.1","153.1","153.1","153.1","153.1","153.1","153.1","153.1","153.1","153.1","153.1","153.1","153.1","153.1","153.1","153.1","153.1","153.1","153.1","153.1","153.1","153.1","153.1","153.1","153.1","153.1","153.1","153.1","153.1","153.1","153.1","153.1","153.1","153.1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","134.6","134.6","134.6","134.6","134.6","134.6","134.6","134.6","134.6","134.6","134.6","134.6","134.6","134.6","134.6","134.6","134.6","134.6","134.6","134.6","134.6","134.6","134.6","134.6","134.6","134.6","134.6","134.6","134.6","134.6","#N/A","#N/A"
