"DATE","REX80M1","REX80M2","REX80M3","REX80M4","REX80M5","REX80M6","REX80M7","REX80M8","REX80M9","REX80M10","REX80M11","REX80M12","REX81M1","REX81M2","REX81M3","REX81M4","REX81M5","REX81M6","REX81M7","REX81M8","REX81M9","REX81M10","REX81M11","REX81M12","REX82M1","REX82M2","REX82M3","REX82M4","REX82M5","REX82M6","REX82M7","REX82M8","REX82M9","REX82M10","REX82M11","REX82M12","REX83M1","REX83M2","REX83M3","REX83M4","REX83M5","REX83M6","REX83M7","REX83M8","REX83M9","REX83M10","REX83M11","REX83M12","REX84M1","REX84M2","REX84M3","REX84M4","REX84M5","REX84M6","REX84M7","REX84M8","REX84M9","REX84M10","REX84M11","REX84M12","REX85M1","REX85M2","REX85M3","REX85M4","REX85M5","REX85M6","REX85M7","REX85M8","REX85M9","REX85M10","REX85M11","REX85M12","REX86M1","REX86M2","REX86M3","REX86M4","REX86M5","REX86M6","REX86M7","REX86M8","REX86M9","REX86M10","REX86M11","REX86M12","REX87M1","REX87M2","REX87M3","REX87M4","REX87M5","REX87M6","REX87M7","REX87M8","REX87M9","REX87M10","REX87M11","REX87M12","REX88M1","REX88M2","REX88M3","REX88M4","REX88M5","REX88M6","REX88M7","REX88M8","REX88M9","REX88M10","REX88M11","REX88M12","REX89M1","REX89M2","REX89M3","REX89M4","REX89M5","REX89M6","REX89M7","REX89M8","REX89M9","REX89M10","REX89M11","REX89M12"
"1953:Q2","24.0","24.0","24.0","24.0","24.0","24.0","24.0","24.0","24.0","24.0","24.0","24.0","26.8","26.8","26.8","26.8","26.8","26.8","26.8","26.8","26.8","26.8","26.8","26.8","26.8","26.8","26.8","26.8","26.8","26.8","26.8","26.8","26.8","26.8","26.8","26.8","26.8","26.8","26.8","26.8","26.8","26.8","26.8","26.8","26.8","26.8","26.8","26.8","26.8","26.8","26.8","26.8","26.8","26.8","26.8","26.8","26.8","26.8","26.8","26.8","26.8","26.8","26.8","26.8","26.8","26.8","26.8","26.8","26.8","26.8","26.8","26.8","67.2","67.2","67.2","67.2","67.2","67.2","67.2","67.2","67.2","67.2","67.2","67.2","67.2","67.2","67.2","67.2","67.2","67.2","67.2","67.2","67.2","67.2","67.2","67.2","67.2","67.2","67.2","67.2","67.2","67.2","67.2","67.2","67.2","67.2","67.2","67.2","67.2","67.2","67.2","67.2","67.2","67.2","67.2","67.2","67.2","67.2","67.2","67.2"
"1953:Q3","24.3","24.3","24.3","24.3","24.3","24.3","24.3","24.3","24.3","24.3","24.3","24.3","27.0","27.0","27.0","27.0","27.0","27.0","27.0","27.0","27.0","27.0","27.0","27.0","27.0","27.0","27.0","27.0","27.0","27.0","27.0","27.0","27.0","27.0","27.0","27.0","27.0","27.0","27.0","27.0","27.0","27.0","27.0","27.0","27.0","27.0","27.0","27.0","27.0","27.0","27.0","27.0","27.0","27.0","27.0","27.0","27.0","27.0","27.0","27.0","27.0","27.0","27.0","27.0","27.0","27.0","27.0","27.0","27.0","27.0","27.0","27.0","68.1","68.1","68.1","68.1","68.1","68.1","68.1","68.1","68.1","68.1","68.1","68.1","68.1","68.1","68.1","68.1","68.1","68.1","68.1","68.1","68.1","68.1","68.1","68.1","68.1","68.1","68.1","68.1","68.1","68.1","68.1","68.1","68.1","68.1","68.1","68.1","68.1","68.1","68.1","68.1","68.1","68.1","68.1","68.1","68.1","68.1","68.1","68.1"
"1953:Q4","23.7","23.7","23.7","23.7","23.7","23.7","23.7","23.7","23.7","23.7","23.7","23.7","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","26.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3","66.3"
"1954:Q1","23.2","23.2","23.2","23.2","23.2","23.2","23.2","23.2","23.2","23.2","23.2","23.2","25.7","25.7","25.7","25.7","25.7","25.7","25.7","25.7","25.7","25.7","25.7","25.7","25.7","25.7","25.7","25.7","25.7","25.7","25.7","25.7","25.7","25.7","25.7","25.7","25.7","25.7","25.7","25.7","25.7","25.7","25.7","25.7","25.7","25.7","25.7","25.7","25.7","25.7","25.7","25.7","25.7","25.7","25.7","25.7","25.7","25.7","25.7","25.7","25.7","25.7","25.7","25.7","25.7","25.7","25.7","25.7","25.7","25.7","25.7","25.7","64.6","64.6","64.6","64.6","64.6","64.6","64.6","64.6","64.6","64.6","64.6","64.6","64.6","64.6","64.6","64.6","64.6","64.6","64.6","64.6","64.6","64.6","64.6","64.6","64.6","64.6","64.6","64.6","64.6","64.6","64.6","64.6","64.6","64.6","64.6","64.6","64.6","64.6","64.6","64.6","64.6","64.6","64.6","64.6","64.6","64.6","64.6","64.6"
"1954:Q2","25.9","25.9","25.9","25.9","25.9","25.9","25.9","25.9","25.9","25.9","25.9","25.9","28.4","28.4","28.4","28.4","28.4","28.4","28.4","28.4","28.4","28.4","28.4","28.4","28.4","28.4","28.4","28.4","28.4","28.4","28.4","28.4","28.4","28.4","28.4","28.4","28.4","28.4","28.4","28.4","28.4","28.4","28.4","28.4","28.4","28.4","28.4","28.4","28.4","28.4","28.4","28.4","28.4","28.4","28.4","28.4","28.4","28.4","28.4","28.4","28.4","28.4","28.4","28.4","28.4","28.4","28.4","28.4","28.4","28.4","28.4","28.4","71.8","71.8","71.8","71.8","71.8","71.8","71.8","71.8","71.8","71.8","71.8","71.8","71.8","71.8","71.8","71.8","71.8","71.8","71.8","71.8","71.8","71.8","71.8","71.8","71.8","71.8","71.8","71.8","71.8","71.8","71.8","71.8","71.8","71.8","71.8","71.8","71.8","71.8","71.8","71.8","71.8","71.8","71.8","71.8","71.8","71.8","71.8","71.8"
"1954:Q3","25.4","25.4","25.4","25.4","25.4","25.4","25.4","25.4","25.4","25.4","25.4","25.4","27.9","27.9","27.9","27.9","27.9","27.9","27.9","27.9","27.9","27.9","27.9","27.9","27.9","27.9","27.9","27.9","27.9","27.9","27.9","27.9","27.9","27.9","27.9","27.9","27.9","27.9","27.9","27.9","27.9","27.9","27.9","27.9","27.9","27.9","27.9","27.9","27.9","27.9","27.9","27.9","27.9","27.9","27.9","27.9","27.9","27.9","27.9","27.9","27.9","27.9","27.9","27.9","27.9","27.9","27.9","27.9","27.9","27.9","27.9","27.9","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1"
"1954:Q4","26.6","26.6","26.6","26.6","26.6","26.6","26.6","26.6","26.6","26.6","26.6","26.6","29.3","29.3","29.3","29.3","29.3","29.3","29.3","29.3","29.3","29.3","29.3","29.3","29.3","29.3","29.3","29.3","29.3","29.3","29.3","29.3","29.3","29.3","29.3","29.3","29.3","29.3","29.3","29.3","29.3","29.3","29.3","29.3","29.3","29.3","29.3","29.3","29.3","29.3","29.3","29.3","29.3","29.3","29.3","29.3","29.3","29.3","29.3","29.3","29.3","29.3","29.3","29.3","29.3","29.3","29.3","29.3","29.3","29.3","29.3","29.3","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5"
"1955:Q1","27.7","27.7","27.7","27.7","27.7","27.7","27.7","27.7","27.7","27.7","27.7","27.7","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2"
"1955:Q2","26.9","26.9","26.9","26.9","26.9","26.9","26.9","26.9","26.9","26.9","26.9","26.9","29.7","29.7","29.7","29.7","29.7","29.7","29.7","29.7","29.7","29.7","29.7","29.7","29.7","29.7","29.7","29.7","29.7","29.7","29.7","29.7","29.7","29.7","29.7","29.7","29.7","29.7","29.7","29.7","29.7","29.7","29.7","29.7","29.7","29.7","29.7","29.7","29.7","29.7","29.7","29.7","29.7","29.7","29.7","29.7","29.7","29.7","29.7","29.7","29.7","29.7","29.7","29.7","29.7","29.7","29.7","29.7","29.7","29.7","29.7","29.7","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4"
"1955:Q3","28.5","28.5","28.5","28.5","28.5","28.5","28.5","28.5","28.5","28.5","28.5","28.5","31.2","31.2","31.2","31.2","31.2","31.2","31.2","31.2","31.2","31.2","31.2","31.2","31.2","31.2","31.2","31.2","31.2","31.2","31.2","31.2","31.2","31.2","31.2","31.2","31.2","31.2","31.2","31.2","31.2","31.2","31.2","31.2","31.2","31.2","31.2","31.2","31.2","31.2","31.2","31.2","31.2","31.2","31.2","31.2","31.2","31.2","31.2","31.2","31.2","31.2","31.2","31.2","31.2","31.2","31.2","31.2","31.2","31.2","31.2","31.2","78.4","78.4","78.4","78.4","78.4","78.4","78.4","78.4","78.4","78.4","78.4","78.4","78.4","78.4","78.4","78.4","78.4","78.4","78.4","78.4","78.4","78.4","78.4","78.4","78.4","78.4","78.4","78.4","78.4","78.4","78.4","78.4","78.4","78.4","78.4","78.4","78.4","78.4","78.4","78.4","78.4","78.4","78.4","78.4","78.4","78.4","78.4","78.4"
"1955:Q4","28.6","28.6","28.6","28.6","28.6","28.6","28.6","28.6","28.6","28.6","28.6","28.6","31.4","31.4","31.4","31.4","31.4","31.4","31.4","31.4","31.4","31.4","31.4","31.4","31.4","31.4","31.4","31.4","31.4","31.4","31.4","31.4","31.4","31.4","31.4","31.4","31.4","31.4","31.4","31.4","31.4","31.4","31.4","31.4","31.4","31.4","31.4","31.4","31.4","31.4","31.4","31.4","31.4","31.4","31.4","31.4","31.4","31.4","31.4","31.4","31.4","31.4","31.4","31.4","31.4","31.4","31.4","31.4","31.4","31.4","31.4","31.4","78.6","78.6","78.6","78.6","78.6","78.6","78.6","78.6","78.6","78.6","78.6","78.6","78.6","78.6","78.6","78.6","78.6","78.6","78.6","78.6","78.6","78.6","78.6","78.6","78.6","78.6","78.6","78.6","78.6","78.6","78.6","78.6","78.6","78.6","78.6","78.6","78.6","78.6","78.6","78.6","78.6","78.6","78.6","78.6","78.6","78.6","78.6","78.6"
"1956:Q1","30.0","30.0","30.0","30.0","30.0","30.0","30.0","30.0","30.0","30.0","30.0","30.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2"
"1956:Q2","31.9","31.9","31.9","31.9","31.9","31.9","31.9","31.9","31.9","31.9","31.9","31.9","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","86.7","86.7","86.7","86.7","86.7","86.7","86.7","86.7","86.7","86.7","86.7","86.7","86.7","86.7","86.7","86.7","86.7","86.7","86.7","86.7","86.7","86.7","86.7","86.7","86.7","86.7","86.7","86.7","86.7","86.7","86.7","86.7","86.7","86.7","86.7","86.7","86.7","86.7","86.7","86.7","86.7","86.7","86.7","86.7","86.7","86.7","86.7","86.7"
"1956:Q3","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1"
"1956:Q4","34.1","34.1","34.1","34.1","34.1","34.1","34.1","34.1","34.1","34.1","34.1","34.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","37.1","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6","92.6"
"1957:Q1","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","36.2","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4"
"1957:Q2","35.8","35.8","35.8","35.8","35.8","35.8","35.8","35.8","35.8","35.8","35.8","35.8","39.1","39.1","39.1","39.1","39.1","39.1","39.1","39.1","39.1","39.1","39.1","39.1","39.1","39.1","39.1","39.1","39.1","39.1","39.1","39.1","39.1","39.1","39.1","39.1","39.1","39.1","39.1","39.1","39.1","39.1","39.1","39.1","39.1","39.1","39.1","39.1","39.1","39.1","39.1","39.1","39.1","39.1","39.1","39.1","39.1","39.1","39.1","39.1","39.1","39.1","39.1","39.1","39.1","39.1","39.1","39.1","39.1","39.1","39.1","39.1","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7"
"1957:Q3","34.6","34.6","34.6","34.6","34.6","34.6","34.6","34.6","34.6","34.6","34.6","34.6","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","37.7","94.6","94.6","94.6","94.6","94.6","94.6","94.6","94.6","94.6","94.6","94.6","94.6","94.6","94.6","94.6","94.6","94.6","94.6","94.6","94.6","94.6","94.6","94.6","94.6","94.6","94.6","94.6","94.6","94.6","94.6","94.6","94.6","94.6","94.6","94.6","94.6","94.6","94.6","94.6","94.6","94.6","94.6","94.6","94.6","94.6","94.6","94.6","94.6"
"1957:Q4","32.8","32.8","32.8","32.8","32.8","32.8","32.8","32.8","32.8","32.8","32.8","32.8","35.6","35.6","35.6","35.6","35.6","35.6","35.6","35.6","35.6","35.6","35.6","35.6","35.6","35.6","35.6","35.6","35.6","35.6","35.6","35.6","35.6","35.6","35.6","35.6","35.6","35.6","35.6","35.6","35.6","35.6","35.6","35.6","35.6","35.6","35.6","35.6","35.6","35.6","35.6","35.6","35.6","35.6","35.6","35.6","35.6","35.6","35.6","35.6","35.6","35.6","35.6","35.6","35.6","35.6","35.6","35.6","35.6","35.6","35.6","35.6","88.9","88.9","88.9","88.9","88.9","88.9","88.9","88.9","88.9","88.9","88.9","88.9","88.9","88.9","88.9","88.9","88.9","88.9","88.9","88.9","88.9","88.9","88.9","88.9","88.9","88.9","88.9","88.9","88.9","88.9","88.9","88.9","88.9","88.9","88.9","88.9","88.9","88.9","88.9","88.9","88.9","88.9","88.9","88.9","88.9","88.9","88.9","88.9"
"1958:Q1","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","30.3","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3"
"1958:Q2","30.8","30.8","30.8","30.8","30.8","30.8","30.8","30.8","30.8","30.8","30.8","30.8","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5"
"1958:Q3","31.0","31.0","31.0","31.0","31.0","31.0","31.0","31.0","31.0","31.0","31.0","31.0","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","82.6","82.6","82.6","82.6","82.6","82.6","82.6","82.6","82.6","82.6","82.6","82.6","82.6","82.6","82.6","82.6","82.6","82.6","82.6","82.6","82.6","82.6","82.6","82.6","82.6","82.6","82.6","82.6","82.6","82.6","82.6","82.6","82.6","82.6","82.6","82.6","82.6","82.6","82.6","82.6","82.6","82.6","82.6","82.6","82.6","82.6","82.6","82.6"
"1958:Q4","30.9","30.9","30.9","30.9","30.9","30.9","30.9","30.9","30.9","30.9","30.9","30.9","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","33.2","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4"
"1959:Q1","30.0","30.0","30.0","30.0","30.0","30.0","30.0","30.0","30.0","30.0","30.0","30.0","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","32.1","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8"
"1959:Q2","30.5","30.5","30.5","30.5","30.5","30.5","30.5","30.5","30.5","30.5","30.5","30.5","32.7","32.7","32.7","32.7","32.7","32.7","32.7","32.7","32.7","32.7","32.7","32.7","32.7","32.7","32.7","32.7","32.7","32.7","32.7","32.7","32.7","32.7","32.7","32.7","32.7","32.7","32.7","32.7","32.7","32.7","32.7","32.7","32.7","32.7","32.7","32.7","32.7","32.7","32.7","32.7","32.7","32.7","32.7","32.7","32.7","32.7","32.7","32.7","32.7","32.7","32.7","32.7","32.7","32.7","32.7","32.7","32.7","32.7","32.7","32.7","81.1","81.1","81.1","81.1","81.1","81.1","81.1","81.1","81.1","81.1","81.1","81.1","81.1","81.1","81.1","81.1","81.1","81.1","81.1","81.1","81.1","81.1","81.1","81.1","81.1","81.1","81.1","81.1","81.1","81.1","81.1","81.1","81.1","81.1","81.1","81.1","81.1","81.1","81.1","81.1","81.1","81.1","81.1","81.1","81.1","81.1","81.1","81.1"
"1959:Q3","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","33.0","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","35.4","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6","87.6"
"1959:Q4","32.3","32.3","32.3","32.3","32.3","32.3","32.3","32.3","32.3","32.3","32.3","32.3","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","34.9","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2"
