"DATE","HSTARTS10M1","HSTARTS10M2","HSTARTS10M3","HSTARTS10M4","HSTARTS10M5","HSTARTS10M6","HSTARTS10M7","HSTARTS10M8","HSTARTS10M9","HSTARTS10M10","HSTARTS10M11","HSTARTS10M12","HSTARTS11M1","HSTARTS11M2","HSTARTS11M3","HSTARTS11M4","HSTARTS11M5","HSTARTS11M6","HSTARTS11M7","HSTARTS11M8","HSTARTS11M9","HSTARTS11M10","HSTARTS11M11","HSTARTS11M12","HSTARTS12M1","HSTARTS12M2","HSTARTS12M3","HSTARTS12M4","HSTARTS12M5","HSTARTS12M6","HSTARTS12M7","HSTARTS12M8","HSTARTS12M9","HSTARTS12M10","HSTARTS12M11","HSTARTS12M12","HSTARTS13M1","HSTARTS13M2","HSTARTS13M3","HSTARTS13M4","HSTARTS13M5","HSTARTS13M6","HSTARTS13M7","HSTARTS13M8","HSTARTS13M9","HSTARTS13M10","HSTARTS13M11","HSTARTS13M12","HSTARTS14M1","HSTARTS14M2","HSTARTS14M3","HSTARTS14M4","HSTARTS14M5","HSTARTS14M6","HSTARTS14M7","HSTARTS14M8","HSTARTS14M9","HSTARTS14M10","HSTARTS14M11","HSTARTS14M12","HSTARTS15M1","HSTARTS15M2","HSTARTS15M3","HSTARTS15M4","HSTARTS15M5"
"1979:03","1847.0","1847.0","1847.0","1847.0","1847.0","1847.0","1847.0","1847.0","1847.0","1847.0","1847.0","1847.0","1847.0","1847.0","1847.0","1847.0","1847.0","1847.0","1847.0","1847.0","1847.0","1847.0","1847.0","1847.0","1847.0","1847.0","1847.0","1847.0","1847.0","1847.0","1847.0","1847.0","1847.0","1847.0","1847.0","1847.0","1847.0","1847.0","1847.0","1847.0","1847.0","1847.0","1847.0","1847.0","1847.0","1847.0","1847.0","1847.0","1847.0","1847.0","1847.0","1847.0","1847.0","1847.0","1847.0","1847.0","1847.0","1847.0","1847.0","1847.0","1847.0","1847.0","1847.0","1847.0","1847.0"
"1979:04","1748.0","1748.0","1748.0","1748.0","1748.0","1748.0","1748.0","1748.0","1748.0","1748.0","1748.0","1748.0","1748.0","1748.0","1748.0","1748.0","1748.0","1748.0","1748.0","1748.0","1748.0","1748.0","1748.0","1748.0","1748.0","1748.0","1748.0","1748.0","1748.0","1748.0","1748.0","1748.0","1748.0","1748.0","1748.0","1748.0","1748.0","1748.0","1748.0","1748.0","1748.0","1748.0","1748.0","1748.0","1748.0","1748.0","1748.0","1748.0","1748.0","1748.0","1748.0","1748.0","1748.0","1748.0","1748.0","1748.0","1748.0","1748.0","1748.0","1748.0","1748.0","1748.0","1748.0","1748.0","1748.0"
"1979:05","1876.0","1876.0","1876.0","1876.0","1876.0","1876.0","1876.0","1876.0","1876.0","1876.0","1876.0","1876.0","1876.0","1876.0","1876.0","1876.0","1876.0","1876.0","1876.0","1876.0","1876.0","1876.0","1876.0","1876.0","1876.0","1876.0","1876.0","1876.0","1876.0","1876.0","1876.0","1876.0","1876.0","1876.0","1876.0","1876.0","1876.0","1876.0","1876.0","1876.0","1876.0","1876.0","1876.0","1876.0","1876.0","1876.0","1876.0","1876.0","1876.0","1876.0","1876.0","1876.0","1876.0","1876.0","1876.0","1876.0","1876.0","1876.0","1876.0","1876.0","1876.0","1876.0","1876.0","1876.0","1876.0"
"1979:06","1913.0","1913.0","1913.0","1913.0","1913.0","1913.0","1913.0","1913.0","1913.0","1913.0","1913.0","1913.0","1913.0","1913.0","1913.0","1913.0","1913.0","1913.0","1913.0","1913.0","1913.0","1913.0","1913.0","1913.0","1913.0","1913.0","1913.0","1913.0","1913.0","1913.0","1913.0","1913.0","1913.0","1913.0","1913.0","1913.0","1913.0","1913.0","1913.0","1913.0","1913.0","1913.0","1913.0","1913.0","1913.0","1913.0","1913.0","1913.0","1913.0","1913.0","1913.0","1913.0","1913.0","1913.0","1913.0","1913.0","1913.0","1913.0","1913.0","1913.0","1913.0","1913.0","1913.0","1913.0","1913.0"
"1979:07","1760.0","1760.0","1760.0","1760.0","1760.0","1760.0","1760.0","1760.0","1760.0","1760.0","1760.0","1760.0","1760.0","1760.0","1760.0","1760.0","1760.0","1760.0","1760.0","1760.0","1760.0","1760.0","1760.0","1760.0","1760.0","1760.0","1760.0","1760.0","1760.0","1760.0","1760.0","1760.0","1760.0","1760.0","1760.0","1760.0","1760.0","1760.0","1760.0","1760.0","1760.0","1760.0","1760.0","1760.0","1760.0","1760.0","1760.0","1760.0","1760.0","1760.0","1760.0","1760.0","1760.0","1760.0","1760.0","1760.0","1760.0","1760.0","1760.0","1760.0","1760.0","1760.0","1760.0","1760.0","1760.0"
"1979:08","1778.0","1778.0","1778.0","1778.0","1778.0","1778.0","1778.0","1778.0","1778.0","1778.0","1778.0","1778.0","1778.0","1778.0","1778.0","1778.0","1778.0","1778.0","1778.0","1778.0","1778.0","1778.0","1778.0","1778.0","1778.0","1778.0","1778.0","1778.0","1778.0","1778.0","1778.0","1778.0","1778.0","1778.0","1778.0","1778.0","1778.0","1778.0","1778.0","1778.0","1778.0","1778.0","1778.0","1778.0","1778.0","1778.0","1778.0","1778.0","1778.0","1778.0","1778.0","1778.0","1778.0","1778.0","1778.0","1778.0","1778.0","1778.0","1778.0","1778.0","1778.0","1778.0","1778.0","1778.0","1778.0"
"1979:09","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0","1832.0"
"1979:10","1681.0","1681.0","1681.0","1681.0","1681.0","1681.0","1681.0","1681.0","1681.0","1681.0","1681.0","1681.0","1681.0","1681.0","1681.0","1681.0","1681.0","1681.0","1681.0","1681.0","1681.0","1681.0","1681.0","1681.0","1681.0","1681.0","1681.0","1681.0","1681.0","1681.0","1681.0","1681.0","1681.0","1681.0","1681.0","1681.0","1681.0","1681.0","1681.0","1681.0","1681.0","1681.0","1681.0","1681.0","1681.0","1681.0","1681.0","1681.0","1681.0","1681.0","1681.0","1681.0","1681.0","1681.0","1681.0","1681.0","1681.0","1681.0","1681.0","1681.0","1681.0","1681.0","1681.0","1681.0","1681.0"
"1979:11","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0","1524.0"
"1979:12","1498.0","1498.0","1498.0","1498.0","1498.0","1498.0","1498.0","1498.0","1498.0","1498.0","1498.0","1498.0","1498.0","1498.0","1498.0","1498.0","1498.0","1498.0","1498.0","1498.0","1498.0","1498.0","1498.0","1498.0","1498.0","1498.0","1498.0","1498.0","1498.0","1498.0","1498.0","1498.0","1498.0","1498.0","1498.0","1498.0","1498.0","1498.0","1498.0","1498.0","1498.0","1498.0","1498.0","1498.0","1498.0","1498.0","1498.0","1498.0","1498.0","1498.0","1498.0","1498.0","1498.0","1498.0","1498.0","1498.0","1498.0","1498.0","1498.0","1498.0","1498.0","1498.0","1498.0","1498.0","1498.0"
"1980:01","1341.0","1341.0","1341.0","1341.0","1341.0","1341.0","1341.0","1341.0","1341.0","1341.0","1341.0","1341.0","1341.0","1341.0","1341.0","1341.0","1341.0","1341.0","1341.0","1341.0","1341.0","1341.0","1341.0","1341.0","1341.0","1341.0","1341.0","1341.0","1341.0","1341.0","1341.0","1341.0","1341.0","1341.0","1341.0","1341.0","1341.0","1341.0","1341.0","1341.0","1341.0","1341.0","1341.0","1341.0","1341.0","1341.0","1341.0","1341.0","1341.0","1341.0","1341.0","1341.0","1341.0","1341.0","1341.0","1341.0","1341.0","1341.0","1341.0","1341.0","1341.0","1341.0","1341.0","1341.0","1341.0"
"1980:02","1350.0","1350.0","1350.0","1350.0","1350.0","1350.0","1350.0","1350.0","1350.0","1350.0","1350.0","1350.0","1350.0","1350.0","1350.0","1350.0","1350.0","1350.0","1350.0","1350.0","1350.0","1350.0","1350.0","1350.0","1350.0","1350.0","1350.0","1350.0","1350.0","1350.0","1350.0","1350.0","1350.0","1350.0","1350.0","1350.0","1350.0","1350.0","1350.0","1350.0","1350.0","1350.0","1350.0","1350.0","1350.0","1350.0","1350.0","1350.0","1350.0","1350.0","1350.0","1350.0","1350.0","1350.0","1350.0","1350.0","1350.0","1350.0","1350.0","1350.0","1350.0","1350.0","1350.0","1350.0","1350.0"
"1980:03","1047.0","1047.0","1047.0","1047.0","1047.0","1047.0","1047.0","1047.0","1047.0","1047.0","1047.0","1047.0","1047.0","1047.0","1047.0","1047.0","1047.0","1047.0","1047.0","1047.0","1047.0","1047.0","1047.0","1047.0","1047.0","1047.0","1047.0","1047.0","1047.0","1047.0","1047.0","1047.0","1047.0","1047.0","1047.0","1047.0","1047.0","1047.0","1047.0","1047.0","1047.0","1047.0","1047.0","1047.0","1047.0","1047.0","1047.0","1047.0","1047.0","1047.0","1047.0","1047.0","1047.0","1047.0","1047.0","1047.0","1047.0","1047.0","1047.0","1047.0","1047.0","1047.0","1047.0","1047.0","1047.0"
"1980:04","1051.0","1051.0","1051.0","1051.0","1051.0","1051.0","1051.0","1051.0","1051.0","1051.0","1051.0","1051.0","1051.0","1051.0","1051.0","1051.0","1051.0","1051.0","1051.0","1051.0","1051.0","1051.0","1051.0","1051.0","1051.0","1051.0","1051.0","1051.0","1051.0","1051.0","1051.0","1051.0","1051.0","1051.0","1051.0","1051.0","1051.0","1051.0","1051.0","1051.0","1051.0","1051.0","1051.0","1051.0","1051.0","1051.0","1051.0","1051.0","1051.0","1051.0","1051.0","1051.0","1051.0","1051.0","1051.0","1051.0","1051.0","1051.0","1051.0","1051.0","1051.0","1051.0","1051.0","1051.0","1051.0"
"1980:05","927.0","927.0","927.0","927.0","927.0","927.0","927.0","927.0","927.0","927.0","927.0","927.0","927.0","927.0","927.0","927.0","927.0","927.0","927.0","927.0","927.0","927.0","927.0","927.0","927.0","927.0","927.0","927.0","927.0","927.0","927.0","927.0","927.0","927.0","927.0","927.0","927.0","927.0","927.0","927.0","927.0","927.0","927.0","927.0","927.0","927.0","927.0","927.0","927.0","927.0","927.0","927.0","927.0","927.0","927.0","927.0","927.0","927.0","927.0","927.0","927.0","927.0","927.0","927.0","927.0"
"1980:06","1196.0","1196.0","1196.0","1196.0","1196.0","1196.0","1196.0","1196.0","1196.0","1196.0","1196.0","1196.0","1196.0","1196.0","1196.0","1196.0","1196.0","1196.0","1196.0","1196.0","1196.0","1196.0","1196.0","1196.0","1196.0","1196.0","1196.0","1196.0","1196.0","1196.0","1196.0","1196.0","1196.0","1196.0","1196.0","1196.0","1196.0","1196.0","1196.0","1196.0","1196.0","1196.0","1196.0","1196.0","1196.0","1196.0","1196.0","1196.0","1196.0","1196.0","1196.0","1196.0","1196.0","1196.0","1196.0","1196.0","1196.0","1196.0","1196.0","1196.0","1196.0","1196.0","1196.0","1196.0","1196.0"
"1980:07","1269.0","1269.0","1269.0","1269.0","1269.0","1269.0","1269.0","1269.0","1269.0","1269.0","1269.0","1269.0","1269.0","1269.0","1269.0","1269.0","1269.0","1269.0","1269.0","1269.0","1269.0","1269.0","1269.0","1269.0","1269.0","1269.0","1269.0","1269.0","1269.0","1269.0","1269.0","1269.0","1269.0","1269.0","1269.0","1269.0","1269.0","1269.0","1269.0","1269.0","1269.0","1269.0","1269.0","1269.0","1269.0","1269.0","1269.0","1269.0","1269.0","1269.0","1269.0","1269.0","1269.0","1269.0","1269.0","1269.0","1269.0","1269.0","1269.0","1269.0","1269.0","1269.0","1269.0","1269.0","1269.0"
"1980:08","1436.0","1436.0","1436.0","1436.0","1436.0","1436.0","1436.0","1436.0","1436.0","1436.0","1436.0","1436.0","1436.0","1436.0","1436.0","1436.0","1436.0","1436.0","1436.0","1436.0","1436.0","1436.0","1436.0","1436.0","1436.0","1436.0","1436.0","1436.0","1436.0","1436.0","1436.0","1436.0","1436.0","1436.0","1436.0","1436.0","1436.0","1436.0","1436.0","1436.0","1436.0","1436.0","1436.0","1436.0","1436.0","1436.0","1436.0","1436.0","1436.0","1436.0","1436.0","1436.0","1436.0","1436.0","1436.0","1436.0","1436.0","1436.0","1436.0","1436.0","1436.0","1436.0","1436.0","1436.0","1436.0"
"1980:09","1471.0","1471.0","1471.0","1471.0","1471.0","1471.0","1471.0","1471.0","1471.0","1471.0","1471.0","1471.0","1471.0","1471.0","1471.0","1471.0","1471.0","1471.0","1471.0","1471.0","1471.0","1471.0","1471.0","1471.0","1471.0","1471.0","1471.0","1471.0","1471.0","1471.0","1471.0","1471.0","1471.0","1471.0","1471.0","1471.0","1471.0","1471.0","1471.0","1471.0","1471.0","1471.0","1471.0","1471.0","1471.0","1471.0","1471.0","1471.0","1471.0","1471.0","1471.0","1471.0","1471.0","1471.0","1471.0","1471.0","1471.0","1471.0","1471.0","1471.0","1471.0","1471.0","1471.0","1471.0","1471.0"
"1980:10","1523.0","1523.0","1523.0","1523.0","1523.0","1523.0","1523.0","1523.0","1523.0","1523.0","1523.0","1523.0","1523.0","1523.0","1523.0","1523.0","1523.0","1523.0","1523.0","1523.0","1523.0","1523.0","1523.0","1523.0","1523.0","1523.0","1523.0","1523.0","1523.0","1523.0","1523.0","1523.0","1523.0","1523.0","1523.0","1523.0","1523.0","1523.0","1523.0","1523.0","1523.0","1523.0","1523.0","1523.0","1523.0","1523.0","1523.0","1523.0","1523.0","1523.0","1523.0","1523.0","1523.0","1523.0","1523.0","1523.0","1523.0","1523.0","1523.0","1523.0","1523.0","1523.0","1523.0","1523.0","1523.0"
"1980:11","1510.0","1510.0","1510.0","1510.0","1510.0","1510.0","1510.0","1510.0","1510.0","1510.0","1510.0","1510.0","1510.0","1510.0","1510.0","1510.0","1510.0","1510.0","1510.0","1510.0","1510.0","1510.0","1510.0","1510.0","1510.0","1510.0","1510.0","1510.0","1510.0","1510.0","1510.0","1510.0","1510.0","1510.0","1510.0","1510.0","1510.0","1510.0","1510.0","1510.0","1510.0","1510.0","1510.0","1510.0","1510.0","1510.0","1510.0","1510.0","1510.0","1510.0","1510.0","1510.0","1510.0","1510.0","1510.0","1510.0","1510.0","1510.0","1510.0","1510.0","1510.0","1510.0","1510.0","1510.0","1510.0"
"1980:12","1482.0","1482.0","1482.0","1482.0","1482.0","1482.0","1482.0","1482.0","1482.0","1482.0","1482.0","1482.0","1482.0","1482.0","1482.0","1482.0","1482.0","1482.0","1482.0","1482.0","1482.0","1482.0","1482.0","1482.0","1482.0","1482.0","1482.0","1482.0","1482.0","1482.0","1482.0","1482.0","1482.0","1482.0","1482.0","1482.0","1482.0","1482.0","1482.0","1482.0","1482.0","1482.0","1482.0","1482.0","1482.0","1482.0","1482.0","1482.0","1482.0","1482.0","1482.0","1482.0","1482.0","1482.0","1482.0","1482.0","1482.0","1482.0","1482.0","1482.0","1482.0","1482.0","1482.0","1482.0","1482.0"
"1981:01","1547.0","1547.0","1547.0","1547.0","1547.0","1547.0","1547.0","1547.0","1547.0","1547.0","1547.0","1547.0","1547.0","1547.0","1547.0","1547.0","1547.0","1547.0","1547.0","1547.0","1547.0","1547.0","1547.0","1547.0","1547.0","1547.0","1547.0","1547.0","1547.0","1547.0","1547.0","1547.0","1547.0","1547.0","1547.0","1547.0","1547.0","1547.0","1547.0","1547.0","1547.0","1547.0","1547.0","1547.0","1547.0","1547.0","1547.0","1547.0","1547.0","1547.0","1547.0","1547.0","1547.0","1547.0","1547.0","1547.0","1547.0","1547.0","1547.0","1547.0","1547.0","1547.0","1547.0","1547.0","1547.0"
"1981:02","1246.0","1246.0","1246.0","1246.0","1246.0","1246.0","1246.0","1246.0","1246.0","1246.0","1246.0","1246.0","1246.0","1246.0","1246.0","1246.0","1246.0","1246.0","1246.0","1246.0","1246.0","1246.0","1246.0","1246.0","1246.0","1246.0","1246.0","1246.0","1246.0","1246.0","1246.0","1246.0","1246.0","1246.0","1246.0","1246.0","1246.0","1246.0","1246.0","1246.0","1246.0","1246.0","1246.0","1246.0","1246.0","1246.0","1246.0","1246.0","1246.0","1246.0","1246.0","1246.0","1246.0","1246.0","1246.0","1246.0","1246.0","1246.0","1246.0","1246.0","1246.0","1246.0","1246.0","1246.0","1246.0"
"1981:03","1306.0","1306.0","1306.0","1306.0","1306.0","1306.0","1306.0","1306.0","1306.0","1306.0","1306.0","1306.0","1306.0","1306.0","1306.0","1306.0","1306.0","1306.0","1306.0","1306.0","1306.0","1306.0","1306.0","1306.0","1306.0","1306.0","1306.0","1306.0","1306.0","1306.0","1306.0","1306.0","1306.0","1306.0","1306.0","1306.0","1306.0","1306.0","1306.0","1306.0","1306.0","1306.0","1306.0","1306.0","1306.0","1306.0","1306.0","1306.0","1306.0","1306.0","1306.0","1306.0","1306.0","1306.0","1306.0","1306.0","1306.0","1306.0","1306.0","1306.0","1306.0","1306.0","1306.0","1306.0","1306.0"
"1981:04","1360.0","1360.0","1360.0","1360.0","1360.0","1360.0","1360.0","1360.0","1360.0","1360.0","1360.0","1360.0","1360.0","1360.0","1360.0","1360.0","1360.0","1360.0","1360.0","1360.0","1360.0","1360.0","1360.0","1360.0","1360.0","1360.0","1360.0","1360.0","1360.0","1360.0","1360.0","1360.0","1360.0","1360.0","1360.0","1360.0","1360.0","1360.0","1360.0","1360.0","1360.0","1360.0","1360.0","1360.0","1360.0","1360.0","1360.0","1360.0","1360.0","1360.0","1360.0","1360.0","1360.0","1360.0","1360.0","1360.0","1360.0","1360.0","1360.0","1360.0","1360.0","1360.0","1360.0","1360.0","1360.0"
"1981:05","1140.0","1140.0","1140.0","1140.0","1140.0","1140.0","1140.0","1140.0","1140.0","1140.0","1140.0","1140.0","1140.0","1140.0","1140.0","1140.0","1140.0","1140.0","1140.0","1140.0","1140.0","1140.0","1140.0","1140.0","1140.0","1140.0","1140.0","1140.0","1140.0","1140.0","1140.0","1140.0","1140.0","1140.0","1140.0","1140.0","1140.0","1140.0","1140.0","1140.0","1140.0","1140.0","1140.0","1140.0","1140.0","1140.0","1140.0","1140.0","1140.0","1140.0","1140.0","1140.0","1140.0","1140.0","1140.0","1140.0","1140.0","1140.0","1140.0","1140.0","1140.0","1140.0","1140.0","1140.0","1140.0"
"1981:06","1045.0","1045.0","1045.0","1045.0","1045.0","1045.0","1045.0","1045.0","1045.0","1045.0","1045.0","1045.0","1045.0","1045.0","1045.0","1045.0","1045.0","1045.0","1045.0","1045.0","1045.0","1045.0","1045.0","1045.0","1045.0","1045.0","1045.0","1045.0","1045.0","1045.0","1045.0","1045.0","1045.0","1045.0","1045.0","1045.0","1045.0","1045.0","1045.0","1045.0","1045.0","1045.0","1045.0","1045.0","1045.0","1045.0","1045.0","1045.0","1045.0","1045.0","1045.0","1045.0","1045.0","1045.0","1045.0","1045.0","1045.0","1045.0","1045.0","1045.0","1045.0","1045.0","1045.0","1045.0","1045.0"
"1981:07","1041.0","1041.0","1041.0","1041.0","1041.0","1041.0","1041.0","1041.0","1041.0","1041.0","1041.0","1041.0","1041.0","1041.0","1041.0","1041.0","1041.0","1041.0","1041.0","1041.0","1041.0","1041.0","1041.0","1041.0","1041.0","1041.0","1041.0","1041.0","1041.0","1041.0","1041.0","1041.0","1041.0","1041.0","1041.0","1041.0","1041.0","1041.0","1041.0","1041.0","1041.0","1041.0","1041.0","1041.0","1041.0","1041.0","1041.0","1041.0","1041.0","1041.0","1041.0","1041.0","1041.0","1041.0","1041.0","1041.0","1041.0","1041.0","1041.0","1041.0","1041.0","1041.0","1041.0","1041.0","1041.0"
"1981:08","940.0","940.0","940.0","940.0","940.0","940.0","940.0","940.0","940.0","940.0","940.0","940.0","940.0","940.0","940.0","940.0","940.0","940.0","940.0","940.0","940.0","940.0","940.0","940.0","940.0","940.0","940.0","940.0","940.0","940.0","940.0","940.0","940.0","940.0","940.0","940.0","940.0","940.0","940.0","940.0","940.0","940.0","940.0","940.0","940.0","940.0","940.0","940.0","940.0","940.0","940.0","940.0","940.0","940.0","940.0","940.0","940.0","940.0","940.0","940.0","940.0","940.0","940.0","940.0","940.0"
"1981:09","911.0","911.0","911.0","911.0","911.0","911.0","911.0","911.0","911.0","911.0","911.0","911.0","911.0","911.0","911.0","911.0","911.0","911.0","911.0","911.0","911.0","911.0","911.0","911.0","911.0","911.0","911.0","911.0","911.0","911.0","911.0","911.0","911.0","911.0","911.0","911.0","911.0","911.0","911.0","911.0","911.0","911.0","911.0","911.0","911.0","911.0","911.0","911.0","911.0","911.0","911.0","911.0","911.0","911.0","911.0","911.0","911.0","911.0","911.0","911.0","911.0","911.0","911.0","911.0","911.0"
"1981:10","873.0","873.0","873.0","873.0","873.0","873.0","873.0","873.0","873.0","873.0","873.0","873.0","873.0","873.0","873.0","873.0","873.0","873.0","873.0","873.0","873.0","873.0","873.0","873.0","873.0","873.0","873.0","873.0","873.0","873.0","873.0","873.0","873.0","873.0","873.0","873.0","873.0","873.0","873.0","873.0","873.0","873.0","873.0","873.0","873.0","873.0","873.0","873.0","873.0","873.0","873.0","873.0","873.0","873.0","873.0","873.0","873.0","873.0","873.0","873.0","873.0","873.0","873.0","873.0","873.0"
"1981:11","837.0","837.0","837.0","837.0","837.0","837.0","837.0","837.0","837.0","837.0","837.0","837.0","837.0","837.0","837.0","837.0","837.0","837.0","837.0","837.0","837.0","837.0","837.0","837.0","837.0","837.0","837.0","837.0","837.0","837.0","837.0","837.0","837.0","837.0","837.0","837.0","837.0","837.0","837.0","837.0","837.0","837.0","837.0","837.0","837.0","837.0","837.0","837.0","837.0","837.0","837.0","837.0","837.0","837.0","837.0","837.0","837.0","837.0","837.0","837.0","837.0","837.0","837.0","837.0","837.0"
"1981:12","910.0","910.0","910.0","910.0","910.0","910.0","910.0","910.0","910.0","910.0","910.0","910.0","910.0","910.0","910.0","910.0","910.0","910.0","910.0","910.0","910.0","910.0","910.0","910.0","910.0","910.0","910.0","910.0","910.0","910.0","910.0","910.0","910.0","910.0","910.0","910.0","910.0","910.0","910.0","910.0","910.0","910.0","910.0","910.0","910.0","910.0","910.0","910.0","910.0","910.0","910.0","910.0","910.0","910.0","910.0","910.0","910.0","910.0","910.0","910.0","910.0","910.0","910.0","910.0","910.0"
"1982:01","843.0","843.0","843.0","843.0","843.0","843.0","843.0","843.0","843.0","843.0","843.0","843.0","843.0","843.0","843.0","843.0","843.0","843.0","843.0","843.0","843.0","843.0","843.0","843.0","843.0","843.0","843.0","843.0","843.0","843.0","843.0","843.0","843.0","843.0","843.0","843.0","843.0","843.0","843.0","843.0","843.0","843.0","843.0","843.0","843.0","843.0","843.0","843.0","843.0","843.0","843.0","843.0","843.0","843.0","843.0","843.0","843.0","843.0","843.0","843.0","843.0","843.0","843.0","843.0","843.0"
"1982:02","866.0","866.0","866.0","866.0","866.0","866.0","866.0","866.0","866.0","866.0","866.0","866.0","866.0","866.0","866.0","866.0","866.0","866.0","866.0","866.0","866.0","866.0","866.0","866.0","866.0","866.0","866.0","866.0","866.0","866.0","866.0","866.0","866.0","866.0","866.0","866.0","866.0","866.0","866.0","866.0","866.0","866.0","866.0","866.0","866.0","866.0","866.0","866.0","866.0","866.0","866.0","866.0","866.0","866.0","866.0","866.0","866.0","866.0","866.0","866.0","866.0","866.0","866.0","866.0","866.0"
"1982:03","931.0","931.0","931.0","931.0","931.0","931.0","931.0","931.0","931.0","931.0","931.0","931.0","931.0","931.0","931.0","931.0","931.0","931.0","931.0","931.0","931.0","931.0","931.0","931.0","931.0","931.0","931.0","931.0","931.0","931.0","931.0","931.0","931.0","931.0","931.0","931.0","931.0","931.0","931.0","931.0","931.0","931.0","931.0","931.0","931.0","931.0","931.0","931.0","931.0","931.0","931.0","931.0","931.0","931.0","931.0","931.0","931.0","931.0","931.0","931.0","931.0","931.0","931.0","931.0","931.0"
