"DATE","IPT80M1","IPT80M2","IPT80M3","IPT80M4","IPT80M5","IPT80M6","IPT80M7","IPT80M8","IPT80M9","IPT80M10","IPT80M11","IPT80M12","IPT81M1","IPT81M2","IPT81M3","IPT81M4","IPT81M5","IPT81M6","IPT81M7","IPT81M8","IPT81M9","IPT81M10","IPT81M11","IPT81M12","IPT82M1","IPT82M2","IPT82M3","IPT82M4","IPT82M5","IPT82M6","IPT82M7","IPT82M8","IPT82M9","IPT82M10","IPT82M11","IPT82M12","IPT83M1","IPT83M2","IPT83M3","IPT83M4","IPT83M5","IPT83M6","IPT83M7","IPT83M8","IPT83M9","IPT83M10","IPT83M11","IPT83M12","IPT84M1","IPT84M2","IPT84M3","IPT84M4","IPT84M5","IPT84M6","IPT84M7","IPT84M8","IPT84M9","IPT84M10","IPT84M11","IPT84M12","IPT85M1","IPT85M2","IPT85M3","IPT85M4","IPT85M5","IPT85M6","IPT85M7","IPT85M8","IPT85M9","IPT85M10","IPT85M11","IPT85M12","IPT86M1","IPT86M2","IPT86M3","IPT86M4","IPT86M5","IPT86M6","IPT86M7","IPT86M8","IPT86M9","IPT86M10","IPT86M11","IPT86M12","IPT87M1","IPT87M2","IPT87M3","IPT87M4","IPT87M5","IPT87M6","IPT87M7","IPT87M8","IPT87M9","IPT87M10","IPT87M11","IPT87M12","IPT88M1","IPT88M2","IPT88M3","IPT88M4","IPT88M5","IPT88M6","IPT88M7","IPT88M8","IPT88M9","IPT88M10","IPT88M11","IPT88M12","IPT89M1","IPT89M2","IPT89M3","IPT89M4","IPT89M5","IPT89M6","IPT89M7","IPT89M8","IPT89M9","IPT89M10","IPT89M11","IPT89M12"
"1977:05","138.0","138.0","138.0","138.0","138.0","138.0","138.0","138.0","138.0","138.0","138.0","138.0","138.0","138.0","138.0","138.0","138.0","138.0","138.0","138.0","138.0","138.0","138.0","138.0","138.0","138.0","138.0","138.0","138.0","138.0","138.0","138.0","138.0","138.0","138.0","138.0","138.0","138.0","138.0","138.0","138.0","138.0","138.0","138.0","138.0","138.0","138.0","138.0","138.0","138.0","138.0","138.0","138.0","138.0","138.0","138.0","138.0","138.0","138.0","138.0","138.0","138.0","138.0","138.0","138.0","138.0","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6"
"1977:06","138.9","138.9","138.9","138.9","138.9","138.9","138.9","138.9","138.9","138.9","138.9","138.9","138.9","138.9","138.9","138.9","138.9","138.9","138.9","138.9","138.9","138.9","138.9","138.9","138.9","138.9","138.9","138.9","138.9","138.9","138.9","138.9","138.9","138.9","138.9","138.9","138.9","138.9","138.9","138.9","138.9","138.9","138.9","138.9","138.9","138.9","138.9","138.9","138.9","138.9","138.9","138.9","138.9","138.9","138.9","138.9","138.9","138.9","138.9","138.9","138.9","138.9","138.9","138.9","138.9","138.9","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4"
"1977:07","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","139.0","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7"
"1977:08","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","139.3","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0"
"1977:09","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","139.6","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4"
"1977:10","140.1","140.1","140.1","140.1","140.1","140.1","140.1","140.1","140.1","140.1","140.1","140.1","140.1","140.1","140.1","140.1","140.1","140.1","140.1","140.1","140.1","140.1","140.1","140.1","140.1","140.1","140.1","140.1","140.1","140.1","140.1","140.1","140.1","140.1","140.1","140.1","140.1","140.1","140.1","140.1","140.1","140.1","140.1","140.1","140.1","140.1","140.1","140.1","140.1","140.1","140.1","140.1","140.1","140.1","140.1","140.1","140.1","140.1","140.1","140.1","140.1","140.1","140.1","140.1","140.1","140.1","101.8","101.8","101.8","101.8","101.8","101.8","101.8","101.8","101.8","101.8","101.8","101.8","101.8","101.8","101.8","101.8","101.8","101.8","101.8","101.8","101.8","101.8","101.8","101.8","101.8","101.8","101.8","101.8","101.8","101.8","101.8","101.8","101.8","101.8","101.8","101.8","101.8","101.8","101.8","101.8","101.8","101.8","101.8","101.8","101.8","101.8","101.8","101.8","101.8","101.8","101.8","101.8","101.8","101.8"
"1977:11","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1"
"1977:12","140.5","140.5","140.5","140.5","140.5","140.5","140.5","140.5","140.5","140.5","140.5","140.5","140.5","140.5","140.5","140.5","140.5","140.5","140.5","140.5","140.5","140.5","140.5","140.5","140.5","140.5","140.5","140.5","140.5","140.5","140.5","140.5","140.5","140.5","140.5","140.5","140.5","140.5","140.5","140.5","140.5","140.5","140.5","140.5","140.5","140.5","140.5","140.5","140.5","140.5","140.5","140.5","140.5","140.5","140.5","140.5","140.5","140.5","140.5","140.5","140.5","140.5","140.5","140.5","140.5","140.5","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1"
"1978:01","140.0","140.0","140.0","140.0","140.0","140.0","140.0","140.0","140.0","140.0","140.0","140.0","140.0","140.0","140.0","140.0","140.0","140.0","140.0","140.0","140.0","140.0","140.0","140.0","140.0","140.0","140.0","140.0","140.0","140.0","140.0","140.0","140.0","140.0","140.0","140.0","140.0","140.0","140.0","140.0","140.0","140.0","140.0","140.0","140.0","140.0","140.0","140.0","140.0","140.0","140.0","140.0","140.0","140.0","140.0","140.0","140.0","140.0","140.0","140.0","140.0","140.0","140.0","140.0","140.0","140.0","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6"
"1978:02","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","140.3","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6"
"1978:03","142.1","142.1","142.1","142.1","142.1","142.1","142.1","142.1","142.1","142.1","142.1","142.1","142.1","142.1","142.1","142.1","142.1","142.1","142.1","142.1","142.1","142.1","142.1","142.1","142.1","142.1","142.1","142.1","142.1","142.1","142.1","142.1","142.1","142.1","142.1","142.1","142.1","142.1","142.1","142.1","142.1","142.1","142.1","142.1","142.1","142.1","142.1","142.1","142.1","142.1","142.1","142.1","142.1","142.1","142.1","142.1","142.1","142.1","142.1","142.1","142.1","142.1","142.1","142.1","142.1","142.1","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0","103.0"
"1978:04","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","144.4","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5","105.5"
"1978:05","144.8","144.8","144.8","144.8","144.8","144.8","144.8","144.8","144.8","144.8","144.8","144.8","144.8","144.8","144.8","144.8","144.8","144.8","144.8","144.8","144.8","144.8","144.8","144.8","144.8","144.8","144.8","144.8","144.8","144.8","144.8","144.8","144.8","144.8","144.8","144.8","144.8","144.8","144.8","144.8","144.8","144.8","144.8","144.8","144.8","144.8","144.8","144.8","144.8","144.8","144.8","144.8","144.8","144.8","144.8","144.8","144.8","144.8","144.8","144.8","144.8","144.8","144.8","144.8","144.8","144.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8","105.8"
"1978:06","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","146.1","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9","106.9"
"1978:07","147.1","147.1","147.1","147.1","147.1","147.1","147.1","147.1","147.1","147.1","147.1","147.1","147.1","147.1","147.1","147.1","147.1","147.1","147.1","147.1","147.1","147.1","147.1","147.1","147.1","147.1","147.1","147.1","147.1","147.1","147.1","147.1","147.1","147.1","147.1","147.1","147.1","147.1","147.1","147.1","147.1","147.1","147.1","147.1","147.1","147.1","147.1","147.1","147.1","147.1","147.1","147.1","147.1","147.1","147.1","147.1","147.1","147.1","147.1","147.1","147.1","147.1","147.1","147.1","147.1","147.1","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5"
"1978:08","148.0","148.0","148.0","148.0","148.0","148.0","148.0","148.0","148.0","148.0","148.0","148.0","148.0","148.0","148.0","148.0","148.0","148.0","148.0","148.0","148.0","148.0","148.0","148.0","148.0","148.0","148.0","148.0","148.0","148.0","148.0","148.0","148.0","148.0","148.0","148.0","148.0","148.0","148.0","148.0","148.0","148.0","148.0","148.0","148.0","148.0","148.0","148.0","148.0","148.0","148.0","148.0","148.0","148.0","148.0","148.0","148.0","148.0","148.0","148.0","148.0","148.0","148.0","148.0","148.0","148.0","107.7","107.7","107.7","107.7","107.7","107.7","107.7","107.7","107.7","107.7","107.7","107.7","107.7","107.7","107.7","107.7","107.7","107.7","107.7","107.7","107.7","107.7","107.7","107.7","107.7","107.7","107.7","107.7","107.7","107.7","107.7","107.7","107.7","107.7","107.7","107.7","107.7","107.7","107.7","107.7","107.7","107.7","107.7","107.7","107.7","107.7","107.7","107.7","107.7","107.7","107.7","107.7","107.7","107.7"
"1978:09","148.6","148.6","148.6","148.6","148.6","148.6","148.6","148.6","148.6","148.6","148.6","148.6","148.6","148.6","148.6","148.6","148.6","148.6","148.6","148.6","148.6","148.6","148.6","148.6","148.6","148.6","148.6","148.6","148.6","148.6","148.6","148.6","148.6","148.6","148.6","148.6","148.6","148.6","148.6","148.6","148.6","148.6","148.6","148.6","148.6","148.6","148.6","148.6","148.6","148.6","148.6","148.6","148.6","148.6","148.6","148.6","148.6","148.6","148.6","148.6","148.6","148.6","148.6","148.6","148.6","148.6","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3"
"1978:10","149.7","149.7","149.7","149.7","149.7","149.7","149.7","149.7","149.7","149.7","149.7","149.7","149.7","149.7","149.7","149.7","149.7","149.7","149.7","149.7","149.7","149.7","149.7","149.7","149.7","149.7","149.7","149.7","149.7","149.7","149.7","149.7","149.7","149.7","149.7","149.7","149.7","149.7","149.7","149.7","149.7","149.7","149.7","149.7","149.7","149.7","149.7","149.7","149.7","149.7","149.7","149.7","149.7","149.7","149.7","149.7","149.7","149.7","149.7","149.7","149.7","149.7","149.7","149.7","149.7","149.7","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2","109.2"
"1978:11","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","150.6","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9","109.9"
"1978:12","151.8","151.8","151.8","151.8","151.8","151.8","151.8","151.8","151.8","151.8","151.8","151.8","151.8","151.8","151.8","151.8","151.8","151.8","151.8","151.8","151.8","151.8","151.8","151.8","151.8","151.8","151.8","151.8","151.8","151.8","151.8","151.8","151.8","151.8","151.8","151.8","151.8","151.8","151.8","151.8","151.8","151.8","151.8","151.8","151.8","151.8","151.8","151.8","151.8","151.8","151.8","151.8","151.8","151.8","151.8","151.8","151.8","151.8","151.8","151.8","151.8","151.8","151.8","151.8","151.8","151.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8","110.8"
"1979:01","151.5","151.5","151.5","151.5","151.5","151.5","151.5","151.5","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","152.0","110.3","110.3","110.3","110.3","110.3","110.3","110.3","110.3","110.3","110.3","110.3","110.3","110.3","110.3","110.3","110.3","110.3","110.3","110.3","110.3","110.3","110.3","110.3","110.3","110.3","110.3","110.3","110.3","110.3","110.3","110.3","110.3","110.3","110.3","110.3","110.3","110.3","110.3","110.3","110.3","110.3","110.3","110.3","110.3","110.3","110.3","110.3","110.3","110.3","110.3","110.3","110.3","110.3","110.3"
