"DATE","P90M1","P90M2","P90M3","P90M4","P90M5","P90M6","P90M7","P90M8","P90M9","P90M10","P90M11","P90M12","P91M1","P91M2","P91M3","P91M4","P91M5","P91M6","P91M7","P91M8","P91M9","P91M10","P91M11","P91M12","P92M1","P92M2","P92M3","P92M4","P92M5","P92M6","P92M7","P92M8","P92M9","P92M10","P92M11","P92M12","P93M1","P93M2","P93M3","P93M4","P93M5","P93M6","P93M7","P93M8","P93M9","P93M10","P93M11","P93M12","P94M1","P94M2","P94M3","P94M4","P94M5","P94M6","P94M7","P94M8","P94M9","P94M10","P94M11","P94M12","P95M1","P95M2","P95M3","P95M4","P95M5","P95M6","P95M7","P95M8","P95M9","P95M10","P95M11","P95M12","P96M1","P96M2","P96M3","P96M4","P96M5","P96M6","P96M7","P96M8","P96M9","P96M10","P96M11","P96M12","P97M1","P97M2","P97M3","P97M4","P97M5","P97M6","P97M7","P97M8","P97M9","P97M10","P97M11","P97M12","P98M1","P98M2","P98M3","P98M4","P98M5","P98M6","P98M7","P98M8","P98M9","P98M10","P98M11","P98M12","P99M1","P99M2","P99M3","P99M4","P99M5","P99M6","P99M7","P99M8","P99M9","P99M10","P99M11","P99M12"
"1988:Q3","121.8715","121.8715","121.8715","121.8715","121.8715","121.8715","121.8715","121.9687","121.9687","121.9687","121.9687","121.9687","121.9687","121.9687","121.9687","121.9687","121.9687","121.9687","121.9687","121.9687","121.9687","121.9687","121.9687","104.4947","104.4947","104.4947","104.4947","104.4947","104.4947","104.4947","104.4947","104.4947","104.4947","104.4947","104.4947","104.4947","104.4947","104.4947","104.4947","104.4947","104.4947","104.4947","104.4947","104.4947","104.4947","104.4947","104.4947","104.4947","104.4947","104.4947","104.4947","104.4947","104.4947","104.4947","104.4947","104.4947","104.4947","104.4947","104.4947","104.4947","104.4947","104.4947","104.4947","104.4947","104.4947","104.4947","104.4947","104.4947","104.4947","104.4947","104.4947","104.4947","86.7","86.7","86.7","86.7","86.7","86.7","86.7","86.7","86.7","86.7","86.7","86.7","86.7","86.7","86.7","86.7","86.67","86.67","86.67","86.67","86.67","86.67","86.67","86.67","86.67","86.67","86.67","86.67","86.67","86.67","86.67","86.67","86.67","86.67","86.67","86.67","86.67","86.67","86.67","86.67","86.67","86.67","86.67","86.67","86.67","86.67","80.97","80.97"
"1988:Q4","123.2934","123.2934","123.2934","123.2934","123.2934","123.2934","123.2934","123.4154","123.4154","123.4154","123.4154","123.4154","123.4154","123.4154","123.4154","123.4154","123.4154","123.4154","123.4154","123.4154","123.4154","123.4154","123.4154","105.5422","105.5422","105.5422","105.5422","105.5422","105.5422","105.5422","105.5422","105.5422","105.5422","105.5422","105.5422","105.5422","105.5422","105.5422","105.5422","105.5422","105.5422","105.5422","105.5422","105.5422","105.5422","105.5422","105.5422","105.5422","105.5422","105.5422","105.5422","105.5422","105.5422","105.5422","105.5422","105.5422","105.5422","105.5422","105.5422","105.5422","105.5422","105.5422","105.5422","105.5422","105.5422","105.5422","105.5422","105.5422","105.5422","105.5422","105.5422","105.5422","87.5","87.5","87.5","87.5","87.5","87.5","87.5","87.5","87.5","87.5","87.5","87.5","87.5","87.5","87.5","87.5","87.46","87.46","87.46","87.46","87.46","87.46","87.46","87.46","87.46","87.46","87.46","87.46","87.46","87.46","87.46","87.46","87.46","87.46","87.46","87.46","87.46","87.46","87.46","87.46","87.46","87.46","87.46","87.46","87.46","87.46","81.61","81.61"
"1989:Q1","124.5033","124.5033","124.5033","124.5033","124.5033","124.5033","124.5033","124.5526","124.5526","124.5526","124.5526","124.5526","124.5526","124.5526","124.5526","124.5526","124.5526","124.5526","124.5526","124.5526","124.5526","124.5526","124.5526","106.8631","106.8631","106.8631","106.8631","106.8631","106.8631","106.8631","106.8631","106.8997","106.8997","106.8997","106.8997","106.8997","106.8997","106.8997","106.8997","106.8997","106.8997","106.8997","106.8997","106.8997","106.8997","106.8997","106.8997","106.8997","106.8997","106.8997","106.8997","106.8997","106.8997","106.8997","106.8997","106.8997","106.8997","106.8997","106.8997","106.8997","106.8997","106.8997","106.8997","106.8997","106.8997","106.8997","106.8997","106.8997","106.8997","106.8997","106.8997","106.8997","88.4","88.4","88.4","88.4","88.4","88.4","88.4","88.4","88.4","88.4","88.4","88.4","88.4","88.4","88.4","88.4","88.44","88.44","88.44","88.44","88.44","88.44","88.44","88.44","88.44","88.44","88.44","88.44","88.44","88.44","88.44","88.44","88.44","88.44","88.44","88.44","88.44","88.44","88.44","88.44","88.44","88.44","88.44","88.44","88.44","88.44","82.47","82.47"
"1989:Q2","125.873","125.873","125.873","125.873","125.873","125.873","125.873","125.8207","125.8207","125.8207","125.8207","125.8207","125.8207","125.8207","125.8207","125.8207","125.8207","125.8207","125.8207","125.8207","125.8207","125.8207","125.8207","107.9898","107.9898","107.9898","107.9898","107.9898","107.9898","107.9898","107.9898","108.0698","108.0698","108.0698","108.0698","108.0698","108.0698","108.0698","108.0698","108.0698","108.0698","108.0698","108.0698","108.0698","108.0698","108.0698","108.0698","108.0698","108.0698","108.0698","108.0698","108.0698","108.0698","108.0698","108.0698","108.0698","108.0698","108.0698","108.0698","108.0698","108.0698","108.0698","108.0698","108.0698","108.0698","108.0698","108.0698","108.0698","108.0698","108.0698","108.0698","108.0698","89.4","89.4","89.4","89.4","89.4","89.4","89.4","89.4","89.4","89.4","89.4","89.4","89.4","89.4","89.4","89.4","89.4","89.4","89.4","89.4","89.4","89.4","89.4","89.4","89.4","89.4","89.4","89.4","89.4","89.4","89.4","89.4","89.4","89.4","89.4","89.4","89.4","89.4","89.4","89.4","89.4","89.4","89.4","89.4","89.4","89.4","83.3","83.3"
"1989:Q3","126.8587","126.8587","126.8587","126.8587","126.8587","126.8587","126.8587","126.8518","126.8518","126.8518","126.8518","126.8518","126.8518","126.8518","126.8518","126.8518","126.8518","126.8518","126.8518","126.8518","126.8518","126.8518","126.8518","108.9091","108.9091","108.9091","108.9091","108.9091","108.9091","108.9091","108.9091","109.0907","109.0907","109.0907","109.0907","109.0907","109.0907","109.0907","109.0907","109.0907","109.0907","109.0907","109.0907","109.0907","109.0907","109.0907","109.0907","109.0907","109.0907","109.0907","109.0907","109.0907","109.0907","109.0907","109.0907","109.0907","109.0907","109.0907","109.0907","109.0907","109.0907","109.0907","109.0907","109.0907","109.0907","109.0907","109.0907","109.0907","109.0907","109.0907","109.0907","109.0907","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.13","90.13","90.13","90.13","90.13","90.13","90.13","90.13","90.13","90.13","90.13","90.13","90.13","90.13","90.13","90.13","90.13","90.13","90.13","90.13","90.13","90.13","90.13","90.13","90.13","90.13","90.13","90.13","90.13","90.13","83.92","83.92"
"1989:Q4","#N/A","128.044","127.9264","127.9366","127.9366","127.9366","127.9366","127.9711","127.9711","127.9711","127.9711","127.9711","127.9711","127.9711","127.9711","127.9711","127.9711","127.9711","127.9711","127.9711","127.9711","127.9711","127.9711","109.8916","109.8916","109.8916","109.8916","109.8916","109.8916","109.8916","109.8916","110.05","110.05","110.05","110.05","110.05","110.05","110.05","110.05","110.05","110.05","110.05","110.05","110.05","110.05","110.05","110.05","110.05","110.05","110.05","110.05","110.05","110.05","110.05","110.05","110.05","110.05","110.05","110.05","110.05","110.05","110.05","110.05","110.05","110.05","110.05","110.05","110.05","110.05","110.05","110.05","110.05","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.9","90.91","90.91","90.91","90.91","90.91","90.91","90.91","90.91","90.91","90.91","90.91","90.91","90.91","90.91","90.91","90.91","90.91","90.91","90.91","90.91","90.91","90.91","90.91","90.91","90.91","90.91","90.91","90.91","90.91","90.91","84.56","84.56"
"1990:Q1","#N/A","#N/A","#N/A","#N/A","129.6821","129.6896","129.5631","129.509","129.509","129.509","129.509","129.509","129.509","129.509","129.509","129.509","129.509","129.509","129.509","129.509","129.509","129.509","129.509","111.0965","111.0965","111.0965","111.0965","111.0965","111.0965","111.0965","111.0965","111.3356","111.3356","111.3356","111.3356","111.3356","111.3356","111.3356","111.3356","111.3356","111.3356","111.3356","111.3356","111.3356","111.506","111.506","111.506","111.506","111.506","111.506","111.506","111.506","111.506","111.506","111.506","111.506","111.506","111.506","111.506","111.506","111.506","111.506","111.506","111.506","111.506","111.506","111.506","111.506","111.506","111.506","111.506","111.506","92.0","92.0","92.0","92.0","92.0","92.0","92.0","92.0","92.0","92.0","92.0","92.0","92.0","92.0","92.0","92.0","92.01","92.01","92.01","92.01","92.01","92.01","92.01","92.01","92.01","92.01","92.01","92.01","92.01","92.01","92.01","92.01","92.01","92.01","92.01","92.01","92.01","92.01","92.01","92.01","92.01","92.01","92.01","92.01","92.01","92.01","85.53","85.53"
"1990:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","130.9473","130.9671","131.0029","131.0029","131.0029","131.0029","131.0029","131.0029","131.0029","131.0029","131.0029","131.0029","131.0029","131.0029","131.0029","131.0029","112.3339","112.3339","112.3339","112.3339","112.3339","112.3339","112.3339","112.3339","112.6441","112.6441","112.6441","112.6441","112.6441","112.6441","112.6441","112.6441","112.6441","112.6441","112.6441","112.6441","112.6441","112.6863","112.6863","112.6863","112.6863","112.6863","112.6863","112.6863","112.6863","112.6863","112.6863","112.6863","112.6863","112.6863","112.6863","112.6863","112.6863","112.6863","112.6863","112.6863","112.6863","112.6863","112.6863","112.6863","112.6863","112.6863","112.6863","112.6863","112.6863","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","93.2","86.51","86.51"
"1990:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","132.1257","132.2901","132.2446","132.2446","132.2446","132.2446","132.2446","132.2446","132.2446","132.2446","132.2446","132.2446","132.2446","113.6072","113.6072","113.6072","113.6072","113.6072","113.6072","113.6072","113.6072","113.8656","113.8656","113.8656","113.8656","113.8656","113.8656","113.8656","113.8656","113.8656","113.8656","113.8656","113.8656","113.8656","113.8041","113.8041","113.8041","113.8041","113.8041","113.8041","113.8041","113.8041","113.8041","113.8041","113.8041","113.8041","113.8041","113.8041","113.8041","113.8041","113.8041","113.8041","113.8041","113.8041","113.8041","113.8041","113.8041","113.8041","113.8041","113.8041","113.8041","113.8041","94.2","94.2","94.2","94.2","94.2","94.2","94.2","94.2","94.2","94.2","94.2","94.2","94.2","94.2","94.2","94.2","94.19","94.19","94.19","94.19","94.19","94.19","94.19","94.19","94.19","94.19","94.19","94.19","94.19","94.19","94.19","94.19","94.19","94.19","94.19","94.19","94.19","94.19","94.19","94.19","94.19","94.19","94.19","94.19","94.19","94.19","87.31","87.31"
"1990:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","133.0625","133.0594","133.0789","133.0789","133.0789","133.0789","133.0789","133.0789","133.0789","133.0789","114.4673","114.4673","114.4673","114.4673","114.4673","114.4673","114.4673","114.4673","115.0503","115.0503","115.0503","115.0503","115.0503","115.0503","115.0503","115.0503","115.0503","115.0503","115.0503","115.0503","115.0503","115.0127","115.0127","115.0127","115.0127","115.0127","115.0127","115.0127","115.0127","115.0127","115.0127","115.0127","115.0127","115.0127","115.0127","115.0127","115.0127","115.0127","115.0127","115.0127","115.0127","115.0127","115.0127","115.0127","115.0127","115.0127","115.0127","115.0127","115.0127","95.1","95.1","95.1","95.1","95.1","95.1","95.1","95.1","95.1","95.1","95.1","95.1","95.1","95.1","95.1","95.1","95.14","95.14","95.14","95.14","95.14","95.14","95.14","95.14","95.14","95.14","95.14","95.14","95.14","95.14","95.14","95.14","95.14","95.14","95.14","95.14","95.14","95.14","95.14","95.14","95.14","95.14","95.14","95.14","95.14","95.14","88.03","88.03"
"1991:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","134.8796","134.7801","134.7615","134.7615","134.7615","134.7615","134.7615","115.8582","115.8582","115.8582","115.8582","115.8582","115.8582","115.8582","115.8582","116.4509","116.4509","116.4509","116.4509","116.4509","116.4509","116.4509","116.4509","116.4509","116.4509","116.4509","116.4509","116.4509","116.4104","116.4104","116.4104","116.4104","116.4104","116.4104","116.4104","116.4104","116.4104","116.4104","116.4104","116.4147","116.4147","116.4147","116.4147","116.4147","116.4147","116.4147","116.4147","116.4147","116.4147","116.4147","116.4147","116.4147","116.4147","116.4147","116.4147","116.4147","96.3","96.3","96.3","96.3","96.3","96.3","96.3","96.3","96.3","96.3","96.3","96.3","96.3","96.3","96.3","96.3","96.26","96.26","96.26","96.26","96.26","96.26","96.26","96.26","96.26","96.26","96.26","96.26","96.26","96.26","96.26","96.26","96.26","96.26","96.26","96.26","96.26","96.26","96.26","96.26","96.26","96.26","96.26","96.26","96.26","96.26","88.98","88.98"
"1991:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","136.1423","136.2066","136.2597","136.2597","116.7724","116.7724","116.7724","116.7724","116.7724","116.7724","116.7724","116.7724","117.4483","117.4483","117.4483","117.4483","117.4483","117.4483","117.4483","117.4483","117.4483","117.4483","117.4483","117.4483","117.4483","117.3429","117.3429","117.3429","117.3429","117.3429","117.3429","117.3429","117.3429","117.3429","117.3429","117.3429","117.2148","117.2148","117.2148","117.2148","117.2148","117.2148","117.2148","117.2148","117.2148","117.2148","117.2148","117.2148","117.2148","117.2148","117.2148","117.2148","117.2148","97.0","97.0","97.0","97.0","97.0","97.0","97.0","97.0","97.0","97.0","97.0","97.0","97.0","97.0","97.0","97.0","97.02","97.02","97.02","97.02","97.02","97.02","97.02","97.02","97.02","97.02","97.02","97.02","97.02","97.02","97.02","97.02","97.02","97.02","97.02","97.02","97.02","97.02","97.02","97.02","97.02","97.02","97.02","97.02","97.02","97.02","89.54","89.54"
"1991:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","136.8734","117.4121","117.408","117.408","117.408","117.408","117.408","117.408","117.408","118.2396","118.2396","118.2396","118.2396","118.2396","118.2396","118.2396","118.2396","118.2396","118.2396","118.2396","118.2396","118.2396","118.1833","118.1833","118.1833","118.1833","118.1833","118.1833","118.1833","118.1833","118.1833","118.1833","118.1833","118.0332","118.0332","118.0332","118.0332","118.0332","118.0332","118.0332","118.0332","118.0332","118.0332","118.0332","118.0332","118.0332","118.0332","118.0332","118.0332","118.0332","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","90.05","90.05"
"1991:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","117.8842","117.9488","117.9067","117.9067","117.9067","117.9067","118.9067","118.9067","118.9067","118.9067","118.9067","118.9067","118.9067","118.9067","118.9067","118.9067","118.9067","118.9067","118.9067","118.938","118.938","118.938","118.938","118.938","118.938","118.938","118.938","118.938","118.938","118.938","118.7633","118.7633","118.7633","118.7633","118.7633","118.7633","118.7633","118.7633","118.7633","118.7633","118.7633","118.7633","118.7633","118.7633","118.7633","118.7633","118.7633","98.3","98.3","98.3","98.3","98.3","98.3","98.3","98.3","98.3","98.3","98.3","98.3","98.3","98.3","98.3","98.3","98.3","98.3","98.3","98.3","98.3","98.3","98.3","98.3","98.3","98.3","98.3","98.3","98.3","98.3","98.3","98.3","98.3","98.3","98.3","98.3","98.3","98.3","98.3","98.3","98.3","98.3","98.3","98.3","98.3","98.3","90.46","90.46"
"1992:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","118.7534","118.7996","118.7659","119.8309","119.8309","119.8309","119.8309","119.8309","119.8309","119.8309","119.8309","119.8309","119.8309","119.8309","119.8309","119.8309","120.0467","120.0467","120.0467","120.0467","120.0467","120.0467","120.0467","120.0467","120.0467","120.0467","120.0467","119.8902","119.8902","119.8902","119.8902","119.8902","119.8902","119.8902","119.8902","119.8902","119.8902","119.8902","119.8902","119.8902","119.8902","119.8902","119.8902","119.8902","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.14","99.14","99.14","99.14","99.14","99.14","99.14","99.14","99.14","99.14","99.14","99.14","99.14","99.14","99.14","99.14","99.14","99.14","99.14","99.14","99.14","99.14","99.14","99.14","99.14","99.14","99.14","99.14","99.14","99.14","91.04","91.04"
"1992:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","120.5112","120.6011","120.6402","120.6402","120.6402","120.6402","120.6402","120.6402","120.6402","120.6402","120.6402","120.6402","120.6402","120.8797","120.8797","120.8797","120.8797","120.8797","120.8797","120.8797","120.8797","120.8797","120.8797","120.8797","120.6933","120.6933","120.6933","120.6933","120.6933","120.6933","120.6933","120.6933","120.6933","120.6933","120.6933","120.6933","120.6933","120.6933","120.6933","120.6933","120.6933","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.81","99.81","99.81","99.81","99.81","99.81","99.81","99.81","99.81","99.81","99.81","99.81","99.81","99.81","99.81","99.81","99.81","99.81","99.81","99.81","99.81","99.81","99.81","99.81","99.81","99.81","99.81","99.81","99.81","99.81","91.51","91.51"
"1992:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","121.1717","121.1179","121.1768","121.1768","121.1768","121.1768","121.1768","121.1768","121.1768","121.1768","121.2336","121.2336","121.2336","121.2336","121.2336","121.2336","121.2336","121.2336","121.2336","121.2336","121.2336","121.1021","121.1021","121.1021","121.1021","121.1021","121.1021","121.1021","121.1021","121.1021","121.1021","121.1021","121.1021","121.1021","121.1021","121.1021","121.1021","121.1021","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.17","100.17","100.17","100.17","100.17","100.17","100.17","100.17","100.17","100.17","100.17","100.17","100.17","100.17","100.17","100.17","100.17","100.17","100.17","100.17","100.17","100.17","100.17","100.17","100.17","100.17","100.17","100.17","100.17","100.17","91.82","91.82"
