"DATE","RGSL90M1","RGSL90M2","RGSL90M3","RGSL90M4","RGSL90M5","RGSL90M6","RGSL90M7","RGSL90M8","RGSL90M9","RGSL90M10","RGSL90M11","RGSL90M12","RGSL91M1","RGSL91M2","RGSL91M3","RGSL91M4","RGSL91M5","RGSL91M6","RGSL91M7","RGSL91M8","RGSL91M9","RGSL91M10","RGSL91M11","RGSL91M12","RGSL92M1","RGSL92M2","RGSL92M3","RGSL92M4","RGSL92M5","RGSL92M6","RGSL92M7","RGSL92M8","RGSL92M9","RGSL92M10","RGSL92M11","RGSL92M12","RGSL93M1","RGSL93M2","RGSL93M3","RGSL93M4","RGSL93M5","RGSL93M6","RGSL93M7","RGSL93M8","RGSL93M9","RGSL93M10","RGSL93M11","RGSL93M12","RGSL94M1","RGSL94M2","RGSL94M3","RGSL94M4","RGSL94M5","RGSL94M6","RGSL94M7","RGSL94M8","RGSL94M9","RGSL94M10","RGSL94M11","RGSL94M12","RGSL95M1","RGSL95M2","RGSL95M3","RGSL95M4","RGSL95M5","RGSL95M6","RGSL95M7","RGSL95M8","RGSL95M9","RGSL95M10","RGSL95M11","RGSL95M12","RGSL96M1","RGSL96M2","RGSL96M3","RGSL96M4","RGSL96M5","RGSL96M6","RGSL96M7","RGSL96M8","RGSL96M9","RGSL96M10","RGSL96M11","RGSL96M12","RGSL97M1","RGSL97M2","RGSL97M3","RGSL97M4","RGSL97M5","RGSL97M6","RGSL97M7","RGSL97M8","RGSL97M9","RGSL97M10","RGSL97M11","RGSL97M12","RGSL98M1","RGSL98M2","RGSL98M3","RGSL98M4","RGSL98M5","RGSL98M6","RGSL98M7","RGSL98M8","RGSL98M9","RGSL98M10","RGSL98M11","RGSL98M12","RGSL99M1","RGSL99M2","RGSL99M3","RGSL99M4","RGSL99M5","RGSL99M6","RGSL99M7","RGSL99M8","RGSL99M9","RGSL99M10","RGSL99M11","RGSL99M12"
"1983:Q1","371.0","371.0","371.0","371.0","371.0","371.0","371.0","371.0","371.0","371.0","371.0","371.0","371.0","371.0","371.0","371.0","371.0","371.0","371.0","371.0","371.0","371.0","371.0","419.8","419.8","419.8","419.8","419.8","419.8","419.8","419.8","419.8","419.8","419.8","419.8","419.8","419.8","419.8","419.8","419.8","419.8","419.8","419.8","419.8","419.8","419.8","419.8","419.8","419.8","419.8","419.8","419.8","419.8","419.8","419.8","419.8","419.8","419.8","419.8","419.8","419.8","419.8","419.8","419.8","419.8","419.8","419.8","419.8","419.8","419.8","419.8","419.8","534.1","534.1","534.1","534.1","534.1","534.1","534.1","534.1","534.1","534.1","534.1","534.1","534.1","534.1","534.1","534.1","534.1","534.1","534.1","534.1","534.1","534.1","534.1","534.1","534.1","534.1","534.1","534.1","534.1","534.1","534.1","534.1","534.1","534.1","534.1","534.1","534.1","534.1","534.1","534.1","534.1","534.1","534.1","534.1","534.1","534.1","#N/A","587.1235"
"1983:Q2","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","372.4","421.2","421.2","421.2","421.2","421.2","421.2","421.2","421.2","421.2","421.2","421.2","421.2","421.2","421.2","421.2","421.2","421.2","421.2","421.2","421.2","421.2","421.2","421.2","421.2","421.2","421.2","421.2","421.2","421.2","421.2","421.2","421.2","421.2","421.2","421.2","421.2","421.2","421.2","421.2","421.2","421.2","421.2","421.2","421.2","421.2","421.2","421.2","421.2","421.2","532.7","532.7","532.7","532.7","532.7","532.7","532.7","532.7","532.7","532.7","532.7","532.7","532.7","532.7","532.7","532.7","532.7","532.7","532.7","532.7","532.7","532.7","532.7","532.7","532.7","532.7","532.7","532.7","532.7","532.7","532.7","532.7","532.7","532.7","532.7","532.7","532.7","532.7","532.7","532.7","532.7","532.7","532.7","532.7","532.7","532.7","#N/A","585.3427"
"1983:Q3","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","425.3","425.3","425.3","425.3","425.3","425.3","425.3","425.3","425.3","425.3","425.3","425.3","425.3","425.3","425.3","425.3","425.3","425.3","425.3","425.3","425.3","425.3","425.3","425.3","425.3","425.3","425.3","425.3","425.3","425.3","425.3","425.3","425.3","425.3","425.3","425.3","425.3","425.3","425.3","425.3","425.3","425.3","425.3","425.3","425.3","425.3","425.3","425.3","425.3","536.6","536.6","536.6","536.6","536.6","536.6","536.6","536.6","536.6","536.6","536.6","536.6","536.6","536.6","536.6","536.6","536.6","536.6","536.6","536.6","536.6","536.6","536.6","536.6","536.6","536.6","536.6","536.6","536.6","536.6","536.6","536.6","536.6","536.6","536.6","536.6","536.6","536.6","536.6","536.6","536.6","536.6","536.6","536.6","536.6","536.6","#N/A","589.8837"
"1983:Q4","376.2","376.2","376.2","376.2","376.2","376.2","376.2","376.2","376.2","376.2","376.2","376.2","376.2","376.2","376.2","376.2","376.2","376.2","376.2","376.2","376.2","376.2","376.2","425.9","425.9","425.9","425.9","425.9","425.9","425.9","425.9","425.9","425.9","425.9","425.9","425.9","425.9","425.9","425.9","425.9","425.9","425.9","425.9","425.9","425.9","425.9","425.9","425.9","425.9","425.9","425.9","425.9","425.9","425.9","425.9","425.9","425.9","425.9","425.9","425.9","425.9","425.9","425.9","425.9","425.9","425.9","425.9","425.9","425.9","425.9","425.9","425.9","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","536.0","#N/A","589.7057"
"1984:Q1","381.6","381.6","381.6","381.6","381.6","381.6","381.6","381.6","381.6","381.6","381.6","381.6","381.6","381.6","381.6","381.6","381.6","381.6","381.6","381.6","381.6","381.6","381.6","430.4","430.4","430.4","430.4","430.4","430.4","430.4","430.4","430.4","430.4","430.4","430.4","430.4","430.4","430.4","430.4","430.4","430.4","430.4","430.4","430.4","430.4","430.4","430.4","430.4","430.4","430.4","430.4","430.4","430.4","430.4","430.4","430.4","430.4","430.4","430.4","430.4","430.4","430.4","430.4","430.4","430.4","430.4","430.4","430.4","430.4","430.4","430.4","430.4","543.8","543.8","543.8","543.8","543.8","543.8","543.8","543.8","543.8","543.8","543.8","543.8","543.8","543.8","543.8","543.8","543.8","543.8","543.8","543.8","543.8","543.8","543.8","543.8","543.8","543.8","543.8","543.8","543.8","543.8","543.8","543.8","543.8","543.8","543.8","543.8","543.8","543.8","543.8","543.8","543.8","543.8","543.8","543.8","543.8","543.8","#N/A","597.8973"
"1984:Q2","384.7","384.7","384.7","384.7","384.7","384.7","384.7","384.7","384.7","384.7","384.7","384.7","384.7","384.7","384.7","384.7","384.7","384.7","384.7","384.7","384.7","384.7","384.7","433.7","433.7","433.7","433.7","433.7","433.7","433.7","433.7","433.7","433.7","433.7","433.7","433.7","433.7","433.7","433.7","433.7","433.7","433.7","433.7","433.7","433.7","433.7","433.7","433.7","433.7","433.7","433.7","433.7","433.7","433.7","433.7","433.7","433.7","433.7","433.7","433.7","433.7","433.7","433.7","433.7","433.7","433.7","433.7","433.7","433.7","433.7","433.7","433.7","550.9","550.9","550.9","550.9","550.9","550.9","550.9","550.9","550.9","550.9","550.9","550.9","550.9","550.9","550.9","550.9","550.9","550.9","550.9","550.9","550.9","550.9","550.9","550.9","550.9","550.9","550.9","550.9","550.9","550.9","550.9","550.9","550.9","550.9","550.9","550.9","550.9","550.9","550.9","550.9","550.9","550.9","550.9","550.9","550.9","550.9","#N/A","605.6437"
"1984:Q3","388.9","388.9","388.9","388.9","388.9","388.9","388.9","388.9","388.9","388.9","388.9","388.9","388.9","388.9","388.9","388.9","388.9","388.9","388.9","388.9","388.9","388.9","388.9","437.3","437.3","437.3","437.3","437.3","437.3","437.3","437.3","437.3","437.3","437.3","437.3","437.3","437.3","437.3","437.3","437.3","437.3","437.3","437.3","437.3","437.3","437.3","437.3","437.3","437.3","437.3","437.3","437.3","437.3","437.3","437.3","437.3","437.3","437.3","437.3","437.3","437.3","437.3","437.3","437.3","437.3","437.3","437.3","437.3","437.3","437.3","437.3","437.3","559.9","559.9","559.9","559.9","559.9","559.9","559.9","559.9","559.9","559.9","559.9","559.9","559.9","559.9","559.9","559.9","559.9","559.9","559.9","559.9","559.9","559.9","559.9","559.9","559.9","559.9","559.9","559.9","559.9","559.9","559.9","559.9","559.9","559.9","559.9","559.9","559.9","559.9","559.9","559.9","559.9","559.9","559.9","559.9","559.9","559.9","#N/A","615.616"
"1984:Q4","392.7","392.7","392.7","392.7","392.7","392.7","392.7","392.7","392.7","392.7","392.7","392.7","392.7","392.7","392.7","392.7","392.7","392.7","392.7","392.7","392.7","392.7","392.7","442.6","442.6","442.6","442.6","442.6","442.6","442.6","442.6","442.6","442.6","442.6","442.6","442.6","442.6","442.6","442.6","442.6","442.6","442.6","442.6","442.6","442.6","442.6","442.6","442.6","442.6","442.6","442.6","442.6","442.6","442.6","442.6","442.6","442.6","442.6","442.6","442.6","442.6","442.6","442.6","442.6","442.6","442.6","442.6","442.6","442.6","442.6","442.6","442.6","565.6","565.6","565.6","565.6","565.6","565.6","565.6","565.6","565.6","565.6","565.6","565.6","565.6","565.6","565.6","565.6","565.6","565.6","565.6","565.6","565.6","565.6","565.6","565.6","565.6","565.6","565.6","565.6","565.6","565.6","565.6","565.6","565.6","565.6","565.6","565.6","565.6","565.6","565.6","565.6","565.6","565.6","565.6","565.6","565.6","565.6","#N/A","621.7597"
"1985:Q1","396.4","396.4","396.4","396.4","396.4","396.4","396.4","396.4","396.4","396.4","396.4","396.4","396.4","396.4","396.4","396.4","396.4","396.4","396.4","396.4","396.4","396.4","396.4","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","571.1","#N/A","628.0815"
"1985:Q2","403.4","403.4","403.4","403.4","403.4","403.4","403.4","403.4","403.4","403.4","403.4","403.4","403.4","403.4","403.4","403.4","403.4","403.4","403.4","403.4","403.4","403.4","403.4","455.8","455.8","455.8","455.8","455.8","455.8","455.8","455.8","455.8","455.8","455.8","455.8","455.8","455.8","455.8","455.8","455.8","455.8","455.8","455.8","455.8","455.8","455.8","455.8","455.8","455.8","455.8","455.8","455.8","455.8","455.8","455.8","455.8","455.8","455.8","455.8","455.8","455.8","455.8","455.8","455.8","455.8","455.8","455.8","455.8","455.8","455.8","455.8","455.8","581.5","581.5","581.5","581.5","581.5","581.5","581.5","581.5","581.5","581.5","581.5","581.5","581.5","581.5","581.5","581.5","581.5","581.5","581.5","581.5","581.5","581.5","581.5","581.5","581.5","581.5","581.5","581.5","581.5","581.5","581.5","581.5","581.5","581.5","581.5","581.5","581.5","581.5","581.5","581.5","581.5","581.5","581.5","581.5","581.5","581.5","#N/A","639.4785"
"1985:Q3","408.9","408.9","408.9","408.9","408.9","408.9","408.9","408.9","408.9","408.9","408.9","408.9","408.9","408.9","408.9","408.9","408.9","408.9","408.9","408.9","408.9","408.9","408.9","462.2","462.2","462.2","462.2","462.2","462.2","462.2","462.2","462.2","462.2","462.2","462.2","462.2","462.2","462.2","462.2","462.2","462.2","462.2","462.2","462.2","462.2","462.2","462.2","462.2","462.2","462.2","462.2","462.2","462.2","462.2","462.2","462.2","462.2","462.2","462.2","462.2","462.2","462.2","462.2","462.2","462.2","462.2","462.2","462.2","462.2","462.2","462.2","462.2","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","590.5","#N/A","649.9851"
"1985:Q4","412.1","412.1","412.1","412.1","412.1","412.1","412.1","412.1","412.1","412.1","412.1","412.1","412.1","412.1","412.1","412.1","412.1","412.1","412.1","412.1","412.1","412.1","412.1","466.7","466.7","466.7","466.7","466.7","466.7","466.7","466.7","466.7","466.7","466.7","466.7","466.7","466.7","466.7","466.7","466.7","466.7","466.7","466.7","466.7","466.7","466.7","466.7","466.7","466.7","466.7","466.7","466.7","466.7","466.7","466.7","466.7","466.7","466.7","466.7","466.7","466.7","466.7","466.7","466.7","466.7","466.7","466.7","466.7","466.7","466.7","466.7","466.7","595.6","595.6","595.6","595.6","595.6","595.6","595.6","595.6","595.6","595.6","595.6","595.6","595.6","595.6","595.6","595.6","595.6","595.6","595.6","595.6","595.6","595.6","595.6","595.6","595.6","595.6","595.6","595.6","595.6","595.6","595.6","595.6","595.6","595.6","595.6","595.6","595.6","595.6","595.6","595.6","595.6","595.6","595.6","595.6","595.6","595.6","#N/A","655.6836"
"1986:Q1","419.6","419.6","419.6","419.6","419.6","419.6","419.6","419.6","419.6","419.6","419.6","419.6","419.6","419.6","419.6","419.6","419.6","419.6","419.6","419.6","419.6","419.6","419.6","475.4","475.4","475.4","475.4","475.4","475.4","475.4","475.4","475.4","475.4","475.4","475.4","475.4","475.4","475.4","475.4","475.4","475.4","475.4","475.4","475.4","475.4","475.4","475.4","475.4","475.4","475.4","475.4","475.4","475.4","475.4","475.4","475.4","475.4","475.4","475.4","475.4","475.4","475.4","475.4","475.4","475.4","475.4","475.4","475.4","475.4","475.4","475.4","475.4","608.7","608.7","608.7","608.7","608.7","608.7","608.7","608.7","608.7","608.7","608.7","608.7","608.7","608.7","608.7","608.7","608.7","608.7","608.7","608.7","608.7","608.7","608.7","608.7","608.7","608.7","608.7","608.7","608.7","608.7","608.7","608.7","608.7","608.7","608.7","608.7","608.7","608.7","608.7","608.7","608.7","608.7","608.7","608.7","608.7","608.7","#N/A","668.5943"
"1986:Q2","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.7","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","615.1","615.1","615.1","615.1","615.1","615.1","615.1","615.1","615.1","615.1","615.1","615.1","615.1","615.1","615.1","615.1","615.1","615.1","615.1","615.1","615.1","615.1","615.1","615.1","615.1","615.1","615.1","615.1","615.1","615.1","615.1","615.1","615.1","615.1","615.1","615.1","615.1","615.1","615.1","615.1","615.1","615.1","615.1","615.1","615.1","615.1","#N/A","675.8064"
"1986:Q3","430.9","430.9","430.9","430.9","430.9","430.9","430.9","430.9","430.9","430.9","430.9","430.9","430.9","430.9","430.9","430.9","430.9","430.9","430.9","430.9","430.9","430.9","430.9","486.0","486.0","486.0","486.0","486.0","486.0","486.0","486.0","486.0","486.0","486.0","486.0","486.0","486.0","486.0","486.0","486.0","486.0","486.0","486.0","486.0","486.0","486.0","486.0","486.0","486.0","486.0","486.0","486.0","486.0","486.0","486.0","486.0","486.0","486.0","486.0","486.0","486.0","486.0","486.0","486.0","486.0","486.0","486.0","486.0","486.0","486.0","486.0","486.0","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","#N/A","682.3953"
"1986:Q4","433.6","433.6","433.6","433.6","433.6","433.6","433.6","433.6","433.6","433.6","433.6","433.6","433.6","433.6","433.6","433.6","433.6","433.6","433.6","433.6","433.6","433.6","433.6","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","487.3","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","623.2","#N/A","685.4226"
"1987:Q1","438.5","438.5","438.5","438.5","438.5","438.5","438.5","437.2","437.2","437.2","437.2","437.2","437.2","437.2","437.2","437.2","437.2","437.2","437.2","437.2","437.2","437.2","437.2","492.3","492.3","492.3","492.3","492.3","492.3","492.3","492.3","492.3","492.3","492.3","492.3","492.3","492.3","492.3","492.3","492.3","492.3","492.3","492.3","492.3","492.3","492.3","492.3","492.3","492.3","492.3","492.3","492.3","492.3","492.3","492.3","492.3","492.3","492.3","492.3","492.3","492.3","492.3","492.3","492.3","492.3","492.3","492.3","492.3","492.3","492.3","492.3","492.3","626.8","626.8","626.8","626.8","626.8","626.8","626.8","626.8","626.8","626.8","626.8","626.8","626.8","626.8","626.8","626.8","626.8","626.8","626.8","626.8","626.8","626.8","626.8","626.8","626.8","626.8","626.8","626.8","626.8","626.8","626.8","626.8","626.8","626.8","626.8","626.8","626.8","626.8","626.8","626.8","626.8","626.8","626.8","626.8","626.8","626.8","#N/A","689.3404"
"1987:Q2","440.1","440.1","440.1","440.1","440.1","440.1","440.1","437.3","437.3","437.3","437.3","437.3","437.3","437.3","437.3","437.3","437.3","437.3","437.3","437.3","437.3","437.3","437.3","494.6","494.6","494.6","494.6","494.6","494.6","494.6","494.6","494.6","494.6","494.6","494.6","494.6","494.6","494.6","494.6","494.6","494.6","494.6","494.6","494.6","494.6","494.6","494.6","494.6","494.6","494.6","494.6","494.6","494.6","494.6","494.6","494.6","494.6","494.6","494.6","494.6","494.6","494.6","494.6","494.6","494.6","494.6","494.6","494.6","494.6","494.6","494.6","494.6","628.8","628.8","628.8","628.8","628.8","628.8","628.8","628.8","628.8","628.8","628.8","628.8","628.8","628.8","628.8","628.8","628.8","628.8","628.8","628.8","628.8","628.8","628.8","628.8","628.8","628.8","628.8","628.8","628.8","628.8","628.8","628.8","628.8","628.8","628.8","628.8","628.8","628.8","628.8","628.8","628.8","628.8","628.8","628.8","628.8","628.8","#N/A","691.4773"
"1987:Q3","442.8","442.8","442.8","442.8","442.8","442.8","442.8","439.8","439.8","439.8","439.8","439.8","439.8","439.8","439.8","439.8","439.8","439.8","439.8","439.8","439.8","439.8","439.8","498.1","498.1","498.1","498.1","498.1","498.1","498.1","498.1","498.1","498.1","498.1","498.1","498.1","498.1","498.1","498.1","498.1","498.1","498.1","498.1","498.1","498.1","498.1","498.1","498.1","498.1","498.1","498.1","498.1","498.1","498.1","498.1","498.1","498.1","498.1","498.1","498.1","498.1","498.1","498.1","498.1","498.1","498.1","498.1","498.1","498.1","498.1","498.1","498.1","632.0","632.0","632.0","632.0","632.0","632.0","632.0","632.0","632.0","632.0","632.0","632.0","632.0","632.0","632.0","632.0","632.0","632.0","632.0","632.0","632.0","632.0","632.0","632.0","632.0","632.0","632.0","632.0","632.0","632.0","632.0","632.0","632.0","632.0","632.0","632.0","632.0","632.0","632.0","632.0","632.0","632.0","632.0","632.0","632.0","632.0","#N/A","693.9704"
"1987:Q4","447.2","447.2","447.2","447.2","447.2","447.2","447.2","443.6","443.6","443.6","443.6","443.6","443.6","443.6","443.6","443.6","443.6","443.6","443.6","443.6","443.6","443.6","443.6","501.4","501.4","501.4","501.4","501.4","501.4","501.4","501.4","501.4","501.4","501.4","501.4","501.4","501.4","501.4","501.4","501.4","501.4","501.4","501.4","501.4","501.4","501.4","501.4","501.4","501.4","501.4","501.4","501.4","501.4","501.4","501.4","501.4","501.4","501.4","501.4","501.4","501.4","501.4","501.4","501.4","501.4","501.4","501.4","501.4","501.4","501.4","501.4","501.4","639.6","639.6","639.6","639.6","639.6","639.6","639.6","639.6","639.6","639.6","639.6","639.6","639.6","639.6","639.6","639.6","639.6","639.6","639.6","639.6","639.6","639.6","639.6","639.6","639.6","639.6","639.6","639.6","639.6","639.6","639.6","639.6","639.6","639.6","639.6","639.6","639.6","639.6","639.6","639.6","639.6","639.6","639.6","639.6","639.6","639.6","#N/A","702.8743"
"1988:Q1","451.3","451.3","451.3","451.3","451.3","451.3","451.3","447.9","447.9","447.9","447.9","447.9","447.9","447.9","447.9","447.9","447.9","447.9","447.9","447.9","447.9","447.9","447.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","503.9","645.1","645.1","645.1","645.1","645.1","645.1","645.1","645.1","645.1","645.1","645.1","645.1","645.1","645.1","645.1","645.1","645.1","645.1","645.1","645.1","645.1","645.1","645.1","645.1","645.1","645.1","645.1","645.1","645.1","645.1","645.1","645.1","645.1","645.1","645.1","645.1","645.1","645.1","645.1","645.1","645.1","645.1","645.1","645.1","645.1","645.1","#N/A","710.2645"
