"DATE","RINVRESID90M1","RINVRESID90M2","RINVRESID90M3","RINVRESID90M4","RINVRESID90M5","RINVRESID90M6","RINVRESID90M7","RINVRESID90M8","RINVRESID90M9","RINVRESID90M10","RINVRESID90M11","RINVRESID90M12","RINVRESID91M1","RINVRESID91M2","RINVRESID91M3","RINVRESID91M4","RINVRESID91M5","RINVRESID91M6","RINVRESID91M7","RINVRESID91M8","RINVRESID91M9","RINVRESID91M10","RINVRESID91M11","RINVRESID91M12","RINVRESID92M1","RINVRESID92M2","RINVRESID92M3","RINVRESID92M4","RINVRESID92M5","RINVRESID92M6","RINVRESID92M7","RINVRESID92M8","RINVRESID92M9","RINVRESID92M10","RINVRESID92M11","RINVRESID92M12","RINVRESID93M1","RINVRESID93M2","RINVRESID93M3","RINVRESID93M4","RINVRESID93M5","RINVRESID93M6","RINVRESID93M7","RINVRESID93M8","RINVRESID93M9","RINVRESID93M10","RINVRESID93M11","RINVRESID93M12","RINVRESID94M1","RINVRESID94M2","RINVRESID94M3","RINVRESID94M4","RINVRESID94M5","RINVRESID94M6","RINVRESID94M7","RINVRESID94M8","RINVRESID94M9","RINVRESID94M10","RINVRESID94M11","RINVRESID94M12","RINVRESID95M1","RINVRESID95M2","RINVRESID95M3","RINVRESID95M4","RINVRESID95M5","RINVRESID95M6","RINVRESID95M7","RINVRESID95M8","RINVRESID95M9","RINVRESID95M10","RINVRESID95M11","RINVRESID95M12","RINVRESID96M1","RINVRESID96M2","RINVRESID96M3","RINVRESID96M4","RINVRESID96M5","RINVRESID96M6","RINVRESID96M7","RINVRESID96M8","RINVRESID96M9","RINVRESID96M10","RINVRESID96M11","RINVRESID96M12","RINVRESID97M1","RINVRESID97M2","RINVRESID97M3","RINVRESID97M4","RINVRESID97M5","RINVRESID97M6","RINVRESID97M7","RINVRESID97M8","RINVRESID97M9","RINVRESID97M10","RINVRESID97M11","RINVRESID97M12","RINVRESID98M1","RINVRESID98M2","RINVRESID98M3","RINVRESID98M4","RINVRESID98M5","RINVRESID98M6","RINVRESID98M7","RINVRESID98M8","RINVRESID98M9","RINVRESID98M10","RINVRESID98M11","RINVRESID98M12","RINVRESID99M1","RINVRESID99M2","RINVRESID99M3","RINVRESID99M4","RINVRESID99M5","RINVRESID99M6","RINVRESID99M7","RINVRESID99M8","RINVRESID99M9","RINVRESID99M10","RINVRESID99M11","RINVRESID99M12"
"1986:Q1","185.7","185.7","185.7","185.7","185.7","185.7","185.7","185.7","185.7","185.7","185.7","185.7","185.7","185.7","185.7","185.7","185.7","185.7","185.7","185.7","185.7","185.7","185.7","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","245.1","245.1","245.1","245.1","245.1","245.1","245.1","245.1","245.1","245.1","245.1","245.1","245.1","245.1","245.1","245.1","245.1","245.1","245.1","245.1","245.1","245.1","245.1","245.1","245.1","245.1","245.1","245.1","245.1","245.1","245.1","245.1","245.1","245.1","245.1","245.1","245.1","245.1","245.1","245.1","245.1","245.1","245.1","245.1","245.1","245.1","#N/A","276.6"
"1986:Q2","196.5","196.5","196.5","196.5","196.5","196.5","196.5","196.5","196.5","196.5","196.5","196.5","196.5","196.5","196.5","196.5","196.5","196.5","196.5","196.5","196.5","196.5","196.5","228.0","228.0","228.0","228.0","228.0","228.0","228.0","228.0","228.0","228.0","228.0","228.0","228.0","228.0","228.0","228.0","228.0","228.0","228.0","228.0","228.0","228.0","228.0","228.0","228.0","228.0","228.0","228.0","228.0","228.0","228.0","228.0","228.0","228.0","228.0","228.0","228.0","228.0","228.0","228.0","228.0","228.0","228.0","228.0","228.0","228.0","228.0","228.0","228.0","259.2","259.2","259.2","259.2","259.2","259.2","259.2","259.2","259.2","259.2","259.2","259.2","259.2","259.2","259.2","259.2","259.2","259.2","259.2","259.2","259.2","259.2","259.2","259.2","259.2","259.2","259.2","259.2","259.2","259.2","259.2","259.2","259.2","259.2","259.2","259.2","259.2","259.2","259.2","259.2","259.2","259.2","259.2","259.2","259.2","259.2","#N/A","292.4"
"1986:Q3","200.1","200.1","200.1","200.1","200.1","200.1","200.1","200.1","200.1","200.1","200.1","200.1","200.1","200.1","200.1","200.1","200.1","200.1","200.1","200.1","200.1","200.1","200.1","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","262.5","262.5","262.5","262.5","262.5","262.5","262.5","262.5","262.5","262.5","262.5","262.5","262.5","262.5","262.5","262.5","262.5","262.5","262.5","262.5","262.5","262.5","262.5","262.5","262.5","262.5","262.5","262.5","262.5","262.5","262.5","262.5","262.5","262.5","262.5","262.5","262.5","262.5","262.5","262.5","262.5","262.5","262.5","262.5","262.5","262.5","#N/A","296.3"
"1986:Q4","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","261.2","261.2","261.2","261.2","261.2","261.2","261.2","261.2","261.2","261.2","261.2","261.2","261.2","261.2","261.2","261.2","261.2","261.2","261.2","261.2","261.2","261.2","261.2","261.2","261.2","261.2","261.2","261.2","261.2","261.2","261.2","261.2","261.2","261.2","261.2","261.2","261.2","261.2","261.2","261.2","261.2","261.2","261.2","261.2","261.2","261.2","#N/A","294.8"
"1987:Q1","197.3","197.3","197.3","197.3","197.3","197.3","197.3","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","258.8","258.8","258.8","258.8","258.8","258.8","258.8","258.8","258.8","258.8","258.8","258.8","258.8","258.8","258.8","258.8","258.8","258.8","258.8","258.8","258.8","258.8","258.8","258.8","258.8","258.8","258.8","258.8","258.8","258.8","258.8","258.8","258.8","258.8","258.8","258.8","258.8","258.8","258.8","258.8","258.8","258.8","258.8","258.8","258.8","258.8","291.3","291.3"
"1987:Q2","197.8","197.8","197.8","197.8","197.8","197.8","197.8","198.2","198.2","198.2","198.2","198.2","198.2","198.2","198.2","198.2","198.2","198.2","198.2","198.2","198.2","198.2","198.2","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","260.8","294.1","294.1"
"1987:Q3","192.1","192.1","192.1","192.1","192.1","192.1","192.1","195.5","195.5","195.5","195.5","195.5","195.5","195.5","195.5","195.5","195.5","195.5","195.5","195.5","195.5","195.5","195.5","224.3","224.3","224.3","224.3","224.3","224.3","224.3","224.3","224.3","224.3","224.3","224.3","224.3","224.3","224.3","224.3","224.3","224.3","224.3","224.3","224.3","224.3","224.3","224.3","224.3","224.3","224.3","224.3","224.3","224.3","224.3","224.3","224.3","224.3","224.3","224.3","224.3","224.3","224.3","224.3","224.3","224.3","224.3","224.3","224.3","224.3","224.3","224.3","224.3","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","256.2","289.3","289.3"
"1987:Q4","191.9","191.9","191.9","191.9","191.9","191.9","191.9","195.8","195.8","195.8","195.8","195.8","195.8","195.8","195.8","195.8","195.8","195.8","195.8","195.8","195.8","195.8","195.8","223.3","223.3","223.3","223.3","223.3","223.3","223.3","223.3","223.3","223.3","223.3","223.3","223.3","223.3","223.3","223.3","223.3","223.3","223.3","223.3","223.3","223.3","223.3","223.3","223.3","223.3","223.3","223.3","223.3","223.3","223.3","223.3","223.3","223.3","223.3","223.3","223.3","223.3","223.3","223.3","223.3","223.3","223.3","223.3","223.3","223.3","223.3","223.3","223.3","254.7","254.7","254.7","254.7","254.7","254.7","254.7","254.7","254.7","254.7","254.7","254.7","254.7","254.7","254.7","254.7","254.7","254.7","254.7","254.7","254.7","254.7","254.7","254.7","254.7","254.7","254.7","254.7","254.7","254.7","254.7","254.7","254.7","254.7","254.7","254.7","254.7","254.7","254.7","254.7","254.7","254.7","254.7","254.7","254.7","254.7","288.0","288.0"
"1988:Q1","189.1","189.1","189.1","189.1","189.1","189.1","189.1","192.4","192.4","192.4","192.4","192.4","192.4","192.4","192.4","192.4","192.4","192.4","192.4","192.4","192.4","192.4","192.4","220.0","220.0","220.0","220.0","220.0","220.0","220.0","220.0","220.0","220.0","220.0","220.0","220.0","220.0","220.0","220.0","220.0","220.0","220.0","220.0","220.0","220.0","220.0","220.0","220.0","220.0","220.0","220.0","220.0","220.0","220.0","220.0","220.0","220.0","220.0","220.0","220.0","220.0","220.0","220.0","220.0","220.0","220.0","220.0","220.0","220.0","220.0","220.0","220.0","251.3","251.3","251.3","251.3","251.3","251.3","251.3","251.3","251.3","251.3","251.3","251.3","251.3","251.3","251.3","251.3","251.3","251.3","251.3","251.3","251.3","251.3","251.3","251.3","251.3","251.3","251.3","251.3","251.3","251.3","251.3","251.3","251.3","251.3","251.3","251.3","251.3","251.3","251.3","251.3","251.3","251.3","251.3","251.3","251.3","251.3","287.0","287.0"
"1988:Q2","194.2","194.2","194.2","194.2","194.2","194.2","194.2","195.6","195.6","195.6","195.6","195.6","195.6","195.6","195.6","195.6","195.6","195.6","195.6","195.6","195.6","195.6","195.6","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","222.0","252.2","252.2","252.2","252.2","252.2","252.2","252.2","252.2","252.2","252.2","252.2","252.2","252.2","252.2","252.2","252.2","252.2","252.2","252.2","252.2","252.2","252.2","252.2","252.2","252.2","252.2","252.2","252.2","252.2","252.2","252.2","252.2","252.2","252.2","252.2","252.2","252.2","252.2","252.2","252.2","252.2","252.2","252.2","252.2","252.2","252.2","289.0","289.0"
"1988:Q3","195.1","195.1","195.1","195.1","195.1","195.1","195.1","195.8","195.8","195.8","195.8","195.8","195.8","195.8","195.8","195.8","195.8","195.8","195.8","195.8","195.8","195.8","195.8","223.5","223.5","223.5","223.5","223.5","223.5","223.5","223.5","223.5","223.5","223.5","223.5","223.5","223.5","223.5","223.5","223.5","223.5","223.5","223.5","223.5","223.5","223.5","223.5","223.5","223.5","223.5","223.5","223.5","223.5","223.5","223.5","223.5","223.5","223.5","223.5","223.5","223.5","223.5","223.5","223.5","223.5","223.5","223.5","223.5","223.5","223.5","223.5","223.5","252.9","252.9","252.9","252.9","252.9","252.9","252.9","252.9","252.9","252.9","252.9","252.9","252.9","252.9","252.9","252.9","252.9","252.9","252.9","252.9","252.9","252.9","252.9","252.9","252.9","252.9","252.9","252.9","252.9","252.9","252.9","252.9","252.9","252.9","252.9","252.9","252.9","252.9","252.9","252.9","252.9","252.9","252.9","252.9","252.9","252.9","290.2","290.2"
"1988:Q4","198.1","198.1","198.1","198.1","198.1","198.1","198.1","195.6","195.6","195.6","195.6","195.6","195.6","195.6","195.6","195.6","195.6","195.6","195.6","195.6","195.6","195.6","195.6","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","225.3","253.7","253.7","253.7","253.7","253.7","253.7","253.7","253.7","253.7","253.7","253.7","253.7","253.7","253.7","253.7","253.7","253.7","253.7","253.7","253.7","253.7","253.7","253.7","253.7","253.7","253.7","253.7","253.7","253.7","253.7","253.7","253.7","253.7","253.7","253.7","253.7","253.7","253.7","253.7","253.7","253.7","253.7","253.7","253.7","253.7","253.7","290.8","290.8"
"1989:Q1","195.6","195.6","195.6","195.6","195.6","195.6","195.6","193.8","193.8","193.8","193.8","193.8","193.8","193.8","193.8","193.8","193.8","193.8","193.8","193.8","193.8","193.8","193.8","221.9","221.9","221.9","221.9","221.9","221.9","221.9","221.9","222.2","222.2","222.2","222.2","222.2","222.2","222.2","222.2","222.2","222.2","222.2","222.2","222.2","222.2","222.2","222.2","222.2","222.2","222.2","222.2","222.2","222.2","222.2","222.2","222.2","222.2","222.2","222.2","222.2","222.2","222.2","222.2","222.2","222.2","222.2","222.2","222.2","222.2","222.2","222.2","222.2","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","252.6","287.0","287.0"
"1989:Q2","189.3","189.3","189.3","189.3","189.3","189.3","189.3","188.1","188.1","188.1","188.1","188.1","188.1","188.1","188.1","188.1","188.1","188.1","188.1","188.1","188.1","188.1","188.1","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.0","215.4","215.4","215.4","215.4","215.4","215.4","215.4","215.4","215.4","215.4","215.4","215.4","215.4","215.4","215.4","215.4","215.4","215.4","215.4","215.4","215.4","215.4","215.4","215.4","215.4","215.4","215.4","215.4","215.4","215.4","215.4","215.4","215.4","215.4","215.4","215.4","215.4","215.4","215.4","215.4","215.4","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","244.3","277.9","277.9"
"1989:Q3","184.8","184.8","184.8","184.8","184.8","184.8","184.8","184.4","184.4","184.4","184.4","184.4","184.4","184.4","184.4","184.4","184.4","184.4","184.4","184.4","184.4","184.4","184.4","211.9","211.9","211.9","211.9","211.9","211.9","211.9","211.9","211.2","211.2","211.2","211.2","211.2","211.2","211.2","211.2","211.2","211.2","211.2","211.2","211.2","211.2","211.2","211.2","211.2","211.2","211.2","211.2","211.2","211.2","211.2","211.2","211.2","211.2","211.2","211.2","211.2","211.2","211.2","211.2","211.2","211.2","211.2","211.2","211.2","211.2","211.2","211.2","211.2","240.1","240.1","240.1","240.1","240.1","240.1","240.1","240.1","240.1","240.1","240.1","240.1","240.1","240.1","240.1","240.1","240.1","240.1","240.1","240.1","240.1","240.1","240.1","240.1","240.1","240.1","240.1","240.1","240.1","240.1","240.1","240.1","240.1","240.1","240.1","240.1","240.1","240.1","240.1","240.1","240.1","240.1","240.1","240.1","240.1","240.1","274.5","274.5"
"1989:Q4","#N/A","186.0","184.5","184.3","184.3","184.3","184.3","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","181.8","207.9","207.9","207.9","207.9","207.9","207.9","207.9","207.9","208.0","208.0","208.0","208.0","208.0","208.0","208.0","208.0","208.0","208.0","208.0","208.0","208.0","208.0","208.0","208.0","208.0","208.0","208.0","208.0","208.0","208.0","208.0","208.0","208.0","208.0","208.0","208.0","208.0","208.0","208.0","208.0","208.0","208.0","208.0","208.0","208.0","208.0","208.0","208.0","208.0","236.0","236.0","236.0","236.0","236.0","236.0","236.0","236.0","236.0","236.0","236.0","236.0","236.0","236.0","236.0","236.0","236.0","236.0","236.0","236.0","236.0","236.0","236.0","236.0","236.0","236.0","236.0","236.0","236.0","236.0","236.0","236.0","236.0","236.0","236.0","236.0","236.0","236.0","236.0","236.0","236.0","236.0","236.0","236.0","236.0","236.0","269.9","269.9"
"1990:Q1","#N/A","#N/A","#N/A","#N/A","188.1","189.1","188.6","188.3","188.3","188.3","188.3","188.3","188.3","188.3","188.3","188.3","188.3","188.3","188.3","188.3","188.3","188.3","188.3","208.2","208.2","208.2","208.2","208.2","208.2","208.2","208.2","210.7","210.7","210.7","210.7","210.7","210.7","210.7","210.7","210.7","210.7","210.7","210.7","210.7","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","211.6","239.4","239.4","239.4","239.4","239.4","239.4","239.4","239.4","239.4","239.4","239.4","239.4","239.4","239.4","239.4","239.4","239.4","239.4","239.4","239.4","239.4","239.4","239.4","239.4","239.4","239.4","239.4","239.4","239.4","239.4","239.4","239.4","239.4","239.4","239.4","239.4","239.4","239.4","239.4","239.4","239.4","239.4","239.4","239.4","239.4","239.4","275.2","275.2"
"1990:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","181.6","183.0","182.8","182.8","182.8","182.8","182.8","182.8","182.8","182.8","182.8","182.8","182.8","182.8","182.8","182.8","199.5","199.5","199.5","199.5","199.5","199.5","199.5","199.5","201.8","201.8","201.8","201.8","201.8","201.8","201.8","201.8","201.8","201.8","201.8","201.8","201.8","201.2","201.2","201.2","201.2","201.2","201.2","201.2","201.2","201.2","201.2","201.2","201.2","201.2","201.2","201.2","201.2","201.2","201.2","201.2","201.2","201.2","201.2","201.2","201.2","201.2","201.2","201.2","201.2","227.8","227.8","227.8","227.8","227.8","227.8","227.8","227.8","227.8","227.8","227.8","227.8","227.8","227.8","227.8","227.8","227.8","227.8","227.8","227.8","227.8","227.8","227.8","227.8","227.8","227.8","227.8","227.8","227.8","227.8","227.8","227.8","227.8","227.8","227.8","227.8","227.8","227.8","227.8","227.8","227.8","227.8","227.8","227.8","227.8","227.8","262.5","262.5"
"1990:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","175.3","173.3","173.0","173.0","173.0","173.0","173.0","173.0","173.0","173.0","173.0","173.0","173.0","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","189.1","189.1","189.1","189.1","189.1","189.1","189.1","189.1","189.1","189.1","189.1","189.1","189.1","189.0","189.0","189.0","189.0","189.0","189.0","189.0","189.0","189.0","189.0","189.0","189.0","189.0","189.0","189.0","189.0","189.0","189.0","189.0","189.0","189.0","189.0","189.0","189.0","189.0","189.0","189.0","189.0","214.9","214.9","214.9","214.9","214.9","214.9","214.9","214.9","214.9","214.9","214.9","214.9","214.9","214.9","214.9","214.9","214.9","214.9","214.9","214.9","214.9","214.9","214.9","214.9","214.9","214.9","214.9","214.9","214.9","214.9","214.9","214.9","214.9","214.9","214.9","214.9","214.9","214.9","214.9","214.9","214.9","214.9","214.9","214.9","214.9","214.9","247.2","247.2"
"1990:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","165.9","164.4","163.3","163.3","163.3","163.3","163.3","163.3","163.3","163.3","183.3","183.3","183.3","183.3","183.3","183.3","183.3","183.3","177.5","177.5","177.5","177.5","177.5","177.5","177.5","177.5","177.5","177.5","177.5","177.5","177.5","176.3","176.3","176.3","176.3","176.3","176.3","176.3","176.3","176.3","176.3","176.3","176.3","176.3","176.3","176.3","176.3","176.3","176.3","176.3","176.3","176.3","176.3","176.3","176.3","176.3","176.3","176.3","176.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","229.2","229.2"
"1991:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","151.2","152.4","151.8","151.8","151.8","151.8","151.8","170.7","170.7","170.7","170.7","170.7","170.7","170.7","170.7","164.1","164.1","164.1","164.1","164.1","164.1","164.1","164.1","164.1","164.1","164.1","164.1","164.1","163.8","163.8","163.8","163.8","163.8","163.8","163.8","163.8","163.8","163.8","163.8","164.2","164.2","164.2","164.2","164.2","164.2","164.2","164.2","164.2","164.2","164.2","164.2","164.2","164.2","164.2","164.2","164.2","187.4","187.4","187.4","187.4","187.4","187.4","187.4","187.4","187.4","187.4","187.4","187.4","187.4","187.4","187.4","187.4","187.4","187.4","187.4","187.4","187.4","187.4","187.4","187.4","187.4","187.4","187.4","187.4","187.4","187.4","187.4","187.4","187.4","187.4","187.4","187.4","187.4","187.4","187.4","187.4","187.4","187.4","187.4","187.4","187.4","187.4","214.7","214.7"
