"DATE","RIMP00M1","RIMP00M2","RIMP00M3","RIMP00M4","RIMP00M5","RIMP00M6","RIMP00M7","RIMP00M8","RIMP00M9","RIMP00M10","RIMP00M11","RIMP00M12","RIMP01M1","RIMP01M2","RIMP01M3","RIMP01M4","RIMP01M5","RIMP01M6","RIMP01M7","RIMP01M8","RIMP01M9","RIMP01M10","RIMP01M11","RIMP01M12","RIMP02M1","RIMP02M2","RIMP02M3","RIMP02M4","RIMP02M5","RIMP02M6","RIMP02M7","RIMP02M8","RIMP02M9","RIMP02M10","RIMP02M11","RIMP02M12","RIMP03M1","RIMP03M2","RIMP03M3","RIMP03M4","RIMP03M5","RIMP03M6","RIMP03M7","RIMP03M8","RIMP03M9","RIMP03M10","RIMP03M11","RIMP03M12","RIMP04M1","RIMP04M2","RIMP04M3","RIMP04M4","RIMP04M5","RIMP04M6","RIMP04M7","RIMP04M8","RIMP04M9","RIMP04M10","RIMP04M11","RIMP04M12","RIMP05M1","RIMP05M2","RIMP05M3","RIMP05M4","RIMP05M5","RIMP05M6","RIMP05M7","RIMP05M8","RIMP05M9","RIMP05M10","RIMP05M11","RIMP05M12","RIMP06M1","RIMP06M2","RIMP06M3","RIMP06M4","RIMP06M5","RIMP06M6","RIMP06M7","RIMP06M8","RIMP06M9","RIMP06M10","RIMP06M11","RIMP06M12","RIMP07M1","RIMP07M2","RIMP07M3","RIMP07M4","RIMP07M5","RIMP07M6","RIMP07M7","RIMP07M8","RIMP07M9","RIMP07M10","RIMP07M11","RIMP07M12","RIMP08M1","RIMP08M2","RIMP08M3","RIMP08M4","RIMP08M5","RIMP08M6","RIMP08M7","RIMP08M8","RIMP08M9","RIMP08M10","RIMP08M11","RIMP08M12","RIMP09M1","RIMP09M2","RIMP09M3","RIMP09M4","RIMP09M5","RIMP09M6","RIMP09M7","RIMP09M8","RIMP09M9","RIMP09M10","RIMP09M11","RIMP09M12"
"1971:Q1","223.8","223.8","223.8","223.8","223.8","223.8","223.8","223.8","223.8","223.8","223.8","223.8","223.8","223.8","223.8","223.8","223.8","223.8","223.8","223.8","223.8","223.8","223.8","223.8","223.8","223.8","223.8","223.8","223.8","223.8","223.8","223.8","223.8","223.8","223.8","223.8","223.8","223.8","223.8","223.8","223.8","223.8","223.8","223.8","223.8","223.8","223.8","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","214.1","237.4","237.4","237.4","237.4","237.4"
"1971:Q2","240.7","240.7","240.7","240.7","240.7","240.7","240.7","240.7","240.7","240.7","240.7","240.7","240.7","240.7","240.7","240.7","240.7","240.7","240.7","240.7","240.7","240.7","240.7","240.7","240.7","240.7","240.7","240.7","240.7","240.7","240.7","240.7","240.7","240.7","240.7","240.7","240.7","240.7","240.7","240.7","240.7","240.7","240.7","240.7","240.7","240.7","240.7","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","230.2","255.3","255.3","255.3","255.3","255.3"
"1971:Q3","246.0","246.0","246.0","246.0","246.0","246.0","246.0","246.0","246.0","246.0","246.0","246.0","246.0","246.0","246.0","246.0","246.0","246.0","246.0","246.0","246.0","246.0","246.0","246.0","246.0","246.0","246.0","246.0","246.0","246.0","246.0","246.0","246.0","246.0","246.0","246.0","246.0","246.0","246.0","246.0","246.0","246.0","246.0","246.0","246.0","246.0","246.0","235.3","235.3","235.3","235.3","235.3","235.3","235.3","235.3","235.3","235.3","235.3","235.3","235.3","235.3","235.3","235.3","235.3","235.3","235.3","235.3","235.3","235.3","235.3","235.3","235.3","235.3","235.3","235.3","235.3","235.3","235.3","235.3","235.3","235.3","235.3","235.3","235.3","235.3","235.3","235.3","235.3","235.3","235.3","235.3","235.3","235.3","235.3","235.3","235.3","235.3","235.3","235.3","235.3","235.3","235.3","235.3","235.3","235.3","235.3","235.3","235.3","235.3","235.3","235.3","235.3","235.3","235.3","235.3","260.9","260.9","260.9","260.9","260.9"
"1971:Q4","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","219.3","243.2","243.2","243.2","243.2","243.2"
"1972:Q1","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","251.4","278.8","278.8","278.8","278.8","278.8"
"1972:Q2","253.4","253.4","253.4","253.4","253.4","253.4","253.4","253.4","253.4","253.4","253.4","253.4","253.4","253.4","253.4","253.4","253.4","253.4","253.4","253.4","253.4","253.4","253.4","253.4","253.4","253.4","253.4","253.4","253.4","253.4","253.4","253.4","253.4","253.4","253.4","253.4","253.4","253.4","253.4","253.4","253.4","253.4","253.4","253.4","253.4","253.4","253.4","242.5","242.5","242.5","242.5","242.5","242.5","242.5","242.5","242.5","242.5","242.5","242.5","242.5","242.5","242.5","242.5","242.5","242.5","242.5","242.5","242.5","242.5","242.5","242.5","242.5","242.5","242.5","242.5","242.5","242.5","242.5","242.5","242.5","242.5","242.5","242.5","242.5","242.5","242.5","242.5","242.5","242.5","242.5","242.5","242.5","242.5","242.5","242.5","242.5","242.5","242.5","242.5","242.5","242.5","242.5","242.5","242.5","242.5","242.5","242.5","242.5","242.5","242.5","242.5","242.5","242.5","242.5","242.5","268.9","268.9","268.9","268.9","268.9"
"1972:Q3","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","274.5","274.5","274.5","274.5","274.5"
"1972:Q4","270.3","270.3","270.3","270.3","270.3","270.3","270.3","270.3","270.3","270.3","270.3","270.3","270.3","270.3","270.3","270.3","270.3","270.3","270.3","270.3","270.3","270.3","270.3","270.3","270.3","270.3","270.3","270.3","270.3","270.3","270.3","270.3","270.3","270.3","270.3","270.3","270.3","270.3","270.3","270.3","270.3","270.3","270.3","270.3","270.3","270.3","270.3","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","258.7","286.8","286.8","286.8","286.8","286.8"
"1973:Q1","282.8","282.8","282.8","282.8","282.8","282.8","282.8","282.8","282.8","282.8","282.8","282.8","282.8","282.8","282.8","282.8","282.8","282.8","282.8","282.8","282.8","282.8","282.8","282.8","282.8","282.8","282.8","282.8","282.8","282.8","282.8","282.8","282.8","282.8","282.8","282.8","282.8","282.8","282.8","282.8","282.8","282.8","282.8","282.8","282.8","282.8","282.8","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","270.6","300.1","300.1","300.1","300.1","300.1"
"1973:Q2","274.7","274.7","274.7","274.7","274.7","274.7","274.7","274.7","274.7","274.7","274.7","274.7","274.7","274.7","274.7","274.7","274.7","274.7","274.7","274.7","274.7","274.7","274.7","274.7","274.7","274.7","274.7","274.7","274.7","274.7","274.7","274.7","274.7","274.7","274.7","274.7","274.7","274.7","274.7","274.7","274.7","274.7","274.7","274.7","274.7","274.7","274.7","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","262.8","291.4","291.4","291.4","291.4","291.4"
"1973:Q3","267.1","267.1","267.1","267.1","267.1","267.1","267.1","267.1","267.1","267.1","267.1","267.1","267.1","267.1","267.1","267.1","267.1","267.1","267.1","267.1","267.1","267.1","267.1","267.1","267.1","267.1","267.1","267.1","267.1","267.1","267.1","267.1","267.1","267.1","267.1","267.1","267.1","267.1","267.1","267.1","267.1","267.1","267.1","267.1","267.1","267.1","267.1","255.6","255.6","255.6","255.6","255.6","255.6","255.6","255.6","255.6","255.6","255.6","255.6","255.6","255.6","255.6","255.6","255.6","255.6","255.6","255.6","255.6","255.6","255.6","255.6","255.6","255.6","255.6","255.6","255.6","255.6","255.6","255.6","255.6","255.6","255.6","255.6","255.6","255.6","255.6","255.6","255.6","255.6","255.6","255.6","255.6","255.6","255.6","255.6","255.6","255.6","255.6","255.6","255.6","255.6","255.6","255.6","255.6","255.6","255.6","255.6","255.6","255.6","255.6","255.6","255.6","255.6","255.6","255.6","283.4","283.4","283.4","283.4","283.4"
"1973:Q4","269.1","269.1","269.1","269.1","269.1","269.1","269.1","269.1","269.1","269.1","269.1","269.1","269.1","269.1","269.1","269.1","269.1","269.1","269.1","269.1","269.1","269.1","269.1","269.1","269.1","269.1","269.1","269.1","269.1","269.1","269.1","269.1","269.1","269.1","269.1","269.1","269.1","269.1","269.1","269.1","269.1","269.1","269.1","269.1","269.1","269.1","269.1","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","257.5","285.5","285.5","285.5","285.5","285.5"
"1974:Q1","260.0","260.0","260.0","260.0","260.0","260.0","260.0","260.0","260.0","260.0","260.0","260.0","260.0","260.0","260.0","260.0","260.0","260.0","260.0","260.0","260.0","260.0","260.0","260.0","260.0","260.0","260.0","260.0","260.0","260.0","260.0","260.0","260.0","260.0","260.0","260.0","260.0","260.0","260.0","260.0","260.0","260.0","260.0","260.0","260.0","260.0","260.0","248.7","248.7","248.7","248.7","248.7","248.7","248.7","248.7","248.7","248.7","248.7","248.7","248.7","248.7","248.7","248.7","248.7","248.7","248.7","248.7","248.7","248.7","248.7","248.7","248.7","248.7","248.7","248.7","248.7","248.7","248.7","248.7","248.7","248.7","248.7","248.7","248.7","248.7","248.7","248.7","248.7","248.7","248.7","248.7","248.7","248.7","248.7","248.7","248.7","248.7","248.7","248.7","248.7","248.7","248.7","248.7","248.7","248.7","248.7","248.7","248.7","248.7","248.7","248.7","248.7","248.7","248.7","248.7","275.8","275.8","275.8","275.8","275.8"
"1974:Q2","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","273.8","261.9","261.9","261.9","261.9","261.9","261.9","261.9","261.9","261.9","261.9","261.9","261.9","261.9","261.9","261.9","261.9","261.9","261.9","261.9","261.9","261.9","261.9","261.9","261.9","261.9","261.9","261.9","261.9","261.9","261.9","261.9","261.9","261.9","261.9","261.9","261.9","261.9","261.9","261.9","261.9","261.9","261.9","261.9","261.9","261.9","261.9","261.9","261.9","261.9","261.9","261.9","261.9","261.9","261.9","261.9","261.9","261.9","261.9","261.9","261.9","261.9","261.9","261.9","261.9","261.9","261.9","261.9","261.9","290.4","290.4","290.4","290.4","290.4"
"1974:Q3","269.0","269.0","269.0","269.0","269.0","269.0","269.0","269.0","269.0","269.0","269.0","269.0","269.0","269.0","269.0","269.0","269.0","269.0","269.0","269.0","269.0","269.0","269.0","269.0","269.0","269.0","269.0","269.0","269.0","269.0","269.0","269.0","269.0","269.0","269.0","269.0","269.0","269.0","269.0","269.0","269.0","269.0","269.0","269.0","269.0","269.0","269.0","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","285.4","285.4","285.4","285.4","285.4"
"1974:Q4","266.3","266.3","266.3","266.3","266.3","266.3","266.3","266.3","266.3","266.3","266.3","266.3","266.3","266.3","266.3","266.3","266.3","266.3","266.3","266.3","266.3","266.3","266.3","266.3","266.3","266.3","266.3","266.3","266.3","266.3","266.3","266.3","266.3","266.3","266.3","266.3","266.3","266.3","266.3","266.3","266.3","266.3","266.3","266.3","266.3","266.3","266.3","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","254.8","282.5","282.5","282.5","282.5","282.5"
"1975:Q1","239.6","239.6","239.6","239.6","239.6","239.6","239.6","239.6","239.6","239.6","239.6","239.6","239.6","239.6","239.6","239.6","239.6","239.6","239.6","239.6","239.6","239.6","239.6","239.6","239.6","239.6","239.6","239.6","239.6","239.6","239.6","239.6","239.6","239.6","239.6","239.6","239.6","239.6","239.6","239.6","239.6","239.6","239.6","239.6","239.6","239.6","239.6","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","229.3","254.2","254.2","254.2","254.2","254.2"
"1975:Q2","220.4","220.4","220.4","220.4","220.4","220.4","220.4","220.4","220.4","220.4","220.4","220.4","220.4","220.4","220.4","220.4","220.4","220.4","220.4","220.4","220.4","220.4","220.4","220.4","220.4","220.4","220.4","220.4","220.4","220.4","220.4","220.4","220.4","220.4","220.4","220.4","220.4","220.4","220.4","220.4","220.4","220.4","220.4","220.4","220.4","220.4","220.4","210.9","210.9","210.9","210.9","210.9","210.9","210.9","210.9","210.9","210.9","210.9","210.9","210.9","210.9","210.9","210.9","210.9","210.9","210.9","210.9","210.9","210.9","210.9","210.9","210.9","210.9","210.9","210.9","210.9","210.9","210.9","210.9","210.9","210.9","210.9","210.9","210.9","210.9","210.9","210.9","210.9","210.9","210.9","210.9","210.9","210.9","210.9","210.9","210.9","210.9","210.9","210.9","210.9","210.9","210.9","210.9","210.9","210.9","210.9","210.9","210.9","210.9","210.9","210.9","210.9","210.9","210.9","210.9","233.8","233.8","233.8","233.8","233.8"
"1975:Q3","238.7","238.7","238.7","238.7","238.7","238.7","238.7","238.7","238.7","238.7","238.7","238.7","238.7","238.7","238.7","238.7","238.7","238.7","238.7","238.7","238.7","238.7","238.7","238.7","238.7","238.7","238.7","238.7","238.7","238.7","238.7","238.7","238.7","238.7","238.7","238.7","238.7","238.7","238.7","238.7","238.7","238.7","238.7","238.7","238.7","238.7","238.7","228.4","228.4","228.4","228.4","228.4","228.4","228.4","228.4","228.4","228.4","228.4","228.4","228.4","228.4","228.4","228.4","228.4","228.4","228.4","228.4","228.4","228.4","228.4","228.4","228.4","228.4","228.4","228.4","228.4","228.4","228.4","228.4","228.4","228.4","228.4","228.4","228.4","228.4","228.4","228.4","228.4","228.4","228.4","228.4","228.4","228.4","228.4","228.4","228.4","228.4","228.4","228.4","228.4","228.4","228.4","228.4","228.4","228.4","228.4","228.4","228.4","228.4","228.4","228.4","228.4","228.4","228.4","228.4","253.3","253.3","253.3","253.3","253.3"
"1975:Q4","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","240.6","266.8","266.8","266.8","266.8","266.8"
"1976:Q1","267.2","267.2","267.2","267.2","267.2","267.2","267.2","267.2","267.2","267.2","267.2","267.2","267.2","267.2","267.2","267.2","267.2","267.2","267.2","267.2","267.2","267.2","267.2","267.2","267.2","267.2","267.2","267.2","267.2","267.2","267.2","267.2","267.2","267.2","267.2","267.2","267.2","267.2","267.2","267.2","267.2","267.2","267.2","267.2","267.2","267.2","267.2","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","255.7","283.5","283.5","283.5","283.5","283.5"
