"DATE","RNX00M1","RNX00M2","RNX00M3","RNX00M4","RNX00M5","RNX00M6","RNX00M7","RNX00M8","RNX00M9","RNX00M10","RNX00M11","RNX00M12","RNX01M1","RNX01M2","RNX01M3","RNX01M4","RNX01M5","RNX01M6","RNX01M7","RNX01M8","RNX01M9","RNX01M10","RNX01M11","RNX01M12","RNX02M1","RNX02M2","RNX02M3","RNX02M4","RNX02M5","RNX02M6","RNX02M7","RNX02M8","RNX02M9","RNX02M10","RNX02M11","RNX02M12","RNX03M1","RNX03M2","RNX03M3","RNX03M4","RNX03M5","RNX03M6","RNX03M7","RNX03M8","RNX03M9","RNX03M10","RNX03M11","RNX03M12","RNX04M1","RNX04M2","RNX04M3","RNX04M4","RNX04M5","RNX04M6","RNX04M7","RNX04M8","RNX04M9","RNX04M10","RNX04M11","RNX04M12","RNX05M1","RNX05M2","RNX05M3","RNX05M4","RNX05M5","RNX05M6","RNX05M7","RNX05M8","RNX05M9","RNX05M10","RNX05M11","RNX05M12","RNX06M1","RNX06M2","RNX06M3","RNX06M4","RNX06M5","RNX06M6","RNX06M7","RNX06M8","RNX06M9","RNX06M10","RNX06M11","RNX06M12","RNX07M1","RNX07M2","RNX07M3","RNX07M4","RNX07M5","RNX07M6","RNX07M7","RNX07M8","RNX07M9","RNX07M10","RNX07M11","RNX07M12","RNX08M1","RNX08M2","RNX08M3","RNX08M4","RNX08M5","RNX08M6","RNX08M7","RNX08M8","RNX08M9","RNX08M10","RNX08M11","RNX08M12","RNX09M1","RNX09M2","RNX09M3","RNX09M4","RNX09M5","RNX09M6","RNX09M7","RNX09M8","RNX09M9","RNX09M10","RNX09M11","RNX09M12"
"2003:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","-508.2","-506.9","-510.3","-510.3","-510.3","-510.3","-510.3","-490.0","-490.0","-490.0","-490.0","-490.0","-490.0","-490.0","-490.0","-511.7","-511.7","-511.7","-511.7","-511.7","-511.7","-511.7","-511.7","-511.7","-511.7","-511.7","-511.7","-510.7","-510.7","-510.7","-510.7","-510.7","-510.7","-510.7","-510.7","-510.7","-510.7","-510.7","-510.7","-507.2","-507.2","-507.2","-507.2","-507.2","-507.2","-507.2","-507.2","-507.2","-507.2","-507.2","-507.2","-507.2","-507.2","-507.2","-507.2","-507.2","-507.2","-507.2","-507.2","-507.2","-507.2","-507.2","-507.2","-507.2","-507.2","-507.2","-507.2","-507.2","-507.2","-507.2","-507.2","-507.2","-507.2","-507.2","-507.2","-585.3","-585.3","-585.3","-585.3","-585.3"
"2003:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","-553.6","-543.6","-546.1","-546.1","-526.0","-526.0","-526.0","-526.0","-526.0","-526.0","-526.0","-526.0","-525.2","-525.2","-525.2","-525.2","-525.2","-525.2","-525.2","-525.2","-525.2","-525.2","-525.2","-525.2","-528.4","-528.4","-528.4","-528.4","-528.4","-528.4","-528.4","-528.4","-528.4","-528.4","-528.4","-528.4","-526.9","-526.9","-526.9","-526.9","-526.9","-526.9","-526.9","-526.9","-526.9","-526.9","-526.9","-526.9","-526.9","-526.9","-526.9","-526.9","-526.9","-526.9","-526.9","-526.9","-526.9","-526.9","-526.9","-526.9","-526.9","-526.9","-526.9","-526.9","-526.9","-526.9","-526.9","-526.9","-526.9","-526.9","-526.9","-526.9","-612.7","-612.7","-612.7","-612.7","-612.7"
"2003:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","-522.6","#N/A","-505.2","-505.2","-505.2","-505.2","-505.2","-505.2","-505.2","-508.7","-508.7","-508.7","-508.7","-508.7","-508.7","-508.7","-508.7","-508.7","-508.7","-508.7","-508.7","-516.2","-516.2","-516.2","-516.2","-516.2","-516.2","-516.2","-516.2","-516.2","-516.2","-516.2","-516.2","-513.7","-513.7","-513.7","-513.7","-513.7","-513.7","-513.7","-513.7","-513.7","-513.7","-513.7","-513.7","-513.7","-513.7","-513.7","-513.7","-513.7","-513.7","-513.7","-513.7","-513.7","-513.7","-513.7","-513.7","-513.7","-513.7","-513.7","-513.7","-513.7","-513.7","-513.7","-513.7","-513.7","-513.7","-513.7","-513.7","-603.1","-603.1","-603.1","-603.1","-603.1"
"2003:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","-500.7","-514.4","-515.2","-515.2","-515.2","-515.2","-528.3","-528.3","-528.3","-528.3","-528.3","-528.3","-528.3","-528.3","-528.3","-528.3","-528.3","-528.3","-530.2","-530.2","-530.2","-530.2","-530.2","-530.2","-530.2","-530.2","-530.2","-530.2","-530.2","-530.2","-527.8","-527.8","-527.8","-527.8","-527.8","-527.8","-527.8","-527.8","-527.8","-527.8","-527.8","-527.8","-527.8","-527.8","-527.8","-527.8","-527.8","-527.8","-527.8","-527.8","-527.8","-527.8","-527.8","-527.8","-527.8","-527.8","-527.8","-527.8","-527.8","-527.8","-527.8","-527.8","-527.8","-527.8","-527.8","-527.8","-614.7","-614.7","-614.7","-614.7","-614.7"
"2004:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","-514.6","-525.2","-535.6","-550.1","-550.1","-550.1","-550.1","-550.1","-550.1","-550.1","-550.1","-550.1","-550.1","-550.1","-550.1","-563.0","-563.0","-563.0","-563.0","-563.0","-563.0","-563.0","-563.0","-563.0","-563.0","-563.0","-563.0","-548.4","-548.4","-548.4","-548.4","-548.4","-548.4","-548.4","-548.4","-548.4","-548.4","-548.4","-548.4","-549.1","-549.1","-549.1","-549.1","-549.1","-549.1","-549.1","-549.1","-549.1","-549.1","-549.1","-549.1","-549.1","-549.1","-549.1","-549.1","-549.1","-549.1","-549.1","-549.1","-549.1","-549.1","-549.1","-549.1","-632.5","-632.5","-632.5","-632.5","-632.5"
"2004:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","-552.8","-588.7","-580.3","-580.3","-580.3","-580.3","-580.3","-580.3","-580.3","-580.3","-580.3","-580.3","-601.7","-601.7","-601.7","-601.7","-601.7","-601.7","-601.7","-601.7","-601.7","-601.7","-601.7","-601.7","-593.9","-593.9","-593.9","-593.9","-593.9","-593.9","-593.9","-593.9","-593.9","-593.9","-593.9","-593.9","-591.1","-591.1","-591.1","-591.1","-591.1","-591.1","-591.1","-591.1","-591.1","-591.1","-591.1","-591.1","-591.1","-591.1","-591.1","-591.1","-591.1","-591.1","-591.1","-591.1","-591.1","-591.1","-591.1","-591.1","-687.1","-687.1","-687.1","-687.1","-687.1"
"2004:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","-598.0","-588.0","-583.2","-583.2","-583.2","-583.2","-583.2","-583.2","-583.2","-606.5","-606.5","-606.5","-606.5","-606.5","-606.5","-606.5","-606.5","-606.5","-606.5","-606.5","-606.5","-599.4","-599.4","-599.4","-599.4","-599.4","-599.4","-599.4","-599.4","-599.4","-599.4","-599.4","-599.4","-602.8","-602.8","-602.8","-602.8","-602.8","-602.8","-602.8","-602.8","-602.8","-602.8","-602.8","-602.8","-602.8","-602.8","-602.8","-602.8","-602.8","-602.8","-602.8","-602.8","-602.8","-602.8","-602.8","-602.8","-705.7","-705.7","-705.7","-705.7","-705.7"
"2004:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","-631.9","-623.4","-621.1","-621.1","-621.1","-621.1","-634.1","-634.1","-634.1","-634.1","-634.1","-634.1","-634.1","-634.1","-634.1","-634.1","-634.1","-634.1","-621.8","-621.8","-621.8","-621.8","-621.8","-621.8","-621.8","-621.8","-621.8","-621.8","-621.8","-621.8","-632.4","-632.4","-632.4","-632.4","-632.4","-632.4","-632.4","-632.4","-632.4","-632.4","-632.4","-632.4","-632.4","-632.4","-632.4","-632.4","-632.4","-632.4","-632.4","-632.4","-632.4","-632.4","-632.4","-632.4","-726.8","-726.8","-726.8","-726.8","-726.8"
"2005:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","-663.2","-640.0","-637.5","-645.4","-645.4","-645.4","-645.4","-645.4","-645.4","-645.4","-645.4","-645.4","-645.4","-645.4","-645.4","-626.4","-626.4","-626.4","-626.4","-626.4","-626.4","-626.4","-626.4","-626.4","-626.4","-626.4","-626.4","-624.4","-624.4","-624.4","-624.4","-624.4","-624.4","-624.4","-624.4","-624.4","-624.4","-624.4","-624.4","-623.8","-623.8","-623.8","-623.8","-623.8","-623.8","-623.8","-623.8","-623.8","-623.8","-623.8","-623.8","-714.8","-714.8","-714.8","-714.8","-714.8"
"2005:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","-601.3","-611.2","-614.2","-614.2","-614.2","-614.2","-614.2","-614.2","-614.2","-614.2","-614.2","-614.2","-606.1","-606.1","-606.1","-606.1","-606.1","-606.1","-606.1","-606.1","-606.1","-606.1","-606.1","-606.1","-601.0","-601.0","-601.0","-601.0","-601.0","-601.0","-601.0","-601.0","-601.0","-601.0","-601.0","-601.0","-601.3","-601.3","-601.3","-601.3","-601.3","-601.3","-601.3","-601.3","-601.3","-601.3","-601.3","-601.3","-709.4","-709.4","-709.4","-709.4","-709.4"
"2005:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","-611.8","-621.3","-617.5","-617.5","-617.5","-617.5","-617.5","-617.5","-617.5","-607.6","-607.6","-607.6","-607.6","-607.6","-607.6","-607.6","-607.6","-607.6","-607.6","-607.6","-607.6","-604.1","-604.1","-604.1","-604.1","-604.1","-604.1","-604.1","-604.1","-604.1","-604.1","-604.1","-604.1","-603.6","-603.6","-603.6","-603.6","-603.6","-603.6","-603.6","-603.6","-603.6","-603.6","-603.6","-603.6","-721.3","-721.3","-721.3","-721.3","-721.3"
"2005:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","-650.3","-656.3","-655.3","-655.3","-655.3","-655.3","-636.6","-636.6","-636.6","-636.6","-636.6","-636.6","-636.6","-636.6","-636.6","-636.6","-636.6","-636.6","-642.6","-642.6","-642.6","-642.6","-642.6","-642.6","-642.6","-642.6","-642.6","-642.6","-642.6","-642.6","-637.9","-637.9","-637.9","-637.9","-637.9","-637.9","-637.9","-637.9","-637.9","-637.9","-637.9","-637.9","-745.3","-745.3","-745.3","-745.3","-745.3"
"2006:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","-678.2","-669.9","-660.9","-636.6","-636.6","-636.6","-636.6","-636.6","-636.6","-636.6","-636.6","-636.6","-636.6","-636.6","-636.6","-640.1","-640.1","-640.1","-640.1","-640.1","-640.1","-640.1","-640.1","-640.1","-640.1","-640.1","-640.1","-635.9","-635.9","-635.9","-635.9","-635.9","-635.9","-635.9","-635.9","-635.9","-635.9","-635.9","-635.9","-732.5","-732.5","-732.5","-732.5","-732.5"
"2006:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","-627.1","-623.6","-624.2","-624.2","-624.2","-624.2","-624.2","-624.2","-624.2","-624.2","-624.2","-624.2","-626.6","-626.6","-626.6","-626.6","-626.6","-626.6","-626.6","-626.6","-626.6","-626.6","-626.6","-626.6","-619.5","-619.5","-619.5","-619.5","-619.5","-619.5","-619.5","-619.5","-619.5","-619.5","-619.5","-619.5","-732.8","-732.8","-732.8","-732.8","-732.8"
"2006:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","-639.9","-629.4","-628.8","-628.8","-628.8","-628.8","-628.8","-628.8","-628.8","-633.8","-633.8","-633.8","-633.8","-633.8","-633.8","-633.8","-633.8","-633.8","-633.8","-633.8","-633.8","-623.1","-623.1","-623.1","-623.1","-623.1","-623.1","-623.1","-623.1","-623.1","-623.1","-623.1","-623.1","-756.4","-756.4","-756.4","-756.4","-756.4"
"2006:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","-581.4","-585.0","-582.6","-582.6","-582.6","-582.6","-597.3","-597.3","-597.3","-597.3","-597.3","-597.3","-597.3","-597.3","-597.3","-597.3","-597.3","-597.3","-584.2","-584.2","-584.2","-584.2","-584.2","-584.2","-584.2","-584.2","-584.2","-584.2","-584.2","-584.2","-694.9","-694.9","-694.9","-694.9","-694.9"
"2007:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","-597.7","-611.8","-606.2","-612.1","-612.1","-612.1","-612.1","-612.1","-612.1","-612.1","-612.1","-612.1","-612.1","-612.1","-612.1","-618.6","-618.6","-618.6","-618.6","-618.6","-618.6","-618.6","-618.6","-618.6","-618.6","-618.6","-618.6","-704.9","-704.9","-704.9","-704.9","-704.9"
"2007:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","-577.8","-571.1","-573.9","-573.9","-573.9","-573.9","-573.9","-573.9","-573.9","-573.9","-573.9","-573.9","-571.2","-571.2","-571.2","-571.2","-571.2","-571.2","-571.2","-571.2","-571.2","-571.2","-571.2","-571.2","-683.3","-683.3","-683.3","-683.3","-683.3"
"2007:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","-546.2","-533.4","-533.1","-533.1","-533.1","-533.1","-533.1","-533.1","-533.1","-511.8","-511.8","-511.8","-511.8","-511.8","-511.8","-511.8","-511.8","-511.8","-511.8","-511.8","-511.8","-638.4","-638.4","-638.4","-638.4","-638.4"
"2007:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","-520.9","-506.8","-503.2","-503.2","-503.2","-503.2","-484.4","-484.4","-484.4","-484.4","-484.4","-484.4","-484.4","-484.4","-484.4","-484.4","-484.4","-484.4","-564.0","-564.0","-564.0","-564.0","-564.0"
"2008:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","-495.9","-480.2","-480.2","-462.0","-462.0","-462.0","-462.0","-462.0","-462.0","-462.0","-462.0","-462.0","-462.0","-462.0","-462.0","-550.9","-550.9","-550.9","-550.9","-550.9"
