"DATE","RCONGM09M8","RCONGM09M9","RCONGM09M10","RCONGM09M11","RCONGM09M12","RCONGM10M1","RCONGM10M2","RCONGM10M3","RCONGM10M4","RCONGM10M5","RCONGM10M6","RCONGM10M7","RCONGM10M8","RCONGM10M9","RCONGM10M10","RCONGM10M11","RCONGM10M12","RCONGM11M1","RCONGM11M2","RCONGM11M3","RCONGM11M4","RCONGM11M5","RCONGM11M6","RCONGM11M7","RCONGM11M8","RCONGM11M9","RCONGM11M10","RCONGM11M11","RCONGM11M12","RCONGM12M1","RCONGM12M2","RCONGM12M3","RCONGM12M4","RCONGM12M5","RCONGM12M6","RCONGM12M7","RCONGM12M8","RCONGM12M9","RCONGM12M10","RCONGM12M11","RCONGM12M12","RCONGM13M1","RCONGM13M2","RCONGM13M3","RCONGM13M4","RCONGM13M5","RCONGM13M6","RCONGM13M7","RCONGM13M8","RCONGM13M9","RCONGM13M10","RCONGM13M11","RCONGM13M12","RCONGM14M1","RCONGM14M2","RCONGM14M3","RCONGM14M4","RCONGM14M5","RCONGM14M6","RCONGM14M7","RCONGM14M8","RCONGM14M9","RCONGM14M10","RCONGM14M11","RCONGM14M12","RCONGM15M1","RCONGM15M2","RCONGM15M3","RCONGM15M4","RCONGM15M5"
"1979:11","1219.575","1219.575","1219.575","1219.575","1219.575","1219.575","1219.575","1219.575","1219.575","1219.575","1219.575","1219.575","1219.575","1219.575","1219.575","1219.575","1219.575","1219.575","1219.575","1219.575","1219.575","1219.575","1219.575","1219.575","1217.861","1217.861","1217.861","1217.861","1217.861","1217.861","1217.861","1217.861","1217.861","1217.861","1217.861","1217.861","1217.861","1217.861","1217.861","1217.861","1217.861","1217.861","1217.861","1217.861","1217.861","1217.861","1217.861","1217.861","1254.814","1254.814","1254.814","1254.814","1254.814","1254.814","1254.814","1254.814","1254.814","1254.814","1254.814","1254.814","1254.814","1254.814","1254.814","1254.814","1254.814","1254.814","1254.814","1254.814","1254.814","1254.814"
"1979:12","1213.883","1213.883","1213.883","1213.883","1213.883","1213.883","1213.883","1213.883","1213.883","1213.883","1213.883","1213.883","1213.883","1213.883","1213.883","1213.883","1213.883","1213.883","1213.883","1213.883","1213.883","1213.883","1213.883","1213.883","1212.077","1212.077","1212.077","1212.077","1212.077","1212.077","1212.077","1212.077","1212.077","1212.077","1212.077","1212.077","1212.077","1212.077","1212.077","1212.077","1212.077","1212.077","1212.077","1212.077","1212.077","1212.077","1212.077","1212.077","1248.864","1248.864","1248.864","1248.864","1248.864","1248.864","1248.864","1248.864","1248.864","1248.864","1248.864","1248.864","1248.864","1248.864","1248.864","1248.864","1248.864","1248.864","1248.864","1248.864","1248.864","1248.864"
"1980:01","1228.446","1228.446","1228.446","1228.446","1228.446","1228.446","1228.446","1228.446","1228.446","1228.446","1228.446","1228.446","1228.446","1228.446","1228.446","1228.446","1228.446","1228.446","1228.446","1228.446","1228.446","1228.446","1228.446","1228.446","1226.507","1226.507","1226.507","1226.507","1226.507","1226.507","1226.507","1226.507","1226.507","1226.507","1226.507","1226.507","1226.507","1226.507","1226.507","1226.507","1226.507","1226.507","1226.507","1226.507","1226.507","1226.507","1226.507","1226.507","1263.705","1263.705","1263.705","1263.705","1263.705","1263.705","1263.705","1263.705","1263.705","1263.705","1263.705","1263.705","1263.705","1263.705","1263.705","1263.705","1263.705","1263.705","1263.705","1263.705","1263.705","1263.705"
"1980:02","1214.149","1214.149","1214.149","1214.149","1214.149","1214.149","1214.149","1214.149","1214.149","1214.149","1214.149","1214.149","1214.149","1214.149","1214.149","1214.149","1214.149","1214.149","1214.149","1214.149","1214.149","1214.149","1214.149","1214.149","1212.139","1212.139","1212.139","1212.139","1212.139","1212.139","1212.139","1212.139","1212.139","1212.139","1212.139","1212.139","1212.139","1212.139","1212.139","1212.139","1212.139","1212.139","1212.139","1212.139","1212.139","1212.139","1212.139","1212.139","1248.928","1248.928","1248.928","1248.928","1248.928","1248.928","1248.928","1248.928","1248.928","1248.928","1248.928","1248.928","1248.928","1248.928","1248.928","1248.928","1248.928","1248.928","1248.928","1248.928","1248.928","1248.928"
"1980:03","1189.729","1189.729","1189.729","1189.729","1189.729","1189.729","1189.729","1189.729","1189.729","1189.729","1189.729","1189.729","1189.729","1189.729","1189.729","1189.729","1189.729","1189.729","1189.729","1189.729","1189.729","1189.729","1189.729","1189.729","1187.771","1187.771","1187.771","1187.771","1187.771","1187.771","1187.771","1187.771","1187.771","1187.771","1187.771","1187.771","1187.771","1187.771","1187.771","1187.771","1187.771","1187.771","1187.771","1187.771","1187.771","1187.771","1187.771","1187.771","1223.821","1223.821","1223.821","1223.821","1223.821","1223.821","1223.821","1223.821","1223.821","1223.821","1223.821","1223.821","1223.821","1223.821","1223.821","1223.821","1223.821","1223.821","1223.821","1223.821","1223.821","1223.821"
"1980:04","1166.395","1166.395","1166.395","1166.395","1166.395","1166.395","1166.395","1166.395","1166.395","1166.395","1166.395","1166.395","1166.395","1166.395","1166.395","1166.395","1166.395","1166.395","1166.395","1166.395","1166.395","1166.395","1166.395","1166.395","1164.572","1164.572","1164.572","1164.572","1164.572","1164.572","1164.572","1164.572","1164.572","1164.572","1164.572","1164.572","1164.572","1164.572","1164.572","1164.572","1164.572","1164.572","1164.572","1164.572","1164.572","1164.572","1164.572","1164.572","1199.896","1199.896","1199.896","1199.896","1199.896","1199.896","1199.896","1199.896","1199.896","1199.896","1199.896","1199.896","1199.896","1199.896","1199.896","1199.896","1199.896","1199.896","1199.896","1199.896","1199.896","1199.896"
"1980:05","1156.369","1156.369","1156.369","1156.369","1156.369","1156.369","1156.369","1156.369","1156.369","1156.369","1156.369","1156.369","1156.369","1156.369","1156.369","1156.369","1156.369","1156.369","1156.369","1156.369","1156.369","1156.369","1156.369","1156.369","1154.573","1154.573","1154.573","1154.573","1154.573","1154.573","1154.573","1154.573","1154.573","1154.573","1154.573","1154.573","1154.573","1154.573","1154.573","1154.573","1154.573","1154.573","1154.573","1154.573","1154.573","1154.573","1154.573","1154.573","1189.629","1189.629","1189.629","1189.629","1189.629","1189.629","1189.629","1189.629","1189.629","1189.629","1189.629","1189.629","1189.629","1189.629","1189.629","1189.629","1189.629","1189.629","1189.629","1189.629","1189.629","1189.629"
"1980:06","1159.647","1159.647","1159.647","1159.647","1159.647","1159.647","1159.647","1159.647","1159.647","1159.647","1159.647","1159.647","1159.647","1159.647","1159.647","1159.647","1159.647","1159.647","1159.647","1159.647","1159.647","1159.647","1159.647","1159.647","1157.865","1157.865","1157.865","1157.865","1157.865","1157.865","1157.865","1157.865","1157.865","1157.865","1157.865","1157.865","1157.865","1157.865","1157.865","1157.865","1157.865","1157.865","1157.865","1157.865","1157.865","1157.865","1157.865","1157.865","1193.02","1193.02","1193.02","1193.02","1193.02","1193.02","1193.02","1193.02","1193.02","1193.02","1193.02","1193.02","1193.02","1193.02","1193.02","1193.02","1193.02","1193.02","1193.02","1193.02","1193.02","1193.02"
"1980:07","1175.92","1175.92","1175.92","1175.92","1175.92","1175.92","1175.92","1175.92","1175.92","1175.92","1175.92","1175.92","1175.92","1175.92","1175.92","1175.92","1175.92","1175.92","1175.92","1175.92","1175.92","1175.92","1175.92","1175.92","1174.079","1174.079","1174.079","1174.079","1174.079","1174.079","1174.079","1174.079","1174.079","1174.079","1174.079","1174.079","1174.079","1174.079","1174.079","1174.079","1174.079","1174.079","1174.079","1174.079","1174.079","1174.079","1174.079","1174.079","1209.715","1209.715","1209.715","1209.715","1209.715","1209.715","1209.715","1209.715","1209.715","1209.715","1209.715","1209.715","1209.715","1209.715","1209.715","1209.715","1209.715","1209.715","1209.715","1209.715","1209.715","1209.715"
"1980:08","1174.418","1174.418","1174.418","1174.418","1174.418","1174.418","1174.418","1174.418","1174.418","1174.418","1174.418","1174.418","1174.418","1174.418","1174.418","1174.418","1174.418","1174.418","1174.418","1174.418","1174.418","1174.418","1174.418","1174.418","1172.572","1172.572","1172.572","1172.572","1172.572","1172.572","1172.572","1172.572","1172.572","1172.572","1172.572","1172.572","1172.572","1172.572","1172.572","1172.572","1172.572","1172.572","1172.572","1172.572","1172.572","1172.572","1172.572","1172.572","1208.148","1208.148","1208.148","1208.148","1208.148","1208.148","1208.148","1208.148","1208.148","1208.148","1208.148","1208.148","1208.148","1208.148","1208.148","1208.148","1208.148","1208.148","1208.148","1208.148","1208.148","1208.148"
"1980:09","1167.937","1167.937","1167.937","1167.937","1167.937","1167.937","1167.937","1167.937","1167.937","1167.937","1167.937","1167.937","1167.937","1167.937","1167.937","1167.937","1167.937","1167.937","1167.937","1167.937","1167.937","1167.937","1167.937","1167.937","1166.08","1166.08","1166.08","1166.08","1166.08","1166.08","1166.08","1166.08","1166.08","1166.08","1166.08","1166.08","1166.08","1166.08","1166.08","1166.08","1166.08","1166.08","1166.08","1166.08","1166.08","1166.08","1166.08","1166.08","1201.464","1201.464","1201.464","1201.464","1201.464","1201.464","1201.464","1201.464","1201.464","1201.464","1201.464","1201.464","1201.464","1201.464","1201.464","1201.464","1201.464","1201.464","1201.464","1201.464","1201.464","1201.464"
"1980:10","1189.226","1189.226","1189.226","1189.226","1189.226","1189.226","1189.226","1189.226","1189.226","1189.226","1189.226","1189.226","1189.226","1189.226","1189.226","1189.226","1189.226","1189.226","1189.226","1189.226","1189.226","1189.226","1189.226","1189.226","1187.371","1187.371","1187.371","1187.371","1187.371","1187.371","1187.371","1187.371","1187.371","1187.371","1187.371","1187.371","1187.371","1187.371","1187.371","1187.371","1187.371","1187.371","1187.371","1187.371","1187.371","1187.371","1187.371","1187.371","1223.405","1223.405","1223.405","1223.405","1223.405","1223.405","1223.405","1223.405","1223.405","1223.405","1223.405","1223.405","1223.405","1223.405","1223.405","1223.405","1223.405","1223.405","1223.405","1223.405","1223.405","1223.405"
"1980:11","1182.606","1182.606","1182.606","1182.606","1182.606","1182.606","1182.606","1182.606","1182.606","1182.606","1182.606","1182.606","1182.606","1182.606","1182.606","1182.606","1182.606","1182.606","1182.606","1182.606","1182.606","1182.606","1182.606","1182.606","1180.787","1180.787","1180.787","1180.787","1180.787","1180.787","1180.787","1180.787","1180.787","1180.787","1180.787","1180.787","1180.787","1180.787","1180.787","1180.787","1180.787","1180.787","1180.787","1180.787","1180.787","1180.787","1180.787","1180.787","1216.624","1216.624","1216.624","1216.624","1216.624","1216.624","1216.624","1216.624","1216.624","1216.624","1216.624","1216.624","1216.624","1216.624","1216.624","1216.624","1216.624","1216.624","1216.624","1216.624","1216.624","1216.624"
"1980:12","1186.291","1186.291","1186.291","1186.291","1186.291","1186.291","1186.291","1186.291","1186.291","1186.291","1186.291","1186.291","1186.291","1186.291","1186.291","1186.291","1186.291","1186.291","1186.291","1186.291","1186.291","1186.291","1186.291","1186.291","1184.51","1184.51","1184.51","1184.51","1184.51","1184.51","1184.51","1184.51","1184.51","1184.51","1184.51","1184.51","1184.51","1184.51","1184.51","1184.51","1184.51","1184.51","1184.51","1184.51","1184.51","1184.51","1184.51","1184.51","1220.43","1220.43","1220.43","1220.43","1220.43","1220.43","1220.43","1220.43","1220.43","1220.43","1220.43","1220.43","1220.43","1220.43","1220.43","1220.43","1220.43","1220.43","1220.43","1220.43","1220.43","1220.43"
"1981:01","1200.794","1200.794","1200.794","1200.794","1200.794","1200.794","1200.794","1200.794","1200.794","1200.794","1200.794","1200.794","1200.794","1200.794","1200.794","1200.794","1200.794","1200.794","1200.794","1200.794","1200.794","1200.794","1200.794","1200.794","1199.001","1199.001","1199.001","1199.001","1199.001","1199.001","1199.001","1199.001","1199.001","1199.001","1199.001","1199.001","1199.001","1199.001","1199.001","1199.001","1199.001","1199.001","1199.001","1199.001","1199.001","1199.001","1199.001","1199.001","1235.399","1235.399","1235.399","1235.399","1235.399","1235.399","1235.399","1235.399","1235.399","1235.399","1235.399","1235.399","1235.399","1235.399","1235.399","1235.399","1235.399","1235.399","1235.399","1235.399","1235.399","1235.399"
"1981:02","1203.196","1203.196","1203.196","1203.196","1203.196","1203.196","1203.196","1203.196","1203.196","1203.196","1203.196","1203.196","1203.196","1203.196","1203.196","1203.196","1203.196","1203.196","1203.196","1203.196","1203.196","1203.196","1203.196","1203.196","1201.432","1201.432","1201.432","1201.432","1201.432","1201.432","1201.432","1201.432","1201.432","1201.432","1201.432","1201.432","1201.432","1201.432","1201.432","1201.432","1201.432","1201.432","1201.432","1201.432","1201.432","1201.432","1201.432","1201.432","1237.894","1237.894","1237.894","1237.894","1237.894","1237.894","1237.894","1237.894","1237.894","1237.894","1237.894","1237.894","1237.894","1237.894","1237.894","1237.894","1237.894","1237.894","1237.894","1237.894","1237.894","1237.894"
"1981:03","1205.079","1205.079","1205.079","1205.079","1205.079","1205.079","1205.079","1205.079","1205.079","1205.079","1205.079","1205.079","1205.079","1205.079","1205.079","1205.079","1205.079","1205.079","1205.079","1205.079","1205.079","1205.079","1205.079","1205.079","1203.339","1203.339","1203.339","1203.339","1203.339","1203.339","1203.339","1203.339","1203.339","1203.339","1203.339","1203.339","1203.339","1203.339","1203.339","1203.339","1203.339","1203.339","1203.339","1203.339","1203.339","1203.339","1203.339","1203.339","1239.845","1239.845","1239.845","1239.845","1239.845","1239.845","1239.845","1239.845","1239.845","1239.845","1239.845","1239.845","1239.845","1239.845","1239.845","1239.845","1239.845","1239.845","1239.845","1239.845","1239.845","1239.845"
"1981:04","1194.592","1194.592","1194.592","1194.592","1194.592","1194.592","1194.592","1194.592","1194.592","1194.592","1194.592","1194.592","1194.592","1194.592","1194.592","1194.592","1194.592","1194.592","1194.592","1194.592","1194.592","1194.592","1194.592","1194.592","1192.878","1192.878","1192.878","1192.878","1192.878","1192.878","1192.878","1192.878","1192.878","1192.878","1192.878","1192.878","1192.878","1192.878","1192.878","1192.878","1192.878","1192.878","1192.878","1192.878","1192.878","1192.878","1192.878","1192.878","1229.066","1229.066","1229.066","1229.066","1229.066","1229.066","1229.066","1229.066","1229.066","1229.066","1229.066","1229.066","1229.066","1229.066","1229.066","1229.066","1229.066","1229.066","1229.066","1229.066","1229.066","1229.066"
"1981:05","1188.742","1188.742","1188.742","1188.742","1188.742","1188.742","1188.742","1188.742","1188.742","1188.742","1188.742","1188.742","1188.742","1188.742","1188.742","1188.742","1188.742","1188.742","1188.742","1188.742","1188.742","1188.742","1188.742","1188.742","1187.063","1187.063","1187.063","1187.063","1187.063","1187.063","1187.063","1187.063","1187.063","1187.063","1187.063","1187.063","1187.063","1187.063","1187.063","1187.063","1187.063","1187.063","1187.063","1187.063","1187.063","1187.063","1187.063","1187.063","1223.053","1223.053","1223.053","1223.053","1223.053","1223.053","1223.053","1223.053","1223.053","1223.053","1223.053","1223.053","1223.053","1223.053","1223.053","1223.053","1223.053","1223.053","1223.053","1223.053","1223.053","1223.053"
"1981:06","1196.736","1196.736","1196.736","1196.736","1196.736","1196.736","1196.736","1196.736","1196.736","1196.736","1196.736","1196.736","1196.736","1196.736","1196.736","1196.736","1196.736","1196.736","1196.736","1196.736","1196.736","1196.736","1196.736","1196.736","1195.032","1195.032","1195.032","1195.032","1195.032","1195.032","1195.032","1195.032","1195.032","1195.032","1195.032","1195.032","1195.032","1195.032","1195.032","1195.032","1195.032","1195.032","1195.032","1195.032","1195.032","1195.032","1195.032","1195.032","1231.305","1231.305","1231.305","1231.305","1231.305","1231.305","1231.305","1231.305","1231.305","1231.305","1231.305","1231.305","1231.305","1231.305","1231.305","1231.305","1231.305","1231.305","1231.305","1231.305","1231.305","1231.305"
"1981:07","1197.352","1197.352","1197.352","1197.352","1197.352","1197.352","1197.352","1197.352","1197.352","1197.352","1197.352","1197.352","1197.352","1197.352","1197.352","1197.352","1197.352","1197.352","1197.352","1197.352","1197.352","1197.352","1197.352","1197.352","1195.678","1195.678","1195.678","1195.678","1195.678","1195.678","1195.678","1195.678","1195.678","1195.678","1195.678","1195.678","1195.678","1195.678","1195.678","1195.678","1195.678","1195.678","1195.678","1195.678","1195.678","1195.678","1195.678","1195.678","1231.945","1231.945","1231.945","1231.945","1231.945","1231.945","1231.945","1231.945","1231.945","1231.945","1231.945","1231.945","1231.945","1231.945","1231.945","1231.945","1231.945","1231.945","1231.945","1231.945","1231.945","1231.945"
"1981:08","1218.008","1218.008","1218.008","1218.008","1218.008","1218.008","1218.008","1218.008","1218.008","1218.008","1218.008","1218.008","1218.008","1218.008","1218.008","1218.008","1218.008","1218.008","1218.008","1218.008","1218.008","1218.008","1218.008","1218.008","1216.292","1216.292","1216.292","1216.292","1216.292","1216.292","1216.292","1216.292","1216.292","1216.292","1216.292","1216.292","1216.292","1216.292","1216.292","1216.292","1216.292","1216.292","1216.292","1216.292","1216.292","1216.292","1216.292","1216.292","1253.214","1253.214","1253.214","1253.214","1253.214","1253.214","1253.214","1253.214","1253.214","1253.214","1253.214","1253.214","1253.214","1253.214","1253.214","1253.214","1253.214","1253.214","1253.214","1253.214","1253.214","1253.214"
