"DATE","REX90M1","REX90M2","REX90M3","REX90M4","REX90M5","REX90M6","REX90M7","REX90M8","REX90M9","REX90M10","REX90M11","REX90M12","REX91M1","REX91M2","REX91M3","REX91M4","REX91M5","REX91M6","REX91M7","REX91M8","REX91M9","REX91M10","REX91M11","REX91M12","REX92M1","REX92M2","REX92M3","REX92M4","REX92M5","REX92M6","REX92M7","REX92M8","REX92M9","REX92M10","REX92M11","REX92M12","REX93M1","REX93M2","REX93M3","REX93M4","REX93M5","REX93M6","REX93M7","REX93M8","REX93M9","REX93M10","REX93M11","REX93M12","REX94M1","REX94M2","REX94M3","REX94M4","REX94M5","REX94M6","REX94M7","REX94M8","REX94M9","REX94M10","REX94M11","REX94M12","REX95M1","REX95M2","REX95M3","REX95M4","REX95M5","REX95M6","REX95M7","REX95M8","REX95M9","REX95M10","REX95M11","REX95M12","REX96M1","REX96M2","REX96M3","REX96M4","REX96M5","REX96M6","REX96M7","REX96M8","REX96M9","REX96M10","REX96M11","REX96M12","REX97M1","REX97M2","REX97M3","REX97M4","REX97M5","REX97M6","REX97M7","REX97M8","REX97M9","REX97M10","REX97M11","REX97M12","REX98M1","REX98M2","REX98M3","REX98M4","REX98M5","REX98M6","REX98M7","REX98M8","REX98M9","REX98M10","REX98M11","REX98M12","REX99M1","REX99M2","REX99M3","REX99M4","REX99M5","REX99M6","REX99M7","REX99M8","REX99M9","REX99M10","REX99M11","REX99M12"
"1986:Q1","392.9","392.9","392.9","392.9","392.9","392.9","392.9","392.9","392.9","392.9","392.9","392.9","392.9","392.9","392.9","392.9","392.9","392.9","392.9","392.9","392.9","392.9","392.9","320.9","320.9","320.9","320.9","320.9","320.9","320.9","320.9","320.9","320.9","320.9","320.9","320.9","320.9","320.9","320.9","320.9","320.9","320.9","320.9","320.9","320.9","320.9","320.9","320.9","320.9","320.9","320.9","320.9","320.9","320.9","320.9","320.9","320.9","320.9","320.9","320.9","320.9","320.9","320.9","320.9","320.9","320.9","320.9","320.9","320.9","320.9","320.9","320.9","351.3","351.3","351.3","351.3","351.3","351.3","351.3","351.3","351.3","351.3","351.3","351.3","351.3","351.3","351.3","351.3","351.3","351.3","351.3","351.3","351.3","351.3","351.3","351.3","351.3","351.3","351.3","351.3","351.3","351.3","351.3","351.3","351.3","351.3","351.34","351.34","351.34","351.34","351.34","351.34","351.34","351.34","351.34","351.34","351.34","351.34","354.0","354.0"
"1986:Q2","389.6","389.6","389.6","389.6","389.6","389.6","389.6","389.6","389.6","389.6","389.6","389.6","389.6","389.6","389.6","389.6","389.6","389.6","389.6","389.6","389.6","389.6","389.6","323.9","323.9","323.9","323.9","323.9","323.9","323.9","323.9","323.9","323.9","323.9","323.9","323.9","323.9","323.9","323.9","323.9","323.9","323.9","323.9","323.9","323.9","323.9","323.9","323.9","323.9","323.9","323.9","323.9","323.9","323.9","323.9","323.9","323.9","323.9","323.9","323.9","323.9","323.9","323.9","323.9","323.9","323.9","323.9","323.9","323.9","323.9","323.9","323.9","355.9","355.9","355.9","355.9","355.9","355.9","355.9","355.9","355.9","355.9","355.9","355.9","355.9","355.9","355.9","355.9","355.9","355.9","355.9","355.9","355.9","355.9","355.9","355.9","355.9","355.9","355.9","355.9","355.9","355.9","355.9","355.9","355.9","355.9","355.893","355.893","355.893","355.893","355.893","355.893","355.893","355.893","355.893","355.893","355.893","355.893","358.2","358.2"
"1986:Q3","399.6","399.6","399.6","399.6","399.6","399.6","399.6","399.6","399.6","399.6","399.6","399.6","399.6","399.6","399.6","399.6","399.6","399.6","399.6","399.6","399.6","399.6","399.6","330.6","330.6","330.6","330.6","330.6","330.6","330.6","330.6","330.6","330.6","330.6","330.6","330.6","330.6","330.6","330.6","330.6","330.6","330.6","330.6","330.6","330.6","330.6","330.6","330.6","330.6","330.6","330.6","330.6","330.6","330.6","330.6","330.6","330.6","330.6","330.6","330.6","330.6","330.6","330.6","330.6","330.6","330.6","330.6","330.6","330.6","330.6","330.6","330.6","364.1","364.1","364.1","364.1","364.1","364.1","364.1","364.1","364.1","364.1","364.1","364.1","364.1","364.1","364.1","364.1","364.1","364.1","364.1","364.1","364.1","364.1","364.1","364.1","364.1","364.1","364.1","364.1","364.1","364.1","364.1","364.1","364.1","364.1","364.135","364.135","364.135","364.135","364.135","364.135","364.135","364.135","364.135","364.135","364.135","364.135","366.9","366.9"
"1986:Q4","406.5","406.5","406.5","406.5","406.5","406.5","406.5","406.5","406.5","406.5","406.5","406.5","406.5","406.5","406.5","406.5","406.5","406.5","406.5","406.5","406.5","406.5","406.5","342.9","342.9","342.9","342.9","342.9","342.9","342.9","342.9","342.9","342.9","342.9","342.9","342.9","342.9","342.9","342.9","342.9","342.9","342.9","342.9","342.9","342.9","342.9","342.9","342.9","342.9","342.9","342.9","342.9","342.9","342.9","342.9","342.9","342.9","342.9","342.9","342.9","342.9","342.9","342.9","342.9","342.9","342.9","342.9","342.9","342.9","342.9","342.9","342.9","377.5","377.5","377.5","377.5","377.5","377.5","377.5","377.5","377.5","377.5","377.5","377.5","377.5","377.5","377.5","377.5","377.5","377.5","377.5","377.5","377.5","377.5","377.5","377.5","377.5","377.5","377.5","377.5","377.5","377.5","377.5","377.5","377.5","377.5","377.454","377.454","377.454","377.454","377.454","377.454","377.454","377.454","377.454","377.454","377.454","377.454","380.9","380.9"
"1987:Q1","418.7","418.7","418.7","418.7","418.7","418.7","418.7","418.8","418.8","418.8","418.8","418.8","418.8","418.8","418.8","418.8","418.8","418.8","418.8","418.8","418.8","418.8","418.8","342.1","342.1","342.1","342.1","342.1","342.1","342.1","342.1","342.1","342.1","342.1","342.1","342.1","342.1","342.1","342.1","342.1","342.1","342.1","342.1","342.1","342.1","342.1","342.1","342.1","342.1","342.1","342.1","342.1","342.1","342.1","342.1","342.1","342.1","342.1","342.1","342.1","342.1","342.1","342.1","342.1","342.1","342.1","342.1","342.1","342.1","342.1","342.1","342.1","377.7","377.7","377.7","377.7","377.7","377.7","377.7","377.7","377.7","377.7","377.7","377.7","377.7","377.7","377.7","377.7","377.7","377.7","377.7","377.7","377.7","377.7","377.7","377.7","377.7","377.7","377.7","377.7","377.7","377.7","377.7","377.7","377.7","377.7","377.665","377.665","377.665","377.665","377.665","377.665","377.665","377.665","377.665","377.665","377.665","377.665","382.1","382.1"
"1987:Q2","439.5","439.5","439.5","439.5","439.5","439.5","439.5","440.1","440.1","440.1","440.1","440.1","440.1","440.1","440.1","440.1","440.1","440.1","440.1","440.1","440.1","440.1","440.1","356.5","356.5","356.5","356.5","356.5","356.5","356.5","356.5","356.5","356.5","356.5","356.5","356.5","356.5","356.5","356.5","356.5","356.5","356.5","356.5","356.5","356.5","356.5","356.5","356.5","356.5","356.5","356.5","356.5","356.5","356.5","356.5","356.5","356.5","356.5","356.5","356.5","356.5","356.5","356.5","356.5","356.5","356.5","356.5","356.5","356.5","356.5","356.5","356.5","393.5","393.5","393.5","393.5","393.5","393.5","393.5","393.5","393.5","393.5","393.5","393.5","393.5","393.5","393.5","393.5","393.5","393.5","393.5","393.5","393.5","393.5","393.5","393.5","393.5","393.5","393.5","393.5","393.5","393.5","393.5","393.5","393.5","393.5","393.477","393.477","393.477","393.477","393.477","393.477","393.477","393.477","393.477","393.477","393.477","393.477","398.0","398.0"
"1987:Q3","461.3","461.3","461.3","461.3","461.3","461.3","461.3","461.2","461.2","461.2","461.2","461.2","461.2","461.2","461.2","461.2","461.2","461.2","461.2","461.2","461.2","461.2","461.2","371.5","371.5","371.5","371.5","371.5","371.5","371.5","371.5","371.5","371.5","371.5","371.5","371.5","371.5","371.5","371.5","371.5","371.5","371.5","371.5","371.5","371.5","371.5","371.5","371.5","371.5","371.5","371.5","371.5","371.5","371.5","371.5","371.5","371.5","371.5","371.5","371.5","371.5","371.5","371.5","371.5","371.5","371.5","371.5","371.5","371.5","371.5","371.5","371.5","411.1","411.1","411.1","411.1","411.1","411.1","411.1","411.1","411.1","411.1","411.1","411.1","411.1","411.1","411.1","411.1","411.1","411.1","411.1","411.1","411.1","411.1","411.1","411.1","411.1","411.1","411.1","411.1","411.1","411.1","411.1","411.1","411.1","411.1","411.055","411.055","411.055","411.055","411.055","411.055","411.055","411.055","411.055","411.055","411.055","411.055","415.4","415.4"
"1987:Q4","484.1","484.1","484.1","484.1","484.1","484.1","484.1","487.0","487.0","487.0","487.0","487.0","487.0","487.0","487.0","487.0","487.0","487.0","487.0","487.0","487.0","487.0","487.0","386.1","386.1","386.1","386.1","386.1","386.1","386.1","386.1","386.1","386.1","386.1","386.1","386.1","386.1","386.1","386.1","386.1","386.1","386.1","386.1","386.1","386.1","386.1","386.1","386.1","386.1","386.1","386.1","386.1","386.1","386.1","386.1","386.1","386.1","386.1","386.1","386.1","386.1","386.1","386.1","386.1","386.1","386.1","386.1","386.1","386.1","386.1","386.1","386.1","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.691","425.691","425.691","425.691","425.691","425.691","425.691","425.691","425.691","425.691","425.691","425.691","430.9","430.9"
"1988:Q1","517.4","517.4","517.4","517.4","517.4","517.4","517.4","521.7","521.7","521.7","521.7","521.7","521.7","521.7","521.7","521.7","521.7","521.7","521.7","521.7","521.7","521.7","521.7","407.1","407.1","407.1","407.1","407.1","407.1","407.1","407.1","407.1","407.1","407.1","407.1","407.1","407.1","407.1","407.1","407.1","407.1","407.1","407.1","407.1","407.1","407.1","407.1","407.1","407.1","407.1","407.1","407.1","407.1","407.1","407.1","407.1","407.1","407.1","407.1","407.1","407.1","407.1","407.1","407.1","407.1","407.1","407.1","407.1","407.1","407.1","407.1","407.1","448.8","448.8","448.8","448.8","448.8","448.8","448.8","448.8","448.8","448.8","448.8","448.8","448.8","448.8","448.8","448.8","448.8","448.8","448.8","448.8","448.8","448.8","448.8","448.8","448.8","448.8","448.8","448.8","448.8","448.8","448.8","448.8","448.8","448.8","448.832","448.832","448.832","448.832","448.832","448.832","448.832","448.832","448.832","448.832","448.832","448.832","454.9","454.9"
"1988:Q2","519.7","519.7","519.7","519.7","519.7","519.7","519.7","527.3","527.3","527.3","527.3","527.3","527.3","527.3","527.3","527.3","527.3","527.3","527.3","527.3","527.3","527.3","527.3","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","417.2","461.4","461.4","461.4","461.4","461.4","461.4","461.4","461.4","461.4","461.4","461.4","461.4","461.4","461.4","461.4","461.4","461.4","461.4","461.4","461.4","461.4","461.4","461.4","461.4","461.4","461.4","461.4","461.4","461.4","461.4","461.4","461.4","461.4","461.4","461.422","461.422","461.422","461.422","461.422","461.422","461.422","461.422","461.422","461.422","461.422","461.422","467.5","467.5"
"1988:Q3","531.9","531.9","531.9","531.9","531.9","531.9","531.9","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","534.3","424.1","424.1","424.1","424.1","424.1","424.1","424.1","424.1","424.1","424.1","424.1","424.1","424.1","424.1","424.1","424.1","424.1","424.1","424.1","424.1","424.1","424.1","424.1","424.1","424.1","424.1","424.1","424.1","424.1","424.1","424.1","424.1","424.1","424.1","424.1","424.1","424.1","424.1","424.1","424.1","424.1","424.1","424.1","424.1","424.1","424.1","424.1","424.1","424.1","469.4","469.4","469.4","469.4","469.4","469.4","469.4","469.4","469.4","469.4","469.4","469.4","469.4","469.4","469.4","469.4","469.4","469.4","469.4","469.4","469.4","469.4","469.4","469.4","469.4","469.4","469.4","469.4","469.4","469.4","469.4","469.4","469.4","469.4","469.37","469.37","469.37","469.37","469.37","469.37","469.37","469.37","469.37","469.37","469.37","469.37","475.9","475.9"
"1988:Q4","551.4","551.4","551.4","551.4","551.4","551.4","551.4","555.3","555.3","555.3","555.3","555.3","555.3","555.3","555.3","555.3","555.3","555.3","555.3","555.3","555.3","555.3","555.3","438.2","438.2","438.2","438.2","438.2","438.2","438.2","438.2","438.2","438.2","438.2","438.2","438.2","438.2","438.2","438.2","438.2","438.2","438.2","438.2","438.2","438.2","438.2","438.2","438.2","438.2","438.2","438.2","438.2","438.2","438.2","438.2","438.2","438.2","438.2","438.2","438.2","438.2","438.2","438.2","438.2","438.2","438.2","438.2","438.2","438.2","438.2","438.2","438.2","483.5","483.5","483.5","483.5","483.5","483.5","483.5","483.5","483.5","483.5","483.5","483.5","483.5","483.5","483.5","483.5","483.5","483.5","483.5","483.5","483.5","483.5","483.5","483.5","483.5","483.5","483.5","483.5","483.5","483.5","483.5","483.5","483.5","483.5","483.533","483.533","483.533","483.533","483.533","483.533","483.533","483.533","483.533","483.533","483.533","483.533","490.4","490.4"
"1989:Q1","569.7","569.7","569.7","569.7","569.7","569.7","569.7","576.1","576.1","576.1","576.1","576.1","576.1","576.1","576.1","576.1","576.1","576.1","576.1","576.1","576.1","576.1","576.1","451.2","451.2","451.2","451.2","451.2","451.2","451.2","451.2","454.5","454.5","454.5","454.5","454.5","454.5","454.5","454.5","454.5","454.5","454.5","454.5","454.5","454.5","454.5","454.5","454.5","454.5","454.5","454.5","454.5","454.5","454.5","454.5","454.5","454.5","454.5","454.5","454.5","454.5","454.5","454.5","454.5","454.5","454.5","454.5","454.5","454.5","454.5","454.5","454.5","502.0","502.0","502.0","502.0","502.0","502.0","502.0","502.0","502.0","502.0","502.0","502.0","502.0","502.0","502.0","502.0","502.0","502.0","502.0","502.0","502.0","502.0","502.0","502.0","502.0","502.0","502.0","502.0","502.0","502.0","502.0","502.0","502.0","502.0","501.974","501.974","501.974","501.974","501.974","501.974","501.974","501.974","501.974","501.974","501.974","501.974","508.9","508.9"
"1989:Q2","587.5","587.5","587.5","587.5","587.5","587.5","587.5","593.2","593.2","593.2","593.2","593.2","593.2","593.2","593.2","593.2","593.2","593.2","593.2","593.2","593.2","593.2","593.2","469.5","469.5","469.5","469.5","469.5","469.5","469.5","469.5","472.0","472.0","472.0","472.0","472.0","472.0","472.0","472.0","472.0","472.0","472.0","472.0","472.0","472.0","472.0","472.0","472.0","472.0","472.0","472.0","472.0","472.0","472.0","472.0","472.0","472.0","472.0","472.0","472.0","472.0","472.0","472.0","472.0","472.0","472.0","472.0","472.0","472.0","472.0","472.0","472.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.0","522.032","522.032","522.032","522.032","522.032","522.032","522.032","522.032","522.032","522.032","522.032","522.032","529.0","529.0"
"1989:Q3","593.1","593.1","593.1","593.1","593.1","593.1","593.1","592.5","592.5","592.5","592.5","592.5","592.5","592.5","592.5","592.5","592.5","592.5","592.5","592.5","592.5","592.5","592.5","470.5","470.5","470.5","470.5","470.5","470.5","470.5","470.5","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","472.9","521.3","521.3","521.3","521.3","521.3","521.3","521.3","521.3","521.3","521.3","521.3","521.3","521.3","521.3","521.3","521.3","521.3","521.3","521.3","521.3","521.3","521.3","521.3","521.3","521.3","521.3","521.3","521.3","521.3","521.3","521.3","521.3","521.3","521.3","521.309","521.309","521.309","521.309","521.309","521.309","521.309","521.309","521.309","521.309","521.309","521.309","528.9","528.9"
"1989:Q4","#N/A","600.2","605.4","606.6","606.6","606.6","606.6","611.6","611.6","611.6","611.6","611.6","611.6","611.6","611.6","611.6","611.6","611.6","611.6","611.6","611.6","611.6","611.6","485.8","485.8","485.8","485.8","485.8","485.8","485.8","485.8","487.7","487.7","487.7","487.7","487.7","487.7","487.7","487.7","487.7","487.7","487.7","487.7","487.7","487.7","487.7","487.7","487.7","487.7","487.7","487.7","487.7","487.7","487.7","487.7","487.7","487.7","487.7","487.7","487.7","487.7","487.7","487.7","487.7","487.7","487.7","487.7","487.7","487.7","487.7","487.7","487.7","535.5","535.5","535.5","535.5","535.5","535.5","535.5","535.5","535.5","535.5","535.5","535.5","535.5","535.5","535.5","535.5","535.5","535.5","535.5","535.5","535.5","535.5","535.5","535.5","535.5","535.5","535.5","535.5","535.5","535.5","535.5","535.5","535.5","535.5","535.536","535.536","535.536","535.536","535.536","535.536","535.536","535.536","535.536","535.536","535.536","535.536","543.5","543.5"
"1990:Q1","#N/A","#N/A","#N/A","#N/A","608.0","617.9","625.1","628.1","628.1","628.1","628.1","628.1","628.1","628.1","628.1","628.1","628.1","628.1","628.1","628.1","628.1","628.1","628.1","496.2","496.2","496.2","496.2","496.2","496.2","496.2","496.2","500.2","500.2","500.2","500.2","500.2","500.2","500.2","500.2","500.2","500.2","500.2","500.2","500.2","501.8","501.8","501.8","501.8","501.8","501.8","501.8","501.8","501.8","501.8","501.8","501.8","501.8","501.8","501.8","501.8","501.8","501.8","501.8","501.8","501.8","501.8","501.8","501.8","501.8","501.8","501.8","501.8","555.2","555.2","555.2","555.2","555.2","555.2","555.2","555.2","555.2","555.2","555.2","555.2","555.2","555.2","555.2","555.2","555.2","555.2","555.2","555.2","555.2","555.2","555.2","555.2","555.2","555.2","555.2","555.2","555.2","555.2","555.2","555.2","555.2","555.2","555.211","555.211","555.211","555.211","555.211","555.211","555.211","555.211","555.211","555.211","555.211","555.211","563.6","563.6"
"1990:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","622.2","622.5","620.1","620.1","620.1","620.1","620.1","620.1","620.1","620.1","620.1","620.1","620.1","620.1","620.1","620.1","502.1","502.1","502.1","502.1","502.1","502.1","502.1","502.1","508.7","508.7","508.7","508.7","508.7","508.7","508.7","508.7","508.7","508.7","508.7","508.7","508.7","511.1","511.1","511.1","511.1","511.1","511.1","511.1","511.1","511.1","511.1","511.1","511.1","511.1","511.1","511.1","511.1","511.1","511.1","511.1","511.1","511.1","511.1","511.1","511.1","511.1","511.1","511.1","511.1","566.8","566.8","566.8","566.8","566.8","566.8","566.8","566.8","566.8","566.8","566.8","566.8","566.8","566.8","566.8","566.8","566.8","566.8","566.8","566.8","566.8","566.8","566.8","566.8","566.8","566.8","566.8","566.8","566.8","566.8","566.8","566.8","566.8","566.8","566.829","566.829","566.829","566.829","566.829","566.829","566.829","566.829","566.829","566.829","566.829","566.829","575.4","575.4"
"1990:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","622.0","626.7","630.5","630.5","630.5","630.5","630.5","630.5","630.5","630.5","630.5","630.5","630.5","501.6","501.6","501.6","501.6","501.6","501.6","501.6","501.6","508.4","508.4","508.4","508.4","508.4","508.4","508.4","508.4","508.4","508.4","508.4","508.4","508.4","508.6","508.6","508.6","508.6","508.6","508.6","508.6","508.6","508.6","508.6","508.6","508.6","508.6","508.6","508.6","508.6","508.6","508.6","508.6","508.6","508.6","508.6","508.6","508.6","508.6","508.6","508.6","508.6","561.8","561.8","561.8","561.8","561.8","561.8","561.8","561.8","561.8","561.8","561.8","561.8","561.8","561.8","561.8","561.8","561.8","561.8","561.8","561.8","561.8","561.8","561.8","561.8","561.8","561.8","561.8","561.8","561.8","561.8","561.8","561.8","561.8","561.8","561.785","561.785","561.785","561.785","561.785","561.785","561.785","561.785","561.785","561.785","561.785","561.785","570.8","570.8"
