"DATE","PCONX10M1","PCONX10M2","PCONX10M3","PCONX10M4","PCONX10M5","PCONX10M6","PCONX10M7","PCONX10M8","PCONX10M9","PCONX10M10","PCONX10M11","PCONX10M12","PCONX11M1","PCONX11M2","PCONX11M3","PCONX11M4","PCONX11M5","PCONX11M6","PCONX11M7","PCONX11M8","PCONX11M9","PCONX11M10","PCONX11M11","PCONX11M12","PCONX12M1","PCONX12M2","PCONX12M3","PCONX12M4","PCONX12M5","PCONX12M6","PCONX12M7","PCONX12M8","PCONX12M9","PCONX12M10","PCONX12M11","PCONX12M12","PCONX13M1","PCONX13M2","PCONX13M3","PCONX13M4","PCONX13M5","PCONX13M6","PCONX13M7","PCONX13M8","PCONX13M9","PCONX13M10","PCONX13M11","PCONX13M12","PCONX14M1","PCONX14M2","PCONX14M3","PCONX14M4","PCONX14M5","PCONX14M6","PCONX14M7","PCONX14M8","PCONX14M9","PCONX14M10","PCONX14M11","PCONX14M12","PCONX15M1","PCONX15M2","PCONX15M3","PCONX15M4","PCONX15M5"
"2005:Q4","100.831","100.831","100.831","100.831","100.831","100.831","100.831","100.831","100.831","100.831","100.831","100.831","100.831","100.831","100.831","100.831","100.831","100.831","100.831","100.825","100.825","100.825","100.825","100.825","100.825","100.825","100.825","100.825","100.825","100.825","100.825","100.825","100.825","100.825","100.825","100.825","100.825","100.825","100.825","100.825","100.825","100.825","100.825","93.481","93.481","93.481","93.481","93.481","93.481","93.481","93.481","93.481","93.481","93.481","93.481","93.481","93.481","93.481","93.481","93.481","93.481","93.481","93.481","93.481","93.481"
"2006:Q1","101.325","101.325","101.325","101.325","101.325","101.325","101.325","101.325","101.325","101.325","101.325","101.325","101.325","101.325","101.325","101.325","101.325","101.325","101.325","101.316","101.316","101.316","101.316","101.316","101.316","101.316","101.316","101.316","101.316","101.316","101.316","101.316","101.316","101.316","101.316","101.316","101.316","101.316","101.316","101.316","101.316","101.316","101.316","93.957","93.957","93.957","93.957","93.957","93.957","93.957","93.957","93.957","93.957","93.957","93.957","93.957","93.957","93.957","93.957","93.957","93.957","93.957","93.957","93.957","93.957"
"2006:Q2","102.057","102.057","102.057","102.057","102.057","102.057","102.057","102.057","102.057","102.057","102.057","102.057","102.057","102.057","102.057","102.057","102.057","102.057","102.057","102.033","102.033","102.033","102.033","102.033","102.033","102.033","102.033","102.033","102.033","102.033","102.033","102.033","102.033","102.033","102.033","102.033","102.033","102.033","102.033","102.033","102.033","102.033","102.033","94.588","94.588","94.588","94.588","94.588","94.588","94.588","94.588","94.588","94.588","94.588","94.588","94.59","94.59","94.59","94.59","94.59","94.59","94.59","94.59","94.59","94.59"
"2006:Q3","102.63","102.63","102.63","102.63","102.63","102.63","102.63","102.63","102.63","102.63","102.63","102.63","102.63","102.63","102.63","102.63","102.63","102.63","102.63","102.596","102.596","102.596","102.596","102.596","102.596","102.596","102.596","102.596","102.596","102.596","102.596","102.596","102.596","102.596","102.596","102.596","102.596","102.596","102.596","102.596","102.596","102.596","102.596","95.095","95.095","95.095","95.095","95.095","95.095","95.095","95.095","95.095","95.095","95.095","95.095","95.097","95.097","95.097","95.097","95.097","95.097","95.097","95.097","95.097","95.097"
"2006:Q4","103.154","103.154","103.154","103.154","103.154","103.154","103.154","103.154","103.154","103.154","103.154","103.154","103.154","103.154","103.154","103.154","103.154","103.154","103.154","103.114","103.114","103.114","103.114","103.114","103.114","103.114","103.114","103.114","103.114","103.114","103.114","103.114","103.114","103.114","103.114","103.114","103.114","103.114","103.114","103.114","103.114","103.114","103.114","95.499","95.499","95.499","95.499","95.499","95.499","95.499","95.499","95.499","95.499","95.499","95.499","95.498","95.498","95.498","95.498","95.498","95.498","95.498","95.498","95.498","95.498"
"2007:Q1","103.862","103.862","103.862","103.862","103.862","103.862","103.862","103.905","103.905","103.905","103.905","103.905","103.905","103.905","103.905","103.905","103.905","103.905","103.905","103.857","103.857","103.857","103.857","103.857","103.857","103.857","103.857","103.857","103.857","103.857","103.857","103.857","103.857","103.857","103.857","103.857","103.857","103.857","103.857","103.857","103.857","103.857","103.857","96.177","96.177","96.177","96.177","96.177","96.177","96.177","96.177","96.177","96.177","96.177","96.177","96.177","96.177","96.177","96.177","96.177","96.177","96.177","96.177","96.177","96.177"
"2007:Q2","104.318","104.318","104.318","104.318","104.318","104.318","104.318","104.344","104.344","104.344","104.344","104.344","104.344","104.344","104.344","104.344","104.344","104.344","104.344","104.288","104.288","104.288","104.288","104.288","104.288","104.288","104.288","104.288","104.288","104.288","104.288","104.288","104.288","104.288","104.288","104.288","104.288","104.288","104.288","104.288","104.288","104.288","104.288","96.514","96.514","96.514","96.514","96.514","96.514","96.514","96.514","96.514","96.514","96.514","96.514","96.516","96.516","96.516","96.516","96.516","96.516","96.516","96.516","96.516","96.516"
"2007:Q3","104.904","104.904","104.904","104.904","104.904","104.904","104.904","104.901","104.901","104.901","104.901","104.901","104.901","104.901","104.901","104.901","104.901","104.901","104.901","104.827","104.827","104.827","104.827","104.827","104.827","104.827","104.827","104.827","104.827","104.827","104.827","104.827","104.827","104.827","104.827","104.827","104.827","104.827","104.827","104.827","104.827","104.827","104.827","96.987","96.987","96.987","96.987","96.987","96.987","96.987","96.987","96.987","96.987","96.987","96.987","96.99","96.99","96.99","96.99","96.99","96.99","96.99","96.99","96.99","96.99"
"2007:Q4","105.714","105.714","105.714","105.714","105.714","105.714","105.714","105.633","105.633","105.633","105.633","105.633","105.633","105.633","105.633","105.633","105.633","105.633","105.633","105.551","105.551","105.551","105.551","105.551","105.551","105.551","105.551","105.551","105.551","105.551","105.551","105.551","105.551","105.551","105.551","105.551","105.551","105.551","105.551","105.551","105.551","105.551","105.551","97.64","97.64","97.64","97.64","97.64","97.64","97.64","97.64","97.64","97.64","97.64","97.64","97.645","97.645","97.645","97.645","97.645","97.645","97.645","97.645","97.645","97.645"
"2008:Q1","106.333","106.333","106.333","106.333","106.333","106.333","106.333","106.301","106.301","106.301","106.301","106.301","106.301","106.301","106.301","106.301","106.301","106.301","106.301","106.208","106.208","106.208","106.208","106.208","106.208","106.208","106.208","106.208","106.208","106.208","106.208","106.208","106.208","106.208","106.208","106.208","106.208","106.208","106.208","106.208","106.208","106.208","106.208","98.203","98.203","98.203","98.203","98.203","98.203","98.203","98.203","98.203","98.203","98.203","98.203","98.208","98.208","98.208","98.208","98.208","98.208","98.208","98.208","98.208","98.208"
"2008:Q2","106.976","106.976","106.976","106.976","106.976","106.976","106.976","106.998","106.998","106.998","106.998","106.998","106.998","106.998","106.998","106.998","106.998","106.998","106.998","106.844","106.844","106.844","106.844","106.844","106.844","106.844","106.844","106.844","106.844","106.844","106.844","106.844","106.844","106.844","106.844","106.844","106.844","106.844","106.844","106.844","106.844","106.844","106.844","98.697","98.697","98.697","98.697","98.697","98.697","98.697","98.697","98.697","98.697","98.697","98.697","98.703","98.703","98.703","98.703","98.703","98.703","98.703","98.703","98.703","98.703"
"2008:Q3","107.652","107.652","107.652","107.652","107.652","107.652","107.652","107.569","107.569","107.569","107.569","107.569","107.569","107.569","107.569","107.569","107.569","107.569","107.569","107.384","107.384","107.384","107.384","107.384","107.384","107.384","107.384","107.384","107.384","107.384","107.384","107.384","107.384","107.384","107.384","107.384","107.384","107.384","107.384","107.384","107.384","107.384","107.384","99.145","99.145","99.145","99.145","99.145","99.145","99.145","99.145","99.145","99.145","99.145","99.145","99.149","99.149","99.149","99.149","99.149","99.149","99.149","99.149","99.149","99.149"
"2008:Q4","107.866","107.866","107.866","107.866","107.866","107.866","107.866","107.735","107.735","107.735","107.735","107.735","107.735","107.735","107.735","107.735","107.735","107.735","107.735","107.644","107.644","107.644","107.644","107.644","107.644","107.644","107.644","107.644","107.644","107.644","107.644","107.644","107.644","107.644","107.644","107.644","107.644","107.644","107.644","107.644","107.644","107.644","107.644","99.251","99.251","99.251","99.251","99.251","99.251","99.251","99.251","99.251","99.251","99.251","99.251","99.248","99.248","99.248","99.248","99.248","99.248","99.248","99.248","99.248","99.248"
"2009:Q1","108.173","108.173","108.173","108.173","108.173","108.173","108.173","107.973","107.973","107.973","107.973","107.973","107.973","107.973","107.973","107.973","107.973","107.973","107.973","107.913","107.913","107.913","107.913","107.913","107.913","107.913","107.913","107.913","107.913","107.913","107.913","107.827","107.827","107.827","107.827","107.827","107.827","107.827","107.827","107.827","107.827","107.827","107.827","99.368","99.368","99.368","99.368","99.368","99.368","99.368","99.368","99.368","99.368","99.368","99.368","99.366","99.366","99.366","99.366","99.366","99.366","99.366","99.366","99.366","99.366"
"2009:Q2","108.712","108.712","108.712","108.712","108.712","108.712","108.712","108.583","108.583","108.583","108.583","108.583","108.583","108.583","108.583","108.583","108.583","108.583","108.583","108.475","108.475","108.475","108.475","108.475","108.475","108.475","108.475","108.475","108.475","108.475","108.475","108.285","108.285","108.285","108.285","108.285","108.285","108.285","108.285","108.285","108.285","108.285","108.285","99.85","99.85","99.85","99.85","99.85","99.85","99.85","99.85","99.85","99.85","99.85","99.85","99.85","99.85","99.85","99.85","99.85","99.85","99.85","99.85","99.85","99.85"
"2009:Q3","109.027","109.027","109.027","109.027","109.027","109.027","109.027","108.99","108.99","108.99","108.99","108.99","108.99","108.99","108.99","108.99","108.99","108.99","108.99","108.888","108.888","108.888","108.888","108.888","108.888","108.888","108.888","108.888","108.888","108.888","108.888","108.694","108.694","108.694","108.694","108.694","108.694","108.694","108.694","108.694","108.694","108.694","108.694","100.129","100.129","100.129","100.129","100.129","100.129","100.129","100.129","100.129","100.129","100.129","100.129","100.131","100.131","100.131","100.131","100.131","100.131","100.131","100.131","100.131","100.131"
"2009:Q4","#N/A","109.4","109.448","109.503","109.503","109.503","109.503","109.551","109.551","109.551","109.551","109.551","109.551","109.551","109.551","109.551","109.551","109.551","109.551","109.488","109.488","109.488","109.488","109.488","109.488","109.488","109.488","109.488","109.488","109.488","109.488","109.339","109.339","109.339","109.339","109.339","109.339","109.339","109.339","109.339","109.339","109.339","109.339","100.653","100.653","100.653","100.653","100.653","100.653","100.653","100.653","100.653","100.653","100.653","100.653","100.653","100.653","100.653","100.653","100.653","100.653","100.653","100.653","100.653","100.653"
"2010:Q1","#N/A","#N/A","#N/A","#N/A","109.671","109.666","109.692","109.887","109.887","109.887","109.887","109.887","109.887","109.887","109.887","109.887","109.887","109.887","109.887","109.796","109.796","109.796","109.796","109.796","109.796","109.796","109.796","109.796","109.796","109.796","109.796","109.739","109.739","109.739","109.739","109.739","109.739","109.739","109.739","109.739","109.739","109.739","109.739","100.911","100.911","100.911","100.911","100.911","100.911","100.911","100.911","100.911","100.911","100.911","100.911","100.91","100.91","100.91","100.91","100.91","100.91","100.91","100.91","100.91","100.91"
"2010:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","110.201","110.175","110.171","110.171","110.171","110.171","110.171","110.171","110.171","110.171","110.171","110.171","110.147","110.147","110.147","110.147","110.147","110.147","110.147","110.147","110.147","110.147","110.147","110.147","110.121","110.121","110.121","110.121","110.121","110.121","110.121","110.121","110.121","110.121","110.121","110.121","101.179","101.179","101.179","101.179","101.179","101.179","101.179","101.179","101.179","101.179","101.179","101.179","101.177","101.177","101.177","101.177","101.177","101.177","101.177","101.177","101.177","101.177"
"2010:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","110.393","110.399","110.318","110.318","110.318","110.318","110.318","110.318","110.318","110.353","110.353","110.353","110.353","110.353","110.353","110.353","110.353","110.353","110.353","110.353","110.353","110.395","110.395","110.395","110.395","110.395","110.395","110.395","110.395","110.395","110.395","110.395","110.395","101.427","101.427","101.427","101.427","101.427","101.427","101.427","101.427","101.427","101.427","101.427","101.427","101.425","101.425","101.425","101.425","101.425","101.425","101.425","101.425","101.425","101.425"
"2010:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","110.436","110.469","110.436","110.436","110.436","110.436","110.534","110.534","110.534","110.534","110.534","110.534","110.534","110.534","110.534","110.534","110.534","110.534","110.602","110.602","110.602","110.602","110.602","110.602","110.602","110.602","110.602","110.602","110.602","110.602","101.632","101.632","101.632","101.632","101.632","101.632","101.632","101.632","101.632","101.632","101.632","101.632","101.63","101.63","101.63","101.63","101.63","101.63","101.63","101.63","101.63","101.63"
"2011:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","110.837","110.829","110.863","110.963","110.963","110.963","110.963","110.963","110.963","110.963","110.963","110.963","110.963","110.963","110.963","110.973","110.973","110.973","110.973","110.973","110.973","110.973","110.973","110.973","110.973","110.973","110.973","101.959","101.959","101.959","101.959","101.959","101.959","101.959","101.959","101.959","101.959","101.959","101.959","101.974","101.974","101.974","101.974","101.974","101.974","101.974","101.974","101.974","101.974"
"2011:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","111.535","111.558","111.585","111.585","111.585","111.585","111.585","111.585","111.585","111.585","111.585","111.585","111.599","111.599","111.599","111.599","111.599","111.599","111.599","111.599","111.599","111.599","111.599","111.599","102.522","102.522","102.522","102.522","102.522","102.522","102.522","102.522","102.522","102.522","102.522","102.522","102.593","102.593","102.593","102.593","102.593","102.593","102.593","102.593","102.593","102.593"
"2011:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","112.163","112.149","112.156","112.156","112.156","112.156","112.156","112.156","112.156","112.138","112.138","112.138","112.138","112.138","112.138","112.138","112.138","112.138","112.138","112.138","112.138","103.039","103.039","103.039","103.039","103.039","103.039","103.039","103.039","103.039","103.039","103.039","103.039","103.11","103.11","103.11","103.11","103.11","103.11","103.11","103.11","103.11","103.11"
"2011:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","112.454","112.519","112.517","112.517","112.517","112.517","112.5","112.5","112.5","112.5","112.5","112.5","112.5","112.5","112.5","112.5","112.5","112.5","103.452","103.452","103.452","103.452","103.452","103.452","103.452","103.452","103.452","103.452","103.452","103.452","103.522","103.522","103.522","103.522","103.522","103.522","103.522","103.522","103.522","103.522"
"2012:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","113.112","113.114","113.163","113.122","113.122","113.122","113.122","113.122","113.122","113.122","113.122","113.122","113.122","113.122","113.122","104.01","104.01","104.01","104.01","104.01","104.01","104.01","104.01","104.01","104.01","104.01","104.01","104.063","104.063","104.063","104.063","104.063","104.063","104.063","104.063","104.063","104.063"
"2012:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","113.614","113.619","113.603","113.603","113.603","113.603","113.603","113.603","113.603","113.603","113.603","113.603","104.482","104.482","104.482","104.482","104.482","104.482","104.482","104.482","104.482","104.482","104.482","104.482","104.546","104.546","104.546","104.546","104.546","104.546","104.546","104.546","104.546","104.546"
"2012:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","113.976","113.914","113.912","113.912","113.912","113.912","113.912","113.912","113.912","104.849","104.849","104.849","104.849","104.849","104.849","104.849","104.849","104.849","104.849","104.849","104.849","104.871","104.871","104.871","104.871","104.871","104.871","104.871","104.871","104.871","104.871"
"2012:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","114.159","114.181","114.208","114.208","114.208","114.208","105.187","105.187","105.187","105.187","105.187","105.187","105.187","105.187","105.187","105.187","105.187","105.187","105.23","105.23","105.23","105.23","105.23","105.23","105.23","105.23","105.23","105.23"
"2013:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","114.546","114.574","114.575","105.542","105.542","105.542","105.542","105.542","105.542","105.542","105.542","105.542","105.542","105.542","105.542","105.606","105.606","105.606","105.606","105.606","105.606","105.606","105.606","105.606","105.606"
"2013:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","105.758","105.756","105.711","105.711","105.711","105.711","105.711","105.711","105.711","105.711","105.711","105.711","105.875","105.875","105.875","105.875","105.875","105.875","105.875","105.875","105.875","105.875"
"2013:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","106.083","106.096","106.077","106.077","106.077","106.077","106.077","106.077","106.077","106.252","106.252","106.252","106.252","106.252","106.252","106.252","106.252","106.252","106.252"
"2013:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","106.372","106.41","106.415","106.415","106.415","106.415","106.603","106.603","106.603","106.603","106.603","106.603","106.603","106.603","106.603","106.603"
"2014:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","106.746","106.738","106.728","106.922","106.922","106.922","106.922","106.922","106.922","106.922","106.922","106.922","106.922"
"2014:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","107.442","107.442","107.447","107.447","107.447","107.447","107.447","107.447","107.447","107.447"
"2014:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","107.821","107.831","107.821","107.821","107.821","107.821","107.821"
"2014:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","108.111","108.105","108.111","108.111"
"2015:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","108.342"
