"DATE","PCONX96M2","PCONX96M3","PCONX96M4","PCONX96M5","PCONX96M6","PCONX96M7","PCONX96M8","PCONX96M9","PCONX96M10","PCONX96M11","PCONX96M12","PCONX97M1","PCONX97M2","PCONX97M3","PCONX97M4","PCONX97M5","PCONX97M6","PCONX97M7","PCONX97M8","PCONX97M9","PCONX97M10","PCONX97M11","PCONX97M12","PCONX98M1","PCONX98M2","PCONX98M3","PCONX98M4","PCONX98M5","PCONX98M6","PCONX98M7","PCONX98M8","PCONX98M9","PCONX98M10","PCONX98M11","PCONX98M12","PCONX99M1","PCONX99M2","PCONX99M3","PCONX99M4","PCONX99M5","PCONX99M6","PCONX99M7","PCONX99M8","PCONX99M9","PCONX99M10","PCONX99M11","PCONX99M12"
"1978:Q3","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","48.0","47.96","47.96","47.96","47.96","47.96","47.96","47.96","47.96","47.96","47.96","47.96","47.96","47.96","47.96","47.96","47.96","47.96","47.96","47.96","47.96","47.96","47.96","47.96","47.96","47.96","47.96","47.96","47.96","47.96","47.96","46.06","46.06"
"1978:Q4","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.8","48.78","48.78","48.78","48.78","48.78","48.78","48.78","48.78","48.78","48.78","48.78","48.78","48.78","48.78","48.78","48.78","48.78","48.78","48.78","48.78","48.78","48.78","48.78","48.78","48.78","48.78","48.78","48.78","48.78","48.78","46.8","46.8"
"1979:Q1","49.5","49.5","49.5","49.5","49.5","49.5","49.5","49.5","49.5","49.5","49.5","49.5","49.5","49.5","49.5","49.55","49.55","49.55","49.55","49.55","49.55","49.55","49.55","49.55","49.55","49.55","49.55","49.55","49.55","49.55","49.55","49.55","49.55","49.55","49.55","49.55","49.55","49.55","49.55","49.55","49.55","49.55","49.55","49.55","49.55","47.49","47.49"
"1979:Q2","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.4","50.41","50.41","50.41","50.41","50.41","50.41","50.41","50.41","50.41","50.41","50.41","50.41","50.41","50.41","50.41","50.41","50.41","50.41","50.41","50.41","50.41","50.41","50.41","50.41","50.41","50.41","50.41","50.41","50.41","50.41","48.27","48.27"
"1979:Q3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.3","51.34","51.34","51.34","51.34","51.34","51.34","51.34","51.34","51.34","51.34","51.34","51.34","51.34","51.34","51.34","51.34","51.34","51.34","51.34","51.34","51.34","51.34","51.34","51.34","51.34","51.34","51.34","51.34","51.34","51.34","49.06","49.06"
"1979:Q4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.44","52.44","52.44","52.44","52.44","52.44","52.44","52.44","52.44","52.44","52.44","52.44","52.44","52.44","52.44","52.44","52.44","52.44","52.44","52.44","52.44","52.44","52.44","52.44","52.44","52.44","52.44","52.44","52.44","52.44","50.05","50.05"
"1980:Q1","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.78","53.78","53.78","53.78","53.78","53.78","53.78","53.78","53.78","53.78","53.78","53.78","53.78","53.78","53.78","53.78","53.78","53.78","53.78","53.78","53.78","53.78","53.78","53.78","53.78","53.78","53.78","53.78","53.78","53.78","51.23","51.23"
"1980:Q2","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.0","55.05","55.05","55.05","55.05","55.05","55.05","55.05","55.05","55.05","55.05","55.05","55.05","55.05","55.05","55.05","55.05","55.05","55.05","55.05","55.05","55.05","55.05","55.05","55.05","55.05","55.05","55.05","55.05","55.05","55.05","52.38","52.38"
"1980:Q3","56.3","56.3","56.3","56.3","56.3","56.3","56.3","56.3","56.3","56.3","56.3","56.3","56.3","56.3","56.3","56.28","56.28","56.28","56.28","56.28","56.28","56.28","56.28","56.28","56.28","56.28","56.28","56.28","56.28","56.28","56.28","56.28","56.28","56.28","56.28","56.28","56.28","56.28","56.28","56.28","56.28","56.28","56.28","56.28","56.28","53.5","53.5"
"1980:Q4","57.5","57.5","57.5","57.5","57.5","57.5","57.5","57.5","57.5","57.5","57.5","57.5","57.5","57.5","57.5","57.52","57.52","57.52","57.52","57.52","57.52","57.52","57.52","57.52","57.52","57.52","57.52","57.52","57.52","57.52","57.52","57.52","57.52","57.52","57.52","57.52","57.52","57.52","57.52","57.52","57.52","57.52","57.52","57.52","57.52","54.64","54.64"
"1981:Q1","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","55.8","55.8"
"1981:Q2","59.8","59.8","59.8","59.8","59.8","59.8","59.8","59.8","59.8","59.8","59.8","59.8","59.8","59.8","59.8","59.84","59.84","59.84","59.84","59.84","59.84","59.84","59.84","59.84","59.84","59.84","59.84","59.84","59.84","59.84","59.84","59.84","59.84","59.84","59.84","59.84","59.84","59.84","59.84","59.84","59.84","59.84","59.84","59.84","59.84","56.85","56.85"
"1981:Q3","61.1","61.1","61.1","61.1","61.1","61.1","61.1","61.1","61.1","61.1","61.1","61.1","61.1","61.1","61.1","61.12","61.12","61.12","61.12","61.12","61.12","61.12","61.12","61.12","61.12","61.12","61.12","61.12","61.12","61.12","61.12","61.12","61.12","61.12","61.12","61.12","61.12","61.12","61.12","61.12","61.12","61.12","61.12","61.12","61.12","58.0","58.0"
"1981:Q4","62.3","62.3","62.3","62.3","62.3","62.3","62.3","62.3","62.3","62.3","62.3","62.3","62.3","62.3","62.3","62.31","62.31","62.31","62.31","62.31","62.31","62.31","62.31","62.31","62.31","62.31","62.31","62.31","62.31","62.31","62.31","62.31","62.31","62.31","62.31","62.31","62.31","62.31","62.31","62.31","62.31","62.31","62.31","62.31","62.31","59.07","59.07"
"1982:Q1","63.2","63.2","63.2","63.2","63.2","63.2","63.2","63.2","63.2","63.2","63.2","63.2","63.2","63.2","63.2","63.22","63.22","63.22","63.22","63.22","63.22","63.22","63.22","63.22","63.22","63.22","63.22","63.22","63.22","63.22","63.22","63.22","63.22","63.22","63.22","63.22","63.22","63.22","63.22","63.22","63.22","63.22","63.22","63.22","63.22","59.83","59.83"
"1982:Q2","64.1","64.1","64.1","64.1","64.1","64.1","64.1","64.1","64.1","64.1","64.1","64.1","64.1","64.1","64.1","64.08","64.08","64.08","64.08","64.08","64.08","64.08","64.08","64.08","64.08","64.08","64.08","64.08","64.08","64.08","64.08","64.08","64.08","64.08","64.08","64.08","64.08","64.08","64.08","64.08","64.08","64.08","64.08","64.08","64.08","60.65","60.65"
"1982:Q3","65.1","65.1","65.1","65.1","65.1","65.1","65.1","65.1","65.1","65.1","65.1","65.1","65.1","65.1","65.1","65.11","65.11","65.11","65.11","65.11","65.11","65.11","65.11","65.11","65.11","65.11","65.11","65.11","65.11","65.11","65.11","65.11","65.11","65.11","65.11","65.11","65.11","65.11","65.11","65.11","65.11","65.11","65.11","65.11","65.11","61.59","61.59"
"1982:Q4","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.0","66.03","66.03","66.03","66.03","66.03","66.03","66.03","66.03","66.03","66.03","66.03","66.03","66.03","66.03","66.03","66.03","66.03","66.03","66.03","66.03","66.03","66.03","66.03","66.03","66.03","66.03","66.03","66.03","66.03","66.03","62.46","62.46"
"1983:Q1","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.92","66.92","66.92","66.92","66.92","66.92","66.92","66.92","66.92","66.92","66.92","66.92","66.92","66.92","66.92","66.92","66.92","66.92","66.92","66.92","66.92","66.92","66.92","66.92","66.92","66.92","66.92","66.92","66.92","66.92","63.36","63.36"
"1983:Q2","67.7","67.7","67.7","67.7","67.7","67.7","67.7","67.7","67.7","67.7","67.7","67.7","67.7","67.7","67.7","67.73","67.73","67.73","67.73","67.73","67.73","67.73","67.73","67.73","67.73","67.73","67.73","67.73","67.73","67.73","67.73","67.73","67.73","67.73","67.73","67.73","67.73","67.73","67.73","67.73","67.73","67.73","67.73","67.73","67.73","64.1","64.1"
"1983:Q3","68.7","68.7","68.7","68.7","68.7","68.7","68.7","68.7","68.7","68.7","68.7","68.7","68.7","68.7","68.7","68.65","68.65","68.65","68.65","68.65","68.65","68.65","68.65","68.65","68.65","68.65","68.65","68.65","68.65","68.65","68.65","68.65","68.65","68.65","68.65","68.65","68.65","68.65","68.65","68.65","68.65","68.65","68.65","68.65","68.65","64.89","64.89"
"1983:Q4","69.4","69.4","69.4","69.4","69.4","69.4","69.4","69.4","69.4","69.4","69.4","69.4","69.4","69.4","69.4","69.44","69.44","69.44","69.44","69.44","69.44","69.44","69.44","69.44","69.44","69.44","69.44","69.44","69.44","69.44","69.44","69.44","69.44","69.44","69.44","69.44","69.44","69.44","69.44","69.44","69.44","69.44","69.44","69.44","69.44","65.58","65.58"
"1984:Q1","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","69.96","69.96","69.96","69.96","69.96","69.96","69.96","69.96","69.96","69.96","69.96","69.96","69.96","69.96","69.96","69.96","69.96","69.96","69.96","69.96","69.96","69.96","69.96","69.96","69.96","69.96","69.96","69.96","69.96","69.96","66.12","66.12"
"1984:Q2","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.68","70.68","70.68","70.68","70.68","70.68","70.68","70.68","70.68","70.68","70.68","70.68","70.68","70.68","70.68","70.68","70.68","70.68","70.68","70.68","70.68","70.68","70.68","70.68","70.68","70.68","70.68","70.68","70.68","70.68","66.8","66.8"
"1984:Q3","71.3","71.3","71.3","71.3","71.3","71.3","71.3","71.3","71.3","71.3","71.3","71.3","71.3","71.3","71.3","71.31","71.31","71.31","71.31","71.31","71.31","71.31","71.31","71.31","71.31","71.31","71.31","71.31","71.31","71.31","71.31","71.31","71.31","71.31","71.31","71.31","71.31","71.31","71.31","71.31","71.31","71.31","71.31","71.31","71.31","67.38","67.38"
"1984:Q4","72.0","72.0","72.0","72.0","72.0","72.0","72.0","72.0","72.0","72.0","72.0","72.0","72.0","72.0","72.0","71.95","71.95","71.95","71.95","71.95","71.95","71.95","71.95","71.95","71.95","71.95","71.95","71.95","71.95","71.95","71.95","71.95","71.95","71.95","71.95","71.95","71.95","71.95","71.95","71.95","71.95","71.95","71.95","71.95","71.95","67.93","67.93"
"1985:Q1","72.8","72.8","72.8","72.8","72.8","72.8","72.8","72.8","72.8","72.8","72.8","72.8","72.8","72.8","72.8","72.78","72.78","72.78","72.78","72.78","72.78","72.78","72.78","72.78","72.78","72.78","72.78","72.78","72.78","72.78","72.78","72.78","72.78","72.78","72.78","72.78","72.78","72.78","72.78","72.78","72.78","72.78","72.78","72.78","72.78","68.72","68.72"
"1985:Q2","73.6","73.6","73.6","73.6","73.6","73.6","73.6","73.6","73.6","73.6","73.6","73.6","73.6","73.6","73.6","73.61","73.61","73.61","73.61","73.61","73.61","73.61","73.61","73.61","73.61","73.61","73.61","73.61","73.61","73.61","73.61","73.61","73.61","73.61","73.61","73.61","73.61","73.61","73.61","73.61","73.61","73.61","73.61","73.61","73.61","69.41","69.41"
"1985:Q3","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.36","74.36","74.36","74.36","74.36","74.36","74.36","74.36","74.36","74.36","74.36","74.36","74.36","74.36","74.36","74.36","74.36","74.36","74.36","74.36","74.36","74.36","74.36","74.36","74.36","74.36","74.36","74.36","74.36","74.36","70.03","70.03"
"1985:Q4","75.3","75.3","75.3","75.3","75.3","75.3","75.3","75.3","75.3","75.3","75.3","75.3","75.3","75.3","75.3","75.28","75.28","75.28","75.28","75.28","75.28","75.28","75.28","75.28","75.28","75.28","75.28","75.28","75.28","75.28","75.28","75.28","75.28","75.28","75.28","75.28","75.28","75.28","75.28","75.28","75.28","75.28","75.28","75.28","75.28","70.75","70.75"
"1986:Q1","76.0","76.0","76.0","76.0","76.0","76.0","76.0","76.0","76.0","76.0","76.0","76.0","76.0","76.0","76.0","76.03","76.03","76.03","76.03","76.03","76.03","76.03","76.03","76.03","76.03","76.03","76.03","76.03","76.03","76.03","76.03","76.03","76.03","76.03","76.03","76.03","76.03","76.03","76.03","76.03","76.03","76.03","76.03","76.03","76.03","71.36","71.36"
"1986:Q2","76.7","76.7","76.7","76.7","76.7","76.7","76.7","76.7","76.7","76.7","76.7","76.7","76.7","76.7","76.7","76.72","76.72","76.72","76.72","76.72","76.72","76.72","76.72","76.72","76.72","76.72","76.72","76.72","76.72","76.72","76.72","76.72","76.72","76.72","76.72","76.72","76.72","76.72","76.72","76.72","76.72","76.72","76.72","76.72","76.72","71.95","71.95"
"1986:Q3","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.52","77.52","77.52","77.52","77.52","77.52","77.52","77.52","77.52","77.52","77.52","77.52","77.52","77.52","77.52","77.52","77.52","77.52","77.52","77.52","77.52","77.52","77.52","77.52","77.52","77.52","77.52","77.52","77.52","77.52","72.61","72.61"
"1986:Q4","78.3","78.3","78.3","78.3","78.3","78.3","78.3","78.3","78.3","78.3","78.3","78.3","78.3","78.3","78.3","78.26","78.26","78.26","78.26","78.26","78.26","78.26","78.26","78.26","78.26","78.26","78.26","78.26","78.26","78.26","78.26","78.26","78.26","78.26","78.26","78.26","78.26","78.26","78.26","78.26","78.26","78.26","78.26","78.26","78.26","73.29","73.29"
"1987:Q1","79.0","79.0","79.0","79.0","79.0","79.0","79.0","79.0","79.0","79.0","79.0","79.0","79.0","79.0","79.0","79.01","79.01","79.01","79.01","79.01","79.01","79.01","79.01","79.01","79.01","79.01","79.01","79.01","79.01","79.01","79.01","79.01","79.01","79.01","79.01","79.01","79.01","79.01","79.01","79.01","79.01","79.01","79.01","79.01","79.01","74.04","74.04"
"1987:Q2","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.79","79.79","79.79","79.79","79.79","79.79","79.79","79.79","79.79","79.79","79.79","79.79","79.79","79.79","79.79","79.79","79.79","79.79","79.79","79.79","79.79","79.79","79.79","79.79","79.79","79.79","79.79","79.79","79.79","79.79","74.82","74.82"
"1987:Q3","80.6","80.6","80.6","80.6","80.6","80.6","80.6","80.6","80.6","80.6","80.6","80.6","80.6","80.6","80.6","80.63","80.63","80.63","80.63","80.63","80.63","80.63","80.63","80.63","80.63","80.63","80.63","80.63","80.63","80.63","80.63","80.63","80.63","80.63","80.63","80.63","80.63","80.63","80.63","80.63","80.63","80.63","80.63","80.63","80.63","75.47","75.47"
"1987:Q4","81.7","81.7","81.7","81.7","81.7","81.7","81.7","81.7","81.7","81.7","81.7","81.7","81.7","81.7","81.7","81.66","81.66","81.66","81.66","81.66","81.66","81.66","81.66","81.66","81.66","81.66","81.66","81.66","81.66","81.66","81.66","81.66","81.66","81.66","81.66","81.66","81.66","81.66","81.66","81.66","81.66","81.66","81.66","81.66","81.66","76.35","76.35"
"1988:Q1","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.26","82.26","82.26","82.26","82.26","82.26","82.26","82.26","82.26","82.26","82.26","82.26","82.26","82.26","82.26","82.26","82.26","82.26","82.26","82.26","82.26","82.26","82.26","82.26","82.26","82.26","82.26","82.26","82.26","82.26","76.94","76.94"
"1988:Q2","83.4","83.4","83.4","83.4","83.4","83.4","83.4","83.4","83.4","83.4","83.4","83.4","83.4","83.4","83.4","83.36","83.36","83.36","83.36","83.36","83.36","83.36","83.36","83.36","83.36","83.36","83.36","83.36","83.36","83.36","83.36","83.36","83.36","83.36","83.36","83.36","83.36","83.36","83.36","83.36","83.36","83.36","83.36","83.36","83.36","77.91","77.91"
"1988:Q3","84.4","84.4","84.4","84.4","84.4","84.4","84.4","84.4","84.4","84.4","84.4","84.4","84.4","84.4","84.4","84.41","84.41","84.41","84.41","84.41","84.41","84.41","84.41","84.41","84.41","84.41","84.41","84.41","84.41","84.41","84.41","84.41","84.41","84.41","84.41","84.41","84.41","84.41","84.41","84.41","84.41","84.41","84.41","84.41","84.41","78.78","78.78"
"1988:Q4","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.47","85.47","85.47","85.47","85.47","85.47","85.47","85.47","85.47","85.47","85.47","85.47","85.47","85.47","85.47","85.47","85.47","85.47","85.47","85.47","85.47","85.47","85.47","85.47","85.47","85.47","85.47","85.47","85.47","85.47","79.65","79.65"
"1989:Q1","86.5","86.5","86.5","86.5","86.5","86.5","86.5","86.5","86.5","86.5","86.5","86.5","86.5","86.5","86.5","86.51","86.51","86.51","86.51","86.51","86.51","86.51","86.51","86.51","86.51","86.51","86.51","86.51","86.51","86.51","86.51","86.51","86.51","86.51","86.51","86.51","86.51","86.51","86.51","86.51","86.51","86.51","86.51","86.51","86.51","80.52","80.52"
"1989:Q2","87.4","87.4","87.4","87.4","87.4","87.4","87.4","87.4","87.4","87.4","87.4","87.4","87.4","87.4","87.4","87.4","87.4","87.4","87.4","87.4","87.4","87.4","87.4","87.4","87.4","87.4","87.4","87.4","87.4","87.4","87.4","87.4","87.4","87.4","87.4","87.4","87.4","87.4","87.4","87.4","87.4","87.4","87.4","87.4","87.4","81.25","81.25"
"1989:Q3","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.1","88.15","88.15","88.15","88.15","88.15","88.15","88.15","88.15","88.15","88.15","88.15","88.15","88.15","88.15","88.15","88.15","88.15","88.15","88.15","88.15","88.15","88.15","88.15","88.15","88.15","88.15","88.15","88.15","88.15","88.15","81.88","81.88"
"1989:Q4","89.3","89.3","89.3","89.3","89.3","89.3","89.3","89.3","89.3","89.3","89.3","89.3","89.3","89.3","89.3","89.28","89.28","89.28","89.28","89.28","89.28","89.28","89.28","89.28","89.28","89.28","89.28","89.28","89.28","89.28","89.28","89.28","89.28","89.28","89.28","89.28","89.28","89.28","89.28","89.28","89.28","89.28","89.28","89.28","89.28","82.82","82.82"
"1990:Q1","90.2","90.2","90.2","90.2","90.2","90.2","90.2","90.2","90.2","90.2","90.2","90.2","90.2","90.2","90.2","90.23","90.23","90.23","90.23","90.23","90.23","90.23","90.23","90.23","90.23","90.23","90.23","90.23","90.23","90.23","90.23","90.23","90.23","90.23","90.23","90.23","90.23","90.23","90.23","90.23","90.23","90.23","90.23","90.23","90.23","83.69","83.69"
"1990:Q2","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","91.6","84.78","84.78"
"1990:Q3","92.7","92.7","92.7","92.7","92.7","92.7","92.7","92.7","92.7","92.7","92.7","92.7","92.7","92.7","92.7","92.7","92.7","92.7","92.7","92.7","92.7","92.7","92.7","92.7","92.7","92.7","92.7","92.7","92.7","92.7","92.7","92.7","92.7","92.7","92.7","92.7","92.7","92.7","92.7","92.7","92.7","92.7","92.7","92.7","92.7","85.67","85.67"
"1990:Q4","93.7","93.7","93.7","93.7","93.7","93.7","93.7","93.7","93.7","93.7","93.7","93.7","93.7","93.7","93.7","93.7","93.7","93.7","93.7","93.7","93.7","93.7","93.7","93.7","93.7","93.7","93.7","93.7","93.7","93.7","93.7","93.7","93.7","93.7","93.7","93.7","93.7","93.7","93.7","93.7","93.7","93.7","93.7","93.7","93.7","86.45","86.45"
"1991:Q1","94.9","94.9","94.9","94.9","94.9","94.9","94.9","94.9","94.9","94.9","94.9","94.9","94.9","94.9","94.9","94.91","94.91","94.91","94.91","94.91","94.91","94.91","94.91","94.91","94.91","94.91","94.91","94.91","94.91","94.91","94.91","94.91","94.91","94.91","94.91","94.91","94.91","94.91","94.91","94.91","94.91","94.91","94.91","94.91","94.91","87.3","87.3"
"1991:Q2","95.8","95.8","95.8","95.8","95.8","95.8","95.8","95.8","95.8","95.8","95.8","95.8","95.8","95.8","95.8","95.76","95.76","95.76","95.76","95.76","95.76","95.76","95.76","95.76","95.76","95.76","95.76","95.76","95.76","95.76","95.76","95.76","95.76","95.76","95.76","95.76","95.76","95.76","95.76","95.76","95.76","95.76","95.76","95.76","95.76","87.96","87.96"
"1991:Q3","96.7","96.7","96.7","96.7","96.7","96.7","96.7","96.7","96.7","96.7","96.7","96.7","96.7","96.7","96.7","96.75","96.75","96.75","96.75","96.75","96.75","96.75","96.75","96.75","96.75","96.75","96.75","96.75","96.75","96.75","96.75","96.75","96.75","96.75","96.75","96.75","96.75","96.75","96.75","96.75","96.75","96.75","96.75","96.75","96.75","88.64","88.64"
"1991:Q4","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.7","97.74","97.74","97.74","97.74","97.74","97.74","97.74","97.74","97.74","97.74","97.74","97.74","97.74","97.74","97.74","97.74","97.74","97.74","97.74","97.74","97.74","97.74","97.74","97.74","97.74","97.74","97.74","97.74","97.74","97.74","89.39","89.39"
"1992:Q1","98.8","98.8","98.8","98.8","98.8","98.8","98.8","98.8","98.8","98.8","98.8","98.8","98.8","98.8","98.8","98.83","98.83","98.83","98.83","98.83","98.83","98.83","98.83","98.83","98.83","98.83","98.83","98.83","98.83","98.83","98.83","98.83","98.83","98.83","98.83","98.83","98.83","98.83","98.83","98.83","98.83","98.83","98.83","98.83","98.83","90.21","90.21"
"1992:Q2","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","90.84","90.84"
"1992:Q3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.29","100.29","100.29","100.29","100.29","100.29","100.29","100.29","100.29","100.29","100.29","100.29","100.29","100.29","100.29","100.29","100.29","100.29","100.29","100.29","100.29","100.29","100.29","100.29","100.29","100.29","100.29","100.29","100.29","100.29","91.32","91.32"
"1992:Q4","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.18","101.18","101.18","101.18","101.18","101.18","101.18","101.18","101.18","101.18","101.18","101.18","101.18","101.18","101.18","101.18","101.18","101.18","101.18","101.18","101.18","101.18","101.18","101.18","101.18","101.18","101.18","101.18","101.18","101.18","92.14","92.14"
"1993:Q1","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.01","102.01","102.01","102.02","102.02","102.02","102.02","102.02","102.02","102.02","102.02","102.02","102.02","102.02","102.02","102.02","102.02","102.02","102.02","102.02","102.02","102.02","102.02","102.02","102.02","102.02","102.02","102.02","102.02","102.02","92.97","92.97"
"1993:Q2","102.7","102.7","102.7","102.7","102.7","102.7","102.7","102.7","102.7","102.7","102.7","102.7","102.7","102.7","102.7","102.73","102.73","102.73","102.74","102.74","102.74","102.74","102.74","102.74","102.74","102.74","102.74","102.74","102.74","102.74","102.74","102.74","102.74","102.74","102.74","102.74","102.74","102.74","102.74","102.74","102.74","102.74","102.74","102.74","102.74","93.75","93.75"
"1993:Q3","103.2","103.2","103.2","103.2","103.2","103.2","103.2","103.2","103.2","103.2","103.2","103.2","103.2","103.2","103.2","103.17","103.17","103.17","103.18","103.18","103.18","103.18","103.18","103.18","103.18","103.18","103.18","103.18","103.18","103.18","103.18","103.18","103.18","103.18","103.18","103.18","103.18","103.18","103.18","103.18","103.18","103.18","103.18","103.18","103.18","94.25","94.25"
"1993:Q4","103.8","103.8","103.8","103.8","103.8","103.8","103.8","103.8","103.8","103.8","103.8","103.8","103.8","103.8","103.8","103.83","103.83","103.83","103.92","103.92","103.92","103.92","103.92","103.92","103.92","103.92","103.92","103.92","103.92","103.92","103.92","103.92","103.92","103.92","103.92","103.92","103.92","103.92","103.92","103.92","103.92","103.92","103.92","103.92","103.92","94.84","94.84"
"1994:Q1","104.6","104.6","104.6","104.6","104.6","104.6","104.6","104.6","104.6","104.6","104.6","104.6","104.6","104.6","104.6","104.57","104.57","104.57","104.45","104.45","104.45","104.45","104.45","104.45","104.45","104.45","104.45","104.45","104.45","104.45","104.45","104.45","104.45","104.45","104.45","104.45","104.45","104.45","104.45","104.45","104.45","104.45","104.45","104.45","104.45","95.13","95.13"
"1994:Q2","105.2","105.2","105.2","105.2","105.2","105.2","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.25","105.25","105.25","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","105.3","95.74","95.74"
"1994:Q3","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","106.0","105.99","105.99","105.99","106.05","106.05","106.05","106.05","106.05","106.05","106.05","106.05","106.05","106.05","106.05","106.05","106.05","106.05","106.05","106.05","106.05","106.05","106.05","106.05","106.05","106.05","106.05","106.05","106.05","106.05","106.05","96.45","96.45"
"1994:Q4","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.5","106.78","106.78","106.78","106.78","106.78","106.78","106.78","106.78","106.78","106.78","106.78","106.78","106.78","106.78","106.78","106.78","106.78","106.78","106.78","106.78","106.78","106.78","106.78","106.78","106.78","106.78","106.78","96.88","96.88"
"1995:Q1","107.3","107.3","107.3","107.3","107.3","107.3","107.3","107.3","107.3","107.3","107.3","107.3","107.3","107.3","107.3","107.26","107.26","107.26","107.63","107.63","107.63","107.63","107.63","107.63","107.63","107.63","107.63","107.63","107.63","107.63","107.3","107.3","107.3","107.3","107.3","107.3","107.3","107.3","107.3","107.3","107.3","107.3","107.3","107.3","107.3","97.53","97.53"
"1995:Q2","108.0","108.0","108.0","108.0","108.0","108.0","108.0","108.0","108.0","108.0","108.0","108.0","108.0","108.0","108.0","107.97","107.97","107.97","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","108.3","107.98","107.98","107.98","107.98","107.98","107.98","107.98","107.98","107.98","107.98","107.98","107.98","107.98","107.98","107.98","98.09","98.09"
"1995:Q3","108.7","108.5","108.5","108.5","108.5","108.5","108.5","108.5","108.5","108.5","108.5","108.5","108.5","108.5","108.5","108.46","108.46","108.46","108.88","108.88","108.88","108.88","108.88","108.88","108.88","108.88","108.88","108.88","108.88","108.88","108.51","108.51","108.51","108.51","108.51","108.51","108.51","108.51","108.51","108.51","108.51","108.51","108.51","108.51","108.51","98.58","98.58"
