"DATE","RG00M1","RG00M2","RG00M3","RG00M4","RG00M5","RG00M6","RG00M7","RG00M8","RG00M9","RG00M10","RG00M11","RG00M12","RG01M1","RG01M2","RG01M3","RG01M4","RG01M5","RG01M6","RG01M7","RG01M8","RG01M9","RG01M10","RG01M11","RG01M12","RG02M1","RG02M2","RG02M3","RG02M4","RG02M5","RG02M6","RG02M7","RG02M8","RG02M9","RG02M10","RG02M11","RG02M12","RG03M1","RG03M2","RG03M3","RG03M4","RG03M5","RG03M6","RG03M7","RG03M8","RG03M9","RG03M10","RG03M11","RG03M12","RG04M1","RG04M2","RG04M3","RG04M4","RG04M5","RG04M6","RG04M7","RG04M8","RG04M9","RG04M10","RG04M11","RG04M12","RG05M1","RG05M2","RG05M3","RG05M4","RG05M5","RG05M6","RG05M7","RG05M8","RG05M9","RG05M10","RG05M11","RG05M12","RG06M1","RG06M2","RG06M3","RG06M4","RG06M5","RG06M6","RG06M7","RG06M8","RG06M9","RG06M10","RG06M11","RG06M12","RG07M1","RG07M2","RG07M3","RG07M4","RG07M5","RG07M6","RG07M7","RG07M8","RG07M9","RG07M10","RG07M11","RG07M12","RG08M1","RG08M2","RG08M3","RG08M4","RG08M5","RG08M6","RG08M7","RG08M8","RG08M9","RG08M10","RG08M11","RG08M12","RG09M1","RG09M2","RG09M3","RG09M4","RG09M5","RG09M6","RG09M7","RG09M8","RG09M9","RG09M10","RG09M11","RG09M12"
"1952:Q1","#N/A","#N/A","#N/A","584.8","584.8","584.8","584.8","584.8","584.8","584.8","584.8","584.8","584.8","584.8","584.8","584.8","584.8","584.8","584.8","584.8","584.8","584.8","584.8","584.8","584.8","584.8","584.8","584.8","584.8","584.8","584.8","584.8","584.8","584.8","584.8","584.8","584.8","584.8","584.8","584.8","584.8","584.8","584.8","584.8","584.8","584.8","584.8","643.7","643.7","643.7","643.7","643.7","643.7","643.7","643.7","643.7","643.7","643.7","643.7","643.7","643.7","643.7","643.7","643.7","643.7","643.7","643.7","643.7","643.7","643.7","643.7","643.7","643.7","643.7","643.7","643.7","643.7","643.7","643.7","643.7","643.7","643.7","643.7","643.7","643.7","643.7","643.7","643.7","643.7","643.7","643.7","643.7","643.7","643.7","643.7","643.7","643.7","643.7","643.7","643.7","643.7","643.7","643.7","643.7","643.7","643.7","643.7","643.7","643.7","643.7","643.7","643.7","643.7","643.7","643.7","782.4","782.4","782.4","782.4","782.4"
"1952:Q2","#N/A","#N/A","#N/A","604.4","604.4","604.4","604.4","604.4","604.4","604.4","604.4","604.4","604.4","604.4","604.4","604.4","604.4","604.4","604.4","604.4","604.4","604.4","604.4","604.4","604.4","604.4","604.4","604.4","604.4","604.4","604.4","604.4","604.4","604.4","604.4","604.4","604.4","604.4","604.4","604.4","604.4","604.4","604.4","604.4","604.4","604.4","604.4","665.3","665.3","665.3","665.3","665.3","665.3","665.3","665.3","665.3","665.3","665.3","665.3","665.3","665.3","665.3","665.3","665.3","665.3","665.3","665.3","665.3","665.3","665.3","665.3","665.3","665.3","665.3","665.3","665.3","665.3","665.3","665.3","665.3","665.3","665.3","665.3","665.3","665.3","665.3","665.3","665.3","665.3","665.3","665.3","665.3","665.3","665.3","665.3","665.3","665.3","665.3","665.3","665.3","665.3","665.3","665.3","665.3","665.3","665.3","665.3","665.3","665.3","665.3","665.3","665.3","665.3","665.3","665.3","808.9","808.9","808.9","808.9","808.9"
"1952:Q3","#N/A","#N/A","#N/A","610.5","610.5","610.5","610.5","610.5","610.5","610.5","610.5","610.5","610.5","610.5","610.5","610.5","610.5","610.5","610.5","610.5","610.5","610.5","610.5","610.5","610.5","610.5","610.5","610.5","610.5","610.5","610.5","610.5","610.5","610.5","610.5","610.5","610.5","610.5","610.5","610.5","610.5","610.5","610.5","610.5","610.5","610.5","610.5","672.0","672.0","672.0","672.0","672.0","672.0","672.0","672.0","672.0","672.0","672.0","672.0","672.0","672.0","672.0","672.0","672.0","672.0","672.0","672.0","672.0","672.0","672.0","672.0","672.0","672.0","672.0","672.0","672.0","672.0","672.0","672.0","672.0","672.0","672.0","672.0","672.0","672.0","672.0","672.0","672.0","672.0","672.0","672.0","672.0","672.0","672.0","672.0","672.0","672.0","672.0","672.0","672.0","672.0","672.0","672.0","672.0","672.0","672.0","672.0","672.0","672.0","672.0","672.0","672.0","672.0","672.0","672.0","817.0","817.0","817.0","817.0","817.0"
"1952:Q4","#N/A","#N/A","#N/A","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","620.8","684.1","684.1","684.1","684.1","684.1","684.1","684.1","684.1","684.1","684.1","684.1","684.1","684.1","684.1","684.1","684.1","684.1","684.1","684.1","684.1","684.1","684.1","684.1","684.1","684.1","684.1","684.1","684.1","684.1","684.1","684.1","684.1","684.1","684.1","684.1","684.1","684.1","684.1","684.1","684.1","684.1","684.1","684.1","684.1","684.1","684.1","684.1","684.1","684.1","684.1","684.1","684.1","684.1","684.1","684.1","684.1","684.1","684.1","684.1","684.1","684.1","684.1","684.1","684.1","684.1","684.1","684.1","684.1","831.6","831.6","831.6","831.6","831.6"
"1953:Q1","#N/A","#N/A","#N/A","641.2","641.2","641.2","641.2","641.2","641.2","641.2","641.2","641.2","641.2","641.2","641.2","641.2","641.2","641.2","641.2","641.2","641.2","641.2","641.2","641.2","641.2","641.2","641.2","641.2","641.2","641.2","641.2","641.2","641.2","641.2","641.2","641.2","641.2","641.2","641.2","641.2","641.2","641.2","641.2","641.2","641.2","641.2","641.2","707.1","707.1","707.1","707.1","707.1","707.1","707.1","707.1","707.1","707.1","707.1","707.1","707.1","707.1","707.1","707.1","707.1","707.1","707.1","707.1","707.1","707.1","707.1","707.1","707.1","707.1","707.1","707.1","707.1","707.1","707.1","707.1","707.1","707.1","707.1","707.1","707.1","707.1","707.1","707.1","707.1","707.1","707.1","707.1","707.1","707.1","707.1","707.1","707.1","707.1","707.1","707.1","707.1","707.1","707.1","707.1","707.1","707.1","707.1","707.1","707.1","707.1","707.1","707.1","707.1","707.1","707.1","707.1","859.8","859.8","859.8","859.8","859.8"
"1953:Q2","#N/A","#N/A","#N/A","655.9","655.9","655.9","655.9","655.9","655.9","655.9","655.9","655.9","655.9","655.9","655.9","655.9","655.9","655.9","655.9","655.9","655.9","655.9","655.9","655.9","655.9","655.9","655.9","655.9","655.9","655.9","655.9","655.9","655.9","655.9","655.9","655.9","655.9","655.9","655.9","655.9","655.9","655.9","655.9","655.9","655.9","655.9","655.9","722.6","722.6","722.6","722.6","722.6","722.6","722.6","722.6","722.6","722.6","722.6","722.6","722.6","722.6","722.6","722.6","722.6","722.6","722.6","722.6","722.6","722.6","722.6","722.6","722.6","722.6","722.6","722.6","722.6","722.6","722.6","722.6","722.6","722.6","722.6","722.6","722.6","722.6","722.6","722.6","722.6","722.6","722.6","722.6","722.6","722.6","722.6","722.6","722.6","722.6","722.6","722.6","722.6","722.6","722.6","722.6","722.6","722.6","722.6","722.6","722.6","722.6","722.6","722.6","722.6","722.6","722.6","722.6","878.7","878.7","878.7","878.7","878.7"
"1953:Q3","#N/A","#N/A","#N/A","647.6","647.6","647.6","647.6","647.6","647.6","647.6","647.6","647.6","647.6","647.6","647.6","647.6","647.6","647.6","647.6","647.6","647.6","647.6","647.6","647.6","647.6","647.6","647.6","647.6","647.6","647.6","647.6","647.6","647.6","647.6","647.6","647.6","647.6","647.6","647.6","647.6","647.6","647.6","647.6","647.6","647.6","647.6","647.6","713.9","713.9","713.9","713.9","713.9","713.9","713.9","713.9","713.9","713.9","713.9","713.9","713.9","713.9","713.9","713.9","713.9","713.9","713.9","713.9","713.9","713.9","713.9","713.9","713.9","713.9","713.9","713.9","713.9","713.9","713.9","713.9","713.9","713.9","713.9","713.9","713.9","713.9","713.9","713.9","713.9","713.9","713.9","713.9","713.9","713.9","713.9","713.9","713.9","713.9","713.9","713.9","713.9","713.9","713.9","713.9","713.9","713.9","713.9","713.9","713.9","713.9","713.9","713.9","713.9","713.9","713.9","713.9","868.1","868.1","868.1","868.1","868.1"
"1953:Q4","#N/A","#N/A","#N/A","645.4","645.4","645.4","645.4","645.4","645.4","645.4","645.4","645.4","645.4","645.4","645.4","645.4","645.4","645.4","645.4","645.4","645.4","645.4","645.4","645.4","645.4","645.4","645.4","645.4","645.4","645.4","645.4","645.4","645.4","645.4","645.4","645.4","645.4","645.4","645.4","645.4","645.4","645.4","645.4","645.4","645.4","645.4","645.4","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","711.9","865.4","865.4","865.4","865.4","865.4"
"1954:Q1","#N/A","#N/A","#N/A","627.1","627.1","627.1","627.1","627.1","627.1","627.1","627.1","627.1","627.1","627.1","627.1","627.1","627.1","627.1","627.1","627.1","627.1","627.1","627.1","627.1","627.1","627.1","627.1","627.1","627.1","627.1","627.1","627.1","627.1","627.1","627.1","627.1","627.1","627.1","627.1","627.1","627.1","627.1","627.1","627.1","627.1","627.1","627.1","692.6","692.6","692.6","692.6","692.6","692.6","692.6","692.6","692.6","692.6","692.6","692.6","692.6","692.6","692.6","692.6","692.6","692.6","692.6","692.6","692.6","692.6","692.6","692.6","692.6","692.6","692.6","692.6","692.6","692.6","692.6","692.6","692.6","692.6","692.6","692.6","692.6","692.6","692.6","692.6","692.6","692.6","692.6","692.6","692.6","692.6","692.6","692.6","692.6","692.6","692.6","692.6","692.6","692.6","692.6","692.6","692.6","692.6","692.6","692.6","692.6","692.6","692.6","692.6","692.6","692.6","692.6","692.6","842.2","842.2","842.2","842.2","842.2"
"1954:Q2","#N/A","#N/A","#N/A","606.1","606.1","606.1","606.1","606.1","606.1","606.1","606.1","606.1","606.1","606.1","606.1","606.1","606.1","606.1","606.1","606.1","606.1","606.1","606.1","606.1","606.1","606.1","606.1","606.1","606.1","606.1","606.1","606.1","606.1","606.1","606.1","606.1","606.1","606.1","606.1","606.1","606.1","606.1","606.1","606.1","606.1","606.1","606.1","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","812.5","812.5","812.5","812.5","812.5"
"1954:Q3","#N/A","#N/A","#N/A","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","591.2","651.9","651.9","651.9","651.9","651.9","651.9","651.9","651.9","651.9","651.9","651.9","651.9","651.9","651.9","651.9","651.9","651.9","651.9","651.9","651.9","651.9","651.9","651.9","651.9","651.9","651.9","651.9","651.9","651.9","651.9","651.9","651.9","651.9","651.9","651.9","651.9","651.9","651.9","651.9","651.9","651.9","651.9","651.9","651.9","651.9","651.9","651.9","651.9","651.9","651.9","651.9","651.9","651.9","651.9","651.9","651.9","651.9","651.9","651.9","651.9","651.9","651.9","651.9","651.9","651.9","651.9","651.9","651.9","792.9","792.9","792.9","792.9","792.9"
"1954:Q4","#N/A","#N/A","#N/A","587.4","587.4","587.4","587.4","587.4","587.4","587.4","587.4","587.4","587.4","587.4","587.4","587.4","587.4","587.4","587.4","587.4","587.4","587.4","587.4","587.4","587.4","587.4","587.4","587.4","587.4","587.4","587.4","587.4","587.4","587.4","587.4","587.4","587.4","587.4","587.4","587.4","587.4","587.4","587.4","587.4","587.4","587.4","587.4","647.8","647.8","647.8","647.8","647.8","647.8","647.8","647.8","647.8","647.8","647.8","647.8","647.8","647.8","647.8","647.8","647.8","647.8","647.8","647.8","647.8","647.8","647.8","647.8","647.8","647.8","647.8","647.8","647.8","647.8","647.8","647.8","647.8","647.8","647.8","647.8","647.8","647.8","647.8","647.8","647.8","647.8","647.8","647.8","647.8","647.8","647.8","647.8","647.8","647.8","647.8","647.8","647.8","647.8","647.8","647.8","647.8","647.8","647.8","647.8","647.8","647.8","647.8","647.8","647.8","647.8","647.8","647.8","788.0","788.0","788.0","788.0","788.0"
"1955:Q1","#N/A","#N/A","#N/A","586.4","586.4","586.4","586.4","586.4","586.4","586.4","586.4","586.4","586.4","586.4","586.4","586.4","586.4","586.4","586.4","586.4","586.4","586.4","586.4","586.4","586.4","586.4","586.4","586.4","586.4","586.4","586.4","586.4","586.4","586.4","586.4","586.4","586.4","586.4","586.4","586.4","586.4","586.4","586.4","586.4","586.4","586.4","586.4","647.1","647.1","647.1","647.1","647.1","647.1","647.1","647.1","647.1","647.1","647.1","647.1","647.1","647.1","647.1","647.1","647.1","647.1","647.1","647.1","647.1","647.1","647.1","647.1","647.1","647.1","647.1","647.1","647.1","647.1","647.1","647.1","647.1","647.1","647.1","647.1","647.1","647.1","647.1","647.1","647.1","647.1","647.1","647.1","647.1","647.1","647.1","647.1","647.1","647.1","647.1","647.1","647.1","647.1","647.1","647.1","647.1","647.1","647.1","647.1","647.1","647.1","647.1","647.1","647.1","647.1","647.1","647.1","787.1","787.1","787.1","787.1","787.1"
"1955:Q2","#N/A","#N/A","#N/A","579.9","579.9","579.9","579.9","579.9","579.9","579.9","579.9","579.9","579.9","579.9","579.9","579.9","579.9","579.9","579.9","579.9","579.9","579.9","579.9","579.9","579.9","579.9","579.9","579.9","579.9","579.9","579.9","579.9","579.9","579.9","579.9","579.9","579.9","579.9","579.9","579.9","579.9","579.9","579.9","579.9","579.9","579.9","579.9","640.5","640.5","640.5","640.5","640.5","640.5","640.5","640.5","640.5","640.5","640.5","640.5","640.5","640.5","640.5","640.5","640.5","640.5","640.5","640.5","640.5","640.5","640.5","640.5","640.5","640.5","640.5","640.5","640.5","640.5","640.5","640.5","640.5","640.5","640.5","640.5","640.5","640.5","640.5","640.5","640.5","640.5","640.5","640.5","640.5","640.5","640.5","640.5","640.5","640.5","640.5","640.5","640.5","640.5","640.5","640.5","640.5","640.5","640.5","640.5","640.5","640.5","640.5","640.5","640.5","640.5","640.5","640.5","779.3","779.3","779.3","779.3","779.3"
"1955:Q3","#N/A","#N/A","#N/A","584.0","584.0","584.0","584.0","584.0","584.0","584.0","584.0","584.0","584.0","584.0","584.0","584.0","584.0","584.0","584.0","584.0","584.0","584.0","584.0","584.0","584.0","584.0","584.0","584.0","584.0","584.0","584.0","584.0","584.0","584.0","584.0","584.0","584.0","584.0","584.0","584.0","584.0","584.0","584.0","584.0","584.0","584.0","584.0","644.5","644.5","644.5","644.5","644.5","644.5","644.5","644.5","644.5","644.5","644.5","644.5","644.5","644.5","644.5","644.5","644.5","644.5","644.5","644.5","644.5","644.5","644.5","644.5","644.5","644.5","644.5","644.5","644.5","644.5","644.5","644.5","644.5","644.5","644.5","644.5","644.5","644.5","644.5","644.5","644.5","644.5","644.5","644.5","644.5","644.5","644.5","644.5","644.5","644.5","644.5","644.5","644.5","644.5","644.5","644.5","644.5","644.5","644.5","644.5","644.5","644.5","644.5","644.5","644.5","644.5","644.5","644.5","784.0","784.0","784.0","784.0","784.0"
"1955:Q4","#N/A","#N/A","#N/A","571.3","571.3","571.3","571.3","571.3","571.3","571.3","571.3","571.3","571.3","571.3","571.3","571.3","571.3","571.3","571.3","571.3","571.3","571.3","571.3","571.3","571.3","571.3","571.3","571.3","571.3","571.3","571.3","571.3","571.3","571.3","571.3","571.3","571.3","571.3","571.3","571.3","571.3","571.3","571.3","571.3","571.3","571.3","571.3","630.5","630.5","630.5","630.5","630.5","630.5","630.5","630.5","630.5","630.5","630.5","630.5","630.5","630.5","630.5","630.5","630.5","630.5","630.5","630.5","630.5","630.5","630.5","630.5","630.5","630.5","630.5","630.5","630.5","630.5","630.5","630.5","630.5","630.5","630.5","630.5","630.5","630.5","630.5","630.5","630.5","630.5","630.5","630.5","630.5","630.5","630.5","630.5","630.5","630.5","630.5","630.5","630.5","630.5","630.5","630.5","630.5","630.5","630.5","630.5","630.5","630.5","630.5","630.5","630.5","630.5","630.5","630.5","767.0","767.0","767.0","767.0","767.0"
"1956:Q1","#N/A","#N/A","#N/A","570.9","570.9","570.9","570.9","570.9","570.9","570.9","570.9","570.9","570.9","570.9","570.9","570.9","570.9","570.9","570.9","570.9","570.9","570.9","570.9","570.9","570.9","570.9","570.9","570.9","570.9","570.9","570.9","570.9","570.9","570.9","570.9","570.9","570.9","570.9","570.9","570.9","570.9","570.9","570.9","570.9","570.9","570.9","570.9","630.0","630.0","630.0","630.0","630.0","630.0","630.0","630.0","630.0","630.0","630.0","630.0","630.0","630.0","630.0","630.0","630.0","630.0","630.0","630.0","630.0","630.0","630.0","630.0","630.0","630.0","630.0","630.0","630.0","630.0","630.0","630.0","630.0","630.0","630.0","630.0","630.0","630.0","630.0","630.0","630.0","630.0","630.0","630.0","630.0","630.0","630.0","630.0","630.0","630.0","630.0","630.0","630.0","630.0","630.0","630.0","630.0","630.0","630.0","630.0","630.0","630.0","630.0","630.0","630.0","630.0","630.0","630.0","766.6","766.6","766.6","766.6","766.6"
"1956:Q2","#N/A","#N/A","#N/A","582.6","582.6","582.6","582.6","582.6","582.6","582.6","582.6","582.6","582.6","582.6","582.6","582.6","582.6","582.6","582.6","582.6","582.6","582.6","582.6","582.6","582.6","582.6","582.6","582.6","582.6","582.6","582.6","582.6","582.6","582.6","582.6","582.6","582.6","582.6","582.6","582.6","582.6","582.6","582.6","582.6","582.6","582.6","582.6","643.3","643.3","643.3","643.3","643.3","643.3","643.3","643.3","643.3","643.3","643.3","643.3","643.3","643.3","643.3","643.3","643.3","643.3","643.3","643.3","643.3","643.3","643.3","643.3","643.3","643.3","643.3","643.3","643.3","643.3","643.3","643.3","643.3","643.3","643.3","643.3","643.3","643.3","643.3","643.3","643.3","643.3","643.3","643.3","643.3","643.3","643.3","643.3","643.3","643.3","643.3","643.3","643.3","643.3","643.3","643.3","643.3","643.3","643.3","643.3","643.3","643.3","643.3","643.3","643.3","643.3","643.3","643.3","782.7","782.7","782.7","782.7","782.7"
"1956:Q3","#N/A","#N/A","#N/A","577.3","577.3","577.3","577.3","577.3","577.3","577.3","577.3","577.3","577.3","577.3","577.3","577.3","577.3","577.3","577.3","577.3","577.3","577.3","577.3","577.3","577.3","577.3","577.3","577.3","577.3","577.3","577.3","577.3","577.3","577.3","577.3","577.3","577.3","577.3","577.3","577.3","577.3","577.3","577.3","577.3","577.3","577.3","577.3","637.3","637.3","637.3","637.3","637.3","637.3","637.3","637.3","637.3","637.3","637.3","637.3","637.3","637.3","637.3","637.3","637.3","637.3","637.3","637.3","637.3","637.3","637.3","637.3","637.3","637.3","637.3","637.3","637.3","637.3","637.3","637.3","637.3","637.3","637.3","637.3","637.3","637.3","637.3","637.3","637.3","637.3","637.3","637.3","637.3","637.3","637.3","637.3","637.3","637.3","637.3","637.3","637.3","637.3","637.3","637.3","637.3","637.3","637.3","637.3","637.3","637.3","637.3","637.3","637.3","637.3","637.3","637.3","775.3","775.3","775.3","775.3","775.3"
"1956:Q4","#N/A","#N/A","#N/A","592.5","592.5","592.5","592.5","592.5","592.5","592.5","592.5","592.5","592.5","592.5","592.5","592.5","592.5","592.5","592.5","592.5","592.5","592.5","592.5","592.5","592.5","592.5","592.5","592.5","592.5","592.5","592.5","592.5","592.5","592.5","592.5","592.5","592.5","592.5","592.5","592.5","592.5","592.5","592.5","592.5","592.5","592.5","592.5","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","653.6","795.4","795.4","795.4","795.4","795.4"
"1957:Q1","#N/A","#N/A","#N/A","604.0","604.0","604.0","604.0","604.0","604.0","604.0","604.0","604.0","604.0","604.0","604.0","604.0","604.0","604.0","604.0","604.0","604.0","604.0","604.0","604.0","604.0","604.0","604.0","604.0","604.0","604.0","604.0","604.0","604.0","604.0","604.0","604.0","604.0","604.0","604.0","604.0","604.0","604.0","604.0","604.0","604.0","604.0","604.0","667.2","667.2","667.2","667.2","667.2","667.2","667.2","667.2","667.2","667.2","667.2","667.2","667.2","667.2","667.2","667.2","667.2","667.2","667.2","667.2","667.2","667.2","667.2","667.2","667.2","667.2","667.2","667.2","667.2","667.2","667.2","667.2","667.2","667.2","667.2","667.2","667.2","667.2","667.2","667.2","667.2","667.2","667.2","667.2","667.2","667.2","667.2","667.2","667.2","667.2","667.2","667.2","667.2","667.2","667.2","667.2","667.2","667.2","667.2","667.2","667.2","667.2","667.2","667.2","667.2","667.2","667.2","667.2","811.7","811.7","811.7","811.7","811.7"
"1957:Q2","#N/A","#N/A","#N/A","600.6","600.6","600.6","600.6","600.6","600.6","600.6","600.6","600.6","600.6","600.6","600.6","600.6","600.6","600.6","600.6","600.6","600.6","600.6","600.6","600.6","600.6","600.6","600.6","600.6","600.6","600.6","600.6","600.6","600.6","600.6","600.6","600.6","600.6","600.6","600.6","600.6","600.6","600.6","600.6","600.6","600.6","600.6","600.6","662.8","662.8","662.8","662.8","662.8","662.8","662.8","662.8","662.8","662.8","662.8","662.8","662.8","662.8","662.8","662.8","662.8","662.8","662.8","662.8","662.8","662.8","662.8","662.8","662.8","662.8","662.8","662.8","662.8","662.8","662.8","662.8","662.8","662.8","662.8","662.8","662.8","662.8","662.8","662.8","662.8","662.8","662.8","662.8","662.8","662.8","662.8","662.8","662.8","662.8","662.8","662.8","662.8","662.8","662.8","662.8","662.8","662.8","662.8","662.8","662.8","662.8","662.8","662.8","662.8","662.8","662.8","662.8","806.7","806.7","806.7","806.7","806.7"
"1957:Q3","#N/A","#N/A","#N/A","605.5","605.5","605.5","605.5","605.5","605.5","605.5","605.5","605.5","605.5","605.5","605.5","605.5","605.5","605.5","605.5","605.5","605.5","605.5","605.5","605.5","605.5","605.5","605.5","605.5","605.5","605.5","605.5","605.5","605.5","605.5","605.5","605.5","605.5","605.5","605.5","605.5","605.5","605.5","605.5","605.5","605.5","605.5","605.5","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","668.0","812.9","812.9","812.9","812.9","812.9"
"1957:Q4","#N/A","#N/A","#N/A","616.6","616.6","616.6","616.6","616.6","616.6","616.6","616.6","616.6","616.6","616.6","616.6","616.6","616.6","616.6","616.6","616.6","616.6","616.6","616.6","616.6","616.6","616.6","616.6","616.6","616.6","616.6","616.6","616.6","616.6","616.6","616.6","616.6","616.6","616.6","616.6","616.6","616.6","616.6","616.6","616.6","616.6","616.6","616.6","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","680.2","827.7","827.7","827.7","827.7","827.7"
"1958:Q1","#N/A","#N/A","#N/A","609.6","609.6","609.6","609.6","609.6","609.6","609.6","609.6","609.6","609.6","609.6","609.6","609.6","609.6","609.6","609.6","609.6","609.6","609.6","609.6","609.6","609.6","609.6","609.6","609.6","609.6","609.6","609.6","609.6","609.6","609.6","609.6","609.6","609.6","609.6","609.6","609.6","609.6","609.6","609.6","609.6","609.6","609.6","609.6","672.5","672.5","672.5","672.5","672.5","672.5","672.5","672.5","672.5","672.5","672.5","672.5","672.5","672.5","672.5","672.5","672.5","672.5","672.5","672.5","672.5","672.5","672.5","672.5","672.5","672.5","672.5","672.5","672.5","672.5","672.5","672.5","672.5","672.5","672.5","672.5","672.5","672.5","672.5","672.5","672.5","672.5","672.5","672.5","672.5","672.5","672.5","672.5","672.5","672.5","672.5","672.5","672.5","672.5","672.5","672.5","672.5","672.5","672.5","672.5","672.5","672.5","672.5","672.5","672.5","672.5","672.5","672.5","818.4","818.4","818.4","818.4","818.4"
"1958:Q2","#N/A","#N/A","#N/A","625.0","625.0","625.0","625.0","625.0","625.0","625.0","625.0","625.0","625.0","625.0","625.0","625.0","625.0","625.0","625.0","625.0","625.0","625.0","625.0","625.0","625.0","625.0","625.0","625.0","625.0","625.0","625.0","625.0","625.0","625.0","625.0","625.0","625.0","625.0","625.0","625.0","625.0","625.0","625.0","625.0","625.0","625.0","625.0","689.4","689.4","689.4","689.4","689.4","689.4","689.4","689.4","689.4","689.4","689.4","689.4","689.4","689.4","689.4","689.4","689.4","689.4","689.4","689.4","689.4","689.4","689.4","689.4","689.4","689.4","689.4","689.4","689.4","689.4","689.4","689.4","689.4","689.4","689.4","689.4","689.4","689.4","689.4","689.4","689.4","689.4","689.4","689.4","689.4","689.4","689.4","689.4","689.4","689.4","689.4","689.4","689.4","689.4","689.4","689.4","689.4","689.4","689.4","689.4","689.4","689.4","689.4","689.4","689.4","689.4","689.4","689.4","838.9","838.9","838.9","838.9","838.9"
