"DATE","EMPLOY10M1","EMPLOY10M2","EMPLOY10M3","EMPLOY10M4","EMPLOY10M5","EMPLOY10M6","EMPLOY10M7","EMPLOY10M8","EMPLOY10M9","EMPLOY10M10","EMPLOY10M11","EMPLOY10M12","EMPLOY11M1","EMPLOY11M2","EMPLOY11M3","EMPLOY11M4","EMPLOY11M5","EMPLOY11M6","EMPLOY11M7","EMPLOY11M8","EMPLOY11M9","EMPLOY11M10","EMPLOY11M11","EMPLOY11M12","EMPLOY12M1","EMPLOY12M2","EMPLOY12M3","EMPLOY12M4","EMPLOY12M5","EMPLOY12M6","EMPLOY12M7","EMPLOY12M8","EMPLOY12M9","EMPLOY12M10","EMPLOY12M11","EMPLOY12M12","EMPLOY13M1","EMPLOY13M2","EMPLOY13M3","EMPLOY13M4","EMPLOY13M5","EMPLOY13M6","EMPLOY13M7","EMPLOY13M8","EMPLOY13M9","EMPLOY13M10","EMPLOY13M11","EMPLOY13M12","EMPLOY14M1","EMPLOY14M2","EMPLOY14M3","EMPLOY14M4","EMPLOY14M5","EMPLOY14M6","EMPLOY14M7","EMPLOY14M8","EMPLOY14M9","EMPLOY14M10","EMPLOY14M11","EMPLOY14M12","EMPLOY15M1","EMPLOY15M2","EMPLOY15M3","EMPLOY15M4","EMPLOY15M5","EMPLOY15M6","EMPLOY15M7","EMPLOY15M8","EMPLOY15M9","EMPLOY15M10","EMPLOY15M11"
"1962:02","55187.0","55187.0","55187.0","55187.0","55187.0","55187.0","55187.0","55187.0","55187.0","55187.0","55187.0","55187.0","55187.0","55187.0","55187.0","55187.0","55187.0","55187.0","55187.0","55187.0","55187.0","55187.0","55187.0","55187.0","55187.0","55187.0","55187.0","55187.0","55187.0","55187.0","55187.0","55187.0","55187.0","55187.0","55187.0","55187.0","55187.0","55187.0","55187.0","55187.0","55187.0","55187.0","55187.0","55187.0","55187.0","55187.0","55187.0","55187.0","55187.0","55187.0","55187.0","55187.0","55187.0","55187.0","55187.0","55187.0","55187.0","55187.0","55187.0","55187.0","55187.0","55187.0","55187.0","55187.0","55187.0","55187.0","55187.0","55187.0","55187.0","55187.0","55187.0"
"1962:03","55276.0","55276.0","55276.0","55276.0","55276.0","55276.0","55276.0","55276.0","55276.0","55276.0","55276.0","55276.0","55276.0","55276.0","55276.0","55276.0","55276.0","55276.0","55276.0","55276.0","55276.0","55276.0","55276.0","55276.0","55276.0","55276.0","55276.0","55276.0","55276.0","55276.0","55276.0","55276.0","55276.0","55276.0","55276.0","55276.0","55276.0","55276.0","55276.0","55276.0","55276.0","55276.0","55276.0","55276.0","55276.0","55276.0","55276.0","55276.0","55276.0","55276.0","55276.0","55276.0","55276.0","55276.0","55276.0","55276.0","55276.0","55276.0","55276.0","55276.0","55276.0","55276.0","55276.0","55276.0","55276.0","55276.0","55276.0","55276.0","55276.0","55276.0","55276.0"
"1962:04","55601.0","55601.0","55601.0","55601.0","55601.0","55601.0","55601.0","55601.0","55601.0","55601.0","55601.0","55601.0","55601.0","55601.0","55601.0","55601.0","55601.0","55601.0","55601.0","55601.0","55601.0","55601.0","55601.0","55601.0","55601.0","55601.0","55601.0","55601.0","55601.0","55601.0","55601.0","55601.0","55601.0","55601.0","55601.0","55601.0","55601.0","55601.0","55601.0","55601.0","55601.0","55601.0","55601.0","55601.0","55601.0","55601.0","55601.0","55601.0","55601.0","55602.0","55602.0","55602.0","55602.0","55602.0","55602.0","55602.0","55602.0","55602.0","55602.0","55602.0","55602.0","55602.0","55602.0","55602.0","55602.0","55602.0","55602.0","55602.0","55602.0","55602.0","55602.0"
"1962:05","55626.0","55626.0","55626.0","55626.0","55626.0","55626.0","55626.0","55626.0","55626.0","55626.0","55626.0","55626.0","55626.0","55626.0","55626.0","55626.0","55626.0","55626.0","55626.0","55626.0","55626.0","55626.0","55626.0","55626.0","55626.0","55626.0","55626.0","55626.0","55626.0","55626.0","55626.0","55626.0","55626.0","55626.0","55626.0","55626.0","55626.0","55626.0","55626.0","55626.0","55626.0","55626.0","55626.0","55626.0","55626.0","55626.0","55626.0","55626.0","55626.0","55627.0","55627.0","55627.0","55627.0","55627.0","55627.0","55627.0","55627.0","55627.0","55627.0","55627.0","55627.0","55627.0","55627.0","55627.0","55627.0","55627.0","55627.0","55627.0","55627.0","55627.0","55627.0"
"1962:06","55644.0","55644.0","55644.0","55644.0","55644.0","55644.0","55644.0","55644.0","55644.0","55644.0","55644.0","55644.0","55644.0","55644.0","55644.0","55644.0","55644.0","55644.0","55644.0","55644.0","55644.0","55644.0","55644.0","55644.0","55644.0","55644.0","55644.0","55644.0","55644.0","55644.0","55644.0","55644.0","55644.0","55644.0","55644.0","55644.0","55644.0","55644.0","55644.0","55644.0","55644.0","55644.0","55644.0","55644.0","55644.0","55644.0","55644.0","55644.0","55644.0","55644.0","55644.0","55644.0","55644.0","55644.0","55644.0","55644.0","55644.0","55644.0","55644.0","55644.0","55644.0","55644.0","55644.0","55644.0","55644.0","55644.0","55644.0","55644.0","55644.0","55644.0","55644.0"
"1962:07","55746.0","55746.0","55746.0","55746.0","55746.0","55746.0","55746.0","55746.0","55746.0","55746.0","55746.0","55746.0","55746.0","55746.0","55746.0","55746.0","55746.0","55746.0","55746.0","55746.0","55746.0","55746.0","55746.0","55746.0","55746.0","55746.0","55746.0","55746.0","55746.0","55746.0","55746.0","55746.0","55746.0","55746.0","55746.0","55746.0","55746.0","55746.0","55746.0","55746.0","55746.0","55746.0","55746.0","55746.0","55746.0","55746.0","55746.0","55746.0","55746.0","55746.0","55746.0","55746.0","55746.0","55746.0","55746.0","55746.0","55746.0","55746.0","55746.0","55746.0","55746.0","55746.0","55746.0","55746.0","55746.0","55746.0","55746.0","55746.0","55746.0","55746.0","55746.0"
"1962:08","55838.0","55838.0","55838.0","55838.0","55838.0","55838.0","55838.0","55838.0","55838.0","55838.0","55838.0","55838.0","55838.0","55838.0","55838.0","55838.0","55838.0","55838.0","55838.0","55838.0","55838.0","55838.0","55838.0","55838.0","55838.0","55838.0","55838.0","55838.0","55838.0","55838.0","55838.0","55838.0","55838.0","55838.0","55838.0","55838.0","55838.0","55838.0","55838.0","55838.0","55838.0","55838.0","55838.0","55838.0","55838.0","55838.0","55838.0","55838.0","55838.0","55838.0","55838.0","55838.0","55838.0","55838.0","55838.0","55838.0","55838.0","55838.0","55838.0","55838.0","55838.0","55838.0","55838.0","55838.0","55838.0","55838.0","55838.0","55838.0","55838.0","55838.0","55838.0"
"1962:09","55977.0","55977.0","55977.0","55977.0","55977.0","55977.0","55977.0","55977.0","55977.0","55977.0","55977.0","55977.0","55977.0","55977.0","55977.0","55977.0","55977.0","55977.0","55977.0","55977.0","55977.0","55977.0","55977.0","55977.0","55977.0","55977.0","55977.0","55977.0","55977.0","55977.0","55977.0","55977.0","55977.0","55977.0","55977.0","55977.0","55977.0","55977.0","55977.0","55977.0","55977.0","55977.0","55977.0","55977.0","55977.0","55977.0","55977.0","55977.0","55977.0","55977.0","55977.0","55977.0","55977.0","55977.0","55977.0","55977.0","55977.0","55977.0","55977.0","55977.0","55977.0","55977.0","55977.0","55977.0","55977.0","55977.0","55977.0","55977.0","55977.0","55977.0","55977.0"
"1962:10","56041.0","56041.0","56041.0","56041.0","56041.0","56041.0","56041.0","56041.0","56041.0","56041.0","56041.0","56041.0","56041.0","56041.0","56041.0","56041.0","56041.0","56041.0","56041.0","56041.0","56041.0","56041.0","56041.0","56041.0","56041.0","56041.0","56041.0","56041.0","56041.0","56041.0","56041.0","56041.0","56041.0","56041.0","56041.0","56041.0","56041.0","56041.0","56041.0","56041.0","56041.0","56041.0","56041.0","56041.0","56041.0","56041.0","56041.0","56041.0","56041.0","56041.0","56041.0","56041.0","56041.0","56041.0","56041.0","56041.0","56041.0","56041.0","56041.0","56041.0","56041.0","56041.0","56041.0","56041.0","56041.0","56041.0","56041.0","56041.0","56041.0","56041.0","56041.0"
"1962:11","56055.0","56055.0","56055.0","56055.0","56055.0","56055.0","56055.0","56055.0","56055.0","56055.0","56055.0","56055.0","56055.0","56055.0","56055.0","56055.0","56055.0","56055.0","56055.0","56055.0","56055.0","56055.0","56055.0","56055.0","56055.0","56055.0","56055.0","56055.0","56055.0","56055.0","56055.0","56055.0","56055.0","56055.0","56055.0","56055.0","56055.0","56055.0","56055.0","56055.0","56055.0","56055.0","56055.0","56055.0","56055.0","56055.0","56055.0","56055.0","56055.0","56056.0","56056.0","56056.0","56056.0","56056.0","56056.0","56056.0","56056.0","56056.0","56056.0","56056.0","56056.0","56056.0","56056.0","56056.0","56056.0","56056.0","56056.0","56056.0","56056.0","56056.0","56056.0"
"1962:12","56027.0","56027.0","56027.0","56027.0","56027.0","56027.0","56027.0","56027.0","56027.0","56027.0","56027.0","56027.0","56027.0","56027.0","56027.0","56027.0","56027.0","56027.0","56027.0","56027.0","56027.0","56027.0","56027.0","56027.0","56027.0","56027.0","56027.0","56027.0","56027.0","56027.0","56027.0","56027.0","56027.0","56027.0","56027.0","56027.0","56027.0","56027.0","56027.0","56027.0","56027.0","56027.0","56027.0","56027.0","56027.0","56027.0","56027.0","56027.0","56027.0","56028.0","56028.0","56028.0","56028.0","56028.0","56028.0","56028.0","56028.0","56028.0","56028.0","56028.0","56028.0","56028.0","56028.0","56028.0","56028.0","56028.0","56028.0","56028.0","56028.0","56028.0","56028.0"
"1963:01","56116.0","56116.0","56116.0","56116.0","56116.0","56116.0","56116.0","56116.0","56116.0","56116.0","56116.0","56116.0","56116.0","56116.0","56116.0","56116.0","56116.0","56116.0","56116.0","56116.0","56116.0","56116.0","56116.0","56116.0","56116.0","56116.0","56116.0","56116.0","56116.0","56116.0","56116.0","56116.0","56116.0","56116.0","56116.0","56116.0","56116.0","56116.0","56116.0","56116.0","56116.0","56116.0","56116.0","56116.0","56116.0","56116.0","56116.0","56116.0","56116.0","56116.0","56116.0","56116.0","56116.0","56116.0","56116.0","56116.0","56116.0","56116.0","56116.0","56116.0","56116.0","56116.0","56116.0","56116.0","56116.0","56116.0","56116.0","56116.0","56116.0","56116.0","56116.0"
"1963:02","56231.0","56231.0","56231.0","56231.0","56231.0","56231.0","56231.0","56231.0","56231.0","56231.0","56231.0","56231.0","56231.0","56231.0","56231.0","56231.0","56231.0","56231.0","56231.0","56231.0","56231.0","56231.0","56231.0","56231.0","56231.0","56231.0","56231.0","56231.0","56231.0","56231.0","56231.0","56231.0","56231.0","56231.0","56231.0","56231.0","56231.0","56231.0","56231.0","56231.0","56231.0","56231.0","56231.0","56231.0","56231.0","56231.0","56231.0","56231.0","56231.0","56230.0","56230.0","56230.0","56230.0","56230.0","56230.0","56230.0","56230.0","56230.0","56230.0","56230.0","56230.0","56230.0","56230.0","56230.0","56230.0","56230.0","56230.0","56230.0","56230.0","56230.0","56230.0"
"1963:03","56322.0","56322.0","56322.0","56322.0","56322.0","56322.0","56322.0","56322.0","56322.0","56322.0","56322.0","56322.0","56322.0","56322.0","56322.0","56322.0","56322.0","56322.0","56322.0","56322.0","56322.0","56322.0","56322.0","56322.0","56322.0","56322.0","56322.0","56322.0","56322.0","56322.0","56322.0","56322.0","56322.0","56322.0","56322.0","56322.0","56322.0","56322.0","56322.0","56322.0","56322.0","56322.0","56322.0","56322.0","56322.0","56322.0","56322.0","56322.0","56322.0","56322.0","56322.0","56322.0","56322.0","56322.0","56322.0","56322.0","56322.0","56322.0","56322.0","56322.0","56322.0","56322.0","56322.0","56322.0","56322.0","56322.0","56322.0","56322.0","56322.0","56322.0","56322.0"
"1963:04","56580.0","56580.0","56580.0","56580.0","56580.0","56580.0","56580.0","56580.0","56580.0","56580.0","56580.0","56580.0","56580.0","56580.0","56580.0","56580.0","56580.0","56580.0","56580.0","56580.0","56580.0","56580.0","56580.0","56580.0","56580.0","56580.0","56580.0","56580.0","56580.0","56580.0","56580.0","56580.0","56580.0","56580.0","56580.0","56580.0","56580.0","56580.0","56580.0","56580.0","56580.0","56580.0","56580.0","56580.0","56580.0","56580.0","56580.0","56580.0","56580.0","56580.0","56580.0","56580.0","56580.0","56580.0","56580.0","56580.0","56580.0","56580.0","56580.0","56580.0","56580.0","56580.0","56580.0","56580.0","56580.0","56580.0","56580.0","56580.0","56580.0","56580.0","56580.0"
"1963:05","56616.0","56616.0","56616.0","56616.0","56616.0","56616.0","56616.0","56616.0","56616.0","56616.0","56616.0","56616.0","56616.0","56616.0","56616.0","56616.0","56616.0","56616.0","56616.0","56616.0","56616.0","56616.0","56616.0","56616.0","56616.0","56616.0","56616.0","56616.0","56616.0","56616.0","56616.0","56616.0","56616.0","56616.0","56616.0","56616.0","56616.0","56616.0","56616.0","56616.0","56616.0","56616.0","56616.0","56616.0","56616.0","56616.0","56616.0","56616.0","56616.0","56616.0","56616.0","56616.0","56616.0","56616.0","56616.0","56616.0","56616.0","56616.0","56616.0","56616.0","56616.0","56616.0","56616.0","56616.0","56616.0","56616.0","56616.0","56616.0","56616.0","56616.0","56616.0"
"1963:06","56658.0","56658.0","56658.0","56658.0","56658.0","56658.0","56658.0","56658.0","56658.0","56658.0","56658.0","56658.0","56658.0","56658.0","56658.0","56658.0","56658.0","56658.0","56658.0","56658.0","56658.0","56658.0","56658.0","56658.0","56658.0","56658.0","56658.0","56658.0","56658.0","56658.0","56658.0","56658.0","56658.0","56658.0","56658.0","56658.0","56658.0","56658.0","56658.0","56658.0","56658.0","56658.0","56658.0","56658.0","56658.0","56658.0","56658.0","56658.0","56658.0","56658.0","56658.0","56658.0","56658.0","56658.0","56658.0","56658.0","56658.0","56658.0","56658.0","56658.0","56658.0","56658.0","56658.0","56658.0","56658.0","56658.0","56658.0","56658.0","56658.0","56658.0","56658.0"
"1963:07","56795.0","56795.0","56795.0","56795.0","56795.0","56795.0","56795.0","56795.0","56795.0","56795.0","56795.0","56795.0","56795.0","56795.0","56795.0","56795.0","56795.0","56795.0","56795.0","56795.0","56795.0","56795.0","56795.0","56795.0","56795.0","56795.0","56795.0","56795.0","56795.0","56795.0","56795.0","56795.0","56795.0","56795.0","56795.0","56795.0","56795.0","56795.0","56795.0","56795.0","56795.0","56795.0","56795.0","56795.0","56795.0","56795.0","56795.0","56795.0","56795.0","56794.0","56794.0","56794.0","56794.0","56794.0","56794.0","56794.0","56794.0","56794.0","56794.0","56794.0","56794.0","56794.0","56794.0","56794.0","56794.0","56794.0","56794.0","56794.0","56794.0","56794.0","56794.0"
"1963:08","56910.0","56910.0","56910.0","56910.0","56910.0","56910.0","56910.0","56910.0","56910.0","56910.0","56910.0","56910.0","56910.0","56910.0","56910.0","56910.0","56910.0","56910.0","56910.0","56910.0","56910.0","56910.0","56910.0","56910.0","56910.0","56910.0","56910.0","56910.0","56910.0","56910.0","56910.0","56910.0","56910.0","56910.0","56910.0","56910.0","56910.0","56910.0","56910.0","56910.0","56910.0","56910.0","56910.0","56910.0","56910.0","56910.0","56910.0","56910.0","56910.0","56910.0","56910.0","56910.0","56910.0","56910.0","56910.0","56910.0","56910.0","56910.0","56910.0","56910.0","56910.0","56910.0","56910.0","56910.0","56910.0","56910.0","56910.0","56910.0","56910.0","56910.0","56910.0"
"1963:09","57078.0","57078.0","57078.0","57078.0","57078.0","57078.0","57078.0","57078.0","57078.0","57078.0","57078.0","57078.0","57078.0","57078.0","57078.0","57078.0","57078.0","57078.0","57078.0","57078.0","57078.0","57078.0","57078.0","57078.0","57078.0","57078.0","57078.0","57078.0","57078.0","57078.0","57078.0","57078.0","57078.0","57078.0","57078.0","57078.0","57078.0","57078.0","57078.0","57078.0","57078.0","57078.0","57078.0","57078.0","57078.0","57078.0","57078.0","57078.0","57078.0","57077.0","57077.0","57077.0","57077.0","57077.0","57077.0","57077.0","57077.0","57077.0","57077.0","57077.0","57077.0","57077.0","57077.0","57077.0","57077.0","57077.0","57077.0","57077.0","57077.0","57077.0","57077.0"
"1963:10","57284.0","57284.0","57284.0","57284.0","57284.0","57284.0","57284.0","57284.0","57284.0","57284.0","57284.0","57284.0","57284.0","57284.0","57284.0","57284.0","57284.0","57284.0","57284.0","57284.0","57284.0","57284.0","57284.0","57284.0","57284.0","57284.0","57284.0","57284.0","57284.0","57284.0","57284.0","57284.0","57284.0","57284.0","57284.0","57284.0","57284.0","57284.0","57284.0","57284.0","57284.0","57284.0","57284.0","57284.0","57284.0","57284.0","57284.0","57284.0","57284.0","57284.0","57284.0","57284.0","57284.0","57284.0","57284.0","57284.0","57284.0","57284.0","57284.0","57284.0","57284.0","57284.0","57284.0","57284.0","57284.0","57284.0","57284.0","57284.0","57284.0","57284.0","57284.0"
"1963:11","57255.0","57255.0","57255.0","57255.0","57255.0","57255.0","57255.0","57255.0","57255.0","57255.0","57255.0","57255.0","57255.0","57255.0","57255.0","57255.0","57255.0","57255.0","57255.0","57255.0","57255.0","57255.0","57255.0","57255.0","57255.0","57255.0","57255.0","57255.0","57255.0","57255.0","57255.0","57255.0","57255.0","57255.0","57255.0","57255.0","57255.0","57255.0","57255.0","57255.0","57255.0","57255.0","57255.0","57255.0","57255.0","57255.0","57255.0","57255.0","57255.0","57255.0","57255.0","57255.0","57255.0","57255.0","57255.0","57255.0","57255.0","57255.0","57255.0","57255.0","57255.0","57255.0","57255.0","57255.0","57255.0","57255.0","57255.0","57255.0","57255.0","57255.0","57255.0"
"1963:12","57360.0","57360.0","57360.0","57360.0","57360.0","57360.0","57360.0","57360.0","57360.0","57360.0","57360.0","57360.0","57360.0","57360.0","57360.0","57360.0","57360.0","57360.0","57360.0","57360.0","57360.0","57360.0","57360.0","57360.0","57360.0","57360.0","57360.0","57360.0","57360.0","57360.0","57360.0","57360.0","57360.0","57360.0","57360.0","57360.0","57360.0","57360.0","57360.0","57360.0","57360.0","57360.0","57360.0","57360.0","57360.0","57360.0","57360.0","57360.0","57360.0","57360.0","57360.0","57360.0","57360.0","57360.0","57360.0","57360.0","57360.0","57360.0","57360.0","57360.0","57360.0","57360.0","57360.0","57360.0","57360.0","57360.0","57360.0","57360.0","57360.0","57360.0","57360.0"
"1964:01","57487.0","57487.0","57487.0","57487.0","57487.0","57487.0","57487.0","57487.0","57487.0","57487.0","57487.0","57487.0","57487.0","57487.0","57487.0","57487.0","57487.0","57487.0","57487.0","57487.0","57487.0","57487.0","57487.0","57487.0","57487.0","57487.0","57487.0","57487.0","57487.0","57487.0","57487.0","57487.0","57487.0","57487.0","57487.0","57487.0","57487.0","57487.0","57487.0","57487.0","57487.0","57487.0","57487.0","57487.0","57487.0","57487.0","57487.0","57487.0","57487.0","57487.0","57487.0","57487.0","57487.0","57487.0","57487.0","57487.0","57487.0","57487.0","57487.0","57487.0","57487.0","57487.0","57487.0","57487.0","57487.0","57487.0","57487.0","57487.0","57487.0","57487.0","57487.0"
"1964:02","57752.0","57752.0","57752.0","57752.0","57752.0","57752.0","57752.0","57752.0","57752.0","57752.0","57752.0","57752.0","57752.0","57752.0","57752.0","57752.0","57752.0","57752.0","57752.0","57752.0","57752.0","57752.0","57752.0","57752.0","57752.0","57752.0","57752.0","57752.0","57752.0","57752.0","57752.0","57752.0","57752.0","57752.0","57752.0","57752.0","57752.0","57752.0","57752.0","57752.0","57752.0","57752.0","57752.0","57752.0","57752.0","57752.0","57752.0","57752.0","57752.0","57751.0","57751.0","57751.0","57751.0","57751.0","57751.0","57751.0","57751.0","57751.0","57751.0","57751.0","57751.0","57751.0","57751.0","57751.0","57751.0","57751.0","57751.0","57751.0","57751.0","57751.0","57751.0"
"1964:03","57898.0","57898.0","57898.0","57898.0","57898.0","57898.0","57898.0","57898.0","57898.0","57898.0","57898.0","57898.0","57898.0","57898.0","57898.0","57898.0","57898.0","57898.0","57898.0","57898.0","57898.0","57898.0","57898.0","57898.0","57898.0","57898.0","57898.0","57898.0","57898.0","57898.0","57898.0","57898.0","57898.0","57898.0","57898.0","57898.0","57898.0","57898.0","57898.0","57898.0","57898.0","57898.0","57898.0","57898.0","57898.0","57898.0","57898.0","57898.0","57898.0","57898.0","57898.0","57898.0","57898.0","57898.0","57898.0","57898.0","57898.0","57898.0","57898.0","57898.0","57898.0","57898.0","57898.0","57898.0","57898.0","57898.0","57898.0","57898.0","57898.0","57898.0","57898.0"
"1964:04","57923.0","57923.0","57923.0","57923.0","57923.0","57923.0","57923.0","57923.0","57923.0","57923.0","57923.0","57923.0","57923.0","57923.0","57923.0","57923.0","57923.0","57923.0","57923.0","57923.0","57923.0","57923.0","57923.0","57923.0","57923.0","57923.0","57923.0","57923.0","57923.0","57923.0","57923.0","57923.0","57923.0","57923.0","57923.0","57923.0","57923.0","57923.0","57923.0","57923.0","57923.0","57923.0","57923.0","57923.0","57923.0","57923.0","57923.0","57923.0","57923.0","57922.0","57922.0","57922.0","57922.0","57922.0","57922.0","57922.0","57922.0","57922.0","57922.0","57922.0","57922.0","57922.0","57922.0","57922.0","57922.0","57922.0","57922.0","57922.0","57922.0","57922.0","57922.0"
"1964:05","58089.0","58089.0","58089.0","58089.0","58089.0","58089.0","58089.0","58089.0","58089.0","58089.0","58089.0","58089.0","58089.0","58089.0","58089.0","58089.0","58089.0","58089.0","58089.0","58089.0","58089.0","58089.0","58089.0","58089.0","58089.0","58089.0","58089.0","58089.0","58089.0","58089.0","58089.0","58089.0","58089.0","58089.0","58089.0","58089.0","58089.0","58089.0","58089.0","58089.0","58089.0","58089.0","58089.0","58089.0","58089.0","58089.0","58089.0","58089.0","58089.0","58089.0","58089.0","58089.0","58089.0","58089.0","58089.0","58089.0","58089.0","58089.0","58089.0","58089.0","58089.0","58089.0","58089.0","58089.0","58089.0","58089.0","58089.0","58089.0","58089.0","58089.0","58089.0"
