"DATE","RNX90M1","RNX90M2","RNX90M3","RNX90M4","RNX90M5","RNX90M6","RNX90M7","RNX90M8","RNX90M9","RNX90M10","RNX90M11","RNX90M12","RNX91M1","RNX91M2","RNX91M3","RNX91M4","RNX91M5","RNX91M6","RNX91M7","RNX91M8","RNX91M9","RNX91M10","RNX91M11","RNX91M12","RNX92M1","RNX92M2","RNX92M3","RNX92M4","RNX92M5","RNX92M6","RNX92M7","RNX92M8","RNX92M9","RNX92M10","RNX92M11","RNX92M12","RNX93M1","RNX93M2","RNX93M3","RNX93M4","RNX93M5","RNX93M6","RNX93M7","RNX93M8","RNX93M9","RNX93M10","RNX93M11","RNX93M12","RNX94M1","RNX94M2","RNX94M3","RNX94M4","RNX94M5","RNX94M6","RNX94M7","RNX94M8","RNX94M9","RNX94M10","RNX94M11","RNX94M12","RNX95M1","RNX95M2","RNX95M3","RNX95M4","RNX95M5","RNX95M6","RNX95M7","RNX95M8","RNX95M9","RNX95M10","RNX95M11","RNX95M12","RNX96M1","RNX96M2","RNX96M3","RNX96M4","RNX96M5","RNX96M6","RNX96M7","RNX96M8","RNX96M9","RNX96M10","RNX96M11","RNX96M12","RNX97M1","RNX97M2","RNX97M3","RNX97M4","RNX97M5","RNX97M6","RNX97M7","RNX97M8","RNX97M9","RNX97M10","RNX97M11","RNX97M12","RNX98M1","RNX98M2","RNX98M3","RNX98M4","RNX98M5","RNX98M6","RNX98M7","RNX98M8","RNX98M9","RNX98M10","RNX98M11","RNX98M12","RNX99M1","RNX99M2","RNX99M3","RNX99M4","RNX99M5","RNX99M6","RNX99M7","RNX99M8","RNX99M9","RNX99M10","RNX99M11","RNX99M12"
"1967:Q3","-13.5","-13.5","-13.5","-13.5","-13.5","-13.5","-13.5","-13.5","-13.5","-13.5","-13.5","-13.5","-13.5","-13.5","-13.5","-13.5","-13.5","-13.5","-13.5","-13.5","-13.5","-13.5","-13.5","-23.5","-23.5","-23.5","-23.5","-23.5","-23.5","-23.5","-23.5","-23.5","-23.5","-23.5","-23.5","-23.5","-23.5","-23.5","-23.5","-23.5","-23.5","-23.5","-23.5","-23.5","-23.5","-23.5","-23.5","-23.5","-23.5","-23.5","-23.5","-23.5","-23.5","-23.5","-23.5","-23.5","-23.5","-23.5","-23.5","-23.5","-23.5","-23.5","-23.5","-23.5","-23.5","-23.5","-23.5","-23.5","-23.5","-23.5","-23.5","-23.5","-50.4","-50.4","-50.4","-50.4","-50.4","-50.4","-50.4","-50.4","-50.4","-50.4","-50.4","-50.4","-50.4","-50.4","-50.4","-50.4","-50.4","-50.4","-50.4","-50.4","-50.4","-50.4","-50.4","-50.4","-50.4","-50.4","-50.4","-50.4","-50.4","-50.4","-50.4","-50.4","-50.4","-50.4","-50.4","-50.4","-50.4","-50.4","-50.4","-50.4","-50.4","-50.4","-50.4","-50.4","-50.4","-50.4","-50.4","-50.4"
"1967:Q4","-22.5","-22.5","-22.5","-22.5","-22.5","-22.5","-22.5","-22.5","-22.5","-22.5","-22.5","-22.5","-22.5","-22.5","-22.5","-22.5","-22.5","-22.5","-22.5","-22.5","-22.5","-22.5","-22.5","-29.7","-29.7","-29.7","-29.7","-29.7","-29.7","-29.7","-29.7","-29.7","-29.7","-29.7","-29.7","-29.7","-29.7","-29.7","-29.7","-29.7","-29.7","-29.7","-29.7","-29.7","-29.7","-29.7","-29.7","-29.7","-29.7","-29.7","-29.7","-29.7","-29.7","-29.7","-29.7","-29.7","-29.7","-29.7","-29.7","-29.7","-29.7","-29.7","-29.7","-29.7","-29.7","-29.7","-29.7","-29.7","-29.7","-29.7","-29.7","-29.7","-56.6","-56.6","-56.6","-56.6","-56.6","-56.6","-56.6","-56.6","-56.6","-56.6","-56.6","-56.6","-56.6","-56.6","-56.6","-56.6","-56.6","-56.6","-56.6","-56.6","-56.6","-56.6","-56.6","-56.6","-56.6","-56.6","-56.6","-56.6","-56.6","-56.6","-56.6","-56.6","-56.6","-56.6","-56.6","-56.6","-56.6","-56.6","-56.6","-56.6","-56.6","-56.6","-56.6","-56.6","-56.6","-56.6","-56.7","-56.7"
"1968:Q1","-28.7","-28.7","-28.7","-28.7","-28.7","-28.7","-28.7","-28.7","-28.7","-28.7","-28.7","-28.7","-28.7","-28.7","-28.7","-28.7","-28.7","-28.7","-28.7","-28.7","-28.7","-28.7","-28.7","-36.8","-36.8","-36.8","-36.8","-36.8","-36.8","-36.8","-36.8","-36.8","-36.8","-36.8","-36.8","-36.8","-36.8","-36.8","-36.8","-36.8","-36.8","-36.8","-36.8","-36.8","-36.8","-36.8","-36.8","-36.8","-36.8","-36.8","-36.8","-36.8","-36.8","-36.8","-36.8","-36.8","-36.8","-36.8","-36.8","-36.8","-36.8","-36.8","-36.8","-36.8","-36.8","-36.8","-36.8","-36.8","-36.8","-36.8","-36.8","-36.8","-64.4","-64.4","-64.4","-64.4","-64.4","-64.4","-64.4","-64.4","-64.4","-64.4","-64.4","-64.4","-64.4","-64.4","-64.4","-64.4","-64.4","-64.4","-64.4","-64.4","-64.4","-64.4","-64.4","-64.4","-64.4","-64.4","-64.4","-64.4","-64.4","-64.4","-64.4","-64.4","-64.4","-64.4","-64.4","-64.4","-64.4","-64.4","-64.4","-64.4","-64.4","-64.4","-64.4","-64.4","-64.4","-64.4","-64.5","-64.5"
"1968:Q2","-27.5","-27.5","-27.5","-27.5","-27.5","-27.5","-27.5","-27.5","-27.5","-27.5","-27.5","-27.5","-27.5","-27.5","-27.5","-27.5","-27.5","-27.5","-27.5","-27.5","-27.5","-27.5","-27.5","-35.7","-35.7","-35.7","-35.7","-35.7","-35.7","-35.7","-35.7","-35.7","-35.7","-35.7","-35.7","-35.7","-35.7","-35.7","-35.7","-35.7","-35.7","-35.7","-35.7","-35.7","-35.7","-35.7","-35.7","-35.7","-35.7","-35.7","-35.7","-35.7","-35.7","-35.7","-35.7","-35.7","-35.7","-35.7","-35.7","-35.7","-35.7","-35.7","-35.7","-35.7","-35.7","-35.7","-35.7","-35.7","-35.7","-35.7","-35.7","-35.7","-65.2","-65.2","-65.2","-65.2","-65.2","-65.2","-65.2","-65.2","-65.2","-65.2","-65.2","-65.2","-65.2","-65.2","-65.2","-65.2","-65.2","-65.2","-65.2","-65.2","-65.2","-65.2","-65.2","-65.2","-65.2","-65.2","-65.2","-65.2","-65.2","-65.2","-65.2","-65.2","-65.2","-65.2","-65.2","-65.2","-65.2","-65.2","-65.2","-65.2","-65.2","-65.2","-65.2","-65.2","-65.2","-65.2","-65.3","-65.3"
"1968:Q3","-29.2","-29.2","-29.2","-29.2","-29.2","-29.2","-29.2","-29.2","-29.2","-29.2","-29.2","-29.2","-29.2","-29.2","-29.2","-29.2","-29.2","-29.2","-29.2","-29.2","-29.2","-29.2","-29.2","-37.4","-37.4","-37.4","-37.4","-37.4","-37.4","-37.4","-37.4","-37.4","-37.4","-37.4","-37.4","-37.4","-37.4","-37.4","-37.4","-37.4","-37.4","-37.4","-37.4","-37.4","-37.4","-37.4","-37.4","-37.4","-37.4","-37.4","-37.4","-37.4","-37.4","-37.4","-37.4","-37.4","-37.4","-37.4","-37.4","-37.4","-37.4","-37.4","-37.4","-37.4","-37.4","-37.4","-37.4","-37.4","-37.4","-37.4","-37.4","-37.4","-68.9","-68.9","-68.9","-68.9","-68.9","-68.9","-68.9","-68.9","-68.9","-68.9","-68.9","-68.9","-68.9","-68.9","-68.9","-68.9","-68.9","-68.9","-68.9","-68.9","-68.9","-68.9","-68.9","-68.9","-68.9","-68.9","-68.9","-68.9","-68.9","-68.9","-68.9","-68.9","-68.9","-68.9","-68.9","-68.9","-68.9","-68.9","-68.9","-68.9","-68.9","-68.9","-68.9","-68.9","-68.9","-68.9","-68.9","-68.9"
"1968:Q4","-33.2","-33.2","-33.2","-33.2","-33.2","-33.2","-33.2","-33.2","-33.2","-33.2","-33.2","-33.2","-33.2","-33.2","-33.2","-33.2","-33.2","-33.2","-33.2","-33.2","-33.2","-33.2","-33.2","-40.1","-40.1","-40.1","-40.1","-40.1","-40.1","-40.1","-40.1","-40.1","-40.1","-40.1","-40.1","-40.1","-40.1","-40.1","-40.1","-40.1","-40.1","-40.1","-40.1","-40.1","-40.1","-40.1","-40.1","-40.1","-40.1","-40.1","-40.1","-40.1","-40.1","-40.1","-40.1","-40.1","-40.1","-40.1","-40.1","-40.1","-40.1","-40.1","-40.1","-40.1","-40.1","-40.1","-40.1","-40.1","-40.1","-40.1","-40.1","-40.1","-70.2","-70.2","-70.2","-70.2","-70.2","-70.2","-70.2","-70.2","-70.2","-70.2","-70.2","-70.2","-70.2","-70.2","-70.2","-70.2","-70.2","-70.2","-70.2","-70.2","-70.2","-70.2","-70.2","-70.2","-70.2","-70.2","-70.2","-70.2","-70.2","-70.2","-70.2","-70.2","-70.2","-70.2","-70.2","-70.2","-70.2","-70.2","-70.2","-70.2","-70.2","-70.2","-70.2","-70.2","-70.2","-70.2","-70.1","-70.1"
"1969:Q1","-31.6","-31.6","-31.6","-31.6","-31.6","-31.6","-31.6","-31.6","-31.6","-31.6","-31.6","-31.6","-31.6","-31.6","-31.6","-31.6","-31.6","-31.6","-31.6","-31.6","-31.6","-31.6","-31.6","-38.9","-38.9","-38.9","-38.9","-38.9","-38.9","-38.9","-38.9","-38.9","-38.9","-38.9","-38.9","-38.9","-38.9","-38.9","-38.9","-38.9","-38.9","-38.9","-38.9","-38.9","-38.9","-38.9","-38.9","-38.9","-38.9","-38.9","-38.9","-38.9","-38.9","-38.9","-38.9","-38.9","-38.9","-38.9","-38.9","-38.9","-38.9","-38.9","-38.9","-38.9","-38.9","-38.9","-38.9","-38.9","-38.9","-38.9","-38.9","-38.9","-65.1","-65.1","-65.1","-65.1","-65.1","-65.1","-65.1","-65.1","-65.1","-65.1","-65.1","-65.1","-65.1","-65.1","-65.1","-65.1","-65.1","-65.1","-65.1","-65.1","-65.1","-65.1","-65.1","-65.1","-65.1","-65.1","-65.1","-65.1","-65.1","-65.1","-65.1","-65.1","-65.1","-65.1","-65.1","-65.1","-65.1","-65.1","-65.1","-65.1","-65.1","-65.1","-65.1","-65.1","-65.1","-65.1","-65.0","-65.0"
"1969:Q2","-36.9","-36.9","-36.9","-36.9","-36.9","-36.9","-36.9","-36.9","-36.9","-36.9","-36.9","-36.9","-36.9","-36.9","-36.9","-36.9","-36.9","-36.9","-36.9","-36.9","-36.9","-36.9","-36.9","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-44.1","-75.8","-75.8","-75.8","-75.8","-75.8","-75.8","-75.8","-75.8","-75.8","-75.8","-75.8","-75.8","-75.8","-75.8","-75.8","-75.8","-75.8","-75.8","-75.8","-75.8","-75.8","-75.8","-75.8","-75.8","-75.8","-75.8","-75.8","-75.8","-75.8","-75.8","-75.8","-75.8","-75.8","-75.8","-75.8","-75.8","-75.8","-75.8","-75.8","-75.8","-75.8","-75.8","-75.8","-75.8","-75.8","-75.8","-75.9","-75.9"
"1969:Q3","-36.6","-36.6","-36.6","-36.6","-36.6","-36.6","-36.6","-36.6","-36.6","-36.6","-36.6","-36.6","-36.6","-36.6","-36.6","-36.6","-36.6","-36.6","-36.6","-36.6","-36.6","-36.6","-36.6","-43.3","-43.3","-43.3","-43.3","-43.3","-43.3","-43.3","-43.3","-43.3","-43.3","-43.3","-43.3","-43.3","-43.3","-43.3","-43.3","-43.3","-43.3","-43.3","-43.3","-43.3","-43.3","-43.3","-43.3","-43.3","-43.3","-43.3","-43.3","-43.3","-43.3","-43.3","-43.3","-43.3","-43.3","-43.3","-43.3","-43.3","-43.3","-43.3","-43.3","-43.3","-43.3","-43.3","-43.3","-43.3","-43.3","-43.3","-43.3","-43.3","-74.8","-74.8","-74.8","-74.8","-74.8","-74.8","-74.8","-74.8","-74.8","-74.8","-74.8","-74.8","-74.8","-74.8","-74.8","-74.8","-74.8","-74.8","-74.8","-74.8","-74.8","-74.8","-74.8","-74.8","-74.8","-74.8","-74.8","-74.8","-74.8","-74.8","-74.8","-74.8","-74.8","-74.8","-74.8","-74.8","-74.8","-74.8","-74.8","-74.8","-74.8","-74.8","-74.8","-74.8","-74.8","-74.8","-74.7","-74.7"
"1969:Q4","-34.3","-34.3","-34.3","-34.3","-34.3","-34.3","-34.3","-34.3","-34.3","-34.3","-34.3","-34.3","-34.3","-34.3","-34.3","-34.3","-34.3","-34.3","-34.3","-34.3","-34.3","-34.3","-34.3","-39.8","-39.8","-39.8","-39.8","-39.8","-39.8","-39.8","-39.8","-39.8","-39.8","-39.8","-39.8","-39.8","-39.8","-39.8","-39.8","-39.8","-39.8","-39.8","-39.8","-39.8","-39.8","-39.8","-39.8","-39.8","-39.8","-39.8","-39.8","-39.8","-39.8","-39.8","-39.8","-39.8","-39.8","-39.8","-39.8","-39.8","-39.8","-39.8","-39.8","-39.8","-39.8","-39.8","-39.8","-39.8","-39.8","-39.8","-39.8","-39.8","-69.6","-69.6","-69.6","-69.6","-69.6","-69.6","-69.6","-69.6","-69.6","-69.6","-69.6","-69.6","-69.6","-69.6","-69.6","-69.6","-69.6","-69.6","-69.6","-69.6","-69.6","-69.6","-69.6","-69.6","-69.6","-69.6","-69.6","-69.6","-69.6","-69.6","-69.6","-69.6","-69.6","-69.6","-69.6","-69.6","-69.6","-69.6","-69.6","-69.6","-69.6","-69.6","-69.6","-69.6","-69.6","-69.6","-69.5","-69.5"
"1970:Q1","-31.4","-31.4","-31.4","-31.4","-31.4","-31.4","-31.4","-31.4","-31.4","-31.4","-31.4","-31.4","-31.4","-31.4","-31.4","-31.4","-31.4","-31.4","-31.4","-31.4","-31.4","-31.4","-31.4","-36.0","-36.0","-36.0","-36.0","-36.0","-36.0","-36.0","-36.0","-36.0","-36.0","-36.0","-36.0","-36.0","-36.0","-36.0","-36.0","-36.0","-36.0","-36.0","-36.0","-36.0","-36.0","-36.0","-36.0","-36.0","-36.0","-36.0","-36.0","-36.0","-36.0","-36.0","-36.0","-36.0","-36.0","-36.0","-36.0","-36.0","-36.0","-36.0","-36.0","-36.0","-36.0","-36.0","-36.0","-36.0","-36.0","-36.0","-36.0","-36.0","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.3","-65.3"
"1970:Q2","-27.7","-27.7","-27.7","-27.7","-27.7","-27.7","-27.7","-27.7","-27.7","-27.7","-27.7","-27.7","-27.7","-27.7","-27.7","-27.7","-27.7","-27.7","-27.7","-27.7","-27.7","-27.7","-27.7","-33.9","-33.9","-33.9","-33.9","-33.9","-33.9","-33.9","-33.9","-33.9","-33.9","-33.9","-33.9","-33.9","-33.9","-33.9","-33.9","-33.9","-33.9","-33.9","-33.9","-33.9","-33.9","-33.9","-33.9","-33.9","-33.9","-33.9","-33.9","-33.9","-33.9","-33.9","-33.9","-33.9","-33.9","-33.9","-33.9","-33.9","-33.9","-33.9","-33.9","-33.9","-33.9","-33.9","-33.9","-33.9","-33.9","-33.9","-33.9","-33.9","-64.6","-64.6","-64.6","-64.6","-64.6","-64.6","-64.6","-64.6","-64.6","-64.6","-64.6","-64.6","-64.6","-64.6","-64.6","-64.6","-64.6","-64.6","-64.6","-64.6","-64.6","-64.6","-64.6","-64.6","-64.6","-64.6","-64.6","-64.6","-64.6","-64.6","-64.6","-64.6","-64.6","-64.6","-64.6","-64.6","-64.6","-64.6","-64.6","-64.6","-64.6","-64.6","-64.6","-64.6","-64.6","-64.6","-64.5","-64.5"
"1970:Q3","-27.7","-27.7","-27.7","-27.7","-27.7","-27.7","-27.7","-27.7","-27.7","-27.7","-27.7","-27.7","-27.7","-27.7","-27.7","-27.7","-27.7","-27.7","-27.7","-27.7","-27.7","-27.7","-27.7","-34.4","-34.4","-34.4","-34.4","-34.4","-34.4","-34.4","-34.4","-34.4","-34.4","-34.4","-34.4","-34.4","-34.4","-34.4","-34.4","-34.4","-34.4","-34.4","-34.4","-34.4","-34.4","-34.4","-34.4","-34.4","-34.4","-34.4","-34.4","-34.4","-34.4","-34.4","-34.4","-34.4","-34.4","-34.4","-34.4","-34.4","-34.4","-34.4","-34.4","-34.4","-34.4","-34.4","-34.4","-34.4","-34.4","-34.4","-34.4","-34.4","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3"
"1970:Q4","-33.3","-33.3","-33.3","-33.3","-33.3","-33.3","-33.3","-33.3","-33.3","-33.3","-33.3","-33.3","-33.3","-33.3","-33.3","-33.3","-33.3","-33.3","-33.3","-33.3","-33.3","-33.3","-33.3","-36.4","-36.4","-36.4","-36.4","-36.4","-36.4","-36.4","-36.4","-36.4","-36.4","-36.4","-36.4","-36.4","-36.4","-36.4","-36.4","-36.4","-36.4","-36.4","-36.4","-36.4","-36.4","-36.4","-36.4","-36.4","-36.4","-36.4","-36.4","-36.4","-36.4","-36.4","-36.4","-36.4","-36.4","-36.4","-36.4","-36.4","-36.4","-36.4","-36.4","-36.4","-36.4","-36.4","-36.4","-36.4","-36.4","-36.4","-36.4","-36.4","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6","-65.6"
"1971:Q1","-25.3","-25.3","-25.3","-25.3","-25.3","-25.3","-25.3","-25.3","-25.3","-25.3","-25.3","-25.3","-25.3","-25.3","-25.3","-25.3","-25.3","-25.3","-25.3","-25.3","-25.3","-25.3","-25.3","-34.0","-34.0","-34.0","-34.0","-34.0","-34.0","-34.0","-34.0","-34.0","-34.0","-34.0","-34.0","-34.0","-34.0","-34.0","-34.0","-34.0","-34.0","-34.0","-34.0","-34.0","-34.0","-34.0","-34.0","-34.0","-34.0","-34.0","-34.0","-34.0","-34.0","-34.0","-34.0","-34.0","-34.0","-34.0","-34.0","-34.0","-34.0","-34.0","-34.0","-34.0","-34.0","-34.0","-34.0","-34.0","-34.0","-34.0","-34.0","-34.0","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.3","-64.4","-64.4"
"1971:Q2","-41.7","-41.7","-41.7","-41.7","-41.7","-41.7","-41.7","-41.7","-41.7","-41.7","-41.7","-41.7","-41.7","-41.7","-41.7","-41.7","-41.7","-41.7","-41.7","-41.7","-41.7","-41.7","-41.7","-48.8","-48.8","-48.8","-48.8","-48.8","-48.8","-48.8","-48.8","-48.8","-48.8","-48.8","-48.8","-48.8","-48.8","-48.8","-48.8","-48.8","-48.8","-48.8","-48.8","-48.8","-48.8","-48.8","-48.8","-48.8","-48.8","-48.8","-48.8","-48.8","-48.8","-48.8","-48.8","-48.8","-48.8","-48.8","-48.8","-48.8","-48.8","-48.8","-48.8","-48.8","-48.8","-48.8","-48.8","-48.8","-48.8","-48.8","-48.8","-48.8","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.6","-81.6"
"1971:Q3","-42.7","-42.7","-42.7","-42.7","-42.7","-42.7","-42.7","-42.7","-42.7","-42.7","-42.7","-42.7","-42.7","-42.7","-42.7","-42.7","-42.7","-42.7","-42.7","-42.7","-42.7","-42.7","-42.7","-47.0","-47.0","-47.0","-47.0","-47.0","-47.0","-47.0","-47.0","-47.0","-47.0","-47.0","-47.0","-47.0","-47.0","-47.0","-47.0","-47.0","-47.0","-47.0","-47.0","-47.0","-47.0","-47.0","-47.0","-47.0","-47.0","-47.0","-47.0","-47.0","-47.0","-47.0","-47.0","-47.0","-47.0","-47.0","-47.0","-47.0","-47.0","-47.0","-47.0","-47.0","-47.0","-47.0","-47.0","-47.0","-47.0","-47.0","-47.0","-47.0","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.1","-78.2","-78.2"
"1971:Q4","-49.3","-49.3","-49.3","-49.3","-49.3","-49.3","-49.3","-49.3","-49.3","-49.3","-49.3","-49.3","-49.3","-49.3","-49.3","-49.3","-49.3","-49.3","-49.3","-49.3","-49.3","-49.3","-49.3","-53.8","-53.8","-53.8","-53.8","-53.8","-53.8","-53.8","-53.8","-53.8","-53.8","-53.8","-53.8","-53.8","-53.8","-53.8","-53.8","-53.8","-53.8","-53.8","-53.8","-53.8","-53.8","-53.8","-53.8","-53.8","-53.8","-53.8","-53.8","-53.8","-53.8","-53.8","-53.8","-53.8","-53.8","-53.8","-53.8","-53.8","-53.8","-53.8","-53.8","-53.8","-53.8","-53.8","-53.8","-53.8","-53.8","-53.8","-53.8","-53.8","-79.5","-79.5","-79.5","-79.5","-79.5","-79.5","-79.5","-79.5","-79.5","-79.5","-79.5","-79.5","-79.5","-79.5","-79.5","-79.5","-79.5","-79.5","-79.5","-79.5","-79.5","-79.5","-79.5","-79.5","-79.5","-79.5","-79.5","-79.5","-79.5","-79.5","-79.5","-79.5","-79.5","-79.5","-79.5","-79.5","-79.5","-79.5","-79.5","-79.5","-79.5","-79.5","-79.5","-79.5","-79.5","-79.5","-79.8","-79.8"
"1972:Q1","-52.2","-52.2","-52.2","-52.2","-52.2","-52.2","-52.2","-52.2","-52.2","-52.2","-52.2","-52.2","-52.2","-52.2","-52.2","-52.2","-52.2","-52.2","-52.2","-52.2","-52.2","-52.2","-52.2","-61.2","-61.2","-61.2","-61.2","-61.2","-61.2","-61.2","-61.2","-61.2","-61.2","-61.2","-61.2","-61.2","-61.2","-61.2","-61.2","-61.2","-61.2","-61.2","-61.2","-61.2","-61.2","-61.2","-61.2","-61.2","-61.2","-61.2","-61.2","-61.2","-61.2","-61.2","-61.2","-61.2","-61.2","-61.2","-61.2","-61.2","-61.2","-61.2","-61.2","-61.2","-61.2","-61.2","-61.2","-61.2","-61.2","-61.2","-61.2","-61.2","-95.6","-95.6","-95.6","-95.6","-95.6","-95.6","-95.6","-95.6","-95.6","-95.6","-95.6","-95.6","-95.6","-95.6","-95.6","-95.6","-95.6","-95.6","-95.6","-95.6","-95.6","-95.6","-95.6","-95.6","-95.6","-95.6","-95.6","-95.6","-95.6","-95.6","-95.6","-95.6","-95.6","-95.6","-95.6","-95.6","-95.6","-95.6","-95.6","-95.6","-95.6","-95.6","-95.6","-95.6","-95.6","-95.6","-95.6","-95.6"
"1972:Q2","-49.2","-49.2","-49.2","-49.2","-49.2","-49.2","-49.2","-49.2","-49.2","-49.2","-49.2","-49.2","-49.2","-49.2","-49.2","-49.2","-49.2","-49.2","-49.2","-49.2","-49.2","-49.2","-49.2","-57.0","-57.0","-57.0","-57.0","-57.0","-57.0","-57.0","-57.0","-57.0","-57.0","-57.0","-57.0","-57.0","-57.0","-57.0","-57.0","-57.0","-57.0","-57.0","-57.0","-57.0","-57.0","-57.0","-57.0","-57.0","-57.0","-57.0","-57.0","-57.0","-57.0","-57.0","-57.0","-57.0","-57.0","-57.0","-57.0","-57.0","-57.0","-57.0","-57.0","-57.0","-57.0","-57.0","-57.0","-57.0","-57.0","-57.0","-57.0","-57.0","-88.3","-88.3","-88.3","-88.3","-88.3","-88.3","-88.3","-88.3","-88.3","-88.3","-88.3","-88.3","-88.3","-88.3","-88.3","-88.3","-88.3","-88.3","-88.3","-88.3","-88.3","-88.3","-88.3","-88.3","-88.3","-88.3","-88.3","-88.3","-88.3","-88.3","-88.3","-88.3","-88.3","-88.3","-88.3","-88.3","-88.3","-88.3","-88.3","-88.3","-88.3","-88.3","-88.3","-88.3","-88.3","-88.3","-88.7","-88.7"
"1972:Q3","-47.7","-47.7","-47.7","-47.7","-47.7","-47.7","-47.7","-47.7","-47.7","-47.7","-47.7","-47.7","-47.7","-47.7","-47.7","-47.7","-47.7","-47.7","-47.7","-47.7","-47.7","-47.7","-47.7","-53.9","-53.9","-53.9","-53.9","-53.9","-53.9","-53.9","-53.9","-53.9","-53.9","-53.9","-53.9","-53.9","-53.9","-53.9","-53.9","-53.9","-53.9","-53.9","-53.9","-53.9","-53.9","-53.9","-53.9","-53.9","-53.9","-53.9","-53.9","-53.9","-53.9","-53.9","-53.9","-53.9","-53.9","-53.9","-53.9","-53.9","-53.9","-53.9","-53.9","-53.9","-53.9","-53.9","-53.9","-53.9","-53.9","-53.9","-53.9","-53.9","-85.7","-85.7","-85.7","-85.7","-85.7","-85.7","-85.7","-85.7","-85.7","-85.7","-85.7","-85.7","-85.7","-85.7","-85.7","-85.7","-85.7","-85.7","-85.7","-85.7","-85.7","-85.7","-85.7","-85.7","-85.7","-85.7","-85.7","-85.7","-85.7","-85.7","-85.7","-85.7","-85.7","-85.7","-85.7","-85.7","-85.7","-85.7","-85.7","-85.7","-85.7","-85.7","-85.7","-85.7","-85.7","-85.7","-86.8","-86.8"
