"DATE","RCOND90M1","RCOND90M2","RCOND90M3","RCOND90M4","RCOND90M5","RCOND90M6","RCOND90M7","RCOND90M8","RCOND90M9","RCOND90M10","RCOND90M11","RCOND90M12","RCOND91M1","RCOND91M2","RCOND91M3","RCOND91M4","RCOND91M5","RCOND91M6","RCOND91M7","RCOND91M8","RCOND91M9","RCOND91M10","RCOND91M11","RCOND91M12","RCOND92M1","RCOND92M2","RCOND92M3","RCOND92M4","RCOND92M5","RCOND92M6","RCOND92M7","RCOND92M8","RCOND92M9","RCOND92M10","RCOND92M11","RCOND92M12","RCOND93M1","RCOND93M2","RCOND93M3","RCOND93M4","RCOND93M5","RCOND93M6","RCOND93M7","RCOND93M8","RCOND93M9","RCOND93M10","RCOND93M11","RCOND93M12","RCOND94M1","RCOND94M2","RCOND94M3","RCOND94M4","RCOND94M5","RCOND94M6","RCOND94M7","RCOND94M8","RCOND94M9","RCOND94M10","RCOND94M11","RCOND94M12","RCOND95M1","RCOND95M2","RCOND95M3","RCOND95M4","RCOND95M5","RCOND95M6","RCOND95M7","RCOND95M8","RCOND95M9","RCOND95M10","RCOND95M11","RCOND95M12","RCOND96M1","RCOND96M2","RCOND96M3","RCOND96M4","RCOND96M5","RCOND96M6","RCOND96M7","RCOND96M8","RCOND96M9","RCOND96M10","RCOND96M11","RCOND96M12","RCOND97M1","RCOND97M2","RCOND97M3","RCOND97M4","RCOND97M5","RCOND97M6","RCOND97M7","RCOND97M8","RCOND97M9","RCOND97M10","RCOND97M11","RCOND97M12","RCOND98M1","RCOND98M2","RCOND98M3","RCOND98M4","RCOND98M5","RCOND98M6","RCOND98M7","RCOND98M8","RCOND98M9","RCOND98M10","RCOND98M11","RCOND98M12","RCOND99M1","RCOND99M2","RCOND99M3","RCOND99M4","RCOND99M5","RCOND99M6","RCOND99M7","RCOND99M8","RCOND99M9","RCOND99M10","RCOND99M11","RCOND99M12"
"1988:Q1","408.4","408.4","408.4","408.4","408.4","408.4","408.4","412.4","412.4","412.4","412.4","412.4","412.4","412.4","412.4","412.4","412.4","412.4","412.4","412.4","412.4","412.4","412.4","425.1","425.1","425.1","425.1","425.1","425.1","425.1","425.1","425.1","425.1","425.1","425.1","425.1","425.1","425.1","425.1","425.1","425.1","425.1","425.1","425.1","425.1","425.1","425.1","425.1","425.1","425.1","425.1","425.1","425.1","425.1","425.1","425.1","425.1","425.1","425.1","425.1","425.1","425.1","425.1","425.1","425.1","425.1","425.1","425.1","425.1","425.1","425.1","425.1","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","480.9","481.7","481.7"
"1988:Q2","414.8","414.8","414.8","414.8","414.8","414.8","414.8","416.2","416.2","416.2","416.2","416.2","416.2","416.2","416.2","416.2","416.2","416.2","416.2","416.2","416.2","416.2","416.2","426.9","426.9","426.9","426.9","426.9","426.9","426.9","426.9","426.9","426.9","426.9","426.9","426.9","426.9","426.9","426.9","426.9","426.9","426.9","426.9","426.9","426.9","426.9","426.9","426.9","426.9","426.9","426.9","426.9","426.9","426.9","426.9","426.9","426.9","426.9","426.9","426.9","426.9","426.9","426.9","426.9","426.9","426.9","426.9","426.9","426.9","426.9","426.9","426.9","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","482.6","481.5","481.5"
"1988:Q3","410.7","410.7","410.7","410.7","410.7","410.7","410.7","415.1","415.1","415.1","415.1","415.1","415.1","415.1","415.1","415.1","415.1","415.1","415.1","415.1","415.1","415.1","415.1","423.8","423.8","423.8","423.8","423.8","423.8","423.8","423.8","423.8","423.8","423.8","423.8","423.8","423.8","423.8","423.8","423.8","423.8","423.8","423.8","423.8","423.8","423.8","423.8","423.8","423.8","423.8","423.8","423.8","423.8","423.8","423.8","423.8","423.8","423.8","423.8","423.8","423.8","423.8","423.8","423.8","423.8","423.8","423.8","423.8","423.8","423.8","423.8","423.8","477.9","477.9","477.9","477.9","477.9","477.9","477.9","477.9","477.9","477.9","477.9","477.9","477.9","477.9","477.9","477.9","477.9","477.9","477.9","477.9","477.9","477.9","477.9","477.9","477.9","477.9","477.9","477.9","477.9","477.9","477.9","477.9","477.9","477.9","477.9","477.9","477.9","477.9","477.9","477.9","477.9","477.9","477.9","477.9","477.9","477.9","474.9","474.9"
"1988:Q4","420.5","420.5","420.5","420.5","420.5","420.5","420.5","429.0","429.0","429.0","429.0","429.0","429.0","429.0","429.0","429.0","429.0","429.0","429.0","429.0","429.0","429.0","429.0","439.2","439.2","439.2","439.2","439.2","439.2","439.2","439.2","439.2","439.2","439.2","439.2","439.2","439.2","439.2","439.2","439.2","439.2","439.2","439.2","439.2","439.2","439.2","439.2","439.2","439.2","439.2","439.2","439.2","439.2","439.2","439.2","439.2","439.2","439.2","439.2","439.2","439.2","439.2","439.2","439.2","439.2","439.2","439.2","439.2","439.2","439.2","439.2","439.2","492.7","492.7","492.7","492.7","492.7","492.7","492.7","492.7","492.7","492.7","492.7","492.7","492.7","492.7","492.7","492.7","492.7","492.7","492.7","492.7","492.7","492.7","492.7","492.7","492.7","492.7","492.7","492.7","492.7","492.7","492.7","492.7","492.7","492.7","492.7","492.7","492.7","492.7","492.7","492.7","492.7","492.7","492.7","492.7","492.7","492.7","488.1","488.1"
"1989:Q1","419.3","419.3","419.3","419.3","419.3","419.3","419.3","422.4","422.4","422.4","422.4","422.4","422.4","422.4","422.4","422.4","422.4","422.4","422.4","422.4","422.4","422.4","422.4","433.6","433.6","433.6","433.6","433.6","433.6","433.6","433.6","435.2","435.2","435.2","435.2","435.2","435.2","435.2","435.2","435.2","435.2","435.2","435.2","435.2","435.2","435.2","435.2","435.2","435.2","435.2","435.2","435.2","435.2","435.2","435.2","435.2","435.2","435.2","435.2","435.2","435.2","435.2","435.2","435.2","435.2","435.2","435.2","435.2","435.2","435.2","435.2","435.2","488.4","488.4","488.4","488.4","488.4","488.4","488.4","488.4","488.4","488.4","488.4","488.4","488.4","488.4","488.4","488.4","488.4","488.4","488.4","488.4","488.4","488.4","488.4","488.4","488.4","488.4","488.4","488.4","488.4","488.4","488.4","488.4","488.4","488.4","488.4","488.4","488.4","488.4","488.4","488.4","488.4","488.4","488.4","488.4","488.4","488.4","485.6","485.6"
"1989:Q2","424.9","424.9","424.9","424.9","424.9","424.9","424.9","428.2","428.2","428.2","428.2","428.2","428.2","428.2","428.2","428.2","428.2","428.2","428.2","428.2","428.2","428.2","428.2","439.9","439.9","439.9","439.9","439.9","439.9","439.9","439.9","440.2","440.2","440.2","440.2","440.2","440.2","440.2","440.2","440.2","440.2","440.2","440.2","440.2","440.2","440.2","440.2","440.2","440.2","440.2","440.2","440.2","440.2","440.2","440.2","440.2","440.2","440.2","440.2","440.2","440.2","440.2","440.2","440.2","440.2","440.2","440.2","440.2","440.2","440.2","440.2","440.2","496.8","496.8","496.8","496.8","496.8","496.8","496.8","496.8","496.8","496.8","496.8","496.8","496.8","496.8","496.8","496.8","496.8","496.8","496.8","496.8","496.8","496.8","496.8","496.8","496.8","496.8","496.8","496.8","496.8","496.8","496.8","496.8","496.8","496.8","496.8","496.8","496.8","496.8","496.8","496.8","496.8","496.8","496.8","496.8","496.8","496.8","492.5","492.5"
"1989:Q3","436.4","436.4","436.4","436.4","436.4","436.4","436.4","438.1","438.1","438.1","438.1","438.1","438.1","438.1","438.1","438.1","438.1","438.1","438.1","438.1","438.1","438.1","438.1","454.3","454.3","454.3","454.3","454.3","454.3","454.3","454.3","450.6","450.6","450.6","450.6","450.6","450.6","450.6","450.6","450.6","450.6","450.6","450.6","450.6","450.6","450.6","450.6","450.6","450.6","450.6","450.6","450.6","450.6","450.6","450.6","450.6","450.6","450.6","450.6","450.6","450.6","450.6","450.6","450.6","450.6","450.6","450.6","450.6","450.6","450.6","450.6","450.6","507.4","507.4","507.4","507.4","507.4","507.4","507.4","507.4","507.4","507.4","507.4","507.4","507.4","507.4","507.4","507.4","507.4","507.4","507.4","507.4","507.4","507.4","507.4","507.4","507.4","507.4","507.4","507.4","507.4","507.4","507.4","507.4","507.4","507.4","507.4","507.4","507.4","507.4","507.4","507.4","507.4","507.4","507.4","507.4","507.4","507.4","502.7","502.7"
"1989:Q4","#N/A","421.6","420.0","420.3","420.3","420.3","420.3","423.1","423.1","423.1","423.1","423.1","423.1","423.1","423.1","423.1","423.1","423.1","423.1","423.1","423.1","423.1","423.1","435.6","435.6","435.6","435.6","435.6","435.6","435.6","435.6","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","436.8","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","492.2","486.0","486.0"
"1990:Q1","#N/A","#N/A","#N/A","#N/A","437.1","435.6","434.4","437.6","437.6","437.6","437.6","437.6","437.6","437.6","437.6","437.6","437.6","437.6","437.6","437.6","437.6","437.6","437.6","452.7","452.7","452.7","452.7","452.7","452.7","452.7","452.7","453.5","453.5","453.5","453.5","453.5","453.5","453.5","453.5","453.5","453.5","453.5","453.5","453.5","454.8","454.8","454.8","454.8","454.8","454.8","454.8","454.8","454.8","454.8","454.8","454.8","454.8","454.8","454.8","454.8","454.8","454.8","454.8","454.8","454.8","454.8","454.8","454.8","454.8","454.8","454.8","454.8","511.2","511.2","511.2","511.2","511.2","511.2","511.2","511.2","511.2","511.2","511.2","511.2","511.2","511.2","511.2","511.2","511.2","511.2","511.2","511.2","511.2","511.2","511.2","511.2","511.2","511.2","511.2","511.2","511.2","511.2","511.2","511.2","511.2","511.2","511.2","511.2","511.2","511.2","511.2","511.2","511.2","511.2","511.2","511.2","511.2","511.2","506.7","506.7"
"1990:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","427.7","427.4","426.8","426.8","426.8","426.8","426.8","426.8","426.8","426.8","426.8","426.8","426.8","426.8","426.8","426.8","438.7","438.7","438.7","438.7","438.7","438.7","438.7","438.7","439.2","439.2","439.2","439.2","439.2","439.2","439.2","439.2","439.2","439.2","439.2","439.2","439.2","441.8","441.8","441.8","441.8","441.8","441.8","441.8","441.8","441.8","441.8","441.8","441.8","441.8","441.8","441.8","441.8","441.8","441.8","441.8","441.8","441.8","441.8","441.8","441.8","441.8","441.8","441.8","441.8","495.4","495.4","495.4","495.4","495.4","495.4","495.4","495.4","495.4","495.4","495.4","495.4","495.4","495.4","495.4","495.4","495.4","495.4","495.4","495.4","495.4","495.4","495.4","495.4","495.4","495.4","495.4","495.4","495.4","495.4","495.4","495.4","495.4","495.4","495.4","495.4","495.4","495.4","495.4","495.4","495.4","495.4","495.4","495.4","495.4","495.4","489.3","489.3"
"1990:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","430.0","429.2","429.5","429.5","429.5","429.5","429.5","429.5","429.5","429.5","429.5","429.5","429.5","440.3","440.3","440.3","440.3","440.3","440.3","440.3","440.3","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","437.7","442.4","442.4","442.4","442.4","442.4","442.4","442.4","442.4","442.4","442.4","442.4","442.4","442.4","442.4","442.4","442.4","442.4","442.4","442.4","442.4","442.4","442.4","442.4","442.4","442.4","442.4","442.4","442.4","490.4","490.4","490.4","490.4","490.4","490.4","490.4","490.4","490.4","490.4","490.4","490.4","490.4","490.4","490.4","490.4","490.4","490.4","490.4","490.4","490.4","490.4","490.4","490.4","490.4","490.4","490.4","490.4","490.4","490.4","490.4","490.4","490.4","490.4","490.4","490.4","490.4","490.4","490.4","490.4","490.4","490.4","490.4","490.4","490.4","490.4","483.5","483.5"
"1990:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","419.9","417.5","415.6","415.6","415.6","415.6","415.6","415.6","415.6","415.6","424.0","424.0","424.0","424.0","424.0","424.0","424.0","424.0","426.6","426.6","426.6","426.6","426.6","426.6","426.6","426.6","426.6","426.6","426.6","426.6","426.6","433.2","433.2","433.2","433.2","433.2","433.2","433.2","433.2","433.2","433.2","433.2","433.2","433.2","433.2","433.2","433.2","433.2","433.2","433.2","433.2","433.2","433.2","433.2","433.2","433.2","433.2","433.2","433.2","476.3","476.3","476.3","476.3","476.3","476.3","476.3","476.3","476.3","476.3","476.3","476.3","476.3","476.3","476.3","476.3","476.3","476.3","476.3","476.3","476.3","476.3","476.3","476.3","476.3","476.3","476.3","476.3","476.3","476.3","476.3","476.3","476.3","476.3","476.3","476.3","476.3","476.3","476.3","476.3","476.3","476.3","476.3","476.3","476.3","476.3","468.8","468.8"
"1991:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","403.9","401.3","402.9","402.9","402.9","402.9","402.9","410.8","410.8","410.8","410.8","410.8","410.8","410.8","410.8","412.0","412.0","412.0","412.0","412.0","412.0","412.0","412.0","412.0","412.0","412.0","412.0","412.0","420.3","420.3","420.3","420.3","420.3","420.3","420.3","420.3","420.3","420.3","420.3","420.6","420.6","420.6","420.6","420.6","420.6","420.6","420.6","420.6","420.6","420.6","420.6","420.6","420.6","420.6","420.6","420.6","458.6","458.6","458.6","458.6","458.6","458.6","458.6","458.6","458.6","458.6","458.6","458.6","458.6","458.6","458.6","458.6","458.6","458.6","458.6","458.6","458.6","458.6","458.6","458.6","458.6","458.6","458.6","458.6","458.6","458.6","458.6","458.6","458.6","458.6","458.6","458.6","458.6","458.6","458.6","458.6","458.6","458.6","458.6","458.6","458.6","458.6","452.6","452.6"
"1991:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","408.0","401.6","401.4","401.4","408.9","408.9","408.9","408.9","408.9","408.9","408.9","408.9","411.3","411.3","411.3","411.3","411.3","411.3","411.3","411.3","411.3","411.3","411.3","411.3","411.3","422.0","422.0","422.0","422.0","422.0","422.0","422.0","422.0","422.0","422.0","422.0","421.9","421.9","421.9","421.9","421.9","421.9","421.9","421.9","421.9","421.9","421.9","421.9","421.9","421.9","421.9","421.9","421.9","460.5","460.5","460.5","460.5","460.5","460.5","460.5","460.5","460.5","460.5","460.5","460.5","460.5","460.5","460.5","460.5","460.5","460.5","460.5","460.5","460.5","460.5","460.5","460.5","460.5","460.5","460.5","460.5","460.5","460.5","460.5","460.5","460.5","460.5","460.5","460.5","460.5","460.5","460.5","460.5","460.5","460.5","460.5","460.5","460.5","460.5","454.0","454.0"
"1991:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","410.4","418.2","418.3","418.3","418.3","418.3","418.3","418.3","418.3","419.4","419.4","419.4","419.4","419.4","419.4","419.4","419.4","419.4","419.4","419.4","419.4","419.4","432.6","432.6","432.6","432.6","432.6","432.6","432.6","432.6","432.6","432.6","432.6","431.3","431.3","431.3","431.3","431.3","431.3","431.3","431.3","431.3","431.3","431.3","431.3","431.3","431.3","431.3","431.3","431.3","467.3","467.3","467.3","467.3","467.3","467.3","467.3","467.3","467.3","467.3","467.3","467.3","467.3","467.3","467.3","467.3","467.3","467.3","467.3","467.3","467.3","467.3","467.3","467.3","467.3","467.3","467.3","467.3","467.3","467.3","467.3","467.3","467.3","467.3","467.3","467.3","467.3","467.3","467.3","467.3","467.3","467.3","467.3","467.3","467.3","467.3","460.2","460.2"
"1991:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","412.1","411.9","412.2","412.2","412.2","412.2","416.1","416.1","416.1","416.1","416.1","416.1","416.1","416.1","416.1","416.1","416.1","416.1","416.1","431.5","431.5","431.5","431.5","431.5","431.5","431.5","431.5","431.5","431.5","431.5","427.7","427.7","427.7","427.7","427.7","427.7","427.7","427.7","427.7","427.7","427.7","427.7","427.7","427.7","427.7","427.7","427.7","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","452.8","452.8"
"1992:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","429.9","430.0","427.7","432.3","432.3","432.3","432.3","432.3","432.3","432.3","432.3","432.3","432.3","432.3","432.3","432.3","446.6","446.6","446.6","446.6","446.6","446.6","446.6","446.6","446.6","446.6","446.6","443.4","443.4","443.4","443.4","443.4","443.4","443.4","443.4","443.4","443.4","443.4","443.4","443.4","443.4","443.4","443.4","443.4","476.1","476.1","476.1","476.1","476.1","476.1","476.1","476.1","476.1","476.1","476.1","476.1","476.1","476.1","476.1","476.1","476.1","476.1","476.1","476.1","476.1","476.1","476.1","476.1","476.1","476.1","476.1","476.1","476.1","476.1","476.1","476.1","476.1","476.1","476.1","476.1","476.1","476.1","476.1","476.1","476.1","476.1","476.1","476.1","476.1","476.1","468.7","468.7"
"1992:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","429.3","429.0","430.0","430.0","430.0","430.0","430.0","430.0","430.0","430.0","430.0","430.0","430.0","447.5","447.5","447.5","447.5","447.5","447.5","447.5","447.5","447.5","447.5","447.5","443.8","443.8","443.8","443.8","443.8","443.8","443.8","443.8","443.8","443.8","443.8","443.8","443.8","443.8","443.8","443.8","443.8","481.1","481.1","481.1","481.1","481.1","481.1","481.1","481.1","481.1","481.1","481.1","481.1","481.1","481.1","481.1","481.1","481.1","481.1","481.1","481.1","481.1","481.1","481.1","481.1","481.1","481.1","481.1","481.1","481.1","481.1","481.1","481.1","481.1","481.1","481.1","481.1","481.1","481.1","481.1","481.1","481.1","481.1","481.1","481.1","481.1","481.1","471.4","471.4"
"1992:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","439.0","439.9","439.8","439.8","439.8","439.8","439.8","439.8","439.8","439.8","459.0","459.0","459.0","459.0","459.0","459.0","459.0","459.0","459.0","459.0","459.0","454.5","454.5","454.5","454.5","454.5","454.5","454.5","454.5","454.5","454.5","454.5","454.5","454.5","454.5","454.5","454.5","454.5","491.9","491.9","491.9","491.9","491.9","491.9","491.9","491.9","491.9","491.9","491.9","491.9","491.9","491.9","491.9","491.9","491.9","491.9","491.9","491.9","491.9","491.9","491.9","491.9","491.9","491.9","491.9","491.9","491.9","491.9","491.9","491.9","491.9","491.9","491.9","491.9","491.9","491.9","491.9","491.9","491.9","491.9","491.9","491.9","491.9","491.9","482.1","482.1"
"1992:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","453.3","454.4","454.4","454.4","454.4","454.4","454.4","473.4","473.4","473.4","473.4","473.4","473.4","473.4","473.4","473.4","473.4","473.4","468.8","468.8","468.8","468.8","468.8","468.8","468.8","468.8","468.8","468.8","468.8","468.8","468.8","468.8","468.8","468.8","468.8","505.0","505.0","505.0","505.0","505.0","505.0","505.0","505.0","505.0","505.0","505.0","505.0","505.0","505.0","505.0","505.0","505.0","505.0","505.0","505.0","505.0","505.0","505.0","505.0","505.0","505.0","505.0","505.0","505.0","505.0","505.0","505.0","505.0","505.0","505.0","505.0","505.0","505.0","505.0","505.0","505.0","505.0","505.0","505.0","505.0","505.0","493.8","493.8"
"1993:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","455.2","455.1","453.5","453.5","471.9","471.9","471.9","471.9","471.9","471.9","471.9","471.9","471.9","471.9","471.9","472.5","472.5","472.5","472.5","472.5","472.5","472.5","472.5","472.5","472.5","472.5","472.5","472.5","472.5","472.5","472.5","472.5","506.0","506.0","506.0","506.0","506.0","506.0","506.0","506.0","506.0","506.0","506.0","506.0","506.0","506.0","506.0","506.0","506.0","506.0","506.0","504.0","504.0","504.0","504.0","504.0","504.0","504.0","504.0","504.0","504.0","504.0","504.0","504.0","504.0","504.0","504.0","504.0","504.0","504.0","504.0","504.0","504.0","504.0","504.0","504.0","504.0","504.0","495.4","495.4"
