"DATE","PCONGM09M8","PCONGM09M9","PCONGM09M10","PCONGM09M11","PCONGM09M12","PCONGM10M1","PCONGM10M2","PCONGM10M3","PCONGM10M4","PCONGM10M5","PCONGM10M6","PCONGM10M7","PCONGM10M8","PCONGM10M9","PCONGM10M10","PCONGM10M11","PCONGM10M12","PCONGM11M1","PCONGM11M2","PCONGM11M3","PCONGM11M4","PCONGM11M5","PCONGM11M6","PCONGM11M7","PCONGM11M8","PCONGM11M9","PCONGM11M10","PCONGM11M11","PCONGM11M12","PCONGM12M1","PCONGM12M2","PCONGM12M3","PCONGM12M4","PCONGM12M5","PCONGM12M6","PCONGM12M7","PCONGM12M8","PCONGM12M9","PCONGM12M10","PCONGM12M11","PCONGM12M12","PCONGM13M1","PCONGM13M2","PCONGM13M3","PCONGM13M4","PCONGM13M5","PCONGM13M6","PCONGM13M7","PCONGM13M8","PCONGM13M9","PCONGM13M10","PCONGM13M11","PCONGM13M12","PCONGM14M1","PCONGM14M2","PCONGM14M3","PCONGM14M4","PCONGM14M5","PCONGM14M6","PCONGM14M7","PCONGM14M8","PCONGM14M9","PCONGM14M10","PCONGM14M11","PCONGM14M12","PCONGM15M1","PCONGM15M2","PCONGM15M3","PCONGM15M4","PCONGM15M5","PCONGM15M6","PCONGM15M7","PCONGM15M8","PCONGM15M9","PCONGM15M10","PCONGM15M11"
"1981:12","73.849","73.849","73.849","73.849","73.849","73.849","73.849","73.849","73.849","73.849","73.849","73.849","73.849","73.849","73.849","73.849","73.849","73.849","73.849","73.849","73.849","73.849","73.849","73.849","73.951","73.951","73.951","73.951","73.951","73.951","73.951","73.951","73.951","73.951","73.951","73.951","73.951","73.951","73.951","73.951","73.951","73.951","73.951","73.951","73.951","73.951","73.951","73.951","71.773","71.773","71.773","71.773","71.773","71.773","71.773","71.773","71.773","71.773","71.773","71.773","71.773","71.773","71.773","71.773","71.773","71.773","71.773","71.773","71.773","71.773","71.773","71.773","71.773","71.773","71.773","71.773"
"1982:01","74.058","74.058","74.058","74.058","74.058","74.058","74.058","74.058","74.058","74.058","74.058","74.058","74.058","74.058","74.058","74.058","74.058","74.058","74.058","74.058","74.058","74.058","74.058","74.058","74.16","74.16","74.16","74.16","74.16","74.16","74.16","74.16","74.16","74.16","74.16","74.16","74.16","74.16","74.16","74.16","74.16","74.16","74.16","74.16","74.16","74.16","74.16","74.16","71.976","71.976","71.976","71.976","71.976","71.976","71.976","71.976","71.976","71.976","71.976","71.976","71.976","71.976","71.976","71.976","71.976","71.976","71.976","71.976","71.976","71.976","71.976","71.976","71.976","71.976","71.976","71.976"
"1982:02","74.211","74.211","74.211","74.211","74.211","74.211","74.211","74.211","74.211","74.211","74.211","74.211","74.211","74.211","74.211","74.211","74.211","74.211","74.211","74.211","74.211","74.211","74.211","74.211","74.313","74.313","74.313","74.313","74.313","74.313","74.313","74.313","74.313","74.313","74.313","74.313","74.313","74.313","74.313","74.313","74.313","74.313","74.313","74.313","74.313","74.313","74.313","74.313","72.125","72.125","72.125","72.125","72.125","72.125","72.125","72.125","72.125","72.125","72.125","72.125","72.125","72.125","72.125","72.125","72.125","72.125","72.125","72.125","72.125","72.125","72.125","72.125","72.125","72.125","72.125","72.125"
"1982:03","74.109","74.109","74.109","74.109","74.109","74.109","74.109","74.109","74.109","74.109","74.109","74.109","74.109","74.109","74.109","74.109","74.109","74.109","74.109","74.109","74.109","74.109","74.109","74.109","74.211","74.211","74.211","74.211","74.211","74.211","74.211","74.211","74.211","74.211","74.211","74.211","74.211","74.211","74.211","74.211","74.211","74.211","74.211","74.211","74.211","74.211","74.211","74.211","72.026","72.026","72.026","72.026","72.026","72.026","72.026","72.026","72.026","72.026","72.026","72.026","72.026","72.026","72.026","72.026","72.026","72.026","72.026","72.026","72.026","72.026","72.026","72.026","72.026","72.026","72.026","72.026"
"1982:04","73.794","73.794","73.794","73.794","73.794","73.794","73.794","73.794","73.794","73.794","73.794","73.794","73.794","73.794","73.794","73.794","73.794","73.794","73.794","73.794","73.794","73.794","73.794","73.794","73.895","73.895","73.895","73.895","73.895","73.895","73.895","73.895","73.895","73.895","73.895","73.895","73.895","73.895","73.895","73.895","73.895","73.895","73.895","73.895","73.895","73.895","73.895","73.895","71.719","71.719","71.719","71.719","71.719","71.719","71.719","71.719","71.719","71.719","71.719","71.719","71.719","71.719","71.719","71.719","71.719","71.719","71.719","71.719","71.719","71.719","71.719","71.719","71.719","71.719","71.719","71.719"
"1982:05","74.192","74.192","74.192","74.192","74.192","74.192","74.192","74.192","74.192","74.192","74.192","74.192","74.192","74.192","74.192","74.192","74.192","74.192","74.192","74.192","74.192","74.192","74.192","74.192","74.294","74.294","74.294","74.294","74.294","74.294","74.294","74.294","74.294","74.294","74.294","74.294","74.294","74.294","74.294","74.294","74.294","74.294","74.294","74.294","74.294","74.294","74.294","74.294","72.106","72.106","72.106","72.106","72.106","72.106","72.106","72.106","72.106","72.106","72.106","72.106","72.106","72.106","72.106","72.106","72.106","72.106","72.106","72.106","72.106","72.106","72.106","72.106","72.106","72.106","72.106","72.106"
"1982:06","74.866","74.866","74.866","74.866","74.866","74.866","74.866","74.866","74.866","74.866","74.866","74.866","74.866","74.866","74.866","74.866","74.866","74.866","74.866","74.866","74.866","74.866","74.866","74.866","74.969","74.969","74.969","74.969","74.969","74.969","74.969","74.969","74.969","74.969","74.969","74.969","74.969","74.969","74.969","74.969","74.969","74.969","74.969","74.969","74.969","74.969","74.969","74.969","72.761","72.761","72.761","72.761","72.761","72.761","72.761","72.761","72.761","72.761","72.761","72.761","72.761","72.761","72.761","72.761","72.761","72.761","72.761","72.761","72.761","72.761","72.761","72.761","72.761","72.761","72.761","72.761"
"1982:07","75.148","75.148","75.148","75.148","75.148","75.148","75.148","75.148","75.148","75.148","75.148","75.148","75.148","75.148","75.148","75.148","75.148","75.148","75.148","75.148","75.148","75.148","75.148","75.148","75.251","75.251","75.251","75.251","75.251","75.251","75.251","75.251","75.251","75.251","75.251","75.251","75.251","75.251","75.251","75.251","75.251","75.251","75.251","75.251","75.251","75.251","75.251","75.251","73.035","73.035","73.035","73.035","73.035","73.035","73.035","73.035","73.035","73.035","73.035","73.035","73.035","73.035","73.035","73.035","73.035","73.035","73.035","73.035","73.035","73.035","73.035","73.035","73.035","73.035","73.035","73.035"
"1982:08","74.999","74.999","74.999","74.999","74.999","74.999","74.999","74.999","74.999","74.999","74.999","74.999","74.999","74.999","74.999","74.999","74.999","74.999","74.999","74.999","74.999","74.999","74.999","74.999","75.102","75.102","75.102","75.102","75.102","75.102","75.102","75.102","75.102","75.102","75.102","75.102","75.102","75.102","75.102","75.102","75.102","75.102","75.102","75.102","75.102","75.102","75.102","75.102","72.89","72.89","72.89","72.89","72.89","72.89","72.89","72.89","72.89","72.89","72.89","72.89","72.89","72.89","72.89","72.89","72.89","72.89","72.89","72.89","72.89","72.89","72.89","72.89","72.89","72.89","72.89","72.89"
"1982:09","74.998","74.998","74.998","74.998","74.998","74.998","74.998","74.998","74.998","74.998","74.998","74.998","74.998","74.998","74.998","74.998","74.998","74.998","74.998","74.998","74.998","74.998","74.998","74.998","75.101","75.101","75.101","75.101","75.101","75.101","75.101","75.101","75.101","75.101","75.101","75.101","75.101","75.101","75.101","75.101","75.101","75.101","75.101","75.101","75.101","75.101","75.101","75.101","72.889","72.889","72.889","72.889","72.889","72.889","72.889","72.889","72.889","72.889","72.889","72.889","72.889","72.889","72.889","72.889","72.889","72.889","72.889","72.889","72.889","72.889","72.889","72.889","72.889","72.889","72.889","72.889"
"1982:10","75.187","75.187","75.187","75.187","75.187","75.187","75.187","75.187","75.187","75.187","75.187","75.187","75.187","75.187","75.187","75.187","75.187","75.187","75.187","75.187","75.187","75.187","75.187","75.187","75.291","75.291","75.291","75.291","75.291","75.291","75.291","75.291","75.291","75.291","75.291","75.291","75.291","75.291","75.291","75.291","75.291","75.291","75.291","75.291","75.291","75.291","75.291","75.291","73.073","73.073","73.073","73.073","73.073","73.073","73.073","73.073","73.073","73.073","73.073","73.073","73.073","73.073","73.073","73.073","73.073","73.073","73.073","73.073","73.073","73.073","73.073","73.073","73.073","73.073","73.073","73.073"
"1982:11","75.173","75.173","75.173","75.173","75.173","75.173","75.173","75.173","75.173","75.173","75.173","75.173","75.173","75.173","75.173","75.173","75.173","75.173","75.173","75.173","75.173","75.173","75.173","75.173","75.276","75.276","75.276","75.276","75.276","75.276","75.276","75.276","75.276","75.276","75.276","75.276","75.276","75.276","75.276","75.276","75.276","75.276","75.276","75.276","75.276","75.276","75.276","75.276","73.059","73.059","73.059","73.059","73.059","73.059","73.059","73.059","73.059","73.059","73.059","73.059","73.059","73.059","73.059","73.059","73.059","73.059","73.059","73.059","73.059","73.059","73.059","73.059","73.059","73.059","73.059","73.059"
"1982:12","75.063","75.063","75.063","75.063","75.063","75.063","75.063","75.063","75.063","75.063","75.063","75.063","75.063","75.063","75.063","75.063","75.063","75.063","75.063","75.063","75.063","75.063","75.063","75.063","75.166","75.166","75.166","75.166","75.166","75.166","75.166","75.166","75.166","75.166","75.166","75.166","75.166","75.166","75.166","75.166","75.166","75.166","75.166","75.166","75.166","75.166","75.166","75.166","72.952","72.952","72.952","72.952","72.952","72.952","72.952","72.952","72.952","72.952","72.952","72.952","72.952","72.952","72.952","72.952","72.952","72.952","72.952","72.952","72.952","72.952","72.952","72.952","72.952","72.952","72.952","72.952"
"1983:01","75.179","75.179","75.179","75.179","75.179","75.179","75.179","75.179","75.179","75.179","75.179","75.179","75.179","75.179","75.179","75.179","75.179","75.179","75.179","75.179","75.179","75.179","75.179","75.179","75.282","75.282","75.282","75.282","75.282","75.282","75.282","75.282","75.282","75.282","75.282","75.282","75.282","75.282","75.282","75.282","75.282","75.282","75.282","75.282","75.282","75.282","75.282","75.282","73.067","73.067","73.067","73.067","73.067","73.067","73.067","73.067","73.067","73.067","73.067","73.067","73.067","73.067","73.067","73.067","73.067","73.067","73.067","73.067","73.067","73.067","73.067","73.067","73.067","73.067","73.067","73.067"
"1983:02","75.075","75.075","75.075","75.075","75.075","75.075","75.075","75.075","75.075","75.075","75.075","75.075","75.075","75.075","75.075","75.075","75.075","75.075","75.075","75.075","75.075","75.075","75.075","75.075","75.178","75.178","75.178","75.178","75.178","75.178","75.178","75.178","75.178","75.178","75.178","75.178","75.178","75.178","75.178","75.178","75.178","75.178","75.178","75.178","75.178","75.178","75.178","75.178","72.966","72.966","72.966","72.966","72.966","72.966","72.966","72.966","72.966","72.966","72.966","72.966","72.966","72.966","72.966","72.966","72.966","72.966","72.966","72.966","72.966","72.966","72.966","72.966","72.966","72.966","72.966","72.966"
"1983:03","75.181","75.181","75.181","75.181","75.181","75.181","75.181","75.181","75.181","75.181","75.181","75.181","75.181","75.181","75.181","75.181","75.181","75.181","75.181","75.181","75.181","75.181","75.181","75.181","75.285","75.285","75.285","75.285","75.285","75.285","75.285","75.285","75.285","75.285","75.285","75.285","75.285","75.285","75.285","75.285","75.285","75.285","75.285","75.285","75.285","75.285","75.285","75.285","73.069","73.069","73.069","73.069","73.069","73.069","73.069","73.069","73.069","73.069","73.069","73.069","73.069","73.069","73.069","73.069","73.069","73.069","73.069","73.069","73.069","73.069","73.069","73.069","73.069","73.069","73.069","73.069"
"1983:04","75.623","75.623","75.623","75.623","75.623","75.623","75.623","75.623","75.623","75.623","75.623","75.623","75.623","75.623","75.623","75.623","75.623","75.623","75.623","75.623","75.623","75.623","75.623","75.623","75.727","75.727","75.727","75.727","75.727","75.727","75.727","75.727","75.727","75.727","75.727","75.727","75.727","75.727","75.727","75.727","75.727","75.727","75.727","75.727","75.727","75.727","75.727","75.727","73.498","73.498","73.498","73.498","73.498","73.498","73.498","73.498","73.498","73.498","73.498","73.498","73.498","73.498","73.498","73.498","73.498","73.498","73.498","73.498","73.498","73.498","73.498","73.498","73.498","73.498","73.498","73.498"
"1983:05","75.953","75.953","75.953","75.953","75.953","75.953","75.953","75.953","75.953","75.953","75.953","75.953","75.953","75.953","75.953","75.953","75.953","75.953","75.953","75.953","75.953","75.953","75.953","75.953","76.058","76.058","76.058","76.058","76.058","76.058","76.058","76.058","76.058","76.058","76.058","76.058","76.058","76.058","76.058","76.058","76.058","76.058","76.058","76.058","76.058","76.058","76.058","76.058","73.819","73.819","73.819","73.819","73.819","73.819","73.819","73.819","73.819","73.819","73.819","73.819","73.819","73.819","73.819","73.819","73.819","73.819","73.819","73.819","73.819","73.819","73.819","73.819","73.819","73.819","73.819","73.819"
"1983:06","76.096","76.096","76.096","76.096","76.096","76.096","76.096","76.096","76.096","76.096","76.096","76.096","76.096","76.096","76.096","76.096","76.096","76.096","76.096","76.096","76.096","76.096","76.096","76.096","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","73.958","73.958","73.958","73.958","73.958","73.958","73.958","73.958","73.958","73.958","73.958","73.958","73.958","73.958","73.958","73.958","73.958","73.958","73.958","73.958","73.958","73.958","73.958","73.958","73.958","73.958","73.958","73.958"
"1983:07","76.337","76.337","76.337","76.337","76.337","76.337","76.337","76.337","76.337","76.337","76.337","76.337","76.337","76.337","76.337","76.337","76.337","76.337","76.337","76.337","76.337","76.337","76.337","76.337","76.442","76.442","76.442","76.442","76.442","76.442","76.442","76.442","76.442","76.442","76.442","76.442","76.442","76.442","76.442","76.442","76.442","76.442","76.442","76.442","76.442","76.442","76.442","76.442","74.193","74.193","74.193","74.193","74.193","74.193","74.193","74.193","74.193","74.193","74.193","74.193","74.193","74.193","74.193","74.193","74.193","74.193","74.193","74.193","74.193","74.193","74.193","74.193","74.193","74.193","74.193","74.193"
"1983:08","76.437","76.437","76.437","76.437","76.437","76.437","76.437","76.437","76.437","76.437","76.437","76.437","76.437","76.437","76.437","76.437","76.437","76.437","76.437","76.437","76.437","76.437","76.437","76.437","76.542","76.542","76.542","76.542","76.542","76.542","76.542","76.542","76.542","76.542","76.542","76.542","76.542","76.542","76.542","76.542","76.542","76.542","76.542","76.542","76.542","76.542","76.542","76.542","74.289","74.289","74.289","74.289","74.289","74.289","74.289","74.289","74.289","74.289","74.289","74.289","74.289","74.289","74.289","74.289","74.289","74.289","74.289","74.289","74.289","74.289","74.289","74.289","74.289","74.289","74.289","74.289"
"1983:09","76.472","76.472","76.472","76.472","76.472","76.472","76.472","76.472","76.472","76.472","76.472","76.472","76.472","76.472","76.472","76.472","76.472","76.472","76.472","76.472","76.472","76.472","76.472","76.472","76.577","76.577","76.577","76.577","76.577","76.577","76.577","76.577","76.577","76.577","76.577","76.577","76.577","76.577","76.577","76.577","76.577","76.577","76.577","76.577","76.577","76.577","76.577","76.577","74.323","74.323","74.323","74.323","74.323","74.323","74.323","74.323","74.323","74.323","74.323","74.323","74.323","74.323","74.323","74.323","74.323","74.323","74.323","74.323","74.323","74.323","74.323","74.323","74.323","74.323","74.323","74.323"
"1983:10","76.513","76.513","76.513","76.513","76.513","76.513","76.513","76.513","76.513","76.513","76.513","76.513","76.513","76.513","76.513","76.513","76.513","76.513","76.513","76.513","76.513","76.513","76.513","76.513","76.618","76.618","76.618","76.618","76.618","76.618","76.618","76.618","76.618","76.618","76.618","76.618","76.618","76.618","76.618","76.618","76.618","76.618","76.618","76.618","76.618","76.618","76.618","76.618","74.363","74.363","74.363","74.363","74.363","74.363","74.363","74.363","74.363","74.363","74.363","74.363","74.363","74.363","74.363","74.363","74.363","74.363","74.363","74.363","74.363","74.363","74.363","74.363","74.363","74.363","74.363","74.363"
"1983:11","76.535","76.535","76.535","76.535","76.535","76.535","76.535","76.535","76.535","76.535","76.535","76.535","76.535","76.535","76.535","76.535","76.535","76.535","76.535","76.535","76.535","76.535","76.535","76.535","76.64","76.64","76.64","76.64","76.64","76.64","76.64","76.64","76.64","76.64","76.64","76.64","76.64","76.64","76.64","76.64","76.64","76.64","76.64","76.64","76.64","76.64","76.64","76.64","74.384","74.384","74.384","74.384","74.384","74.384","74.384","74.384","74.384","74.384","74.384","74.384","74.384","74.384","74.384","74.384","74.384","74.384","74.384","74.384","74.384","74.384","74.384","74.384","74.384","74.384","74.384","74.384"
